,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00315485 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15657882150716443,"[-1.07502250e-04 -8.26660363e-05 -7.16735006e-05  3.45134743e-04
 -1.70975830e-04  8.96654179e-05]","[ 0.01680181 -0.00757678 -0.00061177  0.01298649 -0.00977897  0.00058535
  0.00599283 -0.00496261 -0.00102977  0.00533909 -0.00045616 -0.00278336
  0.00178834  0.00349614 -0.00350009 -0.00046355  0.00487364  0.00064002
 -0.00213196  0.00517743]",-4.844614074271163,0.007870654356958667,0.8000763581740171,-0.036682907089355725,"[-0.1288559  -0.10646623 -0.07083102 -0.03211731  0.01126426  0.05124335
  0.09370242  0.13723753  0.17034956  0.19207219  0.18598396  0.14230023
  0.02425752 -0.15049128 -0.31489709 -0.34123069 -0.25325967 -0.21828955
 -0.18667691 -0.00285738  0.64661004  1.25222435  1.73628028  0.79544719
 -0.00231187]",[-0.00071573  0.00026377  0.00021584  0.00122354  0.00139832  0.00018857],"[ 0.01337618 -0.00072939 -0.00430825  0.00720581 -0.00396461  0.00152742
  0.00123548 -0.0006608   0.00043356 -0.00149484  0.00158601  0.00091842
 -0.00069317  0.00200057 -0.00258445  0.0002259  -0.00038797  0.00026643
  0.00262985 -0.00126957]",0.08553702032583307,0.8000763581740171
AAL,"[0.00333794 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16399644061850743,"[-8.53909531e-04  1.11652822e-03 -1.34107269e-04  6.50761010e-05
  3.41153477e-04  7.53310893e-04]","[ 0.01350451  0.00070056 -0.00862307  0.00367137  0.00183006 -0.00178634
  0.00273838  0.00135943  0.00057005  0.00195678 -0.00210983  0.00379389
 -0.00283466 -0.0019618  -0.0004325  -0.00108946  0.00582443 -0.00346371
  0.00733718  0.01272584]",-4.545169292124873,0.010618374956824165,0.8000801805479555,-0.036682871289007477,"[-0.12885584 -0.10646635 -0.07083115 -0.03211736  0.01126446  0.05124346
  0.0937026   0.13723712  0.17034932  0.192072    0.18598403  0.14230004
  0.02425675 -0.15049068 -0.31489668 -0.34123063 -0.25326031 -0.21829009
 -0.18667666 -0.00285665  0.64660996  1.25222353  1.73627834  0.7954479
 -0.002312  ]",[-0.00071575  0.00026378  0.00021584  0.00122355  0.00139834  0.00018857],"[ 0.01337619 -0.00072942 -0.00430825  0.00720579 -0.00396462  0.0015274
  0.0012355  -0.00066081  0.00043355 -0.00149483  0.00158601  0.00091842
 -0.00069317  0.00200058 -0.00258444  0.00022588 -0.00038799  0.00026643
  0.00262985 -0.00126957]",0.0855370455210856,0.8000801805479555
AAP,"[0.00331579 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1615216501598209,"[ 1.76350459e-03  2.07647613e-03  2.22342756e-05  8.68272371e-04
 -3.93492659e-05  3.66882480e-04]","[ 0.01306078  0.00295693 -0.01185568  0.00217833  0.00442866 -0.00531018
  0.00540754  0.00429755 -0.00214407  0.00420505 -0.00431575  0.00154216
 -0.00054477 -0.00531222  0.00427354  0.00257068 -0.00124992  0.00118142
  0.00429699  0.00122182]",-3.992165845427145,0.018459689957309747,0.8000797180646496,-0.03668287562062539,"[-0.12885584 -0.10646634 -0.07083113 -0.03211736  0.01126443  0.05124345
  0.09370258  0.13723717  0.17034935  0.19207202  0.18598402  0.14230006
  0.02425684 -0.15049075 -0.31489673 -0.34123064 -0.25326024 -0.21829002
 -0.18667669 -0.00285674  0.64660997  1.25222363  1.73627858  0.79544781
 -0.00231198]",[-0.00071574  0.00026378  0.00021584  0.00122355  0.00139834  0.00018857],"[ 0.01337619 -0.00072942 -0.00430825  0.0072058  -0.00396462  0.00152741
  0.0012355  -0.00066081  0.00043355 -0.00149483  0.00158601  0.00091842
 -0.00069317  0.00200058 -0.00258444  0.00022589 -0.00038799  0.00026643
  0.00262985 -0.00126957]",0.08553704247261786,0.8000797180646496
AAPL,"[0.00359566 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1775661587277993,"[ 6.89882889e-04  7.37553314e-05 -6.33008775e-05  6.74423401e-04
 -3.68235188e-04 -6.51481447e-05]","[ 0.01500451 -0.00366688 -0.00465285  0.00811916 -0.00290314 -0.00074489
  0.00349896  0.00035915 -0.00257691  0.00058853  0.0028815  -0.00029493
 -0.00176627  0.00434706 -0.00295811 -0.00177931  0.00311087 -0.00049822
  0.00293231  0.00135864]",-4.549459813577109,0.010572914186228737,0.8000855612142629,-0.03668282089369537,"[-0.12885574 -0.10646653 -0.07083133 -0.03211743  0.01126474  0.05124362
  0.09370286  0.13723653  0.17034897  0.19207172  0.18598412  0.14229977
  0.02425566 -0.15048983 -0.3148961  -0.34123054 -0.25326121 -0.21829084
 -0.1866763  -0.00285563  0.64660984  1.25222237  1.73627562  0.79544891
 -0.00231217]",[-0.00071577  0.00026381  0.00021584  0.00122356  0.00139837  0.00018858],"[ 0.01337619 -0.00072947 -0.00430825  0.00720578 -0.00396463  0.00152739
  0.00123552 -0.00066081  0.00043352 -0.00149481  0.00158602  0.00091842
 -0.00069316  0.00200058 -0.00258442  0.00022586 -0.00038801  0.00026641
  0.00262985 -0.00126956]",0.08553708098785275,0.8000855612142629
ABBV,"[0.00324689 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16217075692629598,[ 0.00019955  0.00019176 -0.00023899  0.00032216 -0.00029746 -0.00023806],"[ 0.01717985 -0.01207702  0.00603549  0.01377724 -0.01065286  0.00836166
 -0.00044614 -0.00540917 -0.001176    0.00059756  0.00088437 -0.00373087
  0.00390455  0.00152928  0.00045232  0.00281623  0.00116713  0.00316244
 -0.00062544  0.00466572]",-4.934615491841373,0.007193226268404894,0.8000782797610889,-0.03668288909177426,"[-0.12885587 -0.10646629 -0.07083108 -0.03211734  0.01126436  0.05124341
  0.09370251  0.13723732  0.17034944  0.19207209  0.185984    0.14230013
  0.02425713 -0.15049098 -0.31489688 -0.34123066 -0.25326    -0.21828982
 -0.18667678 -0.00285702  0.64661     1.25222394  1.73627931  0.79544755
 -0.00231193]",[-0.00071574  0.00026378  0.00021584  0.00122354  0.00139833  0.00018857],"[ 0.01337619 -0.0007294  -0.00430825  0.0072058  -0.00396461  0.00152741
  0.00123549 -0.00066081  0.00043355 -0.00149483  0.00158601  0.00091842
 -0.00069317  0.00200057 -0.00258444  0.00022589 -0.00038798  0.00026643
  0.00262985 -0.00126957]",0.08553703299201182,0.8000782797610889
ABT,"[0.00324687 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16195116247419936,"[ 1.30978569e-03  3.11823041e-04 -3.41424442e-06  8.91354009e-04
 -4.62286804e-04 -1.41368536e-04]","[ 0.01743918 -0.00998631  0.00256614  0.01472717 -0.01237766  0.00368779
  0.0039164  -0.00756606  0.00129955  0.00411613 -0.00036391 -0.00101532
  0.00133526  0.002646   -0.00271317  0.00072607  0.0025752  -0.00050262
  0.00200175  0.00415546]",-4.986800950038803,0.0068274710144401686,0.8000782792273199,-0.03668288909677354,"[-0.12885587 -0.10646629 -0.07083108 -0.03211734  0.01126436  0.05124341
  0.09370251  0.13723732  0.17034944  0.19207209  0.185984    0.14230013
  0.02425713 -0.15049098 -0.31489688 -0.34123066 -0.25326    -0.21828982
 -0.18667678 -0.00285702  0.64661     1.25222394  1.73627931  0.79544755
 -0.00231193]",[-0.00071574  0.00026378  0.00021584  0.00122354  0.00139833  0.00018857],"[ 0.01337619 -0.0007294  -0.00430825  0.0072058  -0.00396461  0.00152741
  0.00123549 -0.00066081  0.00043355 -0.00149483  0.00158601  0.00091842
 -0.00069317  0.00200057 -0.00258444  0.00022589 -0.00038798  0.00026643
  0.00262985 -0.00126957]",0.08553703298849347,0.8000782792273199
ACN,"[0.00337479 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16599159822073553,"[ 4.47014058e-04  6.36220559e-04 -4.72000700e-05  4.42086153e-04
 -1.06413921e-04  1.47250870e-04]","[ 0.01433016  0.00053623 -0.00985699  0.00601331 -0.00081815 -0.00572926
  0.00804554  0.00067142 -0.00163349  0.00685526 -0.00388255 -0.00046359
  0.00089684 -0.00116051 -0.00146284  0.00107167  0.00345224 -0.00186521
  0.0020268   0.00704968]",-4.659190632166475,0.009474127353339759,0.8000809498931748,-0.03668286408332137,"[-0.12885582 -0.10646638 -0.07083118 -0.03211737  0.0112645   0.05124349
  0.09370264  0.13723703  0.17034927  0.19207196  0.18598404  0.1423
  0.02425659 -0.15049056 -0.31489659 -0.34123061 -0.25326044 -0.2182902
 -0.18667661 -0.00285651  0.64660994  1.25222336  1.73627796  0.79544804
 -0.00231202]",[-0.00071575  0.00026379  0.00021584  0.00122355  0.00139834  0.00018857],"[ 0.01337619 -0.00072943 -0.00430825  0.00720579 -0.00396462  0.0015274
  0.0012355  -0.00066081  0.00043354 -0.00149483  0.00158601  0.00091842
 -0.00069316  0.00200058 -0.00258444  0.00022588 -0.00038799  0.00026642
  0.00262985 -0.00126957]",0.08553705059223965,0.8000809498931748
ADBE,"[0.00349803 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17164876772996224,[ 0.00113562 -0.00036995  0.00069998  0.00021569  0.00017797  0.00035188],"[ 0.01358576  0.00166237 -0.01060985  0.00380287  0.00221697 -0.00502415
  0.00611846  0.00284453 -0.00215965  0.00484061 -0.00338778  0.00031145
  0.00035099 -0.00208969 -0.00068004  0.00179517  0.00158832 -0.00357852
  0.00794305  0.00531025]",-4.42532590172083,0.011970309520568082,0.8000835228438238,-0.036682839985069673,"[-0.12885578 -0.10646646 -0.07083126 -0.0321174   0.01126464  0.05124356
  0.09370276  0.13723675  0.1703491   0.19207182  0.18598409  0.14229988
  0.02425607 -0.15049015 -0.31489632 -0.34123057 -0.25326087 -0.21829056
 -0.18667644 -0.00285602  0.64660988  1.25222281  1.73627665  0.79544853
 -0.00231211]",[-0.00071576  0.0002638   0.00021584  0.00122355  0.00139836  0.00018857],"[ 0.01337619 -0.00072945 -0.00430825  0.00720578 -0.00396463  0.00152739
  0.00123551 -0.00066081  0.00043353 -0.00149482  0.00158601  0.00091842
 -0.00069316  0.00200058 -0.00258443  0.00022587 -0.000388    0.00026642
  0.00262985 -0.00126956]",0.08553706755189415,0.8000835228438238
ADI,"[0.00329598 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16195065457973268,[-0.00018664  0.0020511  -0.00163112  0.00167877 -0.00128639 -0.00059496],"[ 1.39715707e-02  2.29021179e-04 -8.83504177e-03  5.18389943e-03
  2.98054136e-05 -3.55727504e-03  5.34149754e-03  7.04060904e-04
 -3.79747767e-04  4.12916747e-03 -2.31253300e-03  2.05733156e-03
 -2.05653762e-03 -6.86164923e-04 -1.18614664e-03 -1.54896874e-03
  5.73918738e-03 -1.61762719e-03  2.71644066e-03  8.52495217e-03]",-4.579981830263227,0.010255082626863143,0.8000793046424671,-0.036682879492736895,"[-0.12885585 -0.10646632 -0.07083112 -0.03211735  0.01126441  0.05124344
  0.09370256  0.13723721  0.17034937  0.19207204  0.18598401  0.14230008
  0.02425692 -0.15049081 -0.31489677 -0.34123064 -0.25326017 -0.21828997
 -0.18667671 -0.00285682  0.64660998  1.25222372  1.73627879  0.79544774
 -0.00231197]",[-0.00071574  0.00026378  0.00021584  0.00122355  0.00139834  0.00018857],"[ 0.01337619 -0.00072941 -0.00430825  0.0072058  -0.00396462  0.00152741
  0.00123549 -0.00066081  0.00043355 -0.00149483  0.00158601  0.00091842
 -0.00069317  0.00200058 -0.00258444  0.00022589 -0.00038798  0.00026643
  0.00262985 -0.00126957]",0.08553703974753746,0.8000793046424671
ADM,"[0.00344065 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17017122700489695,"[ 1.07985984e-03  1.03285131e-03 -1.18674435e-04  8.37683703e-04
 -3.03535649e-04  7.15275973e-05]","[ 0.01608207 -0.00494706 -0.00382009  0.01106882 -0.00746299 -0.00204458
  0.00750179 -0.00399675  0.00023663  0.00715101 -0.00351524  0.00022457
 -0.00072815 -0.00110029  0.00067013 -0.00102203  0.00405245  0.00147015
  0.00157095  0.005238  ]",-4.6193293446586745,0.009859406107776454,0.800082325062899,-0.03668285120348392,"[-0.1288558  -0.10646642 -0.07083122 -0.03211739  0.01126457  0.05124353
  0.0937027   0.13723688  0.17034918  0.19207189  0.18598407  0.14229993
  0.02425631 -0.15049034 -0.31489645 -0.34123059 -0.25326067 -0.21829039
 -0.18667651 -0.00285625  0.64660991  1.25222307  1.73627726  0.7954483
 -0.00231207]",[-0.00071575  0.00026379  0.00021584  0.00122355  0.00139835  0.00018857],"[ 0.01337619 -0.00072944 -0.00430825  0.00720579 -0.00396462  0.0015274
  0.00123551 -0.00066081  0.00043354 -0.00149482  0.00158601  0.00091842
 -0.00069316  0.00200058 -0.00258443  0.00022587 -0.000388    0.00026642
  0.00262985 -0.00126956]",0.08553705965669776,0.800082325062899
ADP,"[0.00333201 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16343112639642127,[ 0.00062377  0.00177271 -0.0004319   0.00033966 -0.00012388 -0.00010755],"[ 0.01342244  0.00298745 -0.01230326  0.00321346  0.00296482 -0.00641917
  0.00662976  0.00302084 -0.00119476  0.0048906  -0.00376633  0.0023904
 -0.00162501 -0.00338798  0.00126962  0.00099022  0.00145399 -0.00186604
  0.00617963  0.00558377]",-4.848133682861314,0.007843001426565703,0.8000800567879683,-0.03668287244814332,"[-0.12885584 -0.10646635 -0.07083114 -0.03211736  0.01126445  0.05124346
  0.0937026   0.13723713  0.17034933  0.192072    0.18598403  0.14230005
  0.02425677 -0.1504907  -0.31489669 -0.34123063 -0.25326029 -0.21829007
 -0.18667666 -0.00285668  0.64660996  1.25222355  1.73627841  0.79544788
 -0.00231199]",[-0.00071574  0.00026378  0.00021584  0.00122355  0.00139834  0.00018857],"[ 0.01337619 -0.00072942 -0.00430825  0.00720579 -0.00396462  0.0015274
  0.0012355  -0.00066081  0.00043355 -0.00149483  0.00158601  0.00091842
 -0.00069317  0.00200058 -0.00258444  0.00022588 -0.00038799  0.00026643
  0.00262985 -0.00126957]",0.08553704470531923,0.8000800567879683
ADSK,"[0.00339002 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1676842398014809,"[-1.04298277e-03 -4.53488466e-04 -5.90113367e-05 -4.99176792e-05
  3.80642369e-05  2.43860900e-04]","[ 0.01551703 -0.00370328 -0.00452082  0.00939422 -0.00598302 -0.00141242
  0.00674502 -0.00426852  0.0019014   0.00828059 -0.00673183  0.00110082
  0.0009921  -0.00445614  0.00077286  0.00171507  0.003483   -0.00265809
  0.00780017  0.01017024]",-4.651402357852969,0.009548202540555082,0.800081267958519,-0.03668286110432186,"[-0.12885582 -0.10646639 -0.07083119 -0.03211738  0.01126452  0.05124349
  0.09370265  0.137237    0.17034925  0.19207194  0.18598405  0.14229999
  0.02425653 -0.15049051 -0.31489656 -0.34123061 -0.25326049 -0.21829024
 -0.18667658 -0.00285645  0.64660993  1.25222329  1.73627779  0.7954481
 -0.00231203]",[-0.00071575  0.00026379  0.00021584  0.00122355  0.00139835  0.00018857],"[ 0.01337619 -0.00072943 -0.00430825  0.00720579 -0.00396462  0.0015274
  0.0012355  -0.00066081  0.00043354 -0.00149483  0.00158601  0.00091842
 -0.00069316  0.00200058 -0.00258443  0.00022588 -0.00038799  0.00026642
  0.00262985 -0.00126957]",0.08553705268877358,0.800081267958519
