,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00356881 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17597719200944884,"[ 1.70035973e-03  2.80403054e-05  4.85672730e-04  6.41180585e-04
 -1.37496344e-05  5.26309608e-04]","[ 0.01065028 -0.0075736  -0.00101689  0.00289819 -0.0026306   0.00027392
 -0.00336814 -0.00102426 -0.00349077  0.0014811   0.00034394  0.00778007
 -0.00045863  0.00756962  0.00091655  0.00356163 -0.00122106  0.00063288
 -0.00498742 -0.00205627]",-5.146447673334992,0.005820042741677051,0.7950314710950902,-0.035930156380405746,"[-1.38380985e-01 -1.16281258e-01 -8.07245671e-02 -3.99634869e-02
  7.35822397e-04  4.50229573e-02  8.85533363e-02  1.31820417e-01
  1.69043133e-01  1.96572066e-01  2.00418370e-01  1.75945815e-01
  8.66115570e-02 -7.36327720e-02 -2.70448318e-01 -3.66322679e-01
 -2.94971703e-01 -2.35725620e-01 -2.24544623e-01 -1.57298256e-01
  3.49117592e-01  1.08238976e+00  1.79651398e+00  1.59701969e+00
  2.94863627e-03]",[ 0.00068925 -0.00122252 -0.00043359  0.00023296  0.000285    0.00059266],"[ 0.00855416 -0.0020722  -0.00168466  0.00471264 -0.00119826  0.00373144
  0.00017899 -0.00045943 -0.00140046 -0.00107236  0.00238863  0.00050982
 -0.00082355  0.00170028 -0.001404   -0.00032995  0.00066334  0.00265094
  0.0019031  -0.00111114]",0.08582618292058905,0.7950314710950902
AAL,"[0.00348271 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17138558599193301,[ 0.00128293  0.00018489  0.00017342  0.00076555 -0.00021341  0.00022795],"[ 0.00782253 -0.00523759 -0.00316542  0.00847443 -0.00028477  0.00711171
  0.00310352  0.00194909  0.00213354 -0.00082832  0.00340579  0.00210204
 -0.00063066  0.0032931   0.00051444  0.00190715  0.00032495  0.00031016
 -0.00329726 -0.00362548]",-4.573405209088646,0.010322748683534057,0.7950296600605145,-0.03593014598657563,"[-1.38381079e-01 -1.16281197e-01 -8.07245290e-02 -3.99633474e-02
  7.35965941e-04  4.50228888e-02  8.85534127e-02  1.31820602e-01
  1.69043140e-01  1.96572076e-01  2.00418228e-01  1.75945731e-01
  8.66114535e-02 -7.36328625e-02 -2.70448270e-01 -3.66322541e-01
 -2.94971803e-01 -2.35725098e-01 -2.24544495e-01 -1.57298938e-01
  3.49117522e-01  1.08238953e+00  1.79651331e+00  1.59701999e+00
  2.94864262e-03]",[ 0.00068926 -0.00122252 -0.00043359  0.00023294  0.00028498  0.00059266],"[ 0.00855417 -0.00207219 -0.00168466  0.00471265 -0.00119825  0.00373144
  0.00017898 -0.00045944 -0.00140046 -0.00107235  0.00238863  0.00050982
 -0.00082355  0.00170029 -0.00140399 -0.00032995  0.00066333  0.00265093
  0.00190309 -0.00111113]",0.08582617765168409,0.7950296600605145
AAP,"[0.00366735 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18085990917510528,"[-1.39497319e-04 -3.49807197e-04 -3.37012038e-05  7.34080638e-04
  1.38409777e-05  2.22062324e-04]","[ 0.00641367 -0.00452422 -0.00452222  0.00973047 -0.00103401  0.00725338
  0.00158479 -0.00012997 -0.00103228 -0.00341378 -0.00133317  0.00057098
 -0.00412485  0.00324799 -0.00130325  0.0019147  -0.00096897  0.00068907
 -0.00316313  0.00021554]",-4.560650851435284,0.010455251912770573,0.7950335435516255,-0.03593016827458019,"[-1.38380878e-01 -1.16281327e-01 -8.07246107e-02 -3.99636465e-02
  7.35658133e-04  4.50230356e-02  8.85532490e-02  1.31820207e-01
  1.69043124e-01  1.96572055e-01  2.00418533e-01  1.75945912e-01
  8.66116754e-02 -7.36326685e-02 -2.70448373e-01 -3.66322836e-01
 -2.94971588e-01 -2.35726219e-01 -2.24544769e-01 -1.57297474e-01
  3.49117673e-01  1.08239002e+00  1.79651475e+00  1.59701934e+00
  2.94862901e-03]",[ 0.00068924 -0.00122252 -0.00043359  0.00023297  0.00028501  0.00059265],"[ 0.00855415 -0.00207221 -0.00168465  0.00471264 -0.00119826  0.00373144
  0.000179   -0.00045943 -0.00140046 -0.00107237  0.00238864  0.00050981
 -0.00082354  0.00170027 -0.00140401 -0.00032995  0.00066334  0.00265095
  0.00190311 -0.00111114]",0.08582618895005786,0.7950335435516255
AAPL,"[0.00352131 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17348064177816008,"[ 9.33186420e-04  1.99697877e-04  1.02638134e-04  3.63002459e-04
 -1.33447564e-04  2.95852530e-05]","[ 1.32413422e-02 -8.95515459e-03  2.36038779e-03 -6.52869635e-04
  9.61306817e-06 -4.92262259e-03 -1.99679245e-03 -5.89755576e-03
 -2.68489942e-03 -2.46760499e-03  6.99532827e-04  3.53664143e-03
 -1.28287397e-03  4.33529904e-03 -5.14832834e-04  2.18345520e-03
 -1.17723058e-03  1.26451637e-03 -2.56534281e-03 -2.34830155e-03]",-5.7178151670098,0.0032868843564674067,0.79503047189177,-0.03593015064581089,"[-1.38381037e-01 -1.16281224e-01 -8.07245461e-02 -3.99634099e-02
  7.35901594e-04  4.50229195e-02  8.85533785e-02  1.31820519e-01
  1.69043137e-01  1.96572071e-01  2.00418292e-01  1.75945769e-01
  8.66114999e-02 -7.36328219e-02 -2.70448292e-01 -3.66322603e-01
 -2.94971758e-01 -2.35725332e-01 -2.24544552e-01 -1.57298632e-01
  3.49117554e-01  1.08238963e+00  1.79651361e+00  1.59701985e+00
  2.94863977e-03]",[ 0.00068926 -0.00122252 -0.00043359  0.00023295  0.00028499  0.00059266],"[ 0.00855416 -0.0020722  -0.00168466  0.00471265 -0.00119826  0.00373144
  0.00017898 -0.00045943 -0.00140046 -0.00107235  0.00238863  0.00050982
 -0.00082355  0.00170029 -0.00140399 -0.00032995  0.00066333  0.00265094
  0.00190309 -0.00111113]",0.08582618001357258,0.79503047189177
ABBV,"[0.00360364 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1791778169063499,"[ 6.65955161e-04 -2.02236671e-04  3.68107590e-04  1.09062150e-04
  1.43946354e-05  3.67105193e-04]","[ 0.00560582 -0.0045692  -0.00637662  0.01068327 -0.00307977  0.01047673
  0.00168808  0.0044552   0.00103379 -0.00018405  0.00116013  0.00189249
 -0.00303154  0.0036562  -0.00017728  0.00253021  0.00143827 -0.00128426
 -0.00377428 -0.00788151]",-5.2991969259038685,0.004995604136715576,0.7950322036720033,-0.035930160584787096,"[-1.38380947e-01 -1.16281282e-01 -8.07245825e-02 -3.99635433e-02
  7.35764332e-04  4.50229849e-02  8.85533054e-02  1.31820343e-01
  1.69043129e-01  1.96572062e-01  2.00418428e-01  1.75945849e-01
  8.66115988e-02 -7.36327354e-02 -2.70448338e-01 -3.66322734e-01
 -2.94971662e-01 -2.35725832e-01 -2.24544674e-01 -1.57297979e-01
  3.49117621e-01  1.08238985e+00  1.79651425e+00  1.59701956e+00
  2.94863371e-03]",[ 0.00068925 -0.00122252 -0.00043359  0.00023296  0.000285    0.00059266],"[ 0.00855415 -0.0020722  -0.00168466  0.00471264 -0.00119826  0.00373144
  0.00017899 -0.00045943 -0.00140046 -0.00107237  0.00238864  0.00050982
 -0.00082354  0.00170028 -0.001404   -0.00032995  0.00066334  0.00265095
  0.0019031  -0.00111114]",0.08582618505190016,0.7950322036720033
ABT,"[0.00360091 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17715175900391636,"[2.76296312e-03 1.83533040e-04 9.89810410e-04 3.94845150e-05
 3.30953872e-05 4.11409552e-04]","[ 0.01258462 -0.00858305  0.00122343  0.00056786 -0.00114332 -0.00233614
 -0.00227088 -0.00251543 -0.00209425  0.00050505  0.00171579  0.00600484
 -0.00063374  0.00570705 -0.0004566   0.00284337 -0.00174195  0.00118557
 -0.00354634 -0.00272397]",-5.139670775428843,0.00585961852620834,0.7950321462070328,-0.03593016025498602,"[-1.38380950e-01 -1.16281280e-01 -8.07245813e-02 -3.99635389e-02
  7.35768887e-04  4.50229828e-02  8.85533079e-02  1.31820349e-01
  1.69043130e-01  1.96572062e-01  2.00418423e-01  1.75945847e-01
  8.66115955e-02 -7.36327383e-02 -2.70448336e-01 -3.66322730e-01
 -2.94971666e-01 -2.35725815e-01 -2.24544670e-01 -1.57298001e-01
  3.49117619e-01  1.08238985e+00  1.79651423e+00  1.59701957e+00
  2.94863391e-03]",[ 0.00068925 -0.00122252 -0.00043359  0.00023296  0.000285    0.00059266],"[ 0.00855415 -0.0020722  -0.00168466  0.00471264 -0.00119826  0.00373144
  0.00017899 -0.00045943 -0.00140046 -0.00107236  0.00238864  0.00050982
 -0.00082354  0.00170028 -0.001404   -0.00032995  0.00066334  0.00265095
  0.0019031  -0.00111114]",0.08582618488471536,0.7950321462070328
ACN,"[0.00376581 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18563424180396698,"[2.09398237e-03 8.79019914e-04 6.40650208e-04 4.18944684e-05
 5.28568272e-05 5.91143712e-04]","[ 1.08312297e-02 -6.79935060e-03  3.53456190e-04  4.62941401e-03
  9.08658758e-04  2.23700594e-03  1.11363198e-03 -2.92106865e-04
 -2.46452816e-04  8.27600880e-04  2.20918651e-03  6.43030695e-03
 -4.77570353e-04  6.75183344e-03 -3.66194784e-05  3.64286996e-03
 -1.67162951e-03  8.97404259e-04 -3.92390352e-03 -4.16795815e-03]",-4.771803137267777,0.00846510264830656,0.7950356146174349,-0.03593018016077302,"[-1.38380772e-01 -1.16281397e-01 -8.07246543e-02 -3.99638060e-02
  7.35493979e-04  4.50231138e-02  8.85531616e-02  1.31819996e-01
  1.69043115e-01  1.96572044e-01  2.00418695e-01  1.75946008e-01
  8.66117937e-02 -7.36325650e-02 -2.70448428e-01 -3.66322993e-01
 -2.94971474e-01 -2.35726817e-01 -2.24544915e-01 -1.57296693e-01
  3.49117753e-01  1.08239029e+00  1.79651552e+00  1.59701899e+00
  2.94862176e-03]",[ 0.00068923 -0.00122252 -0.00043359  0.00023298  0.00028503  0.00059265],"[ 0.00855413 -0.00207222 -0.00168464  0.00471263 -0.00119826  0.00373144
  0.00017901 -0.00045942 -0.00140045 -0.00107239  0.00238865  0.0005098
 -0.00082353  0.00170026 -0.00140403 -0.00032994  0.00066335  0.00265097
  0.00190312 -0.00111114]",0.08582619497548061,0.7950356146174349
ADBE,"[0.00358866 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1769348356577498,"[ 2.56766083e-03 -4.90410931e-04  9.83756816e-04  4.95625923e-04
  5.57722567e-05  3.49347736e-04]","[ 1.19803222e-02 -8.94693821e-03 -4.36875769e-04 -8.68165608e-05
 -3.92969048e-03 -2.75519644e-03 -4.69311763e-03 -2.44927216e-03
 -3.25660932e-03  2.82040634e-04  9.14501733e-04  4.80038196e-03
 -1.63562368e-03  4.33245246e-03 -1.14101024e-03  2.13606675e-03
 -8.35160858e-04  3.55034104e-04 -2.46734559e-03 -7.04518326e-03]",-5.5301140901827015,0.003965536634482104,0.7950318884664528,-0.03593015877576976,"[-1.38380964e-01 -1.16281272e-01 -8.07245759e-02 -3.99635190e-02
  7.35789316e-04  4.50229730e-02  8.85533187e-02  1.31820375e-01
  1.69043131e-01  1.96572064e-01  2.00418403e-01  1.75945835e-01
  8.66115808e-02 -7.36327512e-02 -2.70448329e-01 -3.66322710e-01
 -2.94971680e-01 -2.35725741e-01 -2.24544652e-01 -1.57298098e-01
  3.49117609e-01  1.08238981e+00  1.79651413e+00  1.59701962e+00
  2.94863481e-03]",[ 0.00068925 -0.00122252 -0.00043359  0.00023296  0.000285    0.00059266],"[ 0.00855416 -0.0020722  -0.00168466  0.00471264 -0.00119826  0.00373144
  0.00017899 -0.00045943 -0.00140046 -0.00107236  0.00238864  0.00050982
 -0.00082354  0.00170028 -0.001404   -0.00032995  0.00066334  0.00265095
  0.0019031  -0.00111114]",0.08582618413486186,0.7950318884664528
ADI,"[0.00364084 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1797780860516063,"[ 1.02894431e-03 -8.91482425e-05  2.79718217e-04  2.97568582e-04
 -1.08931420e-04  1.86256358e-04]","[ 0.01180095 -0.00865229 -0.00046031  0.00057928 -0.00365155 -0.0018287
 -0.00442697 -0.00154956 -0.00323271  0.00116005  0.00080451  0.00579702
 -0.00188211  0.00498387 -0.00172424  0.00246218 -0.00133709  0.0006399
 -0.00121942 -0.00721867]",-5.531305960182213,0.003960813045846469,0.7950329861440671,-0.035930165075525045,"[-1.38380907e-01 -1.16281308e-01 -8.07245990e-02 -3.99636036e-02
  7.35702313e-04  4.50230145e-02  8.85532725e-02  1.31820263e-01
  1.69043126e-01  1.96572058e-01  2.00418489e-01  1.75945886e-01
  8.66116435e-02 -7.36326963e-02 -2.70448358e-01 -3.66322794e-01
 -2.94971619e-01 -2.35726058e-01 -2.24544729e-01 -1.57297684e-01
  3.49117651e-01  1.08238995e+00  1.79651454e+00  1.59701943e+00
  2.94863097e-03]",[ 0.00068925 -0.00122252 -0.00043359  0.00023297  0.00028501  0.00059265],"[ 0.00855415 -0.00207221 -0.00168465  0.00471264 -0.00119826  0.00373144
  0.000179   -0.00045943 -0.00140046 -0.00107237  0.00238864  0.00050981
 -0.00082354  0.00170028 -0.00140401 -0.00032995  0.00066334  0.00265095
  0.00190311 -0.00111114]",0.08582618732837295,0.7950329861440671
ADM,"[0.00340439 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17000955166830614,"[ 6.39299281e-04 -7.60315869e-04  5.01025108e-04 -1.54157831e-05
  3.05364017e-04  2.04931126e-04]","[ 0.00701144 -0.00554225 -0.00492093  0.00849813 -0.00283453  0.00786732
  0.00070867  0.00314031 -0.00011128  0.00019913 -0.00021133  0.00384166
 -0.00462255  0.00678468 -0.00207723  0.00729911 -0.00108887  0.00331893
 -0.00916411 -0.0054412 ]",-5.963805894854008,0.0025701117594478973,0.7950280127342161,-0.035930136532294675,"[-1.38381163e-01 -1.16281142e-01 -8.07244943e-02 -3.99632205e-02
  7.36096509e-04  4.50228266e-02  8.85534821e-02  1.31820769e-01
  1.69043147e-01  1.96572085e-01  2.00418099e-01  1.75945655e-01
  8.66113594e-02 -7.36329448e-02 -2.70448226e-01 -3.66322416e-01
 -2.94971894e-01 -2.35724622e-01 -2.24544379e-01 -1.57299559e-01
  3.49117458e-01  1.08238932e+00  1.79651269e+00  1.59702026e+00
  2.94864839e-03]",[ 0.00068927 -0.00122252 -0.00043359  0.00023293  0.00028497  0.00059267],"[ 0.00855418 -0.00207218 -0.00168467  0.00471266 -0.00119825  0.00373144
  0.00017897 -0.00045944 -0.00140046 -0.00107234  0.00238862  0.00050983
 -0.00082356  0.0017003  -0.00140397 -0.00032996  0.00066333  0.00265092
  0.00190308 -0.00111113]",0.08582617285906123,0.7950280127342161
