,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00346595 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17225936031723268,[ 0.00044373  0.00058364 -0.00021466  0.00017378 -0.00015952 -0.00022291],"[ 1.54130016e-02 -4.02300903e-03 -4.44087528e-03  1.09415553e-02
 -7.90841789e-03 -1.56031366e-03  5.68218028e-03 -6.78771899e-03
  3.13845524e-03  4.23740751e-03 -6.79882157e-04  2.03597254e-03
 -6.86406719e-06  2.83840261e-03 -4.60820702e-03  1.28939622e-03
  2.21173565e-03 -1.97530754e-03  4.75021335e-05  3.90704860e-03]",-4.450883711668329,0.01166825104331826,0.7948364162476482,-0.038002724022550914,"[-0.1299929  -0.10656144 -0.07247135 -0.03193455  0.01034311  0.0529743
  0.09355711  0.13745866  0.17185021  0.1932525   0.18767092  0.14005297
  0.02373685 -0.15345196 -0.32412838 -0.34166247 -0.24553894 -0.22390712
 -0.18554939  0.00392298  0.66320014  1.27125617  1.76351973  0.7576635
  0.00744135]",[ 0.00056088  0.0004314  -0.00078719 -0.00078368  0.00046502  0.00162882],"[ 0.0143     -0.00229766 -0.00328811  0.00736503 -0.00322155  0.00283141
 -0.00057944 -0.00034057 -0.00093943 -0.00166818  0.00135378  0.00055668
 -0.0009209   0.0007251  -0.00119076  0.00141744  0.00097198 -0.00026231
  0.00140497  0.00016217]",0.08401306274787713,0.7948364162476482
AAL,"[0.00364514 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18115036354197733,"[-5.74488670e-04  3.84080539e-04 -9.67198095e-05  1.36432301e-04
  1.32343876e-04  4.68109128e-04]","[ 0.01477698 -0.00061678 -0.00830777  0.00862916 -0.00434885 -0.00543217
  0.007604   -0.00249161  0.00037246  0.00416452  0.00059898  0.00137409
 -0.00164676  0.00438498 -0.00565593 -0.00224245  0.00685876 -0.00258842
  0.00130067  0.00896775]",-4.694605634920697,0.009144472917679275,0.7948401178153925,-0.038002745111446044,"[-0.1299928  -0.1065614  -0.07247133 -0.0319344   0.01034326  0.05297404
  0.0935572   0.13745842  0.17185009  0.19325271  0.18767041  0.14005314
  0.02373693 -0.15345177 -0.32412846 -0.34166274 -0.24553855 -0.2239072
 -0.18555021  0.00392349  0.66320019  1.27125641  1.76351904  0.75766258
  0.00744154]",[ 0.00056091  0.00043142 -0.0007872  -0.00078367  0.00046502  0.00162882],"[ 0.01429999 -0.00229765 -0.00328813  0.00736502 -0.00322156  0.00283144
 -0.00057945 -0.00034056 -0.00093942 -0.00166818  0.00135378  0.00055666
 -0.00092089  0.00072507 -0.00119074  0.00141745  0.00097198 -0.00026232
  0.00140497  0.00016215]",0.08401305127168174,0.7948401178153925
AAP,"[0.00348293 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17209470585071765,[ 0.00087106  0.00078203 -0.0008855  -0.00091661 -0.00048468 -0.00206896],"[ 1.42384091e-02  4.59610135e-04 -9.82462211e-03  6.99162649e-03
 -1.85995873e-03 -7.74838512e-03  1.02298757e-02  5.99573529e-04
 -1.87832541e-03  7.15241635e-03 -2.39565693e-03 -3.42000540e-06
 -6.09561318e-04  1.14149179e-03 -2.57913390e-03  2.61267907e-04
  6.31838916e-04 -6.00314470e-04  3.60775798e-04 -1.82248211e-03]",-4.203042335248948,0.014950024576272786,0.7948367670101486,-0.038002726020945676,"[-0.12999289 -0.10656144 -0.07247135 -0.03193453  0.01034313  0.05297428
  0.09355712  0.13745864  0.1718502   0.19325252  0.18767087  0.14005299
  0.02373686 -0.15345194 -0.32412839 -0.3416625  -0.2455389  -0.22390712
 -0.18554946  0.00392303  0.66320014  1.2712562   1.76351966  0.75766341
  0.00744137]",[ 0.00056089  0.0004314  -0.00078719 -0.00078368  0.00046502  0.00162882],"[ 0.0143     -0.00229766 -0.00328811  0.00736503 -0.00322155  0.00283142
 -0.00057944 -0.00034057 -0.00093943 -0.00166818  0.00135378  0.00055668
 -0.00092089  0.00072509 -0.00119076  0.00141744  0.00097198 -0.00026231
  0.00140497  0.00016217]",0.08401306166038684,0.7948367670101486
AAPL,"[0.00370924 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18487034626910914,[ 0.00057675  0.00050561 -0.00024069  0.00017081 -0.00023682 -0.00038354],"[ 0.014243   -0.0026048  -0.0057214   0.00754516 -0.0028789  -0.00196957
  0.00438374 -0.00082785 -0.00059349  0.0013919   0.00246863  0.00122275
 -0.00186192  0.00547157 -0.00589227 -0.00136267  0.0026394  -0.00237988
  0.00142673  0.00011222]",-4.6018343199841105,0.010033414361970628,0.7948414421554528,-0.03800275265659193,"[-0.12999277 -0.10656139 -0.07247132 -0.03193434  0.01034332  0.05297395
  0.09355723  0.13745833  0.17185005  0.19325278  0.18767023  0.14005319
  0.02373696 -0.1534517  -0.32412848 -0.34166284 -0.24553841 -0.22390722
 -0.1855505   0.00392367  0.66320021  1.2712565   1.7635188   0.75766225
  0.00744161]",[ 0.00056092  0.00043143 -0.0007872  -0.00078367  0.00046503  0.00162882],"[ 0.01429998 -0.00229764 -0.00328813  0.00736501 -0.00322156  0.00283145
 -0.00057945 -0.00034056 -0.00093941 -0.00166818  0.00135378  0.00055666
 -0.00092088  0.00072506 -0.00119073  0.00141745  0.00097198 -0.00026233
  0.00140497  0.00016215]",0.08401304716574978,0.7948414421554528
ABBV,"[0.00348231 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1740856864180108,"[ 1.52413778e-03 -1.32332553e-03  5.98429656e-04 -3.85123590e-04
 -7.35826785e-05 -7.39941314e-04]","[ 0.01555518 -0.00820559  0.00098738  0.01137274 -0.00859789  0.00552807
 -0.00045706 -0.00765985  0.00359684 -0.00019991  0.00121574  0.00158819
  0.00179603  0.00259085 -0.00286742  0.00468026 -0.00205022 -0.00031148
 -0.00079314  0.00052315]",-4.437592704706249,0.011824369033626927,0.7948367541024807,-0.03800272594740698,"[-0.12999289 -0.10656144 -0.07247135 -0.03193453  0.01034312  0.05297428
  0.09355712  0.13745864  0.1718502   0.19325252  0.18767087  0.14005299
  0.02373686 -0.15345194 -0.32412839 -0.3416625  -0.24553891 -0.22390712
 -0.18554946  0.00392303  0.66320014  1.2712562   1.76351967  0.75766342
  0.00744137]",[ 0.00056089  0.0004314  -0.00078719 -0.00078368  0.00046502  0.00162882],"[ 0.0143     -0.00229766 -0.00328811  0.00736503 -0.00322155  0.00283142
 -0.00057944 -0.00034057 -0.00093943 -0.00166818  0.00135378  0.00055668
 -0.00092089  0.00072509 -0.00119076  0.00141744  0.00097198 -0.00026231
  0.00140497  0.00016217]",0.08401306170040526,0.7948367541024807
ABT,"[0.0033467 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.16743669747648643,[ 0.00155281  0.00016211  0.00019726  0.00061711 -0.00029284 -0.00016931],"[ 0.01602011 -0.0085366   0.0008066   0.01250476 -0.01001787  0.0039621
  0.00254771 -0.00891356  0.00394134  0.00369612 -0.00188913  0.00133181
  0.0016537   0.00127552 -0.00414485  0.00284371  0.0019805  -0.00291739
  0.00165717  0.00517136]",-4.937306185042925,0.007173897518916094,0.794833952706941,-0.03800270998705158,"[-0.12999296 -0.10656147 -0.07247137 -0.03193464  0.01034301  0.05297447
  0.09355706  0.13745882  0.1718503   0.19325236  0.18767125  0.14005287
  0.0237368  -0.15345209 -0.32412833 -0.34166229 -0.2455392  -0.22390706
 -0.18554884  0.00392264  0.6632001   1.27125602  1.76352018  0.75766411
  0.00744123]",[ 0.00056086  0.00043138 -0.00078718 -0.00078368  0.00046502  0.00162882],"[ 0.01430001 -0.00229767 -0.0032881   0.00736504 -0.00322154  0.0028314
 -0.00057944 -0.00034057 -0.00093944 -0.00166818  0.00135378  0.00055669
 -0.0009209   0.00072512 -0.00119078  0.00141743  0.00097198 -0.0002623
  0.00140498  0.00016218]",0.08401307038574207,0.794833952706941
ACN,"[0.00357284 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17723553845307574,"[ 3.12518287e-04  1.34364245e-03 -5.24315439e-04  6.45411270e-04
 -3.14533390e-04 -2.06809739e-05]","[ 0.01475718  0.00031899 -0.00985569  0.00835008 -0.00365483 -0.00818808
  0.01096794 -0.00111383 -0.00134419  0.00777172 -0.00225375 -0.00059819
  0.00021933  0.00243441 -0.00468427 -0.00017368  0.0036945  -0.00187069
 -0.00060899  0.00342481]",-4.756212431521562,0.008598113747017399,0.7948386243927739,-0.03800273660298823,"[-0.12999284 -0.10656142 -0.07247134 -0.03193446  0.0103432   0.05297415
  0.09355716  0.13745852  0.17185014  0.19325262  0.18767062  0.14005307
  0.0237369  -0.15345185 -0.32412842 -0.34166263 -0.24553871 -0.22390716
 -0.18554988  0.00392328  0.66320017  1.27125632  1.76351932  0.75766295
  0.00744147]",[ 0.0005609   0.00043141 -0.0007872  -0.00078367  0.00046502  0.00162882],"[ 0.01429999 -0.00229765 -0.00328812  0.00736502 -0.00322155  0.00283143
 -0.00057945 -0.00034057 -0.00093942 -0.00166818  0.00135378  0.00055667
 -0.00092089  0.00072508 -0.00119075  0.00141744  0.00097198 -0.00026232
  0.00140497  0.00016216]",0.08401305590183063,0.7948386243927739
ADBE,"[0.00365401 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18127527856321868,"[ 2.21525073e-04  5.04399170e-04 -5.74922180e-05  6.61158361e-04
 -1.28032549e-04  4.06486022e-04]","[ 0.01477093  0.00115577 -0.01049751  0.00851036 -0.0039203  -0.00803729
  0.00954037 -0.00135606 -0.00145645  0.00526443  0.00023864 -0.00137114
  0.00175649  0.00417927 -0.00506849  0.00201616  0.00170322 -0.00178386
  0.00113067  0.00294421]",-4.685826012485543,0.009225111407030986,0.7948403011872058,-0.03800274615616796,"[-0.1299928  -0.1065614  -0.07247133 -0.03193439  0.01034327  0.05297403
  0.0935572   0.13745841  0.17185009  0.19325272  0.18767039  0.14005314
  0.02373693 -0.15345176 -0.32412846 -0.34166276 -0.24553853 -0.2239072
 -0.18555025  0.00392352  0.66320019  1.27125642  1.76351901  0.75766254
  0.00744155]",[ 0.00056091  0.00043142 -0.0007872  -0.00078367  0.00046502  0.00162882],"[ 0.01429999 -0.00229765 -0.00328813  0.00736502 -0.00322156  0.00283144
 -0.00057945 -0.00034056 -0.00093941 -0.00166818  0.00135378  0.00055666
 -0.00092089  0.00072507 -0.00119074  0.00141745  0.00097198 -0.00026232
  0.00140497  0.00016215]",0.08401305070316296,0.7948403011872058
ADI,"[0.00351907 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17454126654776383,"[-3.87194553e-05  1.66831981e-03 -1.65568925e-03  1.33182885e-03
 -1.31003201e-03 -1.00046626e-03]","[ 1.45050214e-02 -5.06305620e-04 -8.42210871e-03  7.95641058e-03
 -3.27511497e-03 -5.53058855e-03  7.67718224e-03 -9.74604952e-04
 -9.40471891e-04  4.38462586e-03 -6.58662691e-05  4.81326761e-04
 -1.36973634e-03  2.78160811e-03 -2.93014241e-03 -2.18820766e-03
  6.03556729e-03  1.81209188e-04 -6.44278676e-04  6.26406974e-03]",-4.579644370082899,0.01025854389288257,0.7948375134613797,-0.03800273027369284,"[-0.12999287 -0.10656143 -0.07247135 -0.0319345   0.01034316  0.05297423
  0.09355714  0.13745859  0.17185018  0.19325256  0.18767077  0.14005302
  0.02373687 -0.15345191 -0.3241284  -0.34166255 -0.24553883 -0.22390714
 -0.18554963  0.00392313  0.66320015  1.27125624  1.76351953  0.75766323
  0.00744141]",[ 0.00056089  0.0004314  -0.00078719 -0.00078368  0.00046502  0.00162882],"[ 0.0143     -0.00229766 -0.00328812  0.00736503 -0.00322155  0.00283142
 -0.00057945 -0.00034057 -0.00093942 -0.00166818  0.00135378  0.00055667
 -0.00092089  0.00072509 -0.00119076  0.00141744  0.00097198 -0.00026231
  0.00140497  0.00016216]",0.08401305934611873,0.7948375134613797
ADM,"[0.00357307 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17903539690769976,[ 0.00167991 -0.00107983  0.00028803  0.00060254 -0.00059869 -0.00066588],"[ 1.44218464e-02 -8.22957197e-03  2.99940844e-04  7.42224003e-03
 -2.31031331e-03  2.81692544e-03  4.73962996e-03  4.00636237e-04
 -2.05737249e-03  7.71914736e-03 -7.55709133e-03 -9.33394923e-05
 -1.58884665e-03 -5.96265612e-03  2.20994528e-03 -2.98732260e-03
  6.57915760e-03 -1.24299636e-03  6.07611343e-03  5.41246256e-03]",-4.723493251924284,0.008884089915647092,0.7948386290162378,-0.03800273662932943,"[-0.12999284 -0.10656142 -0.07247134 -0.03193446  0.0103432   0.05297415
  0.09355716  0.13745852  0.17185014  0.19325262  0.18767062  0.14005307
  0.0237369  -0.15345185 -0.32412842 -0.34166263 -0.24553871 -0.22390716
 -0.18554988  0.00392328  0.66320017  1.27125632  1.76351932  0.75766295
  0.00744147]",[ 0.0005609   0.00043141 -0.0007872  -0.00078367  0.00046502  0.00162882],"[ 0.01429999 -0.00229765 -0.00328812  0.00736502 -0.00322155  0.00283143
 -0.00057945 -0.00034057 -0.00093942 -0.00166818  0.00135378  0.00055667
 -0.00092089  0.00072508 -0.00119075  0.00141744  0.00097198 -0.00026232
  0.00140497  0.00016216]",0.08401305588749622,0.7948386290162378
