,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00314792 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15145341615582505,"[ 2.46298370e-04  6.50867194e-05 -3.30102013e-05  1.66752698e-04
 -9.59234133e-05 -3.78999950e-05]","[ 0.0099036  -0.01056324 -0.01139779  0.00793053 -0.00135241  0.00780962
  0.00050943 -0.00273391 -0.00053989  0.00320635  0.00549738 -0.000619
 -0.00370098  0.00057041  0.00172319  0.00080508 -0.00216511 -0.00357938
  0.00195821  0.00435296]",-5.198660697056368,0.005523957721557862,0.7934542569190456,-0.03536150824055373,"[-0.11789751 -0.09445106 -0.06104097 -0.02194648  0.01839514  0.05934122
  0.10241512  0.14234175  0.17208063  0.18413394  0.16931654  0.10020042
 -0.03491592 -0.21332125 -0.33623189 -0.30398675 -0.21346888 -0.18207312
 -0.12884879  0.19368739  0.82121698  1.31285729  1.41432283 -0.04443423
 -0.00250319]","[-3.20644479e-04  1.26107965e-04  5.72274842e-04 -6.70026948e-04
  2.07336470e-04  5.70371069e-05]","[ 7.32863664e-03 -8.00003630e-03 -5.40119170e-03  7.11948413e-03
 -4.54554429e-03  1.83748445e-03 -1.28676052e-03 -1.08236156e-05
  1.47165363e-04  1.21529645e-03  2.09449424e-03  1.97525978e-03
 -9.89597068e-04  2.63763324e-03 -1.45977895e-03 -1.32703821e-03
 -1.33156184e-04  4.76929737e-05  1.27799941e-03 -4.71822396e-04]",0.08679543444801002,0.7934542569190456
AAL,"[0.00338012 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16609180375867835,[-0.00125904 -0.00041494 -0.00040751  0.00024772 -0.00024562  0.00010839],"[ 0.01146769  0.00411323  0.00750117  0.00294618 -0.01018308 -0.00995343
 -0.00692284  0.00517382  0.00359752  0.00115083 -0.00131887  0.00026435
  0.00023826  0.00701919  0.00285108 -0.00257833 -0.00264246  0.00038528
  0.00524538  0.0041183 ]",-5.199419079430561,0.005519770037519637,0.7934592199111775,-0.03536161008394041,"[-0.11789729 -0.0944509  -0.06104072 -0.02194658  0.01839557  0.05934077
  0.1024156   0.14234187  0.17208041  0.18413446  0.16931628  0.1002007
 -0.03491591 -0.21332094 -0.33623169 -0.30398776 -0.21346943 -0.18207326
 -0.12885014  0.19368731  0.8212185   1.31285497  1.4143284  -0.04443632
 -0.00250341]","[-3.20654907e-04  1.26141220e-04  5.72276683e-04 -6.70009163e-04
  2.07334421e-04  5.70478709e-05]","[ 7.32865013e-03 -8.00004455e-03 -5.40120556e-03  7.11948157e-03
 -4.54551302e-03  1.83749747e-03 -1.28679572e-03 -1.07941485e-05
  1.47151056e-04  1.21524074e-03  2.09449045e-03  1.97524819e-03
 -9.89566917e-04  2.63762051e-03 -1.45980660e-03 -1.32699297e-03
 -1.33133369e-04  4.77020155e-05  1.27800332e-03 -4.71827127e-04]",0.08679546139546039,0.7934592199111775
AAP,"[0.00335952 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16381198997307297,"[-1.16340494e-03  5.14731919e-05 -6.32156413e-04 -6.34693184e-04
 -1.05250010e-04 -6.48702888e-04]","[ 0.0123848  -0.00230681 -0.0013977   0.00083193 -0.0137989  -0.0001837
 -0.00091295  0.0085177   0.00549536 -0.00081924  0.00077584  0.00059837
  0.00227546  0.00253583 -0.00123654 -0.00441779 -0.00149931  0.00171697
  0.00294922 -0.00255726]",-5.100738451114398,0.006092246078119609,0.7934587796821018,-0.03536160105019247,"[-0.11789731 -0.09445091 -0.06104074 -0.02194658  0.01839553  0.05934081
  0.10241556  0.14234186  0.17208043  0.18413441  0.16931631  0.10020068
 -0.03491591 -0.21332097 -0.33623171 -0.30398767 -0.21346938 -0.18207325
 -0.12885002  0.19368731  0.82121837  1.31285517  1.41432791 -0.04443614
 -0.00250339]","[-3.20653982e-04  1.26138270e-04  5.72276520e-04 -6.70010741e-04
  2.07334602e-04  5.70469161e-05]","[ 7.32864893e-03 -8.00004382e-03 -5.40120433e-03  7.11948179e-03
 -4.54551580e-03  1.83749632e-03 -1.28679260e-03 -1.07967623e-05
  1.47152325e-04  1.21524568e-03  2.09449078e-03  1.97524922e-03
 -9.89569591e-04  2.63762164e-03 -1.45980415e-03 -1.32699698e-03
 -1.33135393e-04  4.77012135e-05  1.27800298e-03 -4.71826707e-04]",0.08679545900515816,0.7934587796821018
AAPL,"[0.00320393 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15618133651130464,"[-6.94062529e-04 -5.56863433e-05 -2.19693126e-04 -2.90725165e-04
  4.86332042e-05 -8.09525533e-05]","[ 0.01197577 -0.00095938  0.00048386  0.0015139  -0.01336916 -0.00222539
 -0.00198024  0.00954096  0.00868772 -0.00110378 -0.00090887 -0.00468966
 -0.00279208  0.00560258  0.0025342  -0.00177282 -0.0031695  -0.00234153
 -0.0009379   0.00351219]",-5.123392786029807,0.005955781884139587,0.7934554541318621,-0.0353615328080333,"[-0.11789745 -0.09445102 -0.06104091 -0.0219465   0.01839524  0.05934111
  0.10241523  0.14234178  0.17208058  0.18413407  0.16931648  0.10020049
 -0.03491592 -0.21332117 -0.33623184 -0.30398699 -0.21346901 -0.18207315
 -0.12884912  0.19368737  0.82121735  1.31285673  1.41432418 -0.04443474
 -0.00250324]","[-3.20646994e-04  1.26115987e-04  5.72275286e-04 -6.70022658e-04
  2.07335976e-04  5.70397035e-05]","[ 7.32863990e-03 -8.00003829e-03 -5.40119504e-03  7.11948351e-03
 -4.54553675e-03  1.83748759e-03 -1.28676901e-03 -1.08165073e-05
  1.47161912e-04  1.21528301e-03  2.09449333e-03  1.97525698e-03
 -9.89589794e-04  2.63763017e-03 -1.45978562e-03 -1.32702730e-03
 -1.33150680e-04  4.76951549e-05  1.27800036e-03 -4.71823537e-04]",0.0867954409484904,0.7934554541318621
ABBV,"[0.00307146 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14790278189602582,[ 0.00033    -0.00042602  0.00016329 -0.00062487  0.00010896 -0.00051347],"[ 1.07757514e-02 -9.14758907e-03 -1.09352032e-02  5.55388204e-03
 -4.66373423e-03  1.04059074e-02  5.77680599e-03 -1.45316566e-03
 -2.78488365e-03 -3.32839675e-03  2.56570006e-03  4.85853418e-03
  1.32521964e-03 -1.45895501e-03 -3.87036700e-03 -4.11224492e-04
  1.27408547e-03 -6.70846314e-04 -5.88058121e-03  7.08129372e-05]",-5.3557502872296,0.004720926117817501,0.7934526227469666,-0.03536147470642461,"[-0.11789758 -0.09445111 -0.06104106 -0.02194644  0.01839499  0.05934136
  0.10241496  0.14234171  0.1720807   0.18413377  0.16931663  0.10020033
 -0.03491592 -0.21332135 -0.33623196 -0.30398641 -0.2134687  -0.18207307
 -0.12884835  0.19368741  0.82121648  1.31285806  1.414321   -0.04443354
 -0.00250312]","[-3.20641045e-04  1.26097015e-04  5.72274235e-04 -6.70032804e-04
  2.07337145e-04  5.70335627e-05]","[ 7.32863220e-03 -8.00003358e-03 -5.40118714e-03  7.11948497e-03
 -4.54555458e-03  1.83748016e-03 -1.28674893e-03 -1.08333182e-05
  1.47170074e-04  1.21531480e-03  2.09449550e-03  1.97526359e-03
 -9.89606996e-04  2.63763743e-03 -1.45976984e-03 -1.32705311e-03
 -1.33163696e-04  4.76899965e-05  1.27799813e-03 -4.71820838e-04]",0.08679542557498146,0.7934526227469666
ABT,"[0.00309768 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1499406327415951,[-0.00100609 -0.00049129 -0.00072895 -0.00038915 -0.00041266 -0.00091115],"[ 0.01164591 -0.00358754 -0.00325871  0.0026642  -0.01100281  0.00227145
  0.00169186  0.00676148  0.00598372 -0.00456598 -0.00357695 -0.00243313
 -0.00132975  0.00816058  0.00411593 -0.00295205 -0.00461001 -0.00122436
  0.00452585  0.00561794]",-4.840456739149493,0.007903443415073213,0.7934531832468443,-0.035361486208196985,"[-0.11789755 -0.09445109 -0.06104103 -0.02194645  0.01839504  0.05934131
  0.10241501  0.14234172  0.17208067  0.18413383  0.1693166   0.10020036
 -0.03491592 -0.21332131 -0.33623193 -0.30398653 -0.21346876 -0.18207308
 -0.1288485   0.1936874   0.82121665  1.31285779  1.41432163 -0.04443378
 -0.00250314]","[-3.20642223e-04  1.26100771e-04  5.72274443e-04 -6.70030795e-04
  2.07336914e-04  5.70347783e-05]","[ 7.32863373e-03 -8.00003452e-03 -5.40118870e-03  7.11948468e-03
 -4.54555105e-03  1.83748163e-03 -1.28675291e-03 -1.08299904e-05
  1.47168458e-04  1.21530851e-03  2.09449507e-03  1.97526228e-03
 -9.89603590e-04  2.63763599e-03 -1.45977296e-03 -1.32704800e-03
 -1.33161120e-04  4.76910177e-05  1.27799857e-03 -4.71821372e-04]",0.08679542861831545,0.7934531832468443
ACN,"[0.00346541 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1673492102235637,"[ 1.17777414e-04  6.51688532e-04 -1.16258832e-04  1.67346870e-04
  1.03324458e-05  1.28586775e-04]","[ 1.09423798e-02 -1.19840404e-02 -1.38417929e-02  4.68429717e-03
 -7.30317494e-03  1.15054215e-02  4.03282049e-03  3.04935649e-03
  3.37257061e-03  2.86974014e-04  4.74009427e-03 -1.82600333e-03
 -2.99984588e-03 -7.21406893e-04 -6.36723994e-04  5.58366775e-04
  5.19450249e-05 -2.19992351e-03  4.43183789e-04 -5.60177309e-04]",-5.285767921452289,0.005063142599084642,0.7934610429282105,-0.03536164749327408,"[-0.11789721 -0.09445084 -0.06104063 -0.02194662  0.01839573  0.05934061
  0.10241578  0.14234192  0.17208033  0.18413465  0.16931619  0.1002008
 -0.03491591 -0.21332083 -0.33623162 -0.30398814 -0.21346963 -0.18207331
 -0.12885064  0.19368728  0.82121906  1.31285412  1.41433045 -0.04443709
 -0.00250349]","[-3.20658737e-04  1.26153435e-04  5.72277359e-04 -6.70002631e-04
  2.07333668e-04  5.70518248e-05]","[ 7.32865508e-03 -8.00004758e-03 -5.40121065e-03  7.11948063e-03
 -4.54550154e-03  1.83750226e-03 -1.28680865e-03 -1.07833246e-05
  1.47145801e-04  1.21522027e-03  2.09448905e-03  1.97524394e-03
 -9.89555842e-04  2.63761584e-03 -1.45981675e-03 -1.32697635e-03
 -1.33124988e-04  4.77053368e-05  1.27800476e-03 -4.71828865e-04]",0.0867954712938563,0.7934610429282105
ADBE,"[0.0035709 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.17230223814587806,"[ 4.19624795e-04  4.69580362e-04 -8.28846034e-05  6.65883577e-05
 -4.84433034e-05 -1.28655637e-04]","[ 0.01106308 -0.01017368 -0.0113885   0.00468943 -0.00708932  0.0089057
  0.00254157  0.00264919  0.00283736  0.00064574  0.00415307 -0.00127719
 -0.00266907  0.00020445 -0.0001628   0.00044878 -0.00018452 -0.0018569
  0.00102981  0.00072396]",-4.7940079430299765,0.008279208201216767,0.7934632976622241,-0.035361693761682716,"[-0.11789711 -0.09445077 -0.06104051 -0.02194667  0.01839592  0.05934041
  0.10241599  0.14234198  0.17208023  0.18413489  0.16931607  0.10020093
 -0.03491591 -0.21332069 -0.33623153 -0.3039886  -0.21346989 -0.18207338
 -0.12885125  0.19368724  0.82121975  1.31285306  1.41433298 -0.04443804
 -0.00250359]","[-3.20663475e-04  1.26168543e-04  5.72278196e-04 -6.69994551e-04
  2.07332737e-04  5.70567149e-05]","[ 7.32866120e-03 -8.00005133e-03 -5.40121695e-03  7.11947947e-03
 -4.54548733e-03  1.83750817e-03 -1.28682464e-03 -1.07699374e-05
  1.47139302e-04  1.21519496e-03  2.09448733e-03  1.97523868e-03
 -9.89542144e-04  2.63761006e-03 -1.45982932e-03 -1.32695579e-03
 -1.33114623e-04  4.77094446e-05  1.27800653e-03 -4.71831014e-04]",0.08679548353633651,0.7934632976622241
ADI,"[0.00344364 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16733960099394496,"[ 2.31013003e-04  5.91286311e-04 -9.64891055e-05  5.79019957e-04
 -1.27248638e-04  3.09078149e-04]","[ 1.20489829e-02 -6.55679367e-03 -6.67976966e-03  1.55876657e-03
 -1.30772346e-02  4.36790206e-03  4.79342585e-04  8.85543357e-03
  7.34327195e-03  4.11103265e-04  2.62133305e-03 -2.36694627e-03
  5.08053388e-05  1.81637006e-03  3.20243968e-04 -4.31174815e-03
 -3.48374034e-03 -1.14009418e-03  1.82671635e-03 -6.11836331e-04]",-5.120783815981876,0.005971340628010351,0.7934605774977223,-0.03536163794237899,"[-0.11789723 -0.09445086 -0.06104065 -0.02194661  0.01839569  0.05934065
  0.10241573  0.14234191  0.17208035  0.1841346   0.16931621  0.10020078
 -0.03491591 -0.21332086 -0.33623164 -0.30398804 -0.21346958 -0.1820733
 -0.12885051  0.19368728  0.82121892  1.31285433  1.41432993 -0.04443689
 -0.00250347]","[-3.20657760e-04  1.26150316e-04  5.72277187e-04 -6.70004299e-04
  2.07333860e-04  5.70508153e-05]","[ 7.32865381e-03 -8.00004681e-03 -5.40120935e-03  7.11948087e-03
 -4.54550447e-03  1.83750103e-03 -1.28680535e-03 -1.07860880e-05
  1.47147143e-04  1.21522549e-03  2.09448941e-03  1.97524503e-03
 -9.89558669e-04  2.63761703e-03 -1.45981416e-03 -1.32698059e-03
 -1.33127128e-04  4.77044889e-05  1.27800439e-03 -4.71828421e-04]",0.08679546876671851,0.7934605774977223
ADM,"[0.00330779 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15982034626981728,[0.0007653  0.00018083 0.00031021 0.00013514 0.00010698 0.00017095],"[ 0.01100593 -0.00885091 -0.00946231  0.00496593 -0.00624509  0.00655027
  0.00066791  0.0009864  -0.00013232  0.00219481  0.00513501  0.00357863
  0.00332944 -0.00085254 -0.00172302 -0.00584317 -0.00431225  0.00048855
  0.00350646  0.00025477]",-5.003816328318039,0.006712281785737436,0.7934576740445661,-0.03536157836188911,"[-0.11789735 -0.09445095 -0.0610408  -0.02194655  0.01839543  0.05934091
  0.10241545  0.14234184  0.17208048  0.1841343   0.16931636  0.10020062
 -0.03491591 -0.21332104 -0.33623175 -0.30398745 -0.21346926 -0.18207322
 -0.12884972  0.19368733  0.82121803  1.31285569  1.41432667 -0.04443567
 -0.00250334]","[-3.20651659e-04  1.26130862e-04  5.72276109e-04 -6.70014703e-04
  2.07335059e-04  5.70445182e-05]","[ 7.32864593e-03 -8.00004198e-03 -5.40120124e-03  7.11948236e-03
 -4.54552276e-03  1.83749342e-03 -1.28678476e-03 -1.08033269e-05
  1.47155513e-04  1.21525809e-03  2.09449163e-03  1.97525180e-03
 -9.89576308e-04  2.63762448e-03 -1.45979799e-03 -1.32700706e-03
 -1.33140475e-04  4.76991992e-05  1.27800210e-03 -4.71825653e-04]",0.0867954530019021,0.7934576740445661
