,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00326629 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1719592456026615,[ 0.00019963 -0.00192207  0.00017877  0.0007124  -0.00040039 -0.00043758],"[ 8.07084556e-03 -4.49057677e-05  1.01590504e-03  4.22752304e-03
 -3.50443607e-03  2.16391865e-03  1.40314164e-03  1.52508979e-04
 -1.51078303e-03 -4.04384909e-03  1.67943618e-04  2.96732717e-03
 -1.68793083e-03  2.69411545e-03  5.99554305e-04  2.76655348e-03
  1.41565067e-03 -1.94017992e-03 -1.75044368e-03  4.60773798e-03]",-5.24899178600018,0.005252811688631634,0.8061609313183399,-0.04040192638220538,"[-0.14281276 -0.11758059 -0.08480358 -0.03910684  0.00232689  0.04563728
  0.08777499  0.1308666   0.16943723  0.19687446  0.20160243  0.1691663
  0.06948151 -0.09979483 -0.28913923 -0.35810723 -0.27337963 -0.2247908
 -0.20967445 -0.11544463  0.45951001  1.18848072  1.83674781  1.43097704
 -0.00302403]",[-0.00073428  0.00056537 -0.00092178 -0.00073056  0.00040256 -0.00040205],"[ 8.79040537e-03 -3.74956897e-03 -1.88784223e-03  5.17302840e-03
 -1.45531280e-03  3.82283308e-03  8.59112829e-06 -1.20483493e-03
 -2.74472390e-04 -1.71821070e-03  1.26442429e-03  2.93189520e-03
 -2.06876844e-03  1.89868106e-03 -1.27368487e-04 -3.40634450e-04
  8.16038909e-05  8.52404825e-04  8.35721916e-04 -8.34748610e-04]",0.08476600240655699,0.8061609313183399
AAL,"[0.00323622 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17125019147740211,"[-6.09309824e-06 -9.07568480e-04  2.94258199e-04 -2.67451914e-04
  1.28996983e-04 -1.98173969e-05]","[ 0.00877491  0.00248998  0.00436692  0.00229336 -0.00598397 -0.00052419
  0.00020595  0.00222206 -0.00124078 -0.00346262  0.00151785  0.00434609
 -0.00047992 -0.00040998 -0.00327052  0.00307886  0.00295663  0.00198626
  0.00237941  0.00423926]",-5.489311995830791,0.004130685125438235,0.8061603375958419,-0.04040192376776113,"[-0.14281275 -0.11758061 -0.08480357 -0.03910686  0.00232689  0.0456373
  0.08777502  0.13086657  0.16943726  0.19687449  0.20160239  0.16916633
  0.06948137 -0.09979481 -0.28913921 -0.35810711 -0.27337975 -0.22479074
 -0.20967438 -0.11544479  0.45951012  1.18848088  1.83674748  1.43097712
 -0.00302397]",[-0.00073429  0.00056537 -0.00092178 -0.00073056  0.00040256 -0.00040205],"[ 8.79040672e-03 -3.74956935e-03 -1.88784334e-03  5.17303121e-03
 -1.45530905e-03  3.82283626e-03  8.59417674e-06 -1.20483785e-03
 -2.74475307e-04 -1.71820802e-03  1.26442514e-03  2.93189755e-03
 -2.06876784e-03  1.89867746e-03 -1.27370171e-04 -3.40635145e-04
  8.16085993e-05  8.52405744e-04  8.35723284e-04 -8.34747564e-04]",0.08476600766143312,0.8061603375958419
AAP,"[0.00321475 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16924713777076192,"[-2.45917720e-04 -1.59111038e-03  3.82307623e-04 -8.26149181e-05
  2.51031856e-04 -1.21993296e-04]","[ 7.31473043e-03  9.44394912e-04  3.18362963e-03  6.06480833e-03
 -1.01948877e-03 -1.49324861e-03 -2.93657590e-03 -2.28932645e-03
 -2.32441111e-03 -8.21036821e-05  2.01232428e-03  1.59424877e-03
 -3.96121879e-03  3.81998745e-03  3.24601300e-03  4.30494962e-03
  7.46010214e-04 -2.48286089e-03  4.56326747e-03  6.42853323e-03]",-5.343324507919501,0.0047799532736217025,0.8061599133954851,-0.04040192189980399,"[-0.14281275 -0.11758063 -0.08480356 -0.03910687  0.00232689  0.04563731
  0.08777504  0.13086655  0.16943727  0.19687452  0.20160235  0.16916635
  0.06948128 -0.0997948  -0.2891392  -0.35810703 -0.27337983 -0.22479069
 -0.20967433 -0.1154449   0.4595102   1.188481    1.83674724  1.43097718
 -0.00302393]",[-0.00073429  0.00056537 -0.00092178 -0.00073057  0.00040256 -0.00040205],"[ 8.79040768e-03 -3.74956961e-03 -1.88784414e-03  5.17303321e-03
 -1.45530637e-03  3.82283853e-03  8.59635479e-06 -1.20483993e-03
 -2.74477390e-04 -1.71820610e-03  1.26442574e-03  2.93189922e-03
 -2.06876741e-03  1.89867489e-03 -1.27371375e-04 -3.40635641e-04
  8.16119633e-05  8.52406400e-04  8.35724261e-04 -8.34746816e-04]",0.08476601141591494,0.8061599133954851
AAPL,"[0.00328814 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1726261228278277,"[-2.78194628e-04 -1.97384469e-03  6.33748351e-04 -1.67234274e-04
  2.48939961e-04  8.47363619e-05]","[ 0.00698823 -0.00128702  0.00016412  0.00700795  0.0001364   0.00110331
 -0.00155038 -0.00325186 -0.0028519  -0.00069491  0.00160164  0.00238958
 -0.00229116  0.00419194  0.00308601  0.00180374 -0.00021217 -0.00142277
  0.00568947  0.0024757 ]",-5.18362128633277,0.005607662649226093,0.8061613628273895,-0.040401928282346206,"[-0.14281276 -0.11758058 -0.08480358 -0.03910683  0.00232689  0.04563726
  0.08777497  0.13086662  0.16943722  0.19687443  0.20160247  0.16916628
  0.06948161 -0.09979485 -0.28913924 -0.35810732 -0.27337955 -0.22479085
 -0.2096745  -0.11544451  0.45950994  1.1884806   1.83674805  1.43097697
 -0.00302407]",[-0.00073428  0.00056537 -0.00092178 -0.00073056  0.00040257 -0.00040205],"[ 8.79040440e-03 -3.74956870e-03 -1.88784142e-03  5.17302636e-03
 -1.45531553e-03  3.82283077e-03  8.58891272e-06 -1.20483282e-03
 -2.74470271e-04 -1.71821264e-03  1.26442367e-03  2.93189350e-03
 -2.06876887e-03  1.89868367e-03 -1.27367263e-04 -3.40633945e-04
  8.16004689e-05  8.52404158e-04  8.35720922e-04 -8.34749370e-04]",0.08476599858738791,0.8061613628273895
ABBV,"[0.003354 0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.      ]",0.1767418197265371,"[ 7.73726360e-05 -2.42022544e-05 -3.97088307e-05 -4.77159413e-05
 -3.03500363e-05 -1.87873863e-04]","[ 0.00659928 -0.00184451 -0.00079568  0.00783133  0.00104046  0.00264693
  0.00068029 -0.00396463 -0.00319744 -0.00345661 -0.00023476  0.00248438
 -0.00278672  0.00322318 -0.0008195   0.00353662  0.00134682  0.00236387
  0.00291604  0.0068115 ]",-5.8329338786541545,0.0029294696514900976,0.8061626635729636,-0.04040193401015136,"[-0.14281277 -0.11758054 -0.08480361 -0.0391068   0.0023269   0.04563722
  0.08777491  0.13086668  0.16943717  0.19687435  0.20160257  0.16916623
  0.06948191 -0.0997949  -0.28913928 -0.35810758 -0.27337929 -0.22479099
 -0.20967466 -0.11544415  0.4595097   1.18848024  1.83674877  1.43097679
 -0.00302419]",[-0.00073428  0.00056537 -0.00092178 -0.00073056  0.00040257 -0.00040204],"[ 8.79040145e-03 -3.74956789e-03 -1.88783899e-03  5.17302021e-03
 -1.45532376e-03  3.82282381e-03  8.58223408e-06 -1.20482643e-03
 -2.74463882e-04 -1.71821851e-03  1.26442182e-03  2.93188836e-03
 -2.06877018e-03  1.89869156e-03 -1.27363573e-04 -3.40632424e-04
  8.15901537e-05  8.52402146e-04  8.35717926e-04 -8.34751662e-04]",0.08476598707484309,0.8061626635729636
ABT,"[0.00322017 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1692496326341364,"[ 9.47438850e-04 -6.99737071e-04  3.89542106e-04  4.15911979e-04
 -4.74015195e-05 -1.27981971e-05]","[ 7.09814866e-03 -1.23359469e-03  1.01868520e-05  6.70342941e-03
 -1.24031023e-04  1.58348867e-03 -1.13828025e-03 -3.28037230e-03
 -3.09048210e-03 -3.47288219e-04  3.18748269e-03  2.18993282e-03
 -3.47749462e-03  1.58946347e-03  1.15347840e-03  3.69852486e-03
  1.57297395e-05 -1.37166908e-03  3.97524966e-03  7.19280887e-03]",-5.380253649265908,0.00460665330755915,0.8061600205000286,-0.04040192237143654,"[-0.14281275 -0.11758062 -0.08480356 -0.03910687  0.00232689  0.04563731
  0.08777503  0.13086656  0.16943727  0.19687451  0.20160236  0.16916634
  0.0694813  -0.0997948  -0.2891392  -0.35810705 -0.27337981 -0.2247907
 -0.20967434 -0.11544487  0.45951018  1.18848097  1.8367473   1.43097716
 -0.00302394]",[-0.00073429  0.00056537 -0.00092178 -0.00073057  0.00040256 -0.00040205],"[ 8.79040744e-03 -3.74956955e-03 -1.88784394e-03  5.17303271e-03
 -1.45530705e-03  3.82283795e-03  8.59580486e-06 -1.20483941e-03
 -2.74476864e-04 -1.71820659e-03  1.26442559e-03  2.93189880e-03
 -2.06876752e-03  1.89867553e-03 -1.27371071e-04 -3.40635516e-04
  8.16111139e-05  8.52406234e-04  8.35724014e-04 -8.34747005e-04]",0.0847660104679618,0.8061600205000286
ACN,"[0.00331696 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17519283482084208,"[ 6.28295305e-04 -1.76256256e-04  3.89669509e-04  1.99188975e-04
 -4.60860494e-05  2.80996871e-04]","[ 0.0072428  -0.00331589 -0.0027319   0.00626062 -0.00138814  0.00389007
  0.00022776 -0.00074896 -0.00027775 -0.00141282  0.00204586  0.00065417
 -0.00265548  0.00259691  0.0013694   0.00203035  0.00155648 -0.00157153
  0.00115082 -0.00119019]",-5.9249550083633675,0.0026719278969042147,0.8061619321546291,-0.04040193078936646,"[-0.14281276 -0.11758056 -0.08480359 -0.03910682  0.0023269   0.04563725
  0.08777495  0.13086664  0.1694372   0.1968744   0.20160251  0.16916626
  0.06948174 -0.09979487 -0.28913926 -0.35810743 -0.27337944 -0.22479091
 -0.20967457 -0.11544435  0.45950983  1.18848044  1.83674836  1.43097689
 -0.00302412]",[-0.00073428  0.00056537 -0.00092178 -0.00073056  0.00040257 -0.00040205],"[ 8.79040311e-03 -3.74956835e-03 -1.88784036e-03  5.17302367e-03
 -1.45531913e-03  3.82282772e-03  8.58598953e-06 -1.20483002e-03
 -2.74467474e-04 -1.71821521e-03  1.26442286e-03  2.93189125e-03
 -2.06876945e-03  1.89868712e-03 -1.27365648e-04 -3.40633279e-04
  8.15959540e-05  8.52403277e-04  8.35719611e-04 -8.34750374e-04]",0.08476599354842757,0.8061619321546291
ADBE,"[0.00331288 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17439269492255408,"[ 5.63719391e-04 -1.11804210e-03  6.05733737e-04  7.90460353e-05
  2.16668202e-04  1.49254893e-04]","[ 0.00705847 -0.00089588  0.00101891  0.00679841 -0.00035132 -0.00029716
 -0.00320168 -0.00241826 -0.00210891  0.00108218  0.00342151  0.00231479
 -0.0015058   0.00213653  0.00157155  0.00064087 -0.0006236  -0.00214859
 -0.0002154   0.00178561]",-5.274073521521128,0.005122700582227899,0.8061618514712818,-0.040401930434079074,"[-0.14281276 -0.11758057 -0.08480359 -0.03910682  0.0023269   0.04563725
  0.08777495  0.13086664  0.1694372   0.1968744   0.20160251  0.16916626
  0.06948172 -0.09979487 -0.28913926 -0.35810742 -0.27337945 -0.2247909
 -0.20967456 -0.11544438  0.45950985  1.18848046  1.83674832  1.4309769
 -0.00302411]",[-0.00073428  0.00056537 -0.00092178 -0.00073056  0.00040257 -0.00040205],"[ 8.79040329e-03 -3.74956840e-03 -1.88784051e-03  5.17302405e-03
 -1.45531862e-03  3.82282815e-03  8.58640379e-06 -1.20483042e-03
 -2.74467871e-04 -1.71821485e-03  1.26442298e-03  2.93189157e-03
 -2.06876936e-03  1.89868663e-03 -1.27365876e-04 -3.40633374e-04
  8.15965939e-05  8.52403402e-04  8.35719796e-04 -8.34750231e-04]",0.0847659942625339,0.8061618514712818
ADI,"[0.00324881 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17140245790313202,"[ 1.16187463e-05 -5.30518736e-04  7.52285761e-05 -4.13999859e-05
 -1.15584307e-04 -1.81763616e-04]","[ 0.0066913  -0.00378209 -0.00281113  0.00748922 -0.00030926  0.00299948
 -0.00104025 -0.00064563  0.0014081  -0.00092531  0.00100753 -0.0014481
 -0.00288592  0.00438118  0.00170808 -0.0001976  -0.00124213  0.00022639
  0.00180252 -0.00071662]",-5.9500244340690465,0.002605776847899216,0.8061605861474815,-0.040401924862252935,"[-0.14281275 -0.11758061 -0.08480357 -0.03910685  0.00232689  0.04563729
  0.08777501  0.13086658  0.16943725  0.19687448  0.20160241  0.16916632
  0.06948143 -0.09979482 -0.28913922 -0.35810716 -0.2733797  -0.22479076
 -0.20967441 -0.11544472  0.45951008  1.18848082  1.83674762  1.43097708
 -0.00302399]",[-0.00073429  0.00056537 -0.00092178 -0.00073056  0.00040256 -0.00040205],"[ 8.79040616e-03 -3.74956919e-03 -1.88784288e-03  5.17303003e-03
 -1.45531062e-03  3.82283493e-03  8.59290056e-06 -1.20483663e-03
 -2.74474086e-04 -1.71820914e-03  1.26442478e-03  2.93189657e-03
 -2.06876809e-03  1.89867896e-03 -1.27369466e-04 -3.40634854e-04
  8.16066282e-05  8.52405359e-04  8.35722711e-04 -8.34748002e-04]",0.08476600546157025,0.8061605861474815
ADM,"[0.00329594 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1744177756692029,"[ 2.17361233e-04  7.14428231e-06  6.86025740e-05  3.78952947e-05
 -6.41711245e-05  1.52693458e-05]","[ 0.0056881  -0.00349797 -0.00195349  0.0098357   0.00269436  0.00169111
 -0.00177299 -0.00373097 -0.00090097 -0.00139546  0.00020288  0.00011559
 -0.00290753  0.00344104 -0.00154143  0.00238206  0.00226865  0.00282186
 -0.0021473   0.00232609]",-6.5987265465431735,0.0013621015064395796,0.806161516962346,-0.04040192896107617,"[-0.14281276 -0.11758058 -0.08480359 -0.03910683  0.0023269   0.04563726
  0.08777497  0.13086662  0.16943721  0.19687442  0.20160248  0.16916628
  0.06948165 -0.09979486 -0.28913925 -0.35810735 -0.27337952 -0.22479087
 -0.20967452 -0.11544447  0.45950991  1.18848056  1.83674813  1.43097695
 -0.00302408]",[-0.00073428  0.00056537 -0.00092178 -0.00073056  0.00040257 -0.00040205],"[ 8.79040405e-03 -3.74956861e-03 -1.88784113e-03  5.17302563e-03
 -1.45531651e-03  3.82282994e-03  8.58812132e-06 -1.20483206e-03
 -2.74469514e-04 -1.71821334e-03  1.26442345e-03  2.93189289e-03
 -2.06876903e-03  1.89868461e-03 -1.27366825e-04 -3.40633765e-04
  8.15992466e-05  8.52403919e-04  8.35720567e-04 -8.34749642e-04]",0.08476599722318139,0.806161516962346
