,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00371941 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17674210635148468,[ 0.00086481 -0.00058966  0.00090353  0.00033873  0.00031496  0.00079068],"[ 0.0105183  -0.00805802 -0.00194973  0.00232844 -0.00413255  0.00021652
 -0.00404536 -0.00055798 -0.00348998  0.00192219  0.00080379  0.00617313
 -0.00114929  0.00579743  0.00013221  0.00288101 -0.00051415  0.00094499
 -0.00329    -0.00258023]",-5.211303533506542,0.005454558851208441,0.7990397146242493,-0.03938272644426023,"[-1.41181998e-01 -1.15908240e-01 -8.20065418e-02 -4.10146323e-02
  1.24492835e-03  4.49347714e-02  8.70160399e-02  1.29338260e-01
  1.68889475e-01  1.98896259e-01  2.05309527e-01  1.78037972e-01
  9.01313451e-02 -7.55000749e-02 -2.67626312e-01 -3.70135890e-01
 -2.97696636e-01 -2.35118878e-01 -2.14929967e-01 -1.49739026e-01
  3.55897790e-01  1.10087793e+00  1.80188766e+00  1.58261724e+00
 -1.75545029e-03]","[ 1.08729536e-03  3.78006880e-04  9.48493256e-05  4.01755135e-04
 -3.21405314e-05 -2.68000166e-04]","[ 9.92718869e-03 -2.39125661e-03 -1.60578923e-03  5.98862411e-03
 -7.25414317e-04  2.88599238e-03 -6.39441073e-04 -1.39061013e-03
 -8.15949973e-04 -1.37447890e-03  1.24711496e-03  9.37554066e-04
 -1.16919942e-03  1.59960614e-03 -6.75429866e-04  6.89205712e-04
 -2.20004005e-05  1.20821018e-03  1.47377446e-03 -2.60923139e-04]",0.08578600748416261,0.7990397146242493
AAL,"[0.00360862 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17110200444995194,"[4.37224189e-04 1.28574676e-05 4.81767000e-04 1.88800780e-04
 2.68104325e-04 5.89974506e-04]","[ 8.33878703e-03 -5.91720985e-03 -2.93504620e-03  7.14128732e-03
 -1.11550053e-03  6.16697750e-03  2.44630209e-03  2.19043244e-03
  2.96380330e-03  7.42798985e-05  4.07715740e-03  1.69648048e-03
 -7.97274840e-04  2.50003030e-03 -4.23752748e-04  2.02073244e-03
  1.54549626e-04  1.33766980e-03 -2.35516097e-03 -3.87157372e-03]",-4.578159094056056,0.010273791983205325,0.7990372976790479,-0.03938270559121199,"[-1.41182038e-01 -1.15908172e-01 -8.20065435e-02 -4.10147001e-02
  1.24483104e-03  4.49349535e-02  8.70159700e-02  1.29338210e-01
  1.68889479e-01  1.98896280e-01  2.05309685e-01  1.78038401e-01
  9.01315502e-02 -7.55000973e-02 -2.67626116e-01 -3.70135885e-01
 -2.97697111e-01 -2.35118644e-01 -2.14929454e-01 -1.49739580e-01
  3.55897396e-01  1.10087647e+00  1.80188738e+00  1.58261820e+00
 -1.75543989e-03]","[ 1.08729074e-03  3.78002524e-04  9.48353422e-05  4.01763561e-04
 -3.21346869e-05 -2.68009345e-04]","[ 9.92718392e-03 -2.39125598e-03 -1.60579100e-03  5.98863403e-03
 -7.25404992e-04  2.88597548e-03 -6.39454411e-04 -1.39060603e-03
 -8.15941438e-04 -1.37447043e-03  1.24711234e-03  9.37569074e-04
 -1.16919246e-03  1.59962230e-03 -6.75450836e-04  6.89198165e-04
 -2.19993585e-05  1.20821470e-03  1.47378708e-03 -2.60914743e-04]",0.0857859814899083,0.7990372976790479
AAP,"[0.00373151 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1774500455407483,"[-1.23225187e-04  2.61902220e-04 -5.28524838e-05  3.73584466e-04
 -5.99840413e-05  2.95452348e-04]","[ 0.00661727 -0.00463706 -0.00378523  0.00931518 -0.00039272  0.00680668
  0.0020947  -0.0001567  -0.00060896 -0.00355501 -0.00061875  0.00112526
 -0.00378734  0.00399713 -0.00106388  0.0025119  -0.00124534  0.00094429
 -0.00413273  0.00043176]",-4.648480989539434,0.009576137140669018,0.7990399786704823,-0.03938272872241236,"[-1.41181993e-01 -1.15908247e-01 -8.20065416e-02 -4.10146249e-02
  1.24493898e-03  4.49347515e-02  8.70160475e-02  1.29338266e-01
  1.68889475e-01  1.98896257e-01  2.05309510e-01  1.78037925e-01
  9.01313227e-02 -7.55000724e-02 -2.67626333e-01 -3.70135890e-01
 -2.97696584e-01 -2.35118904e-01 -2.14930023e-01 -1.49738965e-01
  3.55897833e-01  1.10087809e+00  1.80188769e+00  1.58261713e+00
 -1.75545143e-03]","[ 1.08729586e-03  3.78007356e-04  9.48508532e-05  4.01754215e-04
 -3.21411699e-05 -2.67999163e-04]","[ 9.92718921e-03 -2.39125668e-03 -1.60578903e-03  5.98862303e-03
 -7.25415336e-04  2.88599423e-03 -6.39439616e-04 -1.39061058e-03
 -8.15950905e-04 -1.37447983e-03  1.24711524e-03  9.37552426e-04
 -1.16920018e-03  1.59960438e-03 -6.75427575e-04  6.89206537e-04
 -2.20005143e-05  1.20820969e-03  1.47377308e-03 -2.60924057e-04]",0.0857860103239808,0.7990399786704823
AAPL,"[0.00365505 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1735052800012484,"[5.20644384e-04 1.06162447e-05 2.72078346e-04 1.48246092e-04
 7.60376598e-05 1.89360669e-04]","[ 0.01355201 -0.00958368  0.00185416 -0.00112562 -0.00149045 -0.00461223
 -0.00236645 -0.00471809 -0.00221626 -0.00251752  0.00138163  0.00242608
 -0.00173574  0.00339211 -0.00090637  0.00247217 -0.00040117  0.00189574
 -0.00230166 -0.00301592]",-5.7528848283145555,0.003173612251546493,0.7990383105398507,-0.03938271433002625,"[-1.41182021e-01 -1.15908201e-01 -8.20065428e-02 -4.10146717e-02
  1.24487182e-03  4.49348772e-02  8.70159993e-02  1.29338231e-01
  1.68889478e-01  1.98896271e-01  2.05309619e-01  1.78038221e-01
  9.01314642e-02 -7.55000879e-02 -2.67626198e-01 -3.70135887e-01
 -2.97696912e-01 -2.35118742e-01 -2.14929669e-01 -1.49739348e-01
  3.55897561e-01  1.10087708e+00  1.80188750e+00  1.58261780e+00
 -1.75544425e-03]","[ 1.08729268e-03  3.78004350e-04  9.48412022e-05  4.01760030e-04
 -3.21371361e-05 -2.68005498e-04]","[ 9.92718592e-03 -2.39125624e-03 -1.60579025e-03  5.98862987e-03
 -7.25408900e-04  2.88598256e-03 -6.39448822e-04 -1.39060775e-03
 -8.15945014e-04 -1.37447398e-03  1.24711344e-03  9.37562784e-04
 -1.16919538e-03  1.59961553e-03 -6.75442048e-04  6.89201328e-04
 -2.19997951e-05  1.20821281e-03  1.47378179e-03 -2.60918262e-04]",0.08578599238322987,0.7990383105398507
ABBV,"[0.00374171 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17895552789644711,[ 0.00030983 -0.00053975  0.00048142  0.00011762  0.00017065  0.00040754],"[ 0.00592306 -0.00527998 -0.00643891  0.00916288 -0.0038274   0.00937318
  0.00103351  0.00453452  0.00182878  0.00072281  0.00201194  0.00111279
 -0.00344428  0.00271729 -0.00116049  0.00282074  0.00163234 -0.00021949
 -0.00300356 -0.00863754]",-5.321454154992808,0.004885644073501945,0.7990402011572771,-0.039382730641995746,"[-1.41181990e-01 -1.15908254e-01 -8.20065414e-02 -4.10146187e-02
  1.24494794e-03  4.49347347e-02  8.70160540e-02  1.29338270e-01
  1.68889475e-01  1.98896255e-01  2.05309496e-01  1.78037885e-01
  9.01313038e-02 -7.55000704e-02 -2.67626351e-01 -3.70135890e-01
 -2.97696540e-01 -2.35118925e-01 -2.14930070e-01 -1.49738914e-01
  3.55897869e-01  1.10087822e+00  1.80188772e+00  1.58261704e+00
 -1.75545239e-03]","[ 1.08729629e-03  3.78007757e-04  9.48521404e-05  4.01753439e-04
 -3.21417079e-05 -2.67998318e-04]","[ 9.92718965e-03 -2.39125674e-03 -1.60578887e-03  5.98862211e-03
 -7.25416195e-04  2.88599578e-03 -6.39438388e-04 -1.39061095e-03
 -8.15951691e-04 -1.37448061e-03  1.24711548e-03  9.37551045e-04
 -1.16920082e-03  1.59960289e-03 -6.75425644e-04  6.89207231e-04
 -2.20006102e-05  1.20820927e-03  1.47377192e-03 -2.60924829e-04]",0.08578601271682708,0.7990402011572771
ABT,"[0.0037445 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.17737676977520103,"[ 2.03831638e-03 -1.05865177e-03  1.47779737e-03  7.50596274e-05
  5.04011547e-04  6.52088143e-04]","[ 0.01221544 -0.00925888 -0.00053698 -0.00019731 -0.00409279 -0.00251405
 -0.00425882 -0.00196201 -0.0027283   0.00063974  0.00181369  0.00391784
 -0.00128215  0.00326323 -0.00098251  0.00165829 -0.00043514  0.00137821
 -0.00105523 -0.00295379]",-5.1435464933542745,0.005836952250069351,0.7990402620415291,-0.03938273116729613,"[-1.41181989e-01 -1.15908255e-01 -8.20065414e-02 -4.10146170e-02
  1.24495039e-03  4.49347301e-02  8.70160557e-02  1.29338272e-01
  1.68889475e-01  1.98896254e-01  2.05309492e-01  1.78037874e-01
  9.01312986e-02 -7.55000698e-02 -2.67626356e-01 -3.70135891e-01
 -2.97696528e-01 -2.35118931e-01 -2.14930083e-01 -1.49738900e-01
  3.55897879e-01  1.10087826e+00  1.80188772e+00  1.58261702e+00
 -1.75545265e-03]","[ 1.08729640e-03  3.78007866e-04  9.48524927e-05  4.01753227e-04
 -3.21418551e-05 -2.67998087e-04]","[ 9.92718977e-03 -2.39125675e-03 -1.60578882e-03  5.98862186e-03
 -7.25416430e-04  2.88599621e-03 -6.39438052e-04 -1.39061106e-03
 -8.15951906e-04 -1.37448082e-03  1.24711555e-03  9.37550667e-04
 -1.16920099e-03  1.59960248e-03 -6.75425116e-04  6.89207422e-04
 -2.20006365e-05  1.20820916e-03  1.47377160e-03 -2.60925041e-04]",0.08578601337163742,0.7990402620415291
ACN,"[0.00384863 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18285673887912726,[ 0.00157873 -0.00084599  0.00146355  0.00014576  0.00063071  0.00102447],"[ 0.00918982 -0.00651242 -0.00213444  0.00528974 -0.00201945  0.00286354
 -0.00125211 -0.00032282 -0.00211374  0.00039699  0.00087024  0.00498538
 -0.00117103  0.00511392  0.00024236  0.00174519 -0.00037666 -0.00053963
 -0.00145952 -0.00475763]",-4.795150309423819,0.008269755712130967,0.7990425337306393,-0.03938275076709615,"[-1.41181951e-01 -1.15908319e-01 -8.20065398e-02 -4.10145533e-02
  1.24504185e-03  4.49345589e-02  8.70161214e-02  1.29338318e-01
  1.68889471e-01  1.98896234e-01  2.05309343e-01  1.78037470e-01
  9.01311058e-02 -7.55000487e-02 -2.67626541e-01 -3.70135895e-01
 -2.97696081e-01 -2.35119151e-01 -2.14930566e-01 -1.49738379e-01
  3.55898249e-01  1.10087963e+00  1.80188799e+00  1.58261611e+00
 -1.75546243e-03]","[ 1.08730074e-03  3.78011960e-04  9.48656356e-05  4.01745308e-04
 -3.21473483e-05 -2.67989459e-04]","[ 9.92719426e-03 -2.39125735e-03 -1.60578716e-03  5.98861254e-03
 -7.25425195e-04  2.88601209e-03 -6.39425516e-04 -1.39061491e-03
 -8.15959928e-04 -1.37448879e-03  1.24711801e-03  9.37536560e-04
 -1.16920753e-03  1.59958730e-03 -6.75405406e-04  6.89214515e-04
 -2.20016159e-05  1.20820491e-03  1.47375973e-03 -2.60932932e-04]",0.08578603780366195,0.7990425337306393
ADBE,"[0.00373522 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17734477699049872,[ 0.00183731 -0.00074353  0.00118089  0.00022156  0.00034514  0.00054479],"[ 0.01294288 -0.01016228 -0.00052223 -0.00155155 -0.00502848 -0.0030934
 -0.00474919 -0.00118532 -0.00206182  0.00156145  0.00220363  0.00356878
 -0.00249699  0.0030615  -0.00259102  0.00299143 -0.00038337  0.00193192
 -0.00186052 -0.00880818]",-5.565222895536793,0.0038287270439577702,0.7990400596632035,-0.03938272942120566,"[-1.41181992e-01 -1.15908250e-01 -8.20065415e-02 -4.10146227e-02
  1.24494224e-03  4.49347454e-02  8.70160499e-02  1.29338267e-01
  1.68889475e-01  1.98896256e-01  2.05309505e-01  1.78037910e-01
  9.01313158e-02 -7.55000717e-02 -2.67626340e-01 -3.70135890e-01
 -2.97696568e-01 -2.35118912e-01 -2.14930040e-01 -1.49738946e-01
  3.55897846e-01  1.10087814e+00  1.80188770e+00  1.58261710e+00
 -1.75545178e-03]","[ 1.08729602e-03  3.78007502e-04  9.48513218e-05  4.01753933e-04
 -3.21413657e-05 -2.67998856e-04]","[ 9.92718937e-03 -2.39125670e-03 -1.60578897e-03  5.98862269e-03
 -7.25415649e-04  2.88599479e-03 -6.39439169e-04 -1.39061071e-03
 -8.15951191e-04 -1.37448011e-03  1.24711533e-03  9.37551923e-04
 -1.16920041e-03  1.59960384e-03 -6.75426872e-04  6.89206790e-04
 -2.20005492e-05  1.20820954e-03  1.47377266e-03 -2.60924338e-04]",0.08578601119505781,0.7990400596632035
ADI,"[0.00378198 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17988998191355393,[ 0.00054271 -0.00044861  0.00047569  0.00017232  0.00011795  0.00031974],"[ 0.01210937 -0.00940139 -0.00100766 -0.00019726 -0.0047853  -0.0019284
 -0.0046741  -0.0008704  -0.00271059  0.00185983  0.00157947  0.00441354
 -0.00246677  0.00363329 -0.00246636  0.00263992 -0.00068652  0.001594
 -0.00052102 -0.00808255]",-5.5844721590014235,0.0037557316758167598,0.7990410796850991,-0.03938273822180477,"[-1.41181975e-01 -1.15908278e-01 -8.20065408e-02 -4.10145941e-02
  1.24498331e-03  4.49346685e-02  8.70160794e-02  1.29338288e-01
  1.68889473e-01  1.98896247e-01  2.05309438e-01  1.78037729e-01
  9.01312292e-02 -7.55000622e-02 -2.67626423e-01 -3.70135892e-01
 -2.97696367e-01 -2.35119010e-01 -2.14930257e-01 -1.49738712e-01
  3.55898012e-01  1.10087875e+00  1.80188782e+00  1.58261669e+00
 -1.75545617e-03]","[ 1.08729796e-03  3.78009340e-04  9.48572232e-05  4.01750377e-04
 -3.21438322e-05 -2.67994982e-04]","[ 9.92719139e-03 -2.39125697e-03 -1.60578823e-03  5.98861851e-03
 -7.25419584e-04  2.88600193e-03 -6.39433540e-04 -1.39061244e-03
 -8.15954793e-04 -1.37448369e-03  1.24711643e-03  9.37545589e-04
 -1.16920334e-03  1.59959702e-03 -6.75418022e-04  6.89209975e-04
 -2.20009890e-05  1.20820763e-03  1.47376733e-03 -2.60927881e-04]",0.08578602216539695,0.7990410796850991
ADM,"[0.00348054 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1676572599315621,[ 0.00045454 -0.00054037  0.00053181 -0.00010713  0.00021931  0.00021633],"[ 0.00831004 -0.00639069 -0.00340504  0.00696455 -0.00198066  0.00687656
  0.00150941  0.00357771  0.00142796  0.00201013  0.00104067  0.00432439
 -0.00528179  0.00714393 -0.0037048   0.00840202 -0.00194205  0.00452842
 -0.00931016 -0.00799048]",-6.18534915387963,0.0020593823857429174,0.7990345033446746,-0.0393826814821054,"[-1.41182084e-01 -1.15908094e-01 -8.20065455e-02 -4.10147785e-02
  1.24471854e-03  4.49351642e-02  8.70158891e-02  1.29338153e-01
  1.68889483e-01  1.98896305e-01  2.05309868e-01  1.78038898e-01
  9.01317874e-02 -7.55001232e-02 -2.67625890e-01 -3.70135879e-01
 -2.97697661e-01 -2.35118374e-01 -2.14928860e-01 -1.49740222e-01
  3.55896940e-01  1.10087479e+00  1.80188705e+00  1.58261932e+00
 -1.75542787e-03]","[ 1.08728541e-03  3.77997489e-04  9.48191755e-05  4.01773302e-04
 -3.21279299e-05 -2.68019957e-04]","[ 9.92717840e-03 -2.39125525e-03 -1.60579304e-03  5.98864549e-03
 -7.25394210e-04  2.88595595e-03 -6.39469832e-04 -1.39060130e-03
 -8.15931570e-04 -1.37446063e-03  1.24710932e-03  9.37586425e-04
 -1.16918442e-03  1.59964097e-03 -6.75475080e-04  6.89189440e-04
 -2.19981538e-05  1.20821993e-03  1.47380168e-03 -2.60905036e-04]",0.08578595143683208,0.7990345033446746
