,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00273578 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1361011487084985,[ 0.00136265 -0.00040033  0.00052027  0.0008584  -0.00031231 -0.00019737],"[ 0.00323681 -0.00795629 -0.00015617  0.00117713  0.00103215  0.00395778
  0.001119    0.00536579 -0.00473968  0.00266228 -0.00058147 -0.00109702
  0.00066253  0.00220954 -0.00105308  0.00403169 -0.00538274  0.00397304
 -0.00596331 -0.00299247]",-4.61594711102375,0.009892809379726438,0.8339432643982887,-0.03896319300654061,"[-0.12095093 -0.09555492 -0.06311708 -0.02648297  0.01472277  0.05536018
  0.09862985  0.13543963  0.16094288  0.16378742  0.14156469  0.058451
 -0.08337185 -0.23577571 -0.30229608 -0.23252293 -0.17939373 -0.14382677
 -0.04425351  0.39379271  0.87563138  1.22129558  0.93753378 -0.12518013
 -0.00123589]",[ 0.00022677  0.00036553  0.00029696 -0.00055908 -0.00018575  0.00110579],"[ 8.46794671e-03 -4.45075696e-03 -4.11669960e-03  4.31439826e-03
 -3.80049587e-03  2.96004852e-03 -1.79473115e-05 -1.44983442e-03
  5.68366242e-04  6.59217024e-04  1.32157934e-03  5.26579717e-04
 -1.47399242e-03  1.77839212e-03 -1.85004661e-04  7.13540486e-05
  2.07624075e-04 -5.87390696e-05  9.82345632e-04  7.97535090e-05]",0.083434349951218,0.8339432643982887
AAL,"[0.00274631 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13599655113672046,[ 0.00020859  0.00026067  0.00051237 -0.00025726  0.00044047  0.00014963],"[ 0.00747981 -0.00150571 -0.00687651  0.01145038 -0.01077126  0.00333098
 -0.00210852 -0.00223298 -0.00184742  0.00115105 -0.00301132  0.00075016
 -0.00236805 -0.00085704  0.00066158  0.0006525  -0.00239875  0.00369736
 -0.00090915  0.00209867]",-5.956469078648718,0.0025890375396433974,0.8339434830941218,-0.03896319800829279,"[-0.12095092 -0.09555492 -0.06311707 -0.02648297  0.01472277  0.05536017
  0.09862986  0.13543962  0.16094289  0.16378742  0.14156466  0.058451
 -0.08337184 -0.23577571 -0.30229609 -0.23252294 -0.1793937  -0.14382678
 -0.04425346  0.39379277  0.87563135  1.22129573  0.93753383 -0.12518016
 -0.00123591]",[ 0.00022677  0.00036553  0.00029696 -0.00055909 -0.00018575  0.00110579],"[ 8.46794651e-03 -4.45075519e-03 -4.11669983e-03  4.31439913e-03
 -3.80049693e-03  2.96004841e-03 -1.79471526e-05 -1.44983427e-03
  5.68366595e-04  6.59216966e-04  1.32157941e-03  5.26581049e-04
 -1.47399365e-03  1.77839172e-03 -1.85004540e-04  7.13533895e-05
  2.07624330e-04 -5.87390818e-05  9.82346302e-04  7.97540922e-05]",0.08343435054843332,0.8339434830941218
AAP,"[0.00266743 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13200335624690737,[-0.00042532  0.00119932  0.00010605 -0.0004057   0.00055417  0.00034272],"[ 6.29918750e-03 -4.05647769e-03 -3.39297844e-03  8.82754918e-03
 -8.02905380e-03  6.37952661e-03 -5.34552223e-03 -9.99221858e-05
 -4.71916454e-03 -2.98788970e-03  8.20221830e-05 -3.92250761e-03
  1.13748829e-03 -1.38641973e-03  3.28452994e-03  2.35037454e-04
  8.67157161e-04  3.86798034e-03  1.13713857e-03  2.30644125e-03]",-5.269616647403919,0.005145582767495564,0.8339418457644181,-0.03896316056122626,"[-0.12095095 -0.09555492 -0.0631171  -0.02648296  0.01472278  0.05536021
  0.09862978  0.13543974  0.16094282  0.16378738  0.14156491  0.05845097
 -0.08337193 -0.23577574 -0.30229599 -0.23252289 -0.17939395 -0.14382672
 -0.04425383  0.39379231  0.87563152  1.22129461  0.93753341 -0.12517993
 -0.00123577]",[ 0.00022677  0.00036553  0.00029695 -0.00055908 -0.00018574  0.00110579],"[ 8.46794800e-03 -4.45076846e-03 -4.11669815e-03  4.31439267e-03
 -3.80048904e-03  2.96004922e-03 -1.79483423e-05 -1.44983538e-03
  5.68363953e-04  6.59217396e-04  1.32157887e-03  5.26571075e-04
 -1.47398441e-03  1.77839470e-03 -1.85005442e-04  7.13583243e-05
  2.07622424e-04 -5.87389906e-05  9.82341285e-04  7.97497257e-05]",0.08343434607720784,0.8339418457644181
AAPL,"[0.00282223 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14090078442028794,"[-4.39333984e-04  1.95325329e-03  5.99427524e-04  6.70420048e-05
  7.21364746e-04  2.35629084e-04]","[ 0.00286133 -0.00608622 -0.0045302   0.00029476  0.00174922 -0.00230326
  0.00676399  0.00548496 -0.00488502  0.00659332 -0.00274874 -0.00216891
  0.00156753  0.00106038 -0.00072771  0.0019982   0.00153046  0.00036042
  0.00471397  0.00762797]",-4.80950556579741,0.008151889274290579,0.8339450588827843,-0.03896323404786548,"[-0.12095089 -0.09555492 -0.06311705 -0.02648298  0.01472276  0.05536013
  0.09862994  0.1354395   0.16094295  0.16378747  0.14156441  0.05845104
 -0.08337175 -0.23577567 -0.30229619 -0.23252298 -0.17939345 -0.14382683
 -0.04425311  0.3937932   0.87563119  1.2212968   0.93753424 -0.12518038
 -0.00123604]",[ 0.00022677  0.00036553  0.00029696 -0.00055909 -0.00018575  0.00110579],"[ 8.46794508e-03 -4.45074241e-03 -4.11670145e-03  4.31440534e-03
 -3.80050452e-03  2.96004762e-03 -1.79460075e-05 -1.44983320e-03
  5.68369138e-04  6.59216552e-04  1.32157993e-03  5.26590648e-04
 -1.47400255e-03  1.77838886e-03 -1.85003672e-04  7.13486402e-05
  2.07626165e-04 -5.87391697e-05  9.82351130e-04  7.97582946e-05]",0.0834343548516023,0.8339450588827843
ABBV,"[0.00295034 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14684952465890266,"[-1.48722379e-03  1.75140727e-03 -9.94325054e-04  4.06596081e-04
 -2.15311478e-04  5.63282955e-05]","[ 3.04807270e-03 -8.61619188e-03  9.47686319e-04  1.00615914e-03
  8.44118788e-04  5.41166294e-03 -8.46400890e-04  4.76544942e-03
 -4.20437169e-03  5.09311873e-06  2.05469375e-03 -1.08111641e-03
  4.83027552e-04  3.39103755e-03 -1.23931341e-03  2.22690686e-03
 -1.51965091e-03  3.22055902e-03 -3.14684488e-03  1.88556309e-03]",-4.41307005335245,0.012117918508019304,0.8339477180563774,-0.03896329486533568,"[-0.12095084 -0.09555491 -0.06311702 -0.02648298  0.01472275  0.05536006
  0.09863008  0.13543931  0.16094306  0.16378754  0.14156399  0.0584511
 -0.0833716  -0.23577561 -0.30229636 -0.23252306 -0.17939304 -0.14382692
 -0.04425252  0.39379394  0.87563092  1.2212986   0.93753491 -0.12518075
 -0.00123627]",[ 0.00022676  0.00036552  0.00029696 -0.00055911 -0.00018576  0.0011058 ],"[ 8.46794266e-03 -4.45072085e-03 -4.11670418e-03  4.31441582e-03
 -3.80051732e-03  2.96004630e-03 -1.79440753e-05 -1.44983140e-03
  5.68373428e-04  6.59215854e-04  1.32158081e-03  5.26606847e-04
 -1.47401755e-03  1.77838402e-03 -1.85002208e-04  7.13406256e-05
  2.07629261e-04 -5.87393179e-05  9.82359278e-04  7.97653862e-05]",0.0834343621132825,0.8339477180563774
ABT,"[0.0027077 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.1359023017761625,[ 0.00110785 -0.00145119  0.00060847  0.0003234  -0.00022252 -0.00018675],"[ 0.0018436  -0.01003156  0.00171974 -0.00230697  0.00484602  0.00331265
  0.0032457   0.00714828 -0.00406392  0.0038347   0.00049416  0.00029736
  0.00031007  0.00390602 -0.00185153  0.00362778 -0.00283811  0.00367091
 -0.00325225  0.00186966]",-5.214801166562788,0.005435514130999884,0.833942681658049,-0.038963179678795756,"[-0.12095094 -0.09555492 -0.06311709 -0.02648297  0.01472278  0.05536019
  0.09862982  0.13543968  0.16094286  0.1637874   0.14156478  0.05845099
 -0.08337189 -0.23577573 -0.30229604 -0.23252292 -0.17939382 -0.14382675
 -0.04425364  0.39379255  0.87563144  1.22129518  0.93753363 -0.12518005
 -0.00123584]",[ 0.00022677  0.00036553  0.00029695 -0.00055908 -0.00018574  0.00110579],"[ 8.46794724e-03 -4.45076168e-03 -4.11669901e-03  4.31439597e-03
 -3.80049307e-03  2.96004881e-03 -1.79477349e-05 -1.44983481e-03
  5.68365302e-04  6.59217177e-04  1.32157915e-03  5.26576167e-04
 -1.47398913e-03  1.77839318e-03 -1.85004982e-04  7.13558050e-05
  2.07623397e-04 -5.87390372e-05  9.82343846e-04  7.97519549e-05]",0.08343434835986899,0.833942681658049
ACN,"[0.00288645 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14285896651613428,[0.0007606  0.00076952 0.0007249  0.0008193  0.00029434 0.00076347],"[ 0.00505999 -0.00346569 -0.00687103  0.00633051 -0.00638321 -0.00097333
  0.0025747  -0.00127622 -0.00131177  0.00281692 -0.00258679 -0.00126336
  0.00138623 -0.00216116  0.00380031  0.00266852 -0.00330332  0.00346219
  0.00209503 -0.00614415]",-4.836495464002962,0.007934813220239685,0.833946391972269,-0.038963264536709924,"[-0.12095087 -0.09555491 -0.06311703 -0.02648298  0.01472276  0.0553601
  0.09863001  0.13543941  0.16094301  0.1637875   0.1415642   0.05845107
 -0.08337167 -0.23577564 -0.30229628 -0.23252302 -0.17939325 -0.14382687
 -0.04425281  0.39379357  0.87563106  1.2212977   0.93753458 -0.12518057
 -0.00123616]",[ 0.00022677  0.00036552  0.00029696 -0.0005591  -0.00018575  0.0011058 ],"[ 8.46794386e-03 -4.45073160e-03 -4.11670282e-03  4.31441059e-03
 -3.80051094e-03  2.96004696e-03 -1.79450389e-05 -1.44983230e-03
  5.68371289e-04  6.59216202e-04  1.32158038e-03  5.26598769e-04
 -1.47401007e-03  1.77838643e-03 -1.85002938e-04  7.13446223e-05
  2.07627717e-04 -5.87392440e-05  9.82355215e-04  7.97618497e-05]",0.08343435849200756,0.833946391972269
ADBE,"[0.00281112 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13996501786420668,"[-1.31994969e-03  1.26737822e-04 -5.61815045e-04  2.18978423e-04
 -2.33207279e-04  2.27847026e-05]","[ 2.45163228e-03 -6.49813691e-03 -4.91359327e-03 -3.99228258e-04
  1.52306540e-03 -4.29452115e-03  9.12572967e-03  3.42741775e-03
 -1.61641967e-03  8.03907903e-03 -3.10733957e-03 -3.25722748e-05
  2.39472910e-03  4.81731269e-04  1.25731116e-03  5.42692793e-03
 -3.61286058e-03  2.39849527e-03  5.29639044e-03 -9.17069069e-04]",-4.6307123478569,0.00974781279498909,0.833944828244511,-0.03896322877297995,"[-0.1209509  -0.09555492 -0.06311706 -0.02648297  0.01472277  0.05536014
  0.09862993  0.13543952  0.16094294  0.16378746  0.14156445  0.05845103
 -0.08337176 -0.23577568 -0.30229618 -0.23252298 -0.17939349 -0.14382682
 -0.04425316  0.39379314  0.87563122  1.22129664  0.93753418 -0.12518035
 -0.00123602]",[ 0.00022677  0.00036553  0.00029696 -0.00055909 -0.00018575  0.00110579],"[ 8.46794529e-03 -4.45074428e-03 -4.11670121e-03  4.31440443e-03
 -3.80050341e-03  2.96004774e-03 -1.79461751e-05 -1.44983336e-03
  5.68368766e-04  6.59216613e-04  1.32157986e-03  5.26589243e-04
 -1.47400125e-03  1.77838928e-03 -1.85003799e-04  7.13493353e-05
  2.07625896e-04 -5.87391568e-05  9.82350423e-04  7.97576795e-05]",0.08343435422177453,0.833944828244511
ADI,"[0.00258694 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.127849792609807,"[-6.47996130e-04  8.87217273e-04  1.24055833e-04 -1.86701520e-04
  3.65877791e-04  5.21124184e-05]","[ 0.00594445 -0.00254398 -0.00715474  0.00837947 -0.00845965  0.00098913
 -0.0009827  -0.00178852 -0.00295611 -0.00100083  0.00027281 -0.00420228
  0.00339782 -0.00094618  0.00317463  0.00244416  0.0001754   0.00193398
  0.00684203  0.00053015]",-5.2250842561033535,0.005379906650843254,0.8339401749002461,-0.038963122347199064,"[-0.12095099 -0.09555492 -0.06311712 -0.02648296  0.01472279  0.05536026
  0.0986297   0.13543986  0.16094276  0.16378733  0.14156518  0.05845093
 -0.08337203 -0.23577578 -0.30229588 -0.23252285 -0.17939421 -0.14382666
 -0.0442542   0.39379185  0.87563169  1.22129348  0.93753299 -0.12517969
 -0.00123563]",[ 0.00022678  0.00036553  0.00029695 -0.00055907 -0.00018574  0.00110579],"[ 8.46794952e-03 -4.45078201e-03 -4.11669643e-03  4.31438609e-03
 -3.80048100e-03  2.96005005e-03 -1.79495565e-05 -1.44983652e-03
  5.68361257e-04  6.59217835e-04  1.32157832e-03  5.26560897e-04
 -1.47397498e-03  1.77839774e-03 -1.85006362e-04  7.13633602e-05
  2.07620479e-04 -5.87388974e-05  9.82336166e-04  7.97452698e-05]",0.08343434151440633,0.8339401749002461
ADM,"[0.00254742 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.12547836681557406,"[-1.11582668e-03  1.78091622e-03 -1.30395704e-04  5.94702546e-05
  4.78736091e-04  5.88273422e-04]","[ 0.00516189 -0.00404001 -0.0055319   0.00663457 -0.00683508  0.00095574
  0.00073669 -0.00205475  0.000548    0.00112731 -0.0003933   0.00249445
 -0.00316481  0.00111994 -0.00158587 -0.00124951 -0.00231943 -0.00127843
  0.00168244 -0.00790593]",-4.458507581253469,0.011579632058106219,0.8339393547751093,-0.03896310359026789,"[-0.120951   -0.09555492 -0.06311713 -0.02648295  0.01472279  0.05536028
  0.09862966  0.13543992  0.16094272  0.16378731  0.1415653   0.05845091
 -0.08337208 -0.2357758  -0.30229583 -0.23252282 -0.17939434 -0.14382664
 -0.04425438  0.39379163  0.87563177  1.22129292  0.93753278 -0.12517958
 -0.00123557]",[ 0.00022678  0.00036554  0.00029695 -0.00055906 -0.00018573  0.00110579],"[ 8.46795027e-03 -4.45078866e-03 -4.11669559e-03  4.31438285e-03
 -3.80047705e-03  2.96005046e-03 -1.79501524e-05 -1.44983707e-03
  5.68359934e-04  6.59218051e-04  1.32157805e-03  5.26555901e-04
 -1.47397036e-03  1.77839923e-03 -1.85006814e-04  7.13658320e-05
  2.07619524e-04 -5.87388517e-05  9.82333653e-04  7.97430827e-05]",0.08343433927480585,0.8339393547751093
