,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00297043 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1481066784426229,[-0.00010756  0.00049029 -0.00046187  0.00018351 -0.00028431 -0.00031788],"[ 1.57598772e-02  1.86680722e-04 -8.82472636e-03  1.25189327e-02
 -9.95222620e-03 -1.10138773e-03  1.31729143e-04 -5.57423872e-03
 -9.99608114e-04 -2.24676085e-03  8.95919569e-04 -2.01700718e-03
  5.38035238e-04 -1.82648500e-03  2.48549533e-03 -2.49557968e-03
  5.03834738e-03  7.87342544e-05  5.27694314e-03  2.16059167e-04]",-4.908909849851526,0.007380529833042807,0.8082360960002858,-0.03682630223504331,"[-0.12932603 -0.10772148 -0.0727245  -0.03254518  0.01019419  0.05500303
  0.0941639   0.13951786  0.17215593  0.19072235  0.18868493  0.13658644
  0.01731813 -0.16012766 -0.32365451 -0.33413752 -0.24338051 -0.20308588
 -0.16557705  0.03218261  0.69128     1.28827626  1.74620534  0.6818608
 -0.00283588]",[-0.00031811  0.0005346   0.00055044 -0.00137105 -0.00035976  0.00040688],"[ 0.01427561 -0.00354627 -0.00229397  0.00611114 -0.00212818  0.00248024
  0.00022701 -0.0006925  -0.00023556 -0.00043724  0.00050138  0.00089444
 -0.0028739   0.00179191 -0.00131234 -0.00091919  0.0016087   0.00104438
  0.00153562 -0.00147934]",0.08538075773957715,0.8082360960002858
AAL,"[0.00310497 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15563087518950522,"[ 1.74666070e-04 -8.88104556e-04  2.76067448e-04  5.51175809e-05
 -6.65875560e-05 -2.78744794e-05]","[ 0.01313207 -0.00298758 -0.00715364  0.00602918 -0.00163548 -0.0048938
  0.00829814 -0.00115344  0.00240818  0.00605267 -0.00119151  0.00568176
 -0.0066899   0.00379115 -0.00578419 -0.00361794  0.00372157 -0.00343873
  0.00227711  0.00550913]",-4.634083383004012,0.009715007899743042,0.8082388563214571,-0.03682633950914017,"[-0.12932602 -0.10772134 -0.07272437 -0.03254513  0.01019412  0.05500301
  0.09416393  0.13951782  0.17215587  0.19072275  0.18868492  0.13658628
  0.01731802 -0.16012783 -0.32365429 -0.33413724 -0.24338044 -0.20308536
 -0.1655772   0.03218227  0.69127914  1.28827688  1.74620645  0.68186104
 -0.00283597]",[-0.0003181   0.0005346   0.00055042 -0.00137106 -0.00035976  0.00040688],"[ 0.01427561 -0.00354627 -0.00229395  0.00611113 -0.00212816  0.00248023
  0.00022703 -0.0006925  -0.00023556 -0.00043725  0.0005014   0.00089444
 -0.0028739   0.00179188 -0.00131234 -0.00091918  0.0016087   0.00104438
  0.00153562 -0.00147938]",0.08538076558045084,0.8082388563214571
AAP,"[0.0031687 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.15906879876500538,[-0.00098072  0.00076387 -0.00115733  0.00035118 -0.00062956 -0.00059263],"[ 0.01163201 -0.00719882 -0.00204356  0.00174801  0.00509244 -0.00209779
  0.00936144  0.00557385 -0.00122675  0.01027679 -0.00659292  0.00513866
 -0.00715717 -0.0003653  -0.00342739 -0.00220982 -0.00168396 -0.0027589
  0.00236695 -0.00841416]",-4.257081892494948,0.014163572993529081,0.808240163862487,-0.03682635716556779,"[-0.12932601 -0.10772127 -0.0727243  -0.03254511  0.01019409  0.05500299
  0.09416394  0.1395178   0.17215584  0.19072294  0.18868492  0.1365862
  0.01731797 -0.16012792 -0.32365419 -0.33413711 -0.24338041 -0.20308512
 -0.16557727  0.03218211  0.69127873  1.28827717  1.74620698  0.68186115
 -0.00283601]",[-0.0003181   0.0005346   0.00055041 -0.00137106 -0.00035976  0.00040688],"[ 0.01427561 -0.00354626 -0.00229394  0.00611113 -0.00212816  0.00248022
  0.00022704 -0.0006925  -0.00023556 -0.00043726  0.00050141  0.00089444
 -0.0028739   0.00179187 -0.00131234 -0.00091918  0.00160869  0.00104438
  0.00153562 -0.0014794 ]",0.08538076929460707,0.808240163862487
AAPL,"[0.00303168 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15109217523797894,[ 0.00117929 -0.00024233 -0.000298    0.00074411 -0.00078942 -0.00080683],"[ 1.44830077e-02 -1.35169129e-03 -8.05549277e-03  9.65039867e-03
 -6.77842747e-03 -2.82894798e-03  3.37505206e-03 -4.89186109e-03
  1.86817306e-03 -3.81132933e-05  2.66333713e-03  1.75125323e-03
 -1.38478005e-03  3.58258899e-03 -3.76540902e-03 -8.09901619e-04
  2.58716490e-03 -4.15809346e-03  9.20638032e-03  8.50399327e-04]",-4.3628777610871445,0.01274166736424715,0.8082373528030902,-0.036826319206325474,"[-0.12932603 -0.10772141 -0.07272444 -0.03254516  0.01019416  0.05500302
  0.09416392  0.13951784  0.1721559   0.19072254  0.18868492  0.13658637
  0.01731808 -0.16012774 -0.32365441 -0.33413739 -0.24338048 -0.20308565
 -0.16557712  0.03218245  0.69127961  1.28827654  1.74620585  0.68186091
 -0.00283592]",[-0.00031811  0.0005346   0.00055043 -0.00137106 -0.00035976  0.00040688],"[ 0.01427561 -0.00354627 -0.00229396  0.00611114 -0.00212817  0.00248023
  0.00022702 -0.0006925  -0.00023556 -0.00043725  0.00050139  0.00089444
 -0.0028739   0.0017919  -0.00131234 -0.00091919  0.0016087   0.00104438
  0.00153562 -0.00147936]",0.08538076130960812,0.8082373528030902
ABBV,"[0.00333356 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1668208724270055,"[ 8.82008369e-04 -1.86069498e-03  4.65030489e-04  9.29126143e-05
 -3.40767616e-04 -5.40580970e-04]","[ 0.01383136 -0.00532416 -0.00215031  0.00828724 -0.00512792  0.00315436
 -0.00109843 -0.00415979  0.00281543 -0.00349246  0.00529333  0.00342353
 -0.00225014  0.00489167 -0.00244564  0.00086363 -0.00101439  0.0014078
 -0.00202719 -0.00348472]",-4.169128173110159,0.015465737693994694,0.80824354645477,-0.036826402842525134,"[-0.129326   -0.10772111 -0.07272414 -0.03254505  0.01019402  0.05500296
  0.09416398  0.13951776  0.17215577  0.19072343  0.18868491  0.13658599
  0.01731783 -0.16012813 -0.32365393 -0.33413677 -0.24338033 -0.20308448
 -0.16557746  0.03218169  0.69127767  1.28827793  1.74620834  0.68186144
 -0.00283611]",[-0.00031809  0.0005346   0.00055039 -0.00137107 -0.00035976  0.00040688],"[ 0.01427562 -0.00354625 -0.00229392  0.00611111 -0.00212814  0.00248021
  0.00022706 -0.0006925  -0.00023556 -0.00043728  0.00050143  0.00089445
 -0.00287391  0.00179184 -0.00131234 -0.00091916  0.00160869  0.00104438
  0.00153562 -0.00147944]",0.08538077890308275,0.80824354645477
ABT,"[0.00335239 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16803454399545756,[ 0.00124957  0.00080235 -0.00018489  0.00088617 -0.00046871 -0.00018253],"[ 0.01479762 -0.00223376 -0.00643966  0.0106096  -0.00861833 -0.00060587
  0.00106584 -0.00748372  0.00446219 -0.00219256  0.00390012  0.00376753
 -0.00301261  0.00314487 -0.00128213 -0.00178249  0.00345509  0.00010388
  0.0032386   0.0025936 ]",-4.81398754249997,0.008115434452338404,0.8082439328067051,-0.03682640805964247,"[-0.129326   -0.10772109 -0.07272413 -0.03254504  0.01019401  0.05500296
  0.09416398  0.13951775  0.17215576  0.19072349  0.18868491  0.13658597
  0.01731781 -0.16012815 -0.3236539  -0.33413673 -0.24338032 -0.20308441
 -0.16557748  0.03218164  0.69127755  1.28827802  1.74620849  0.68186147
 -0.00283612]",[-0.00031809  0.0005346   0.00055039 -0.00137107 -0.00035976  0.00040688],"[ 0.01427562 -0.00354625 -0.00229392  0.00611111 -0.00212814  0.00248021
  0.00022706 -0.0006925  -0.00023556 -0.00043728  0.00050143  0.00089445
 -0.00287391  0.00179184 -0.00131234 -0.00091916  0.00160869  0.00104438
  0.00153562 -0.00147945]",0.08538078000054082,0.8082439328067051
ACN,"[0.0032758 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.16340874728984664,[-0.00038634  0.0003183  -0.00063153  0.00035806 -0.00046816 -0.00038995],"[ 0.01494611  0.00204422 -0.01347117  0.01027944 -0.0073214  -0.00903228
  0.00890218 -0.00466289  0.00041005  0.00516723 -0.00228072 -0.00054997
  0.00144746 -0.0010537   0.00106777  0.00078894  0.00284474  0.00045714
  0.00472711  0.00339048]",-4.76257816678,0.008543554271012787,0.8082423613803176,-0.03682638683982937,"[-0.129326   -0.10772116 -0.0727242  -0.03254507  0.01019404  0.05500297
  0.09416396  0.13951777  0.17215579  0.19072326  0.18868492  0.13658607
  0.01731788 -0.16012805 -0.32365402 -0.33413689 -0.24338036 -0.2030847
 -0.1655774   0.03218184  0.69127804  1.28827766  1.74620786  0.68186134
 -0.00283607]",[-0.0003181   0.0005346   0.0005504  -0.00137107 -0.00035976  0.00040688],"[ 0.01427562 -0.00354625 -0.00229393  0.00611112 -0.00212815  0.00248021
  0.00022705 -0.0006925  -0.00023556 -0.00043727  0.00050142  0.00089445
 -0.00287391  0.00179185 -0.00131234 -0.00091917  0.00160869  0.00104438
  0.00153562 -0.00147943]",0.08538077553680089,0.8082423613803176
ADBE,"[0.00329901 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1647645917787628,"[ 4.79372211e-04  1.21194893e-04 -2.03453911e-05  2.42150040e-04
 -1.54657412e-04 -1.12541468e-04]","[ 0.01524889  0.00206985 -0.01313312  0.0110138  -0.00828012 -0.00797036
  0.00727302 -0.00517476 -0.00015995  0.0031561  -0.00033909 -0.00215039
  0.00421354  0.00048402 -0.00029877  0.00358696  0.00089498 -0.00096898
  0.00707232  0.0036118 ]",-4.973876337410632,0.006916286146777632,0.8082428375481686,-0.03682639326977918,"[-0.129326   -0.10772114 -0.07272418 -0.03254506  0.01019403  0.05500297
  0.09416397  0.13951777  0.17215578  0.19072333  0.18868491  0.13658604
  0.01731786 -0.16012808 -0.32365398 -0.33413684 -0.24338034 -0.20308461
 -0.16557742  0.03218178  0.6912779   1.28827777  1.74620805  0.68186138
 -0.00283609]",[-0.00031809  0.0005346   0.00055039 -0.00137107 -0.00035976  0.00040688],"[ 0.01427562 -0.00354625 -0.00229393  0.00611112 -0.00212814  0.00248021
  0.00022706 -0.0006925  -0.00023556 -0.00043727  0.00050143  0.00089445
 -0.00287391  0.00179185 -0.00131234 -0.00091916  0.00160869  0.00104438
  0.00153562 -0.00147943]",0.08538077688938697,0.8082428375481686
ADI,"[0.00306263 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15294421883398987,[-0.00150924  0.00296717 -0.00225305  0.00055569 -0.00094327 -0.00099753],"[ 1.40716583e-02 -7.49260478e-04 -9.43938084e-03  8.40797289e-03
 -4.50645285e-03 -5.36599000e-03  6.96939389e-03 -2.13225009e-03
  4.59127179e-05  4.70688219e-03 -2.26528265e-03  1.63046612e-03
 -2.92397136e-03 -1.52976999e-04 -8.66517294e-04 -2.94402790e-03
  4.90385597e-03 -7.61197564e-04  3.05195974e-03  5.47812566e-03]",-4.592161986077538,0.01013093174599164,0.8082379876658606,-0.03682632777921788,"[-0.12932602 -0.10772138 -0.07272441 -0.03254515  0.01019414  0.05500302
  0.09416392  0.13951783  0.17215589  0.19072263  0.18868492  0.13658633
  0.01731805 -0.16012778 -0.32365436 -0.33413733 -0.24338047 -0.20308553
 -0.16557715  0.03218238  0.69127941  1.28827669  1.7462061   0.68186096
 -0.00283594]",[-0.00031811  0.0005346   0.00055042 -0.00137106 -0.00035976  0.00040688],"[ 0.01427561 -0.00354627 -0.00229396  0.00611114 -0.00212817  0.00248023
  0.00022702 -0.0006925  -0.00023556 -0.00043725  0.00050139  0.00089444
 -0.0028739   0.00179189 -0.00131234 -0.00091919  0.0016087   0.00104438
  0.00153562 -0.00147937]",0.08538076311297753,0.8082379876658606
ADM,"[0.0031704 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.16140055734164804,"[ 5.33326737e-04 -7.39428254e-04  6.37005085e-06  1.07529894e-03
 -6.05607442e-04  3.53082275e-05]","[ 0.01035886 -0.01144799  0.00317051 -0.00193848  0.01030607  0.00125858
  0.00870057  0.009541   -0.00168677  0.01066686 -0.00620455  0.00707596
 -0.00990587  0.00084097 -0.00370874 -0.00446479  0.00170502 -0.00075811
 -0.00114794  0.00020726]",-5.172782276937139,0.005668774756413218,0.8082401989130998,-0.03682635763887501,"[-0.12932601 -0.10772127 -0.0727243  -0.03254511  0.01019409  0.05500299
  0.09416394  0.1395178   0.17215584  0.19072295  0.18868492  0.1365862
  0.01731796 -0.16012792 -0.32365419 -0.3341371  -0.24338041 -0.20308511
 -0.16557728  0.0321821   0.69127872  1.28827718  1.74620699  0.68186115
 -0.00283601]",[-0.0003181   0.0005346   0.00055041 -0.00137107 -0.00035976  0.00040688],"[ 0.01427561 -0.00354626 -0.00229394  0.00611113 -0.00212816  0.00248022
  0.00022704 -0.0006925  -0.00023556 -0.00043726  0.00050141  0.00089444
 -0.0028739   0.00179187 -0.00131234 -0.00091918  0.00160869  0.00104438
  0.00153562 -0.0014794 ]",0.08538076939417064,0.8082401989130998
