,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00315578 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15716897789834708,"[ 7.61467461e-05  2.24320754e-04 -3.47080119e-04  1.99442560e-04
  9.00662857e-05  1.21634939e-04]","[ 0.01672538 -0.00729768 -0.00047303  0.01245568 -0.00984483  0.00105629
  0.00584805 -0.00494193 -0.00103397  0.00513055 -0.00077156 -0.00266773
  0.00228377  0.003351   -0.00343087 -0.00020437  0.00518206  0.00046374
 -0.00242606  0.00535722]",-4.836944043709456,0.007931254622271348,0.7986632980323958,-0.037906351361042076,"[-1.30845298e-01 -1.06652560e-01 -7.40349446e-02 -3.27231631e-02
  8.50634504e-03  5.35891489e-02  9.55612804e-02  1.37205099e-01
  1.70429500e-01  1.94133863e-01  1.90463027e-01  1.40629066e-01
  2.44718360e-02 -1.52611993e-01 -3.20222302e-01 -3.39706340e-01
 -2.51371907e-01 -2.19836193e-01 -1.90988572e-01 -1.26522026e-02
  6.42599931e-01  1.26008404e+00  1.77514881e+00  8.08860587e-01
 -1.48139810e-03]",[ 0.0002602   0.00034463  0.00014002  0.00040036 -0.00048135 -0.00033143],"[ 1.20680855e-02 -2.52265489e-03 -2.60747020e-03  6.59344455e-03
 -3.65880718e-03  2.15461842e-03 -8.87797493e-04  3.32701800e-05
 -5.32710021e-04  6.37099653e-04  1.50210770e-03  2.99757812e-03
 -1.24145644e-03  1.71412742e-03 -1.78661010e-03 -2.21742569e-04
  1.16775302e-03 -6.09248858e-05  2.55736597e-03  1.95507861e-04]",0.08418120290326975,0.7986632980323958
AAL,"[0.00340253 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16780070750167478,[-0.00040864  0.00152061 -0.00055892  0.00011614  0.00050063  0.00069945],"[ 0.01355411  0.00036903 -0.00846209  0.0037805   0.00222871 -0.00131177
  0.00262236  0.00142125  0.00051943  0.00191696 -0.00242303  0.00337616
 -0.00258638 -0.00232407 -0.00038491 -0.00120029  0.00645059 -0.00366628
  0.00720205  0.01277843]",-4.467321889493774,0.011478014115678245,0.7986684090860107,-0.03790627911321013,"[-1.30845413e-01 -1.06652481e-01 -7.40348847e-02 -3.27233421e-02
  8.50643265e-03  5.35890447e-02  9.55611880e-02  1.37204877e-01
  1.70429639e-01  1.94134376e-01  1.90462654e-01  1.40629069e-01
  2.44722422e-02 -1.52612211e-01 -3.20222583e-01 -3.39706259e-01
 -2.51370735e-01 -2.19836035e-01 -1.90988164e-01 -1.26523478e-02
  6.42601469e-01  1.26008188e+00  1.77514533e+00  8.08860745e-01
 -1.48122491e-03]",[ 0.00026019  0.00034464  0.00013997  0.00040038 -0.00048137 -0.00033143],"[ 1.20680865e-02 -2.52264204e-03 -2.60747980e-03  6.59344175e-03
 -3.65883382e-03  2.15461617e-03 -8.87808354e-04  3.32655968e-05
 -5.32724006e-04  6.37083028e-04  1.50207282e-03  2.99756297e-03
 -1.24148467e-03  1.71410256e-03 -1.78662934e-03 -2.21740099e-04
  1.16774060e-03 -6.09481531e-05  2.55737144e-03  1.95492226e-04]",0.08418121085460728,0.7986684090860107
AAP,"[0.00333126 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1631280334542605,[ 0.00338085  0.00347378 -0.00155171  0.00106575  0.00031961 -0.00011029],"[ 0.01289784  0.00248476 -0.01130832  0.00186795  0.00543921 -0.0037378
  0.00431059  0.00434029 -0.00194166  0.00355096 -0.00484332  0.00134348
  0.00036393 -0.00619676  0.00406991  0.00363965 -0.00117442  0.00105746
  0.00378706  0.00236744]",-4.0627393592967,0.017201832514508245,0.7986669329415831,-0.03790629997940379,"[-1.30845380e-01 -1.06652504e-01 -7.40349020e-02 -3.27232904e-02
  8.50640734e-03  5.35890748e-02  9.55612147e-02  1.37204941e-01
  1.70429599e-01  1.94134228e-01  1.90462762e-01  1.40629068e-01
  2.44721249e-02 -1.52612148e-01 -3.20222502e-01 -3.39706283e-01
 -2.51371074e-01 -2.19836081e-01 -1.90988282e-01 -1.26523059e-02
  6.42601025e-01  1.26008250e+00  1.77514633e+00  8.08860699e-01
 -1.48127493e-03]",[ 0.00026019  0.00034463  0.00013998  0.00040037 -0.00048136 -0.00033143],"[ 1.20680862e-02 -2.52264575e-03 -2.60747703e-03  6.59344256e-03
 -3.65882613e-03  2.15461682e-03 -8.87805217e-04  3.32669205e-05
 -5.32719967e-04  6.37087829e-04  1.50208290e-03  2.99756735e-03
 -1.24147652e-03  1.71410974e-03 -1.78662378e-03 -2.21740812e-04
  1.16774419e-03 -6.09414332e-05  2.55736986e-03  1.95496742e-04]",0.08418120855814877,0.7986669329415831
AAPL,"[0.00360347 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17889040753457744,[ 0.00026857 -0.00018897  0.0002273   0.00040112 -0.00018235  0.00015805],"[ 0.01526944 -0.00387427 -0.00464314  0.00854075 -0.00325717 -0.00092983
  0.00398386  0.00041857 -0.00298749  0.00053907  0.00325748 -0.00026008
 -0.00206295  0.00466224 -0.00261041 -0.00217716  0.00294908 -0.00027043
  0.0031727   0.00078258]",-4.5590782429841585,0.010471706865494874,0.798672571341564,-0.03790622027721224,"[-1.30845508e-01 -1.06652417e-01 -7.40348359e-02 -3.27234878e-02
  8.50650399e-03  5.35889599e-02  9.55611128e-02  1.37204696e-01
  1.70429753e-01  1.94134794e-01  1.90462351e-01  1.40629072e-01
  2.44725730e-02 -1.52612388e-01 -3.20222812e-01 -3.39706193e-01
 -2.51369781e-01 -2.19835907e-01 -1.90987832e-01 -1.26524660e-02
  6.42602722e-01  1.26008012e+00  1.77514249e+00  8.08860873e-01
 -1.48108388e-03]",[ 0.00026018  0.00034464  0.00013992  0.0004004  -0.00048138 -0.00033143],"[ 1.20680873e-02 -2.52263158e-03 -2.60748762e-03  6.59343946e-03
 -3.65885552e-03  2.15461433e-03 -8.87817199e-04  3.32618644e-05
 -5.32735395e-04  6.37069489e-04  1.50204443e-03  2.99755063e-03
 -1.24150766e-03  1.71408232e-03 -1.78664501e-03 -2.21738088e-04
  1.16773049e-03 -6.09671011e-05  2.55737591e-03  1.95479494e-04]",0.08418121732988641,0.798672571341564
ABBV,"[0.00329163 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16505668097269105,[-0.00023808 -0.00018242  0.00017873  0.00031683 -0.00046891 -0.00015826],"[ 1.73093479e-02 -1.13430341e-02  5.52758376e-03  1.37474944e-02
 -1.13441245e-02  7.38090951e-03  1.57525960e-04 -5.56950487e-03
 -1.07661388e-03  6.79115393e-04  1.24907968e-03 -2.96982643e-03
  3.34202434e-03  2.07729340e-03 -1.35992599e-05  2.62449484e-03
  1.01891230e-03  2.99936540e-03 -4.32228486e-04  3.66264569e-03]",-4.913871259058379,0.007344002692351793,0.7986661119520874,-0.037906311584586516,"[-1.30845361e-01 -1.06652517e-01 -7.40349116e-02 -3.27232617e-02
  8.50639327e-03  5.35890915e-02  9.55612295e-02  1.37204977e-01
  1.70429577e-01  1.94134145e-01  1.90462822e-01  1.40629068e-01
  2.44720596e-02 -1.52612113e-01 -3.20222456e-01 -3.39706296e-01
 -2.51371262e-01 -2.19836106e-01 -1.90988347e-01 -1.26522825e-02
  6.42600778e-01  1.26008285e+00  1.77514689e+00  8.08860674e-01
 -1.48130275e-03]",[ 0.0002602   0.00034463  0.00013999  0.00040037 -0.00048136 -0.00033143],"[ 1.20680861e-02 -2.52264781e-03 -2.60747549e-03  6.59344301e-03
 -3.65882185e-03  2.15461718e-03 -8.87803473e-04  3.32676567e-05
 -5.32717720e-04  6.37090500e-04  1.50208850e-03  2.99756978e-03
 -1.24147198e-03  1.71411374e-03 -1.78662069e-03 -2.21741209e-04
  1.16774618e-03 -6.09376958e-05  2.55736898e-03  1.95499253e-04]",0.08418120728092394,0.7986661119520874
ABT,"[0.00328524 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16445807702631796,"[ 9.63525134e-04 -1.18442067e-06  3.07455356e-04  7.74998328e-04
 -4.47539271e-04 -3.78919245e-06]","[ 0.01774494 -0.0099144   0.00261211  0.01497075 -0.01331316  0.00317108
  0.00455677 -0.00739667  0.00079404  0.00386266  0.00018023 -0.00097048
  0.00087155  0.00304277 -0.00231853  0.00034933  0.00240618 -0.00022997
  0.00244559  0.00348965]",-4.96891834361007,0.006950662198323033,0.7986659795490441,-0.03790631345618355,"[-1.30845358e-01 -1.06652519e-01 -7.40349131e-02 -3.27232570e-02
  8.50639100e-03  5.35890942e-02  9.55612319e-02  1.37204983e-01
  1.70429573e-01  1.94134132e-01  1.90462831e-01  1.40629068e-01
  2.44720491e-02 -1.52612107e-01 -3.20222449e-01 -3.39706298e-01
 -2.51371292e-01 -2.19836110e-01 -1.90988358e-01 -1.26522788e-02
  6.42600738e-01  1.26008290e+00  1.77514698e+00  8.08860670e-01
 -1.48130724e-03]",[ 0.0002602   0.00034463  0.00013999  0.00040037 -0.00048136 -0.00033143],"[ 1.20680860e-02 -2.52264815e-03 -2.60747524e-03  6.59344308e-03
 -3.65882116e-03  2.15461724e-03 -8.87803191e-04  3.32677754e-05
 -5.32717358e-04  6.37090931e-04  1.50208940e-03  2.99757017e-03
 -1.24147125e-03  1.71411438e-03 -1.78662019e-03 -2.21741273e-04
  1.16774650e-03 -6.09370930e-05  2.55736884e-03  1.95499658e-04]",0.08418120707494267,0.7986659795490441
ACN,"[0.0033518 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.1656461279290482,"[ 1.31474698e-03  1.26604690e-03 -7.89846239e-04  5.62084564e-04
  9.36010372e-05 -5.19417968e-05]","[ 0.01433152 -0.00019381 -0.00902896  0.00590993 -0.00036547 -0.00435346
  0.00753872  0.00101537 -0.00224291  0.00641529 -0.00437699 -0.00116506
  0.0019324  -0.00191746 -0.00089069  0.00171421  0.00393932 -0.00154138
  0.00140262  0.00813212]",-4.691271470301694,0.00917501298024693,0.7986673584311992,-0.0379062939648509,"[-1.30845390e-01 -1.06652497e-01 -7.40348970e-02 -3.27233053e-02
  8.50641464e-03  5.35890661e-02  9.55612070e-02  1.37204923e-01
  1.70429611e-01  1.94134271e-01  1.90462731e-01  1.40629069e-01
  2.44721587e-02 -1.52612166e-01 -3.20222525e-01 -3.39706276e-01
 -2.51370976e-01 -2.19836068e-01 -1.90988248e-01 -1.26523179e-02
  6.42601153e-01  1.26008232e+00  1.77514604e+00  8.08860712e-01
 -1.48126051e-03]",[ 0.00026019  0.00034463  0.00013998  0.00040038 -0.00048137 -0.00033143],"[ 1.20680863e-02 -2.52264468e-03 -2.60747783e-03  6.59344232e-03
 -3.65882834e-03  2.15461663e-03 -8.87806122e-04  3.32665389e-05
 -5.32721131e-04  6.37086445e-04  1.50207999e-03  2.99756608e-03
 -1.24147887e-03  1.71410767e-03 -1.78662538e-03 -2.21740607e-04
  1.16774315e-03 -6.09433702e-05  2.55737032e-03  1.95495440e-04]",0.08418120922008891,0.7986673584311992
ADBE,"[0.00348955 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17195594379878196,"[1.70434492e-03 6.36206219e-05 2.16729747e-04 3.32270583e-04
 2.53433397e-04 1.91017094e-04]","[ 0.01357378  0.00129177 -0.01039566  0.00377963  0.00276578 -0.00422187
  0.00587274  0.00292365 -0.00224773  0.00454765 -0.00373041  0.00017565
  0.00080013 -0.00254716 -0.00055548  0.00220454  0.00185029 -0.00373006
  0.00762465  0.00565362]",-4.420056519691721,0.012033552132846107,0.7986702116026272,-0.037906253633548326,"[-1.30845454e-01 -1.06652453e-01 -7.40348635e-02 -3.27234052e-02
  8.50646354e-03  5.35890080e-02  9.55611554e-02  1.37204799e-01
  1.70429689e-01  1.94134557e-01  1.90462523e-01  1.40629070e-01
  2.44723854e-02 -1.52612287e-01 -3.20222682e-01 -3.39706231e-01
 -2.51370322e-01 -2.19835980e-01 -1.90988020e-01 -1.26523990e-02
  6.42602012e-01  1.26008112e+00  1.77514410e+00  8.08860800e-01
 -1.48116384e-03]",[ 0.00026019  0.00034464  0.00013995  0.00040039 -0.00048138 -0.00033143],"[ 1.20680869e-02 -2.52263751e-03 -2.60748319e-03  6.59344076e-03
 -3.65884322e-03  2.15461538e-03 -8.87812185e-04  3.32639804e-05
 -5.32728938e-04  6.37077164e-04  1.50206053e-03  2.99755763e-03
 -1.24149463e-03  1.71409379e-03 -1.78663612e-03 -2.21739228e-04
  1.16773622e-03 -6.09563588e-05  2.55737338e-03  1.95486712e-04]",0.08418121365880757,0.7986702116026272
ADI,"[0.00330395 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16299754864036492,[-0.00013549  0.00223473 -0.00178973  0.00146675 -0.00099078 -0.00049545],"[ 1.40554419e-02 -8.31455585e-05 -8.74495407e-03  5.32627412e-03
  2.33257396e-04 -3.16627427e-03  5.41310373e-03  7.57768772e-04
 -4.88158880e-04  3.92710537e-03 -2.42419392e-03  1.85098897e-03
 -1.92160998e-03 -8.61699469e-04 -1.06927617e-03 -1.62623718e-03
  5.95978627e-03 -1.68336388e-03  2.65424087e-03  8.28690339e-03]",-4.575088231598337,0.010305389876866465,0.798666367145229,-0.03790630797727722,"[-1.30845367e-01 -1.06652513e-01 -7.40349086e-02 -3.27232706e-02
  8.50639765e-03  5.35890863e-02  9.55612249e-02  1.37204966e-01
  1.70429584e-01  1.94134171e-01  1.90462803e-01  1.40629068e-01
  2.44720799e-02 -1.52612124e-01 -3.20222471e-01 -3.39706291e-01
 -2.51371203e-01 -2.19836098e-01 -1.90988327e-01 -1.26522898e-02
  6.42600855e-01  1.26008274e+00  1.77514672e+00  8.08860682e-01
 -1.48129410e-03]",[ 0.0002602   0.00034463  0.00013999  0.00040037 -0.00048136 -0.00033143],"[ 1.20680861e-02 -2.52264717e-03 -2.60747597e-03  6.59344287e-03
 -3.65882318e-03  2.15461707e-03 -8.87804015e-04  3.32674279e-05
 -5.32718418e-04  6.37089670e-04  1.50208676e-03  2.99756902e-03
 -1.24147339e-03  1.71411250e-03 -1.78662165e-03 -2.21741086e-04
  1.16774556e-03 -6.09388575e-05  2.55736926e-03  1.95498472e-04]",0.08418120767793147,0.798666367145229
ADM,"[0.00345159 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17149766328325264,"[ 9.86658485e-04  1.12088122e-03 -1.71836990e-04  5.46961157e-04
  3.76044687e-05  2.40802903e-04]","[ 1.61908882e-02 -5.02092577e-03 -3.68701946e-03  1.10382963e-02
 -7.76054248e-03 -1.80902737e-03  7.76920474e-03 -3.90565745e-03
 -9.06783247e-06  6.81842550e-03 -3.48959979e-03  9.25297290e-05
 -6.55850537e-04 -1.14442756e-03  6.84066282e-04 -1.13423139e-03
  4.15162253e-03  1.66936392e-03  1.54707188e-03  4.97339560e-03]",-4.614249415687979,0.00990961862051566,0.7986694253277181,-0.037906264748019385,"[-1.30845436e-01 -1.06652466e-01 -7.40348728e-02 -3.27233776e-02
  8.50645007e-03  5.35890240e-02  9.55611696e-02  1.37204833e-01
  1.70429667e-01  1.94134478e-01  1.90462580e-01  1.40629070e-01
  2.44723230e-02 -1.52612254e-01 -3.20222639e-01 -3.39706243e-01
 -2.51370502e-01 -2.19836004e-01 -1.90988083e-01 -1.26523767e-02
  6.42601775e-01  1.26008145e+00  1.77514464e+00  8.08860776e-01
 -1.48119048e-03]",[ 0.00026019  0.00034464  0.00013995  0.00040038 -0.00048137 -0.00033143],"[ 1.20680867e-02 -2.52263949e-03 -2.60748171e-03  6.59344119e-03
 -3.65883912e-03  2.15461572e-03 -8.87810514e-04  3.32646855e-05
 -5.32726786e-04  6.37079722e-04  1.50206589e-03  2.99755996e-03
 -1.24149028e-03  1.71409762e-03 -1.78663316e-03 -2.21739608e-04
  1.16773813e-03 -6.09527794e-05  2.55737253e-03  1.95489118e-04]",0.08418121243558871,0.7986694253277181
