,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00356523 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18080772073368526,"[ 3.49801854e-03 -5.20699515e-04  1.38342994e-03  3.18028616e-04
  1.74442441e-04  5.30692786e-06]","[ 1.14627464e-02 -4.73114284e-03 -5.59621634e-03  7.48860793e-03
 -8.57787789e-03  2.54229794e-03 -5.75384962e-03 -5.63321594e-03
 -9.65398162e-05 -9.02580238e-03  5.55635110e-03 -1.16550162e-03
 -4.22120260e-04  4.50684659e-03 -3.41663663e-03  3.39649729e-03
 -1.56888950e-03  2.32360470e-03  4.56206969e-03  3.28679104e-03]",-4.4983582390353165,0.01112724983479051,0.7839430641320617,-0.03723606285984172,"[-1.40340429e-01 -1.17771820e-01 -8.27369902e-02 -4.04442748e-02
  4.89514532e-04  4.34069670e-02  8.77488328e-02  1.30396116e-01
  1.69954452e-01  1.99409778e-01  2.08478922e-01  1.88640795e-01
  9.90193924e-02 -6.15334402e-02 -2.61888986e-01 -3.77144220e-01
 -3.10942579e-01 -2.36287032e-01 -2.29642619e-01 -1.78387194e-01
  2.50820225e-01  1.04404911e+00  1.77773876e+00  1.71090921e+00
  1.21606321e-04]",[ 0.00061197 -0.00053126 -0.00069352  0.00135905 -0.00038933 -0.00015857],"[ 0.00963368 -0.00313404 -0.00317348  0.00452152 -0.00181883  0.00300778
 -0.00022758  0.00049106  0.00090569 -0.0013156   0.00212895  0.0010673
 -0.00023531  0.00316862 -0.00141345  0.00100735  0.00088341  0.00068365
  0.00120024 -0.00137103]",0.08558362988997839,0.7839430641320617
AAL,"[0.0035548 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.18098289154814914,"[ 1.43083116e-03  1.78966739e-04  6.00341311e-04 -1.53790137e-04
  2.65993830e-04  8.18373467e-06]","[ 0.01557627 -0.00295863 -0.00216428  0.01334385 -0.00742942  0.0101333
 -0.00671961  0.00090811 -0.00220652 -0.00257986  0.00292574  0.00377974
 -0.00256865  0.00685108 -0.00320155  0.00330779  0.00197667  0.00096023
  0.01031944 -0.00047205]",-5.594402526144014,0.003718620450401356,0.7839428513220446,-0.037236059776802416,"[-1.40340427e-01 -1.17771820e-01 -8.27369927e-02 -4.04442724e-02
  4.89511643e-04  4.34069609e-02  8.77488156e-02  1.30396119e-01
  1.69954467e-01  1.99409770e-01  2.08478919e-01  1.88640809e-01
  9.90194051e-02 -6.15334700e-02 -2.61889019e-01 -3.77144194e-01
 -3.10942571e-01 -2.36287018e-01 -2.29642585e-01 -1.78387139e-01
  2.50820266e-01  1.04404907e+00  1.77773878e+00  1.71090920e+00
  1.21584302e-04]",[ 0.00061197 -0.00053126 -0.00069352  0.00135905 -0.00038933 -0.00015857],"[ 0.00963368 -0.00313404 -0.00317348  0.00452152 -0.00181883  0.00300778
 -0.00022758  0.00049106  0.00090569 -0.0013156   0.00212895  0.0010673
 -0.00023531  0.00316862 -0.00141346  0.00100735  0.00088341  0.00068365
  0.00120024 -0.00137103]",0.08558362802654712,0.7839428513220446
AAP,"[0.00354865 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17979765206994544,"[ 5.72624399e-04  2.60556446e-04  1.77873191e-04 -7.16916790e-05
  1.04953921e-04 -2.44110269e-05]","[ 1.67784648e-02 -2.91339604e-03 -5.03562975e-05  1.36964428e-02
 -4.68715228e-03  1.14787677e-02 -4.58031159e-03  3.03336326e-03
 -1.87052003e-03 -3.45695632e-04  1.60577842e-03  4.14858519e-03
 -4.36842584e-03  4.69097921e-03 -4.57559846e-03 -4.34223676e-04
  4.77274180e-05 -2.48943233e-03  4.35595583e-03 -1.94487145e-03]",-5.125276466558897,0.005944573653446027,0.7839427258994659,-0.037236057959769815,"[-1.40340425e-01 -1.17771820e-01 -8.27369941e-02 -4.04442710e-02
  4.89509941e-04  4.34069573e-02  8.77488054e-02  1.30396121e-01
  1.69954476e-01  1.99409764e-01  2.08478917e-01  1.88640818e-01
  9.90194126e-02 -6.15334876e-02 -2.61889038e-01 -3.77144179e-01
 -3.10942566e-01 -2.36287010e-01 -2.29642564e-01 -1.78387107e-01
  2.50820289e-01  1.04404904e+00  1.77773879e+00  1.71090919e+00
  1.21571325e-04]",[ 0.00061197 -0.00053126 -0.00069352  0.00135905 -0.00038933 -0.00015857],"[ 0.00963368 -0.00313404 -0.00317348  0.00452152 -0.00181883  0.00300778
 -0.00022758  0.00049106  0.00090569 -0.0013156   0.00212895  0.0010673
 -0.00023531  0.00316862 -0.00141346  0.00100735  0.00088341  0.00068366
  0.00120024 -0.00137103]",0.08558362692830766,0.7839427258994659
AAPL,"[0.0035469 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.18035150020756158,"[ 1.71088735e-03  8.54113941e-04  2.12080541e-04  2.72866213e-04
 -4.84236134e-05 -1.92548408e-04]","[ 0.01301626 -0.00396624 -0.00491822  0.00929719 -0.00891011  0.00323586
 -0.00546225 -0.00656539  0.00150824 -0.01011234  0.00643016 -0.00139883
 -0.00129147  0.00311015 -0.00383143 -0.00011169 -0.00013182  0.00036671
  0.00235345  0.00698147]",-4.849027294779387,0.007835995957568932,0.7839426902451462,-0.037236057443235535,"[-1.40340425e-01 -1.17771820e-01 -8.27369946e-02 -4.04442706e-02
  4.89509457e-04  4.34069563e-02  8.77488025e-02  1.30396121e-01
  1.69954479e-01  1.99409763e-01  2.08478916e-01  1.88640820e-01
  9.90194147e-02 -6.15334926e-02 -2.61889043e-01 -3.77144175e-01
 -3.10942565e-01 -2.36287008e-01 -2.29642559e-01 -1.78387098e-01
  2.50820296e-01  1.04404903e+00  1.77773879e+00  1.71090919e+00
  1.21567636e-04]",[ 0.00061197 -0.00053126 -0.00069352  0.00135905 -0.00038933 -0.00015857],"[ 0.00963368 -0.00313404 -0.00317348  0.00452152 -0.00181883  0.00300778
 -0.00022758  0.00049106  0.00090569 -0.0013156   0.00212895  0.0010673
 -0.00023531  0.00316862 -0.00141346  0.00100735  0.00088341  0.00068366
  0.00120024 -0.00137103]",0.08558362661610726,0.7839426902451462
ABBV,"[0.00361417 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18392748823753208,"[ 1.25047783e-03  2.07800630e-04  4.57433505e-04  5.53601865e-04
 -2.59076857e-06  3.25690684e-04]","[ 1.45923874e-02 -3.04533062e-03 -4.31523205e-03  1.23766575e-02
 -1.03226160e-02  6.62885154e-03 -8.10775550e-03 -4.77082292e-03
 -4.52320307e-04 -9.29768134e-03  5.60110720e-03 -2.05895257e-04
 -2.37265584e-03  4.81583349e-03 -5.22155400e-03  4.51076048e-05
  1.12462150e-03 -2.19802187e-03  8.78635203e-03  5.13723070e-03]",-5.073284948216463,0.006261816575314928,0.783944062258709,-0.037236077319986606,"[-1.40340439e-01 -1.17771821e-01 -8.27369785e-02 -4.04442861e-02
  4.89528079e-04  4.34069956e-02  8.77489138e-02  1.30396101e-01
  1.69954380e-01  1.99409820e-01  2.08478937e-01  1.88640730e-01
  9.90193328e-02 -6.15333005e-02 -2.61888833e-01 -3.77144343e-01
 -3.10942616e-01 -2.36287095e-01 -2.29642780e-01 -1.78387450e-01
  2.50820036e-01  1.04404932e+00  1.77773866e+00  1.71090928e+00
  1.21709592e-04]",[ 0.00061197 -0.00053127 -0.00069352  0.00135905 -0.00038933 -0.00015857],"[ 0.00963368 -0.00313404 -0.00317348  0.00452152 -0.00181883  0.00300779
 -0.00022758  0.00049106  0.00090569 -0.00131559  0.00212895  0.0010673
 -0.00023532  0.00316861 -0.00141345  0.00100734  0.0008834   0.00068365
  0.00120024 -0.00137103]",0.08558363862988844,0.783944062258709
ABT,"[0.00370072 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18754332489964762,"[ 1.16551118e-03  5.52649244e-04  4.22857762e-04 -3.82979795e-04
  3.54014533e-04 -5.44960554e-05]","[ 0.01457605 -0.00370523 -0.00210084  0.01075092 -0.00565939  0.00729604
 -0.00415208 -0.00090407 -0.00019126 -0.00421645  0.00397807  0.00177684
 -0.0023475   0.00454335 -0.00412285  0.00103916 -0.00067111 -0.00068968
  0.00509013  0.0010129 ]",-4.7010292059457095,0.009085921003926484,0.7839458272430464,-0.03723610288981715,"[-1.40340456e-01 -1.17771823e-01 -8.27369578e-02 -4.04443060e-02
  4.89552035e-04  4.34070462e-02  8.77490568e-02  1.30396075e-01
  1.69954253e-01  1.99409893e-01  2.08478962e-01  1.88640613e-01
  9.90192274e-02 -6.15330535e-02 -2.61888561e-01 -3.77144559e-01
 -3.10942682e-01 -2.36287206e-01 -2.29643066e-01 -1.78387902e-01
  2.50819701e-01  1.04404970e+00  1.77773850e+00  1.71090941e+00
  1.21892207e-04]",[ 0.00061198 -0.00053128 -0.00069352  0.00135905 -0.00038934 -0.00015857],"[ 0.00963367 -0.00313405 -0.00317348  0.00452152 -0.00181883  0.0030078
 -0.00022759  0.00049106  0.00090569 -0.00131558  0.00212894  0.0010673
 -0.00023532  0.00316861 -0.00141345  0.00100734  0.00088338  0.00068364
  0.00120025 -0.00137102]",0.08558365408464498,0.7839458272430464
ACN,"[0.00351172 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17705674316858197,"[ 1.43295006e-03  1.22894341e-03  2.73765421e-04 -1.61246825e-04
  2.98435242e-04 -1.54958931e-05]","[ 1.63231328e-02 -3.33931686e-03  3.67217979e-05  1.23460430e-02
 -3.93585275e-03  9.90981879e-03 -3.55032218e-03  1.37036732e-03
 -1.16363230e-04 -3.01209246e-03  4.98107018e-03  1.84068162e-03
 -3.12368694e-04  5.28430070e-03 -2.90185607e-03  3.39106925e-03
 -2.13951484e-03  1.92201660e-03  1.83055362e-03  1.32516039e-03]",-4.5857527790922905,0.010196071508632224,0.7839419729157026,-0.037236047051079676,"[-1.40340418e-01 -1.17771819e-01 -8.27370030e-02 -4.04442625e-02
  4.89499721e-04  4.34069357e-02  8.77487444e-02  1.30396132e-01
  1.69954530e-01  1.99409733e-01  2.08478906e-01  1.88640867e-01
  9.90194576e-02 -6.15335930e-02 -2.61889154e-01 -3.77144087e-01
 -3.10942538e-01 -2.36286963e-01 -2.29642443e-01 -1.78386914e-01
  2.50820432e-01  1.04404888e+00  1.77773886e+00  1.71090914e+00
  1.21493417e-04]",[ 0.00061197 -0.00053125 -0.00069352  0.00135905 -0.00038933 -0.00015857],"[ 0.00963368 -0.00313403 -0.00317347  0.00452152 -0.00181882  0.00300778
 -0.00022758  0.00049107  0.00090569 -0.0013156   0.00212896  0.0010673
 -0.00023531  0.00316862 -0.00141346  0.00100735  0.00088342  0.00068366
  0.00120024 -0.00137103]",0.08558362033494563,0.7839419729157026
ADBE,"[0.00368301 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18725849353375315,[ 0.00312259 -0.0005501   0.00100614 -0.00084923  0.00025049 -0.00103713],"[ 0.01379991 -0.00375451 -0.0035112   0.01051919 -0.00765813  0.00638172
 -0.00604156 -0.00248001 -0.00121809 -0.00611246  0.00355049  0.00092447
 -0.00335617  0.00489592 -0.00622536  0.00142781 -0.00314191 -0.00117521
  0.00402075  0.00087866]",-4.970322265058736,0.006940910861237669,0.7839454660214171,-0.03723609765669658,"[-1.40340453e-01 -1.17771823e-01 -8.27369620e-02 -4.04443019e-02
  4.89547132e-04  4.34070359e-02  8.77490276e-02  1.30396080e-01
  1.69954279e-01  1.99409878e-01  2.08478957e-01  1.88640637e-01
  9.90192489e-02 -6.15331040e-02 -2.61888617e-01 -3.77144514e-01
 -3.10942669e-01 -2.36287183e-01 -2.29643007e-01 -1.78387809e-01
  2.50819770e-01  1.04404962e+00  1.77773854e+00  1.71090938e+00
  1.21854833e-04]",[ 0.00061198 -0.00053128 -0.00069352  0.00135905 -0.00038934 -0.00015857],"[ 0.00963367 -0.00313405 -0.00317348  0.00452152 -0.00181883  0.00300779
 -0.00022759  0.00049106  0.00090569 -0.00131558  0.00212895  0.0010673
 -0.00023532  0.00316861 -0.00141345  0.00100734  0.00088338  0.00068364
  0.00120025 -0.00137102]",0.08558365092167508,0.7839454660214171
ADI,"[0.00359893 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18264055493605394,"[ 2.04288418e-03  5.87719868e-04  3.59365816e-04  1.03889818e-04
 -1.78140116e-05 -3.62104254e-04]","[ 1.66028819e-02 -2.74225965e-03 -1.07663325e-03  1.43878186e-02
 -7.42477005e-03  1.16721256e-02 -8.67951466e-03  1.18022008e-03
 -4.82699671e-03 -5.28659484e-03  1.97439138e-03 -9.02644366e-04
 -2.41848582e-03  3.17994515e-03 -4.55320228e-03  1.23072497e-03
 -1.59044287e-03 -1.21016529e-03  7.32897315e-03  1.80080759e-05]",-5.351251942130035,0.004742210308612025,0.7839437514028395,-0.03723607281652913,"[-1.40340436e-01 -1.17771821e-01 -8.27369821e-02 -4.04442826e-02
  4.89523860e-04  4.34069867e-02  8.77488886e-02  1.30396105e-01
  1.69954402e-01  1.99409807e-01  2.08478932e-01  1.88640750e-01
  9.90193513e-02 -6.15333440e-02 -2.61888880e-01 -3.77144305e-01
 -3.10942604e-01 -2.36287075e-01 -2.29642730e-01 -1.78387370e-01
  2.50820095e-01  1.04404926e+00  1.77773869e+00  1.71090926e+00
  1.21677429e-04]",[ 0.00061197 -0.00053127 -0.00069352  0.00135905 -0.00038933 -0.00015857],"[ 0.00963368 -0.00313404 -0.00317348  0.00452152 -0.00181883  0.00300779
 -0.00022758  0.00049106  0.00090569 -0.00131559  0.00212895  0.0010673
 -0.00023531  0.00316861 -0.00141345  0.00100735  0.0008834   0.00068365
  0.00120024 -0.00137103]",0.08558363590793693,0.7839437514028395
ADM,"[0.00364418 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18523239434163816,"[-2.71018454e-04  4.12673259e-04 -3.97643127e-05 -1.01410559e-03
  4.09513957e-04 -3.45729047e-04]","[ 0.01214732 -0.00414875 -0.00585054  0.00960993 -0.01066132  0.00494447
 -0.00931337 -0.00444351 -0.00365121 -0.00901791  0.00322308 -0.00141748
 -0.00190943  0.00518437 -0.00486911  0.00516723 -0.00335545  0.00465787
  0.0038003   0.00552767]",-4.848624100537915,0.007839156023032513,0.7839446740766159,-0.037236086183566795,"[-1.40340445e-01 -1.17771822e-01 -8.27369713e-02 -4.04442930e-02
  4.89536383e-04  4.34070132e-02  8.77489634e-02  1.30396092e-01
  1.69954336e-01  1.99409845e-01  2.08478945e-01  1.88640689e-01
  9.90192962e-02 -6.15332149e-02 -2.61888739e-01 -3.77144417e-01
 -3.10942639e-01 -2.36287133e-01 -2.29642879e-01 -1.78387606e-01
  2.50819920e-01  1.04404945e+00  1.77773861e+00  1.71090933e+00
  1.21772894e-04]",[ 0.00061197 -0.00053127 -0.00069352  0.00135905 -0.00038933 -0.00015857],"[ 0.00963368 -0.00313405 -0.00317348  0.00452152 -0.00181883  0.00300779
 -0.00022758  0.00049106  0.00090569 -0.00131559  0.00212895  0.0010673
 -0.00023532  0.00316861 -0.00141345  0.00100734  0.00088339  0.00068364
  0.00120024 -0.00137102]",0.08558364398715795,0.7839446740766159
