,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00414648 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.20822767213580215,[-0.0012172   0.0015972  -0.00067952 -0.00020352  0.0002202   0.00030298],"[ 7.59168113e-03 -5.84476999e-03 -8.45768538e-03  6.97924037e-03
 -1.10345077e-02  5.60883508e-03 -9.03920055e-03  2.95034268e-03
 -1.04838508e-02  1.90859930e-03 -6.40736728e-03  2.05239605e-03
 -4.92749984e-03  1.53018608e-03  4.64191108e-05  1.07192512e-03
  3.91154368e-03  5.78192654e-03  2.85069862e-03  8.77486508e-03]",-4.252677960270906,0.01422608595944079,0.7375195014152082,-0.03403735345217049,"[-0.1092283  -0.08714045 -0.05654659 -0.01849679  0.01731934  0.05852356
  0.09974798  0.1391144   0.16914988  0.18767581  0.17572159  0.11910265
 -0.00435942 -0.18117874 -0.32669896 -0.3237461  -0.23092744 -0.19848706
 -0.16484167  0.08749111  0.7463955   1.28644933  1.63319178  0.29061752
  0.00256615]","[ 2.03135020e-04 -1.40129503e-05  4.77654894e-05 -1.78655946e-04
 -2.00194942e-04 -5.81152282e-04]","[ 1.30369852e-02 -8.41233658e-03 -2.30354206e-03  2.84355753e-03
 -4.77374125e-03 -6.01570573e-04 -5.86600672e-04 -2.76079114e-03
 -1.59141121e-03 -8.36857201e-04 -1.55697258e-04  4.39088235e-04
 -1.49552119e-03  2.41900944e-03 -7.65276490e-04  2.18217251e-03
  8.64566931e-04  8.84163404e-04  2.63462196e-03  8.58116016e-05]",0.08648768094813551,0.7375195014152082
AAL,"[0.00432286 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.21812117862236272,"[-4.27328521e-05  7.02040892e-04 -1.24120025e-04  9.88688881e-04
 -1.63412789e-04  7.30416627e-04]","[ 0.00354046 -0.00770816 -0.01201957  0.00048952 -0.01077698 -0.00367411
 -0.00375449 -0.00411528 -0.00260427  0.00067426 -0.0007042   0.005816
 -0.00479795  0.0062739  -0.00367474  0.00106684  0.00085871 -0.00204248
  0.00670455 -0.00298821]",-4.358380777512201,0.012799095462929818,0.7375231421775089,-0.0340373771472365,"[-0.10922827 -0.08714043 -0.05654651 -0.01849656  0.01731925  0.0585234
  0.09974795  0.13911449  0.16914948  0.18767612  0.17572161  0.11910264
 -0.00435928 -0.18117866 -0.32669967 -0.32374578 -0.23092765 -0.19848727
 -0.16484134  0.08749074  0.74639525  1.28644664  1.63319476  0.29061722
  0.00256653]","[ 2.03142595e-04 -1.40038704e-05  4.77589413e-05 -1.78652859e-04
 -2.00170786e-04 -5.81172853e-04]","[ 1.30370158e-02 -8.41236457e-03 -2.30357435e-03  2.84355694e-03
 -4.77375144e-03 -6.01594166e-04 -5.86576091e-04 -2.76082913e-03
 -1.59142291e-03 -8.36849489e-04 -1.55693494e-04  4.39090126e-04
 -1.49552460e-03  2.41902641e-03 -7.65265828e-04  2.18214606e-03
  8.64562619e-04  8.84158421e-04  2.63461460e-03  8.58027731e-05]",0.0864876783231556,0.7375231421775089
AAP,"[0.00374716 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18845288171988647,"[-1.82071821e-03  3.23670364e-04 -6.22346570e-04 -2.65768398e-04
  4.68166002e-05  1.30809302e-04]","[ 3.75408852e-03 -9.27147927e-03 -1.02138792e-02 -4.22306728e-03
 -5.92300177e-03 -1.03508229e-02  2.91336077e-03 -9.70575824e-03
  3.58508890e-03 -1.78138461e-03  2.17960369e-03  5.50513406e-03
 -5.82132521e-03  6.50992044e-03 -6.13337725e-03  7.88903282e-04
 -6.83563641e-04 -1.73976501e-03  7.10473436e-03 -9.24153843e-05]",-4.485149616215496,0.011275200441717467,0.7375112592491322,-0.03403729980992386,"[-0.10922835 -0.0871405  -0.05654678 -0.0184973   0.01731954  0.05852392
  0.09974805  0.13911421  0.16915079  0.18767512  0.17572154  0.11910266
 -0.00435973 -0.18117893 -0.32669737 -0.32374681 -0.23092698 -0.1984866
 -0.16484243  0.08749196  0.74639606  1.28645542  1.63318505  0.29061821
  0.00256531]","[ 2.03117870e-04 -1.40335057e-05  4.77803133e-05 -1.78662936e-04
 -2.00249626e-04 -5.81105712e-04]","[ 1.30369160e-02 -8.41227320e-03 -2.30346895e-03  2.84355889e-03
 -4.77371817e-03 -6.01517164e-04 -5.86656321e-04 -2.76070512e-03
 -1.59138473e-03 -8.36874660e-04 -1.55705779e-04  4.39083954e-04
 -1.49551346e-03  2.41897104e-03 -7.65300627e-04  2.18223241e-03
  8.64576693e-04  8.84174686e-04  2.63463865e-03  8.58315879e-05]",0.08648768689071525,0.7375112592491322
AAPL,"[0.00425397 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.21609448421030483,[ 0.00033627 -0.0008637   0.00068532  0.00015198  0.00024789  0.00060262],"[-3.65907012e-04 -8.93315390e-03 -1.70739266e-02 -2.74599030e-03
 -1.56558962e-02 -8.53777398e-03 -6.55876018e-03 -9.10391981e-03
 -3.32122728e-03 -2.98684651e-03  2.94381870e-04  3.02329651e-03
 -2.72528916e-03  4.39529639e-03 -1.40974536e-03  3.84320512e-04
  2.31232336e-03 -8.48460307e-04  4.66482892e-03  5.84260193e-05]",-4.648725135807972,0.009573799447900211,0.7375217201973324,-0.034037367892604815,"[-0.10922828 -0.08714044 -0.05654654 -0.01849665  0.01731929  0.05852347
  0.09974797  0.13911446  0.16914963  0.187676    0.1757216   0.11910264
 -0.00435933 -0.18117869 -0.32669939 -0.32374591 -0.23092757 -0.19848719
 -0.16484147  0.08749088  0.74639534  1.28644769  1.63319359  0.29061734
  0.00256638]","[ 2.03139637e-04 -1.40074168e-05  4.77614988e-05 -1.78654065e-04
 -2.00180221e-04 -5.81164819e-04]","[ 1.30370038e-02 -8.41235364e-03 -2.30356174e-03  2.84355717e-03
 -4.77374746e-03 -6.01584951e-04 -5.86585691e-04 -2.76081429e-03
 -1.59141834e-03 -8.36852501e-04 -1.55694964e-04  4.39089388e-04
 -1.49552327e-03  2.41901978e-03 -7.65269992e-04  2.18215639e-03
  8.64564303e-04  8.84160367e-04  2.63461747e-03  8.58062213e-05]",0.08648767934839952,0.7375217201973324
ABBV,"[0.00410507 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.20607034726354864,"[ 3.60796063e-05  1.69016013e-03 -8.54536104e-08  5.14048385e-04
  3.10213206e-04  9.66447730e-04]","[ 0.00551414 -0.00776168 -0.00893006 -0.00016747 -0.00642146 -0.00527491
  0.00116684 -0.00659495  0.00298384 -0.00187427  0.00504348  0.0037365
 -0.00027487  0.00595366 -0.00208055  0.0031198  -0.00205915  0.00196006
 -0.00136324  0.00031799]",-4.039444125645085,0.017607257118531318,0.7375186467800141,-0.03403734788997344,"[-0.1092283  -0.08714045 -0.05654661 -0.01849684  0.01731936  0.0585236
  0.09974799  0.13911438  0.16914997  0.18767574  0.17572158  0.11910265
 -0.00435945 -0.18117876 -0.3266988  -0.32374617 -0.23092739 -0.19848701
 -0.16484175  0.0874912   0.74639556  1.28644996  1.63319108  0.29061759
  0.00256607]","[ 2.03133241e-04 -1.40150817e-05  4.77670265e-05 -1.78656671e-04
 -2.00200612e-04 -5.81147453e-04]","[ 1.30369780e-02 -8.41233000e-03 -2.30353448e-03  2.84355768e-03
 -4.77373885e-03 -6.01565035e-04 -5.86606442e-04 -2.76078222e-03
 -1.59140847e-03 -8.36859011e-04 -1.55698141e-04  4.39087791e-04
 -1.49552039e-03  2.41900546e-03 -7.65278993e-04  2.18217872e-03
  8.64567943e-04  8.84164574e-04  2.63462369e-03  8.58136740e-05]",0.0864876815643252,0.7375186467800141
ABT,"[0.00451979 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.22941267636098034,[-0.00265293  0.00139775 -0.00102509 -0.00062666  0.00027056  0.00021927],"[ 1.28524156e-03 -7.47765085e-03 -1.57527547e-02  1.73617263e-03
 -1.59817644e-02 -1.81917522e-03 -8.55691688e-03 -2.70546453e-03
 -5.46200383e-03  1.00911778e-03 -7.40588474e-05  5.53468847e-03
 -1.03154879e-03  6.47663161e-03  3.24694136e-04  2.68157876e-03
  1.77740761e-03  7.14831208e-04  7.58166259e-04 -1.70087698e-03]",-4.550286367110431,0.010564178717314287,0.7375272070592446,-0.03403740360258654,"[-0.10922825 -0.08714041 -0.05654642 -0.01849631  0.01731915  0.05852322
  0.09974792  0.13911459  0.16914903  0.18767646  0.17572164  0.11910263
 -0.00435912 -0.18117857 -0.32670045 -0.32374543 -0.23092787 -0.1984875
 -0.16484096  0.08749032  0.74639497  1.28644363  1.63319808  0.29061687
  0.00256694]","[ 2.03151053e-04 -1.39937329e-05  4.77516305e-05 -1.78649412e-04
 -2.00143817e-04 -5.81195821e-04]","[ 1.30370499e-02 -8.41239583e-03 -2.30361040e-03  2.84355627e-03
 -4.77376283e-03 -6.01620506e-04 -5.86548645e-04 -2.76087156e-03
 -1.59143597e-03 -8.36840879e-04 -1.55689291e-04  4.39092237e-04
 -1.49552841e-03  2.41904535e-03 -7.65253924e-04  2.18211652e-03
  8.64557805e-04  8.84152857e-04  2.63460637e-03  8.57929162e-05]",0.08648767539238672,0.7375272070592446
ACN,"[0.00431817 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.2177327624226985,[-0.00296279  0.00033082 -0.00083422 -0.00035722  0.00014648  0.00043503],"[ 0.00542297 -0.00768415 -0.01026326  0.00027275 -0.01053199 -0.0055608
 -0.00553941 -0.00915908 -0.00536099 -0.00685298 -0.00260222 -0.00350402
 -0.00489317 -0.0009975  -0.00317525 -0.00043993 -0.00044967  0.00313202
  0.00197505  0.00518324]",-4.324951415845966,0.013234193052995858,0.7375230452829784,-0.034037376516620685,"[-0.10922827 -0.08714043 -0.05654651 -0.01849657  0.01731925  0.05852341
  0.09974796  0.13911449  0.16914949  0.18767611  0.17572161  0.11910264
 -0.00435928 -0.18117866 -0.32669965 -0.32374579 -0.23092764 -0.19848726
 -0.16484135  0.08749075  0.74639525  1.28644671  1.63319468  0.29061722
  0.00256652]","[ 2.03142394e-04 -1.40041121e-05  4.77591156e-05 -1.78652941e-04
 -2.00171429e-04 -5.81172306e-04]","[ 1.30370150e-02 -8.41236383e-03 -2.30357349e-03  2.84355695e-03
 -4.77375117e-03 -6.01593538e-04 -5.86576745e-04 -2.76082812e-03
 -1.59142260e-03 -8.36849694e-04 -1.55693594e-04  4.39090076e-04
 -1.49552451e-03  2.41902596e-03 -7.65266112e-04  2.18214676e-03
  8.64562734e-04  8.84158554e-04  2.63461479e-03  8.58030081e-05]",0.0864876783930163,0.7375230452829784
ADBE,"[0.00431234 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.2173283116036269,[-0.00092809  0.00142811 -0.00027723 -0.00089317  0.00062205  0.00022096],"[ 0.00719159 -0.00610522 -0.00831553  0.00531574 -0.00932999  0.00293979
 -0.00558794  0.00073934 -0.005853    0.00150773 -0.00225886  0.00365014
 -0.00316845  0.00420051 -0.0011421   0.00248904  0.00015468  0.00348024
 -0.00117306  0.00195135]",-4.487722912212428,0.01124622331291116,0.7375229250999599,-0.03403737573443709,"[-0.10922828 -0.08714043 -0.05654651 -0.01849658  0.01731926  0.05852341
  0.09974796  0.13911449  0.1691495   0.1876761   0.17572161  0.11910264
 -0.00435928 -0.18117866 -0.32669963 -0.3237458  -0.23092763 -0.19848726
 -0.16484136  0.08749076  0.74639526  1.2864468   1.63319458  0.29061723
  0.0025665 ]","[ 2.03142144e-04 -1.40044118e-05  4.77593318e-05 -1.78653043e-04
 -2.00172227e-04 -5.81171627e-04]","[ 1.30370140e-02 -8.41236290e-03 -2.30357242e-03  2.84355697e-03
 -4.77375084e-03 -6.01592759e-04 -5.86577556e-04 -2.76082687e-03
 -1.59142221e-03 -8.36849949e-04 -1.55693718e-04  4.39090013e-04
 -1.49552440e-03  2.41902540e-03 -7.65266464e-04  2.18214763e-03
  8.64562876e-04  8.84158718e-04  2.63461503e-03  8.58032995e-05]",0.08648767847966794,0.7375229250999599
ADI,"[0.00432996 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.21952509345487817,[-0.00114934  0.00070689 -0.00032207  0.00026606  0.00011856  0.00067293],"[ 0.00161643 -0.00862359 -0.01447183 -0.00216071 -0.01312028 -0.00797918
 -0.00520667 -0.00903461 -0.00337995 -0.00350372 -0.00112965  0.00217315
 -0.00505526  0.00391319 -0.00391489  0.00105871 -0.00018249  0.00172274
  0.00325806  0.00440489]",-4.614709230126776,0.009905063082222386,0.7375232886814941,-0.034037378100724075,"[-0.10922827 -0.08714043 -0.05654651 -0.01849656  0.01731925  0.0585234
  0.09974795  0.13911449  0.16914946  0.18767613  0.17572161  0.11910264
 -0.00435927 -0.18117866 -0.3266997  -0.32374577 -0.23092765 -0.19848728
 -0.16484132  0.08749072  0.74639524  1.28644653  1.63319487  0.2906172
  0.00256654]","[ 2.03142900e-04 -1.40035051e-05  4.77586778e-05 -1.78652735e-04
 -2.00169814e-04 -5.81173681e-04]","[ 1.30370170e-02 -8.41236570e-03 -2.30357565e-03  2.84355691e-03
 -4.77375185e-03 -6.01595115e-04 -5.86575101e-04 -2.76083066e-03
 -1.59142338e-03 -8.36849179e-04 -1.55693342e-04  4.39090202e-04
 -1.49552474e-03  2.41902709e-03 -7.65265399e-04  2.18214499e-03
  8.64562446e-04  8.84158220e-04  2.63461430e-03  8.58024179e-05]",0.08648767821752662,0.7375232886814941
ADM,"[0.00409749 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.20704969689364805,"[ 2.28380795e-04  5.74198626e-04 -6.12798330e-05  6.92135563e-04
 -1.09420999e-04  4.69567315e-04]","[ 0.0037271  -0.0089409  -0.01036462 -0.00308583 -0.00641073 -0.0083111
  0.00198095 -0.0072215   0.0021228   0.00028856  0.00037375  0.00700991
 -0.00746677  0.00725279 -0.0071182   0.00140632 -0.00097642  0.00036082
  0.00731203  0.00484766]",-4.835457804035955,0.007943051131600244,0.7375184903374836,-0.034037346871803126,"[-0.1092283  -0.08714046 -0.05654662 -0.01849685  0.01731936  0.05852361
  0.09974799  0.13911438  0.16914999  0.18767573  0.17572158  0.11910265
 -0.00435945 -0.18117877 -0.32669877 -0.32374618 -0.23092739 -0.19848701
 -0.16484176  0.08749122  0.74639557  1.28645008  1.63319096  0.29061761
  0.00256605]","[ 2.03132916e-04 -1.40154718e-05  4.77673079e-05 -1.78656804e-04
 -2.00201650e-04 -5.81146569e-04]","[ 1.30369767e-02 -8.41232880e-03 -2.30353309e-03  2.84355770e-03
 -4.77373842e-03 -6.01564022e-04 -5.86607499e-04 -2.76078058e-03
 -1.59140796e-03 -8.36859343e-04 -1.55698303e-04  4.39087710e-04
 -1.49552024e-03  2.41900473e-03 -7.65279451e-04  2.18217986e-03
  8.64568129e-04  8.84164788e-04  2.63462401e-03  8.58140533e-05]",0.08648768167711984,0.7375184903374836
