,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.0027097 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.13526848797755522,[ 0.00212001 -0.00047844  0.00030033  0.00049298 -0.00046288 -0.00066058],"[ 0.01149799 -0.01059603 -0.01294811  0.00162256 -0.01179799  0.00809813
  0.00237251  0.00500849  0.00130641  0.00044842  0.00300363  0.00454856
  0.00496805  0.00215001  0.00110527 -0.00559841 -0.00122415 -0.00072677
  0.00434517 -0.0037994 ]",-4.788687860718603,0.008323371642728108,0.8113831781668384,-0.03687413704023715,"[-0.1231938  -0.10016652 -0.06643131 -0.02648578  0.01541758  0.05879179
  0.10035336  0.14285972  0.17516485  0.1886927   0.17138397  0.10855291
 -0.01918057 -0.20164498 -0.33157602 -0.30475727 -0.21758288 -0.18574301
 -0.13456823  0.18051907  0.80620345  1.31203335  1.46556482  0.00756518
 -0.00506223]","[ 1.86564668e-03 -3.25679395e-04 -4.26293032e-04 -4.19354360e-05
 -1.54620318e-04 -3.44772322e-04]","[ 0.00889989 -0.00745969 -0.00736099  0.00659891 -0.00298887  0.00168387
  0.00091673 -0.00082185 -0.00108708  0.00042357  0.00171603  0.00160025
 -0.00175477  0.00233137 -0.0014583  -0.00012033  0.00078892  0.00070484
  0.0015922  -0.00067701]",0.08636897740387872,0.8113831781668384
AAL,"[0.00261484 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13097481337185626,[-0.00028758  0.00155101 -0.00174264  0.00182882 -0.00150003 -0.00074441],"[ 1.07544930e-02 -3.69559367e-03 -2.45089171e-03  3.95468582e-03
 -7.98509504e-03 -2.71012280e-03 -7.41656256e-03  1.92367508e-03
 -3.71045735e-04  8.21482271e-03  7.90881459e-03  4.34629973e-03
  3.04794035e-03  7.18816486e-05  1.31834339e-03 -2.75024949e-03
  5.83353421e-04 -2.24420737e-03  1.82055798e-03 -1.83146032e-03]",-4.129106597421128,0.01609725372833702,0.8113812430177904,-0.036874160340936796,"[-0.12319372 -0.10016662 -0.06643127 -0.02648582  0.01541766  0.05879182
  0.10035347  0.14285972  0.17516481  0.18869276  0.17138403  0.10855287
 -0.0191804  -0.20164502 -0.33157603 -0.30475693 -0.21758237 -0.18574338
 -0.13456845  0.18051889  0.80620342  1.31203322  1.4655639   0.00756497
 -0.00506262]","[ 1.86564958e-03 -3.25677115e-04 -4.26291579e-04 -4.19431160e-05
 -1.54628209e-04 -3.44776288e-04]","[ 0.00889991 -0.0074597  -0.00736101  0.00659892 -0.00298887  0.00168385
  0.00091673 -0.00082185 -0.00108709  0.00042356  0.00171603  0.00160025
 -0.00175478  0.00233137 -0.00145829 -0.00012033  0.00078892  0.00070486
  0.00159219 -0.000677  ]",0.08636898423237561,0.8113812430177904
AAP,"[0.00286016 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14306216649717776,"[-1.18881008e-03 -4.41666289e-05 -6.78211700e-04 -9.10674033e-04
 -5.71059445e-05 -8.37676600e-04]","[ 1.10369936e-02 -8.06522934e-03 -9.83332472e-03  2.51072961e-03
 -1.17493925e-02  5.72590707e-03  2.63792587e-04  7.20114779e-03
  5.64989737e-03  3.60403151e-03  7.49263870e-03 -6.43958664e-05
  2.09870259e-03 -2.13060438e-03 -3.94195839e-04 -4.80154829e-03
 -9.06632445e-04 -2.56893802e-03  9.81034691e-04 -5.00798535e-03]",-4.626451663916966,0.009789433748314315,0.8113862478663793,-0.03687410007866715,"[-0.12319391 -0.10016636 -0.06643137 -0.02648572  0.01541746  0.05879174
  0.10035317  0.14285971  0.17516493  0.18869261  0.17138387  0.10855297
 -0.01918085 -0.20164491 -0.331576   -0.3047578  -0.2175837  -0.18574242
 -0.13456788  0.18051936  0.80620349  1.31203355  1.46556627  0.00756552
 -0.0050616 ]","[ 1.86564207e-03 -3.25683013e-04 -4.26295338e-04 -4.19232534e-05
 -1.54607800e-04 -3.44766031e-04]","[ 0.00889985 -0.00745968 -0.00736097  0.0065989  -0.00298887  0.00168389
  0.00091674 -0.00082184 -0.00108708  0.00042358  0.00171603  0.00160025
 -0.00175475  0.00233138 -0.00145831 -0.00012034  0.00078892  0.00070483
  0.00159222 -0.00067703]",0.08636896657193074,0.8113862478663793
AAPL,"[0.00240176 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1194944919878486,[ 0.00036714  0.00134587 -0.00071342  0.00010138 -0.00036388 -0.00071002],"[ 0.01308008 -0.01160923 -0.01237358 -0.00292502 -0.01855452  0.00463277
 -0.00253161  0.01015478  0.00552184  0.00348429  0.00234067 -0.00085354
 -0.00297425  0.00463474  0.00252043  0.00221277  0.00031696 -0.00206372
 -0.00242829  0.00389905]",-4.921986903083138,0.007284642579362861,0.8113768959369829,-0.036874212683170766,"[-0.12319356 -0.10016686 -0.06643119 -0.0264859   0.01541783  0.05879189
  0.10035373  0.14285972  0.1751647   0.18869288  0.17138418  0.10855279
 -0.01918    -0.20164511 -0.33157606 -0.30475618 -0.21758121 -0.18574422
 -0.13456894  0.18051848  0.80620337  1.31203292  1.46556184  0.00756449
 -0.00506351]","[ 1.86565609e-03 -3.25671992e-04 -4.26288313e-04 -4.19603681e-05
 -1.54645935e-04 -3.44785197e-04]","[ 0.00889996 -0.00745971 -0.00736104  0.00659894 -0.00298888  0.00168382
  0.00091673 -0.00082186 -0.00108709  0.00042355  0.00171604  0.00160025
 -0.00175481  0.00233136 -0.00145828 -0.00012031  0.00078891  0.00070488
  0.00159218 -0.00067697]",0.08636899957177692,0.8113768959369829
ABBV,"[0.00246385 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.12268313072221104,[-0.00075534  0.00312196 -0.00160227  0.00047828 -0.00046961 -0.00039654],"[ 0.01081866 -0.01052936 -0.01377806  0.00319587 -0.00978628  0.0103046
  0.00553256  0.00398359  0.00121462 -0.0025283   0.0010542   0.00438779
  0.00525576  0.00343108  0.00239384 -0.0063964  -0.00225601 -0.00256859
  0.00155624 -0.00249135]",-4.797884784846435,0.008247173158175972,0.8113781625997213,-0.03687419743156622,"[-0.12319361 -0.10016679 -0.06643121 -0.02648588  0.01541778  0.05879187
  0.10035366  0.14285972  0.17516473  0.18869284  0.17138414  0.10855281
 -0.01918012 -0.20164509 -0.33157605 -0.3047564  -0.21758155 -0.18574397
 -0.1345688   0.1805186   0.80620339  1.31203301  1.46556244  0.00756463
 -0.00506326]","[ 1.86565419e-03 -3.25673484e-04 -4.26289265e-04 -4.19553412e-05
 -1.54640770e-04 -3.44782601e-04]","[ 0.00889994 -0.00745971 -0.00736103  0.00659893 -0.00298888  0.00168383
  0.00091673 -0.00082186 -0.00108709  0.00042355  0.00171604  0.00160025
 -0.0017548   0.00233136 -0.00145828 -0.00012031  0.00078891  0.00070488
  0.00159218 -0.00067698]",0.08636899510214571,0.8113781625997213
ABT,"[0.00254822 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.12682123586256716,[-0.00088962  0.00084868 -0.00154155 -0.0006224  -0.00071328 -0.00181501],"[ 0.01159399 -0.01221435 -0.01544963  0.00086215 -0.01336369  0.01066096
  0.00469586  0.00655127  0.00246939 -0.0017332   0.00060307  0.0038557
  0.00421399  0.0048823   0.00317563 -0.00438955 -0.00043201 -0.00121007
  0.00550401 -0.00219965]",-5.07720094318631,0.006237343283023498,0.8113798838917742,-0.03687417670587113,"[-0.12319367 -0.1001667  -0.06643124 -0.02648584  0.01541771  0.05879184
  0.10035355  0.14285972  0.17516477  0.18869279  0.17138408  0.10855285
 -0.01918027 -0.20164505 -0.33157604 -0.3047567  -0.21758201 -0.18574364
 -0.1345686   0.18051876  0.80620341  1.31203312  1.46556326  0.00756482
 -0.0050629 ]","[ 1.86565161e-03 -3.25675513e-04 -4.26290558e-04 -4.19485099e-05
 -1.54633751e-04 -3.44779073e-04]","[ 0.00889992 -0.0074597  -0.00736102  0.00659893 -0.00298888  0.00168384
  0.00091673 -0.00082186 -0.00108709  0.00042356  0.00171603  0.00160025
 -0.00175479  0.00233137 -0.00145829 -0.00012032  0.00078891  0.00070486
  0.00159219 -0.00067699]",0.08636898902827897,0.8113798838917742
ACN,"[0.00279988 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13961331570555496,"[ 1.05418415e-03  4.90677861e-05  2.60265661e-04  3.11978879e-05
  1.75788708e-05 -1.37986344e-04]","[ 1.11729023e-02 -1.11153828e-02 -1.45046305e-02  1.69244596e-03
 -1.31133787e-02  1.06882551e-02  5.15513760e-03  8.30825843e-03
  6.46285351e-03 -8.82867577e-04  4.05591770e-03 -6.65638329e-04
  1.65630470e-03 -1.51254275e-04  9.05320196e-05 -4.55657618e-03
 -4.56845017e-04 -2.28236428e-03  1.50293225e-03 -6.78017081e-03]",-4.757909203490788,0.00858353707876152,0.811385017957547,-0.03687411488772608,"[-0.12319387 -0.10016642 -0.06643134 -0.02648574  0.01541751  0.05879176
  0.10035324  0.14285971  0.1751649   0.18869265  0.17138391  0.10855295
 -0.01918074 -0.20164494 -0.33157601 -0.30475759 -0.21758337 -0.18574266
 -0.13456802  0.18051925  0.80620347  1.31203347  1.46556569  0.00756538
 -0.00506185]","[ 1.86564392e-03 -3.25681564e-04 -4.26294414e-04 -4.19281345e-05
 -1.54612815e-04 -3.44768552e-04]","[ 0.00889986 -0.00745968 -0.00736098  0.0065989  -0.00298887  0.00168388
  0.00091674 -0.00082185 -0.00108708  0.00042358  0.00171603  0.00160025
 -0.00175476  0.00233137 -0.0014583  -0.00012034  0.00078892  0.00070483
  0.00159221 -0.00067702]",0.08636897091186965,0.811385017957547
ADBE,"[0.00291152 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14521436279504082,"[ 1.36703437e-03  5.66959425e-04  6.87154863e-05 -1.99467837e-04
 -9.21577228e-06 -5.32376743e-04]","[ 0.01090785 -0.00925271 -0.01192575  0.00281311 -0.0112243   0.00838925
  0.00332945  0.00667764  0.0051935   0.00052565  0.00498244  0.00025213
  0.00228283 -0.00042339  0.00049132 -0.00484669 -0.00063811 -0.00307763
  0.00046048 -0.00591177]",-4.3255967080711,0.013225655885892853,0.8113872955681274,-0.03687408746352323,"[-0.12319395 -0.1001663  -0.06643139 -0.0264857   0.01541742  0.05879173
  0.10035311  0.14285971  0.17516496  0.18869258  0.17138383  0.10855299
 -0.01918095 -0.20164489 -0.33157599 -0.30475798 -0.21758398 -0.18574222
 -0.13456777  0.18051946  0.8062035   1.31203363  1.46556676  0.00756563
 -0.00506138]","[ 1.86564050e-03 -3.25684248e-04 -4.26296125e-04 -4.19190955e-05
 -1.54603528e-04 -3.44763884e-04]","[ 0.00889984 -0.00745968 -0.00736097  0.00659889 -0.00298887  0.0016839
  0.00091674 -0.00082184 -0.00108708  0.00042358  0.00171603  0.00160024
 -0.00175474  0.00233138 -0.00145831 -0.00012035  0.00078892  0.00070482
  0.00159222 -0.00067704]",0.08636896287493999,0.8113872955681274
ADI,"[0.00289375 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14432544483615892,[ 0.00168407 -0.00025897  0.00042732  0.00028919 -0.00013651 -0.0002334 ],"[ 0.01240158 -0.01188093 -0.01379318 -0.00131562 -0.01676844  0.00713425
 -0.00045016  0.00942694  0.00476831  0.00399346  0.00567516  0.00206073
  0.00289606  0.00100972  0.0013933  -0.00369605  0.00014494 -0.00211614
  0.00206359 -0.00410472]",-4.882376505023749,0.007578981121708384,0.8113869329750277,-0.03687409182942616,"[-0.12319394 -0.10016632 -0.06643138 -0.0264857   0.01541743  0.05879173
  0.10035313  0.14285971  0.17516495  0.18869259  0.17138385  0.10855298
 -0.01918092 -0.2016449  -0.331576   -0.30475792 -0.21758388 -0.18574229
 -0.13456781  0.18051943  0.80620349  1.3120336   1.46556659  0.00756559
 -0.00506146]","[ 1.86564105e-03 -3.25683821e-04 -4.26295853e-04 -4.19205345e-05
 -1.54605006e-04 -3.44764627e-04]","[ 0.00889984 -0.00745968 -0.00736097  0.00659889 -0.00298887  0.00168389
  0.00091674 -0.00082184 -0.00108708  0.00042358  0.00171603  0.00160025
 -0.00175474  0.00233138 -0.00145831 -0.00012035  0.00078892  0.00070482
  0.00159222 -0.00067703]",0.08636896415441035,0.8113869329750277
ADM,"[0.00256282 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.12785444845445812,[ 0.00250146 -0.00160252  0.00103867  0.00019733 -0.00014276 -0.00040325],"[ 1.14850690e-02 -1.00231054e-02 -1.17767471e-02  1.73594962e-03
 -1.13120907e-02  6.39600061e-03  2.45477549e-04  4.11662816e-03
  3.69750690e-05  2.79182447e-03  5.40848880e-03  5.94826653e-03
  6.48882853e-03 -4.73164822e-04 -1.41295239e-03 -7.66371113e-03
 -4.21843598e-03  1.01663309e-03  3.92342550e-03 -6.45792443e-04]",-4.670843054930458,0.009364371518666955,0.8113801817938245,-0.03687417311889874,"[-0.12319369 -0.10016668 -0.06643125 -0.02648584  0.0154177   0.05879184
  0.10035354  0.14285972  0.17516478  0.18869279  0.17138407  0.10855285
 -0.0191803  -0.20164504 -0.33157604 -0.30475675 -0.21758209 -0.18574359
 -0.13456857  0.18051879  0.80620341  1.31203314  1.4655634   0.00756485
 -0.00506284]","[ 1.86565117e-03 -3.25675864e-04 -4.26290782e-04 -4.19473276e-05
 -1.54632536e-04 -3.44778463e-04]","[ 0.00889992 -0.0074597  -0.00736101  0.00659892 -0.00298888  0.00168384
  0.00091673 -0.00082186 -0.00108709  0.00042356  0.00171603  0.00160025
 -0.00175479  0.00233137 -0.00145829 -0.00012032  0.00078891  0.00070486
  0.00159219 -0.00067699]",0.08636898797708178,0.8113801817938245
