,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00276122 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13463801247542054,"[ 1.47018424e-03 -1.57123921e-03  5.83310572e-05  4.62263049e-04
 -6.30090376e-04 -1.99754508e-04]","[ 0.00295261 -0.00738346 -0.00076778  0.00013463  0.00103431  0.00279684
  0.00124023  0.00479582 -0.00459415  0.00179583 -0.00053095 -0.00220833
  0.00139002  0.00068206 -0.00025217  0.00309727 -0.00519732  0.00288129
 -0.00570364 -0.00495439]",-4.451670775349095,0.011659070999817311,0.8306943017355187,-0.03913429941004506,"[-0.11940695 -0.09709392 -0.06244678 -0.02628404  0.01357949  0.05485668
  0.09785586  0.13338804  0.16026433  0.16657321  0.13660049  0.05410329
 -0.0885758  -0.24120315 -0.30359818 -0.23539752 -0.17808381 -0.13954959
 -0.02901215  0.40297455  0.87909687  1.21511748  0.90378079 -0.1177851
  0.00182968]",[ 0.0003465   0.00025376 -0.00090132  0.00034672  0.00010114  0.00028905],"[ 0.00742091 -0.00589786 -0.00347751  0.00636509 -0.00523079  0.00359614
 -0.00100917 -0.00022622 -0.00160751 -0.00114747  0.00121469  0.00028401
 -0.0013405   0.0014501  -0.0009797  -0.00039198 -0.00040581  0.00135719
  0.00103592 -0.00053595]",0.08490361210076118,0.8306943017355187
AAL,"[0.00279444 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13578085053949232,[ 0.00030921  0.00048072  0.00024889 -0.00027506  0.00033957  0.00015309],"[ 7.50551214e-03 -4.98325015e-04 -6.93942391e-03  1.13913359e-02
 -1.15534245e-02  3.72265870e-03 -3.08600942e-03 -2.24757952e-03
 -2.19232911e-03 -4.46729428e-05 -1.95118701e-03  4.58862024e-04
 -3.02914985e-03 -1.01329747e-03  1.58383399e-04 -1.03217351e-03
 -1.14646796e-03  3.05220596e-03 -3.15725102e-03  1.82087925e-03]",-5.765502657962066,0.003133819728373207,0.8306950052266328,-0.03913430140025366,"[-0.11940697 -0.09709394 -0.06244676 -0.026284    0.01357947  0.05485666
  0.09785583  0.13338801  0.16026434  0.16657309  0.13660047  0.05410326
 -0.08857581 -0.24120313 -0.30359809 -0.23539735 -0.17808393 -0.1395496
 -0.02901223  0.40297458  0.87909657  1.21511774  0.9037806  -0.11778507
  0.00182973]",[ 0.00034649  0.00025376 -0.00090132  0.00034672  0.00010113  0.00028905],"[ 0.00742091 -0.00589786 -0.00347751  0.00636509 -0.00523079  0.00359614
 -0.00100917 -0.00022622 -0.00160751 -0.00114747  0.00121469  0.00028401
 -0.0013405   0.0014501  -0.00097971 -0.00039197 -0.0004058   0.00135719
  0.00103591 -0.00053596]",0.08490361334691168,0.8306950052266328
AAP,"[0.00281152 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13612848550624285,[-0.00067829  0.0011116  -0.0001118  -0.00061009  0.00053893  0.00034316],"[ 0.00746281 -0.00236473 -0.0028165   0.01060418 -0.00910203  0.00817854
 -0.00758932  0.00180102 -0.00652479 -0.00311444 -0.00051143 -0.00360779
 -0.00013332 -0.00056815  0.00057207 -0.00015465  0.00046221  0.00321266
 -0.00125687  0.00472419]",-5.233836035652189,0.005333028327432572,0.830695367138561,-0.03913430242411909,"[-0.11940697 -0.09709395 -0.06244674 -0.02628398  0.01357946  0.05485665
  0.09785581  0.13338799  0.16026435  0.16657302  0.13660045  0.05410325
 -0.08857581 -0.24120312 -0.30359804 -0.23539727 -0.178084   -0.1395496
 -0.02901226  0.4029746   0.87909642  1.21511787  0.9037805  -0.11778506
  0.00182975]",[ 0.00034649  0.00025376 -0.00090132  0.00034672  0.00010113  0.00028905],"[ 0.00742091 -0.00589786 -0.00347751  0.00636509 -0.00523079  0.00359614
 -0.00100916 -0.00022622 -0.00160751 -0.00114747  0.00121469  0.00028401
 -0.0013405   0.0014501  -0.00097971 -0.00039197 -0.0004058   0.00135719
  0.00103591 -0.00053596]",0.08490361398799545,0.830695367138561
AAPL,"[0.00300759 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1469575554602243,[-0.00123401 -0.00031773 -0.00020083 -0.00082173  0.00042106  0.0005422 ],"[ 0.00399783 -0.00696913  0.00046515  0.00142856  0.0020342   0.00448192
  0.00239025  0.00761109 -0.00483545  0.00683449 -0.00475813  0.00255436
 -0.00547705  0.00017722 -0.00121806 -0.00208195  0.00145421  0.00346839
 -0.00237782  0.00761545]",-4.912874276051551,0.007351328189329386,0.830699519687829,-0.03913431417187128,"[-0.11940704 -0.09709407 -0.0624466  -0.02628375  0.01357934  0.05485653
  0.09785564  0.13338778  0.16026444  0.16657227  0.1366003   0.05410308
 -0.08857584 -0.24120302 -0.30359751 -0.23539629 -0.17808476 -0.13954964
 -0.02901268  0.40297479  0.87909467  1.21511942  0.9037794  -0.11778489
  0.00183001]",[ 0.00034644  0.00025376 -0.00090132  0.00034674  0.0001011   0.00028905],"[ 0.0074209  -0.00589786 -0.00347748  0.00636509 -0.00523079  0.00359614
 -0.00100914 -0.00022625 -0.00160751 -0.00114746  0.00121467  0.00028401
 -0.00134048  0.00145011 -0.00097975 -0.00039195 -0.00040578  0.0013572
  0.00103588 -0.00053599]",0.08490362134374066,0.830699519687829
ABBV,"[0.00300831 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14644861791657518,"[-1.71323338e-03  4.19564066e-04 -1.53304900e-03  7.12922582e-05
 -5.01607394e-04  3.96402308e-04]","[ 0.00336304 -0.00705173 -0.00044494  0.0011875   0.00010012  0.00392789
 -0.00027368  0.00444107 -0.0044151   0.00039014  0.00082394 -0.00200972
  0.00138405  0.00188422 -0.00038739  0.00244184 -0.0023417   0.00280613
 -0.00278039 -0.00023099]",-4.267493491413087,0.014016872570464148,0.830699534988977,-0.03913431421515893,"[-0.11940704 -0.09709407 -0.0624466  -0.02628375  0.01357934  0.05485653
  0.09785564  0.13338778  0.16026444  0.16657227  0.1366003   0.05410308
 -0.08857584 -0.24120302 -0.30359751 -0.23539628 -0.17808477 -0.13954964
 -0.02901268  0.40297479  0.87909466  1.21511943  0.9037794  -0.11778489
  0.00183001]",[ 0.00034644  0.00025376 -0.00090132  0.00034674  0.0001011   0.00028905],"[ 0.0074209  -0.00589786 -0.00347748  0.00636509 -0.00523079  0.00359614
 -0.00100914 -0.00022625 -0.00160751 -0.00114746  0.00121467  0.00028401
 -0.00134048  0.00145011 -0.00097975 -0.00039195 -0.00040578  0.0013572
  0.00103588 -0.00053599]",0.08490362137084481,0.830699534988977
ABT,"[0.0025858 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.1272456817477245,"[ 8.64291587e-04 -2.10519183e-03  1.67299458e-04 -8.45172886e-05
 -3.62483304e-04 -6.65901922e-05]","[-0.00020023 -0.01074232 -0.00044349 -0.00675008  0.00584706 -0.00171053
  0.00582836  0.00386263 -0.00239076  0.00162575  0.0013419  -0.0030064
  0.00349712 -0.00018118  0.00194427  0.00186064 -0.00188349  0.00182229
 -0.00166519 -0.00380397]",-4.971750952521505,0.0069310015492504515,0.8306905865796504,-0.039134288899698846,"[-0.11940689 -0.09709381 -0.06244691 -0.02628425  0.01357959  0.05485679
  0.09785602  0.13338823  0.16026424  0.16657388  0.13660063  0.05410343
 -0.08857577 -0.24120324 -0.30359865 -0.2353984  -0.17808312 -0.13954955
 -0.02901178  0.40297438  0.87909843  1.21511609  0.90378177 -0.11778525
  0.00182945]",[ 0.00034654  0.00025376 -0.00090133  0.00034671  0.00010116  0.00028905],"[ 0.00742092 -0.00589786 -0.00347754  0.00636509 -0.0052308   0.00359613
 -0.00100919 -0.00022619 -0.00160751 -0.00114748  0.0012147   0.00028401
 -0.00134051  0.0014501  -0.00097967 -0.00039199 -0.00040583  0.00135718
  0.00103594 -0.00053593]",0.08490360551980615,0.8306905865796504
ACN,"[0.00279311 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1355895289606675,[ 0.000499   -0.00016528  0.00093683  0.00024403  0.00053647  0.00103907],"[ 0.0049615  -0.00335607 -0.00553423  0.00583692 -0.00646323  0.00164534
 -0.00022109 -0.00043177 -0.00273061  0.00072385 -0.00180276 -0.0012887
 -0.00090493 -0.00191367  0.00074986 -0.00024437 -0.00288521  0.00128394
 -0.0015296  -0.00515912]",-4.596335497815185,0.010088738292118418,0.8306949771927093,-0.039134301320944406,"[-0.11940697 -0.09709394 -0.06244676 -0.026284    0.01357947  0.05485666
  0.09785583  0.13338801  0.16026434  0.16657309  0.13660047  0.05410326
 -0.08857581 -0.24120313 -0.30359809 -0.23539736 -0.17808393 -0.1395496
 -0.02901222  0.40297458  0.87909658  1.21511773  0.90378061 -0.11778508
  0.00182973]",[ 0.00034649  0.00025376 -0.00090132  0.00034672  0.00010113  0.00028905],"[ 0.00742091 -0.00589786 -0.00347751  0.00636509 -0.00523079  0.00359614
 -0.00100917 -0.00022622 -0.00160751 -0.00114747  0.00121469  0.00028401
 -0.0013405   0.0014501  -0.00097971 -0.00039197 -0.0004058   0.00135719
  0.00103591 -0.00053596]",0.08490361329725293,0.8306949771927093
ADBE,"[0.00300063 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14726644514685225,[-0.00226969 -0.00131684 -0.00033649 -0.00059894  0.00014465  0.00048273],"[ 0.00140974 -0.00873874 -0.00109274 -0.00344167  0.00403019 -0.00057649
  0.00627663  0.00422279 -0.00128002  0.00473712 -0.00027687  0.00139249
 -0.0005483   0.00204307 -0.00060805  0.00128681 -0.00092423  0.00170597
  0.00131431  0.00081101]",-4.753151615300724,0.008624471310293712,0.8306993722427027,-0.03913431375474226,"[-0.11940704 -0.09709407 -0.0624466  -0.02628376  0.01357934  0.05485654
  0.09785564  0.13338779  0.16026444  0.1665723   0.1366003   0.05410309
 -0.08857584 -0.24120302 -0.30359753 -0.23539632 -0.17808474 -0.13954964
 -0.02901266  0.40297478  0.87909473  1.21511937  0.90377944 -0.1177849
  0.00183   ]",[ 0.00034644  0.00025376 -0.00090132  0.00034673  0.0001011   0.00028905],"[ 0.0074209  -0.00589786 -0.00347748  0.00636509 -0.00523079  0.00359614
 -0.00100914 -0.00022625 -0.00160751 -0.00114746  0.00121467  0.00028401
 -0.00134049  0.00145011 -0.00097974 -0.00039195 -0.00040578  0.0013572
  0.00103588 -0.00053598]",0.08490362108255922,0.8306993722427027
ADI,"[0.00281462 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1360964701921753,"[-1.02292040e-03  7.04184580e-04 -9.66592586e-05 -4.00237127e-04
  3.62514715e-04  1.14483609e-04]","[ 0.00803143 -0.00098026 -0.00454908  0.01187406 -0.01027998  0.00668424
 -0.00524869  0.00050492 -0.00430316 -0.00088314 -0.00081669 -0.00106763
 -0.00056555  0.00050275  0.00044793  0.00137119 -0.00062923  0.0031877
  0.00240718  0.00237551]",-5.013375367884519,0.006648424511916793,0.8306954328035977,-0.03913430260988849,"[-0.11940697 -0.09709395 -0.06244674 -0.02628398  0.01357945  0.05485665
  0.09785581  0.13338799  0.16026435  0.16657301  0.13660045  0.05410324
 -0.08857581 -0.24120312 -0.30359803 -0.23539725 -0.17808401 -0.1395496
 -0.02901227  0.4029746   0.87909639  1.2151179   0.90378049 -0.11778506
  0.00182976]",[ 0.00034648  0.00025376 -0.00090132  0.00034672  0.00010113  0.00028905],"[ 0.00742091 -0.00589786 -0.0034775   0.00636509 -0.00523079  0.00359614
 -0.00100916 -0.00022622 -0.00160751 -0.00114747  0.00121469  0.00028401
 -0.0013405   0.0014501  -0.00097971 -0.00039197 -0.0004058   0.00135719
  0.00103591 -0.00053596]",0.08490361410431323,0.8306954328035977
ADM,"[0.00263912 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.12742749234297865,[-0.00134997  0.00069629 -0.00031626 -0.00042779  0.00038216  0.00057502],"[ 0.0059253  -0.00246145 -0.00579232  0.00771235 -0.00800537  0.0021392
 -0.00011575 -0.00160069 -0.00043955  0.0014223  -0.00112977  0.00271345
 -0.00454982  0.00115894 -0.00299844 -0.00178476 -0.00316237 -0.00176616
  0.00073254 -0.0078297 ]",-4.361588866025963,0.012758100624483142,0.8306917157086425,-0.039134292094056514,"[-0.11940691 -0.09709384 -0.06244687 -0.02628418  0.01357956  0.05485676
  0.09785597  0.13338817  0.16026427  0.16657368  0.13660059  0.05410339
 -0.08857578 -0.24120321 -0.30359851 -0.23539813 -0.17808333 -0.13954956
 -0.0290119   0.40297443  0.87909796  1.21511651  0.90378147 -0.11778521
  0.00182952]",[ 0.00034653  0.00025376 -0.00090133  0.00034671  0.00010115  0.00028905],"[ 0.00742092 -0.00589786 -0.00347753  0.00636509 -0.0052308   0.00359614
 -0.00100918 -0.0002262  -0.00160751 -0.00114747  0.0012147   0.00028401
 -0.00134051  0.0014501  -0.00097968 -0.00039199 -0.00040582  0.00135718
  0.00103593 -0.00053594]",0.08490360751992335,0.8306917157086425
