,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00248232 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17622765404702623,[-0.00094297  0.0015038  -0.00047112 -0.00026831  0.00029143  0.00030109],"[ 0.0043854  -0.00491689 -0.01364447  0.00808025 -0.01223683  0.00712876
 -0.0063338   0.00578563 -0.00380052  0.00527193  0.00129852  0.00486389
 -0.00053782  0.00259724 -0.00111144 -0.00056828 -0.00225312  0.00062427
 -0.00455756  0.00269641]",-4.655294408054312,0.009511112681551175,0.7760255437197723,-0.03524366465870874,"[-0.11514074 -0.09207791 -0.05896751 -0.02221401  0.0174048   0.06041906
  0.10173111  0.13980102  0.17160118  0.18882478  0.17653564  0.11646327
 -0.01175461 -0.18701407 -0.32911831 -0.31036448 -0.2194552  -0.18701015
 -0.14876537  0.1094571   0.77065996  1.30250661  1.55862966  0.11977516
 -0.00428171]","[ 8.76903171e-04 -9.04814771e-04 -2.26038381e-04 -3.89592685e-05
  1.23092026e-04 -5.15125372e-05]","[ 1.00221237e-02 -7.94370040e-03 -5.36294865e-03  5.11233181e-03
 -4.08043979e-03  1.17107118e-03 -1.13485208e-04  3.42960145e-04
 -4.94793047e-04  2.98603298e-04  1.11069405e-03  1.50349377e-03
 -4.16634687e-04  2.03093274e-03 -7.86596469e-04 -8.92003229e-05
  7.99493039e-04  1.86473314e-04  1.81148888e-03 -6.82810759e-04]",0.08656086160298543,0.7760255437197723
AAL,"[0.00250755 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.176720601232765,[-0.00174361  0.00188803 -0.00072181 -0.00025097  0.00034763  0.00054344],"[ 0.00558005 -0.00538036 -0.01193811  0.00629345 -0.01130194  0.00437331
 -0.00652128  0.00295166 -0.00457845  0.00355577  0.0012481   0.0043927
  0.00112462  0.00246561  0.0019621  -0.0017935   0.00051514 -0.00231608
 -0.00335885 -0.00196683]",-4.636932344223717,0.00968736960789241,0.7760260674666238,-0.03524367716529536,"[-0.11514073 -0.09207791 -0.05896747 -0.02221403  0.01740481  0.06041912
  0.10173114  0.13980099  0.17160118  0.18882479  0.17653564  0.11646332
 -0.01175458 -0.18701411 -0.32911836 -0.3103644  -0.21945523 -0.18701005
 -0.14876537  0.10945709  0.77065962  1.30250658  1.55862937  0.11977524
 -0.00428183]","[ 8.76903662e-04 -9.04813795e-04 -2.26036224e-04 -3.89541243e-05
  1.23095836e-04 -5.15139162e-05]","[ 1.00221238e-02 -7.94369788e-03 -5.36294943e-03  5.11233578e-03
 -4.08043914e-03  1.17107523e-03 -1.13488326e-04  3.42962123e-04
 -4.94794351e-04  2.98603319e-04  1.11069511e-03  1.50349659e-03
 -4.16633585e-04  2.03092856e-03 -7.86597018e-04 -8.92008227e-05
  7.99490078e-04  1.86471155e-04  1.81148718e-03 -6.82811038e-04]",0.08656085969154995,0.7760260674666238
AAP,"[0.00249809 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17001513877698526,"[-4.75394320e-03  1.47057551e-03 -1.39236127e-03 -2.11906616e-03
  8.46520906e-04  4.06978655e-05]","[ 0.00836809 -0.00589029 -0.00734366  0.00441869 -0.00719603  0.00171907
 -0.00353452  0.0003975  -0.00258148  0.00172659  0.00209893  0.00282687
  0.00032014  0.00076507 -0.00103746 -0.00321182 -0.00342073 -0.00195957
 -0.00543815  0.00138305]",-4.261244935333062,0.014104731996193253,0.7760258709545547,-0.03524367247277032,"[-0.11514074 -0.09207791 -0.05896748 -0.02221402  0.0174048   0.0604191
  0.10173113  0.139801    0.17160118  0.18882479  0.17653564  0.1164633
 -0.01175459 -0.18701409 -0.32911834 -0.31036443 -0.21945522 -0.18701009
 -0.14876537  0.10945709  0.77065975  1.30250659  1.55862948  0.11977521
 -0.00428178]","[ 8.76903478e-04 -9.04814162e-04 -2.26037033e-04 -3.89560544e-05
  1.23094407e-04 -5.15133988e-05]","[ 1.00221238e-02 -7.94369883e-03 -5.36294913e-03  5.11233429e-03
 -4.08043938e-03  1.17107371e-03 -1.13487156e-04  3.42961381e-04
 -4.94793862e-04  2.98603311e-04  1.11069471e-03  1.50349553e-03
 -4.16633999e-04  2.03093013e-03 -7.86596812e-04 -8.92006352e-05
  7.99491189e-04  1.86471965e-04  1.81148782e-03 -6.82810933e-04]",0.08656086040872875,0.7760258709545547
AAPL,"[0.00207449 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15619641495841588,"[-1.41447323e-03  3.75429543e-05  1.43299470e-04 -1.10720224e-03
  7.68695010e-04  4.47904409e-04]","[ 3.15350788e-03 -5.24801667e-03 -1.60716874e-02  7.19433061e-03
 -1.50084753e-02  5.51038303e-03 -8.85921397e-03  3.04650998e-03
 -5.75669292e-03  1.21871155e-03  2.67717380e-06 -5.84331271e-04
 -1.52141767e-03 -3.04265255e-03 -1.29344058e-03 -5.00297094e-03
 -1.51759898e-04 -1.27534013e-03  1.62895337e-03  2.27800042e-03]",-4.789028085330359,0.008320540308514568,0.7760170778938825,-0.035243462502677715,"[-0.11514095 -0.0920779  -0.0589682  -0.02221363  0.01740472  0.06041806
  0.10173052  0.13980151  0.17160107  0.18882455  0.17653566  0.11646243
 -0.01175519 -0.18701345 -0.32911761 -0.31036575 -0.21945474 -0.18701169
 -0.14876543  0.10945735  0.7706655   1.30250712  1.55863436  0.11977388
 -0.00427985]","[ 8.76895234e-04 -9.04830550e-04 -2.26073259e-04 -3.90424203e-05
  1.23030438e-04 -5.14902468e-05]","[ 1.00221212e-02 -7.94374108e-03 -5.36293607e-03  5.11226760e-03
 -4.08045034e-03  1.17100580e-03 -1.13434799e-04  3.42928173e-04
 -4.94771968e-04  2.98602943e-04  1.11067682e-03  1.50344804e-03
 -4.16652504e-04  2.03100034e-03 -7.86587596e-04 -8.91922443e-05
  7.99540885e-04  1.86508206e-04  1.81151638e-03 -6.82806253e-04]",0.08656089249936208,0.7760170778938825
ABBV,"[0.00260159 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16932163145853715,[-0.00121115  0.00561768 -0.00113511 -0.00020855  0.00090203  0.00119455],"[ 0.00822239 -0.00506685 -0.00649555  0.00684404 -0.0045107   0.00492276
  0.00059804  0.00317473  0.00163784  0.00330383  0.00454243  0.00399048
  0.00101912  0.00258492 -0.00089697 -0.0006678  -0.00297487 -0.00061185
 -0.00574507 -0.00093103]",-3.819980966942026,0.021928218251339053,0.7760280195206932,-0.03524372377852698,"[-0.11514068 -0.09207791 -0.05896731 -0.02221412  0.01740482  0.06041936
  0.10173128  0.13980088  0.17160121  0.18882485  0.17653564  0.11646352
 -0.01175445 -0.18701425 -0.32911852 -0.31036411 -0.21945533 -0.1870097
 -0.14876535  0.10945703  0.77065834  1.30250646  1.55862829  0.11977553
 -0.00428226]","[ 8.76905492e-04 -9.04810157e-04 -2.26028181e-04 -3.89349511e-05
  1.23110037e-04 -5.15190559e-05]","[ 1.00221244e-02 -7.94368851e-03 -5.36295233e-03  5.11235059e-03
 -4.08043670e-03  1.17109030e-03 -1.13499949e-04  3.42969495e-04
 -4.94799212e-04  2.98603401e-04  1.11069909e-03  1.50350714e-03
 -4.16629477e-04  2.03091297e-03 -7.86599064e-04 -8.92026855e-05
  7.99479046e-04  1.86463109e-04  1.81148084e-03 -6.82812077e-04]",0.08656085256744905,0.7760280195206932
ABT,"[0.00230197 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16973504329765035,[-0.00317213  0.00157693 -0.00128082 -0.00142248  0.00042266 -0.00028123],"[ 0.00160578 -0.00365702 -0.01686757  0.0118678  -0.01304187  0.01130659
 -0.0052907   0.00771019 -0.00332334  0.00411332 -0.00038837  0.00264796
 -0.00301361  0.0016795  -0.00133846 -0.00052319  0.00049256 -0.00101915
 -0.00118186 -0.00328471]",-4.795956552269043,0.008263090967818538,0.7760217999554561,-0.03524357526110653,"[-0.11514084 -0.09207791 -0.05896781 -0.02221384  0.01740477  0.06041862
  0.10173085  0.13980124  0.17160113  0.18882468  0.17653565  0.1164629
 -0.01175487 -0.18701379 -0.329118   -0.31036504 -0.219455   -0.18701083
 -0.1487654   0.10945721  0.77066241  1.30250684  1.55863174  0.11977459
 -0.00428089]","[ 8.76899661e-04 -9.04821749e-04 -2.26053805e-04 -3.89960400e-05
  1.23064791e-04 -5.15026799e-05]","[ 1.00221226e-02 -7.94371839e-03 -5.36294309e-03  5.11230342e-03
 -4.08044446e-03  1.17104227e-03 -1.13462916e-04  3.42946006e-04
 -4.94783726e-04  2.98603141e-04  1.11068643e-03  1.50347355e-03
 -4.16642566e-04  2.03096263e-03 -7.86592545e-04 -8.91967504e-05
  7.99514197e-04  1.86488744e-04  1.81150105e-03 -6.82808767e-04]",0.0865608752660059,0.7760217999554561
ACN,"[0.00270778 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18079024622312087,"[-2.38299252e-03  1.59836678e-03 -8.93865756e-04 -1.28652823e-03
  5.55610693e-04 -5.18837189e-05]","[ 0.00628582 -0.00515366 -0.01017987  0.00660377 -0.00867655  0.00426762
 -0.00344915  0.00170536 -0.00191914  0.00082998  0.00211178  0.00039052
 -0.00039378 -0.00163141 -0.00147114 -0.00483203 -0.0029003  -0.00309924
 -0.00465856 -0.00031215]",-4.213892477158454,0.014788691514128352,0.7760302236990966,-0.035243776412252674,"[-0.11514063 -0.09207791 -0.05896713 -0.02221422  0.01740484  0.06041962
  0.10173143  0.13980076  0.17160123  0.18882491  0.17653563  0.11646374
 -0.0117543  -0.18701441 -0.3291187  -0.31036377 -0.21945545 -0.18700929
 -0.14876534  0.10945697  0.7706569   1.30250633  1.55862707  0.11977586
 -0.00428274]","[ 8.76907559e-04 -9.04806049e-04 -2.26019101e-04 -3.89133015e-05
  1.23126073e-04 -5.15248595e-05]","[ 1.00221251e-02 -7.94367791e-03 -5.36295560e-03  5.11236730e-03
 -4.08043396e-03  1.17110732e-03 -1.13513074e-04  3.42977820e-04
 -4.94804700e-04  2.98603494e-04  1.11070357e-03  1.50351904e-03
 -4.16624838e-04  2.03089537e-03 -7.86601374e-04 -8.92047889e-05
  7.99466589e-04  1.86454025e-04  1.81147368e-03 -6.82813250e-04]",0.08656084452321013,0.7760302236990966
ADBE,"[0.00267717 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18510234958859043,[-0.00128822  0.00198295 -0.00050182 -0.00083584  0.00062082  0.0003028 ],"[ 0.00482085 -0.00410238 -0.01156505  0.01012642 -0.0082211   0.0092149
 -0.00138127  0.00662315  0.00045743  0.00466442  0.00353813  0.00379737
  0.00046446  0.00162725 -0.00051137 -0.00242977 -0.00249861 -0.00313134
 -0.00667497 -0.00305955]",-4.54988040452093,0.010568468249298166,0.7760295883890812,-0.0352437612416417,"[-0.11514065 -0.09207791 -0.05896718 -0.02221419  0.01740484  0.06041954
  0.10173138  0.13980079  0.17160123  0.18882489  0.17653564  0.11646367
 -0.01175434 -0.18701437 -0.32911865 -0.31036387 -0.21945542 -0.18700941
 -0.14876534  0.10945698  0.77065732  1.30250637  1.55862742  0.11977577
 -0.0042826 ]","[ 8.76906963e-04 -9.04807233e-04 -2.26021718e-04 -3.89195416e-05
  1.23121451e-04 -5.15231867e-05]","[ 1.00221249e-02 -7.94368097e-03 -5.36295466e-03  5.11236248e-03
 -4.08043475e-03  1.17110242e-03 -1.13509291e-04  3.42975420e-04
 -4.94803118e-04  2.98603467e-04  1.11070228e-03  1.50351561e-03
 -4.16626175e-04  2.03090044e-03 -7.86600708e-04 -8.92041826e-05
  7.99470179e-04  1.86456643e-04  1.81147574e-03 -6.82812912e-04]",0.08656084684179993,0.7760295883890812
ADI,"[0.00253629 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17397391882476035,[-0.00183861  0.00061763 -0.00033698 -0.00054513  0.00042818  0.00048309],"[ 0.00606315 -0.00624032 -0.01218826  0.004338   -0.01321326  0.00239466
 -0.00955855  0.00207691 -0.00751298  0.00376463 -0.00075023  0.00426746
 -0.00117497  0.00100186 -0.00207295 -0.00370769 -0.00437769 -0.00224222
 -0.00643028  0.00168265]",-4.359501866030912,0.012784754584155728,0.7760266639731582,-0.03524369140931538,"[-0.11514072 -0.09207791 -0.05896742 -0.02221406  0.01740481  0.0604192
  0.10173118  0.13980096  0.17160119  0.18882481  0.17653564  0.11646338
 -0.01175454 -0.18701415 -0.32911841 -0.31036431 -0.21945526 -0.18700994
 -0.14876536  0.10945707  0.77065923  1.30250655  1.55862904  0.11977533
 -0.00428196]","[ 8.76904221e-04 -9.04812683e-04 -2.26033766e-04 -3.89482653e-05
  1.23100176e-04 -5.15154868e-05]","[ 1.00221240e-02 -7.94369502e-03 -5.36295031e-03  5.11234031e-03
 -4.08043839e-03  1.17107983e-03 -1.13491878e-04  3.42964376e-04
 -4.94795837e-04  2.98603344e-04  1.11069633e-03  1.50349982e-03
 -4.16632330e-04  2.03092380e-03 -7.86597643e-04 -8.92013920e-05
  7.99486707e-04  1.86468696e-04  1.81148524e-03 -6.82811356e-04]",0.08656085751457504,0.7760266639731582
ADM,"[0.0026635 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.18100889468061665,"[ 5.69095655e-04  1.27044094e-03 -2.16803312e-04  1.29989332e-05
  4.16639794e-05 -1.11302152e-04]","[ 8.90040759e-03 -6.93010630e-03 -7.73050652e-03  2.23827543e-03
 -9.42510590e-03 -1.75014588e-05 -6.58086008e-03  8.26522027e-04
 -4.41483327e-03  4.37255834e-03  2.66237309e-03  6.00631831e-03
  1.84166173e-03  2.89200934e-03 -9.32368939e-04 -1.22922526e-03
 -4.97948988e-03  2.06368463e-03 -6.48352786e-03  9.47758913e-03]",-4.437263091054971,0.011828267149478966,0.7760293045877044,-0.035243754464729354,"[-0.11514065 -0.09207791 -0.0589672  -0.02221418  0.01740484  0.06041951
  0.10173136  0.13980081  0.17160122  0.18882488  0.17653564  0.11646365
 -0.01175436 -0.18701435 -0.32911862 -0.31036391 -0.2194554  -0.18700946
 -0.14876534  0.10945699  0.7706575   1.30250639  1.55862758  0.11977572
 -0.00428254]","[ 8.76906697e-04 -9.04807762e-04 -2.26022887e-04 -3.89223291e-05
  1.23119386e-04 -5.15224395e-05]","[ 1.00221248e-02 -7.94368233e-03 -5.36295424e-03  5.11236033e-03
 -4.08043510e-03  1.17110023e-03 -1.13507601e-04  3.42974348e-04
 -4.94802411e-04  2.98603455e-04  1.11070170e-03  1.50351408e-03
 -4.16626772e-04  2.03090271e-03 -7.86600411e-04 -8.92039118e-05
  7.99471783e-04  1.86457813e-04  1.81147667e-03 -6.82812761e-04]",0.08656084787754462,0.7760293045877044
