,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.0020717 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.15538458915343825,"[ 1.08440501e-03 -9.88432143e-04  6.65354818e-04 -1.42453219e-04
  9.58801316e-05 -1.24828637e-04]","[ 0.00640366 -0.00524242 -0.01055978  0.00741353 -0.01063516  0.00748857
 -0.00453186  0.00788369 -0.00104732  0.00681866  0.00177226  0.00621465
 -0.0030204   0.00529839 -0.00378905  0.00314307 -0.00311683  0.0018343
 -0.00742892 -0.00233178]",-4.753209313041262,0.008623973712141055,0.7935953431927373,-0.03593414547845845,"[-1.20839477e-01 -9.77269241e-02 -6.47637998e-02 -2.45473256e-02
  1.61356233e-02  5.92364484e-02  9.92244220e-02  1.43703951e-01
  1.72750917e-01  1.90394814e-01  1.78415511e-01  1.15917564e-01
 -1.66065793e-02 -1.88394598e-01 -3.33927278e-01 -3.13509385e-01
 -2.29952455e-01 -1.91884726e-01 -1.49951067e-01  1.36749368e-01
  7.83397683e-01  1.31256066e+00  1.53453358e+00  7.13431346e-02
 -1.07580269e-03]",[ 0.00060522  0.00095597 -0.00097237 -0.00013719 -0.00058793 -0.00118895],"[ 0.00988052 -0.00784691 -0.00581791  0.00611905 -0.00313431  0.00316652
  0.00039773  0.0003047  -0.00049403  0.00015735  0.00107679  0.00103916
 -0.00015376  0.00202519 -0.00051396 -0.0014149   0.00032334  0.0005698
  0.00289073 -0.00027627]",0.08551184521980851,0.7935953431927373
AAL,"[0.00240807 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17141749225815014,[ 0.00082055 -0.00058128  0.00011302  0.00042258 -0.00035355 -0.00028735],"[ 0.0081318  -0.00735752 -0.0101681   0.00333351 -0.01313673  0.00393893
 -0.00827707  0.00713629 -0.00218776  0.00779898  0.00313609  0.00599926
 -0.00158662  0.00258041 -0.00322947  0.00017524 -0.00148747 -0.00096121
 -0.00322896 -0.00744833]",-4.6839434870888805,0.009242494270248902,0.7936022841412315,-0.0359340460606934,"[-1.20839613e-01 -9.77276022e-02 -6.47634248e-02 -2.45469539e-02
  1.61360237e-02  5.92363472e-02  9.92249104e-02  1.43704296e-01
  1.72750678e-01  1.90394206e-01  1.78415932e-01  1.15917873e-01
 -1.66070663e-02 -1.88395042e-01 -3.33927356e-01 -3.13509771e-01
 -2.29953005e-01 -1.91883717e-01 -1.49951575e-01  1.36748772e-01
  7.83398207e-01  1.31256086e+00  1.53453449e+00  7.13428840e-02
 -1.07586555e-03]",[ 0.00060523  0.00095596 -0.00097234 -0.00013716 -0.00058799 -0.00118897],"[ 0.00988049 -0.00784687 -0.00581793  0.00611906 -0.00313431  0.00316655
  0.00039766  0.00030469 -0.00049402  0.00015739  0.00107677  0.00103915
 -0.00015377  0.00202523 -0.00051395 -0.00141492  0.00032332  0.00056976
  0.00289074 -0.00027628]",0.08551183919672947,0.7936022841412315
AAP,"[0.00230712 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1596445420897946,"[-2.72633694e-03 -1.73536376e-03  3.24853768e-04 -2.46266391e-03
  1.07763483e-03 -8.17607209e-05]","[ 1.09895642e-02 -8.07268246e-03 -6.15236727e-03  7.05468274e-04
 -8.90740902e-03 -4.97891874e-04 -5.08814331e-03  2.19405476e-03
 -4.85421137e-05  4.13208511e-03  5.56464025e-03  2.77732748e-03
  5.45970582e-04 -1.13614345e-03 -3.53387649e-03 -2.50627371e-03
 -4.46977608e-03  1.08538481e-03 -3.89251381e-03  2.24556636e-03]",-4.255520486807609,0.014185705351252291,0.7936002009953784,-0.035934075898359695,"[-1.20839572e-01 -9.77273987e-02 -6.47635374e-02 -2.45470655e-02
  1.61359035e-02  5.92363776e-02  9.92247638e-02  1.43704192e-01
  1.72750750e-01  1.90394389e-01  1.78415806e-01  1.15917780e-01
 -1.66069201e-02 -1.88394909e-01 -3.33927333e-01 -3.13509655e-01
 -2.29952840e-01 -1.91884020e-01 -1.49951422e-01  1.36748951e-01
  7.83398050e-01  1.31256080e+00  1.53453422e+00  7.13429592e-02
 -1.07584668e-03]",[ 0.00060522  0.00095596 -0.00097235 -0.00013717 -0.00058797 -0.00118896],"[ 0.0098805  -0.00784689 -0.00581792  0.00611906 -0.00313431  0.00316654
  0.00039768  0.00030469 -0.00049402  0.00015738  0.00107678  0.00103915
 -0.00015377  0.00202522 -0.00051395 -0.00141491  0.00032332  0.00056977
  0.00289074 -0.00027628]",0.0855118410044006,0.7936002009953784
AAPL,"[0.00209657 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15180117973313517,"[-6.02098018e-04 -1.37940165e-03  7.19780173e-04 -1.51896028e-03
  7.92981904e-04 -9.97587454e-06]","[ 0.00710672 -0.00678289 -0.01120208  0.00477117 -0.01359304  0.00576311
 -0.00793563  0.00854439 -0.00168718  0.00816104  0.00292525  0.0053052
 -0.00330347  0.00145683 -0.0068644   0.00035613 -0.00518722  0.0022476
 -0.00341639 -0.00177188]",-4.451226911150879,0.011664247192696955,0.7935958563123533,-0.03593413812885695,"[-1.20839487e-01 -9.77269742e-02 -6.47637720e-02 -2.45472981e-02
  1.61356529e-02  5.92364409e-02  9.92244581e-02  1.43703977e-01
  1.72750899e-01  1.90394769e-01  1.78415542e-01  1.15917586e-01
 -1.66066153e-02 -1.88394631e-01 -3.33927284e-01 -3.13509413e-01
 -2.29952496e-01 -1.91884651e-01 -1.49951104e-01  1.36749324e-01
  7.83397722e-01  1.31256067e+00  1.53453365e+00  7.13431161e-02
 -1.07580734e-03]",[ 0.00060522  0.00095596 -0.00097237 -0.00013719 -0.00058793 -0.00118895],"[ 0.00988052 -0.00784691 -0.00581791  0.00611905 -0.00313431  0.00316652
  0.00039773  0.0003047  -0.00049403  0.00015736  0.00107679  0.00103916
 -0.00015376  0.0020252  -0.00051396 -0.0014149   0.00032334  0.0005698
  0.00289073 -0.00027627]",0.08551184477454371,0.7935958563123533
ABBV,"[0.00233127 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15675263171898013,[0.00143145 0.00190815 0.00032137 0.00023243 0.00042871 0.00058831],"[ 0.00722736 -0.00433083 -0.0080737   0.0078591  -0.00655511  0.00578508
 -0.00114548  0.00400903  0.00029965  0.00328834  0.00327297  0.00337888
 -0.0004633   0.00148395 -0.00206623 -0.00186091 -0.003504   -0.00207165
 -0.00569694 -0.00263249]",-3.8944776718481413,0.020354003141930307,0.7936006992915381,-0.03593406876108004,"[-1.20839582e-01 -9.77274474e-02 -6.47635104e-02 -2.45470388e-02
  1.61359323e-02  5.92363703e-02  9.92247989e-02  1.43704217e-01
  1.72750733e-01  1.90394345e-01  1.78415836e-01  1.15917802e-01
 -1.66069551e-02 -1.88394940e-01 -3.33927338e-01 -3.13509683e-01
 -2.29952880e-01 -1.91883947e-01 -1.49951459e-01  1.36748908e-01
  7.83398088e-01  1.31256081e+00  1.53453428e+00  7.13429412e-02
 -1.07585120e-03]",[ 0.00060522  0.00095596 -0.00097235 -0.00013717 -0.00058797 -0.00118896],"[ 0.0098805  -0.00784688 -0.00581792  0.00611906 -0.00313431  0.00316654
  0.00039767  0.00030469 -0.00049402  0.00015738  0.00107678  0.00103915
 -0.00015377  0.00202522 -0.00051395 -0.00141492  0.00032332  0.00056977
  0.00289074 -0.00027628]",0.085511840571999,0.7936006992915381
ABT,"[0.00186552 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1478542645254859,"[-1.58559969e-03 -2.11792380e-04 -7.25522840e-04 -1.15160334e-03
 -1.66992732e-06 -9.13623707e-04]","[ 0.00423878 -0.00359395 -0.01208551  0.01095911 -0.0102718   0.0110164
 -0.00304325  0.00963184 -0.00046551  0.00693615  0.00123693  0.00587702
 -0.00398452  0.00503602 -0.00446703  0.00293193 -0.002185    0.00077452
 -0.0043242  -0.00712513]",-4.962805140005834,0.006993283154082683,0.7935910886713091,-0.035934206417537896,"[-1.20839394e-01 -9.77265085e-02 -6.47640296e-02 -2.45475535e-02
  1.61353778e-02  5.92365104e-02  9.92241226e-02  1.43703740e-01
  1.72751063e-01  1.90395187e-01  1.78415253e-01  1.15917374e-01
 -1.66062808e-02 -1.88394326e-01 -3.33927230e-01 -3.13509148e-01
 -2.29952118e-01 -1.91885345e-01 -1.49950755e-01  1.36749733e-01
  7.83397363e-01  1.31256054e+00  1.53453302e+00  7.13432882e-02
 -1.07576416e-03]",[ 0.00060521  0.00095597 -0.00097239 -0.00013721 -0.00058789 -0.00118893],"[ 0.00988054 -0.00784694 -0.0058179   0.00611904 -0.00313431  0.00316651
  0.00039778  0.0003047  -0.00049404  0.00015733  0.0010768   0.00103916
 -0.00015376  0.00202517 -0.00051396 -0.00141488  0.00032336  0.00056982
  0.00289073 -0.00027627]",0.08551184891171297,0.7935910886713091
ACN,"[0.00241477 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1655535630460271,"[ 1.97634109e-04 -1.01589535e-05  2.48813893e-04 -8.70632860e-04
  4.11466573e-04 -2.44829386e-04]","[ 9.40701340e-03 -6.94352614e-03 -7.59217229e-03  3.27899677e-03
 -8.98309547e-03  2.61174879e-03 -3.50058916e-03  4.08680484e-03
  1.23150926e-03  3.87367729e-03  5.07159403e-03  1.32790642e-03
 -1.25497496e-03 -1.96300909e-03 -4.98294442e-03 -2.48704667e-03
 -4.70797073e-03 -7.34856357e-05 -4.90162480e-03 -1.53536426e-03]",-4.255975360224679,0.014179254118344036,0.7936024223401192,-0.03593404408121976,"[-1.20839616e-01 -9.77276157e-02 -6.47634174e-02 -2.45469465e-02
  1.61360317e-02  5.92363452e-02  9.92249202e-02  1.43704303e-01
  1.72750673e-01  1.90394194e-01  1.78415941e-01  1.15917879e-01
 -1.66070760e-02 -1.88395050e-01 -3.33927358e-01 -3.13509778e-01
 -2.29953016e-01 -1.91883697e-01 -1.49951585e-01  1.36748760e-01
  7.83398217e-01  1.31256086e+00  1.53453451e+00  7.13428790e-02
 -1.07586680e-03]",[ 0.00060523  0.00095596 -0.00097234 -0.00013716 -0.00058799 -0.00118897],"[ 0.00988049 -0.00784687 -0.00581793  0.00611906 -0.00313431  0.00316655
  0.00039765  0.00030469 -0.00049402  0.00015739  0.00107677  0.00103915
 -0.00015377  0.00202523 -0.00051395 -0.00141492  0.00032332  0.00056976
  0.00289074 -0.00027628]",0.08551183907680598,0.7936024223401192
ADBE,"[0.00242375 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16796213129983062,[ 0.0008751   0.00051721  0.00029781 -0.00056099  0.00037184 -0.00015098],"[ 0.0065273  -0.00483965 -0.01000352  0.00810795 -0.00897227  0.00826068
 -0.00123772  0.00795918  0.00273241  0.00539586  0.00491295  0.00285988
 -0.00124262  0.0009975  -0.00279596 -0.00019953 -0.00166351 -0.00086454
 -0.00463495 -0.00505892]",-4.334791492712211,0.013104606194043229,0.7936026077927398,-0.03593404142491348,"[-1.20839619e-01 -9.77276338e-02 -6.47634073e-02 -2.45469366e-02
  1.61360424e-02  5.92363425e-02  9.92249332e-02  1.43704312e-01
  1.72750667e-01  1.90394178e-01  1.78415952e-01  1.15917887e-01
 -1.66070890e-02 -1.88395062e-01 -3.33927360e-01 -3.13509789e-01
 -2.29953031e-01 -1.91883670e-01 -1.49951598e-01  1.36748744e-01
  7.83398231e-01  1.31256087e+00  1.53453453e+00  7.13428723e-02
 -1.07586848e-03]",[ 0.00060523  0.00095596 -0.00097234 -0.00013716 -0.00058799 -0.00118897],"[ 0.00988049 -0.00784687 -0.00581793  0.00611906 -0.00313431  0.00316655
  0.00039765  0.00030469 -0.00049402  0.00015739  0.00107677  0.00103915
 -0.00015377  0.00202523 -0.00051395 -0.00141492  0.00032332  0.00056976
  0.00289074 -0.00027628]",0.08551183891587757,0.7936026077927398
ADI,"[0.00211363 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15241641342858916,"[ 1.33932360e-05 -9.88807496e-04  5.94763236e-04 -4.19357453e-04
  3.51493723e-04  2.40153100e-04]","[ 1.00121266e-02 -8.86759917e-03 -8.70870899e-03  2.17312506e-04
 -1.30850489e-02  6.36674621e-04 -9.08455254e-03  4.90674607e-03
 -2.55023241e-03  6.40694437e-03  2.83281247e-03  4.22409590e-03
 -2.96569519e-03  7.62894311e-04 -6.21894537e-03 -8.16939596e-05
 -5.11662757e-03  1.49274756e-03 -6.00294996e-03 -1.77784861e-03]",-4.478751205181769,0.011347575103131289,0.7935962083528839,-0.035934133086450604,"[-1.20839494e-01 -9.77270086e-02 -6.47637530e-02 -2.45472793e-02
  1.61356732e-02  5.92364358e-02  9.92244829e-02  1.43703994e-01
  1.72750887e-01  1.90394739e-01  1.78415564e-01  1.15917602e-01
 -1.66066400e-02 -1.88394653e-01 -3.33927288e-01 -3.13509433e-01
 -2.29952524e-01 -1.91884600e-01 -1.49951130e-01  1.36749293e-01
  7.83397749e-01  1.31256068e+00  1.53453369e+00  7.13431034e-02
 -1.07581052e-03]",[ 0.00060522  0.00095596 -0.00097237 -0.00013719 -0.00058794 -0.00118895],"[ 0.00988052 -0.00784691 -0.00581791  0.00611905 -0.00313431  0.00316653
  0.00039773  0.0003047  -0.00049403  0.00015736  0.00107679  0.00103916
 -0.00015376  0.0020252  -0.00051396 -0.0014149   0.00032334  0.00056979
  0.00289073 -0.00027627]",0.08551184446905694,0.7935962083528839
ADM,"[0.00222754 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15906053696072872,"[ 1.95128043e-03 -4.94315980e-04  7.13837566e-04  2.47345268e-04
 -4.16604716e-05 -1.58611187e-04]","[ 0.0103571  -0.00809137 -0.00722251  0.00097111 -0.01039369  0.00013612
 -0.00689384  0.00303816 -0.0020836   0.00508362  0.00324386  0.0045734
 -0.00123436  0.00189881 -0.00406075  0.00038945 -0.00444112  0.00312469
 -0.00484579  0.00421157]",-4.501315117078188,0.011094396509651073,0.793598558911887,-0.035934099418527134,"[-1.20839540e-01 -9.77272383e-02 -6.47636261e-02 -2.45471534e-02
  1.61358088e-02  5.92364015e-02  9.92246483e-02  1.43704111e-01
  1.72750806e-01  1.90394533e-01  1.78415706e-01  1.15917707e-01
 -1.66068049e-02 -1.88394804e-01 -3.33927314e-01 -3.13509564e-01
 -2.29952710e-01 -1.91884258e-01 -1.49951302e-01  1.36749092e-01
  7.83397926e-01  1.31256075e+00  1.53453400e+00  7.13430185e-02
 -1.07583181e-03]",[ 0.00060522  0.00095596 -0.00097236 -0.00013718 -0.00058796 -0.00118896],"[ 0.00988051 -0.0078469  -0.00581792  0.00611906 -0.00313431  0.00316654
  0.0003977   0.00030469 -0.00049403  0.00015737  0.00107678  0.00103915
 -0.00015377  0.00202521 -0.00051395 -0.00141491  0.00032333  0.00056978
  0.00289074 -0.00027628]",0.08551184242933534,0.793598558911887
