,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00188379 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14938054895766473,"[ 3.54963835e-04 -2.51499716e-04 -1.62722024e-05  8.16003054e-04
 -4.34097064e-04  9.39374440e-05]","[ 0.00304169 -0.00959948  0.00110364  0.00085719  0.00118573  0.00456495
  0.00070696  0.00393651 -0.00216146  0.00195773  0.00024026  0.00116012
 -0.00037028  0.00169948  0.00075975  0.00329495 -0.00460176  0.00512607
 -0.00459325 -0.0026835 ]",-4.91493920298729,0.007336163895705249,0.8319002930577082,-0.03920371198811318,"[-1.17363650e-01 -9.38797488e-02 -6.17558376e-02 -2.40041858e-02
  1.54930744e-02  5.78069132e-02  1.00801621e-01  1.37095841e-01
  1.63205807e-01  1.67726698e-01  1.41819244e-01  5.77071959e-02
 -8.62613955e-02 -2.51804037e-01 -3.10474879e-01 -2.40759092e-01
 -1.83951176e-01 -1.48835176e-01 -3.51533512e-02  3.83564291e-01
  8.86193221e-01  1.23342780e+00  9.65298037e-01 -1.28529242e-01
 -5.42577077e-05]",[0.00034915 0.00135    0.00060301 0.00028933 0.00048714 0.00143626],"[ 9.04901892e-03 -5.68845491e-03 -4.14768353e-03  6.19347239e-03
 -4.40813916e-03  4.95479184e-03 -9.62242490e-05  1.15602369e-03
 -5.05507041e-04  8.70430427e-06  6.83488469e-04  1.35886319e-03
 -1.66173703e-03  7.30316843e-04 -1.11205639e-03 -2.47477016e-04
  8.77182651e-04  8.97530580e-04  1.52393009e-03 -5.15736435e-04]",0.08533208421671465,0.8319002930577082
AAL,"[0.0015247 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.14642144556529343,[ 0.00042417  0.00010319  0.00014661 -0.00020008  0.0004278   0.00028846],"[ 0.00538305 -0.00221223 -0.00825439  0.00735315 -0.0075135  -0.00096186
  0.00067487 -0.0020319  -0.00136942 -0.00054051  0.00154227 -0.0013092
  0.00015363  0.00067422  0.00198826 -0.00072463  0.00216488  0.00378811
 -0.00035777  0.00036098]",-6.087065018576996,0.002272067614695135,0.8318929018077016,-0.03920360651162719,"[-1.17363805e-01 -9.38799364e-02 -6.17555468e-02 -2.40045761e-02
  1.54931082e-02  5.78071618e-02  1.00801277e-01  1.37095627e-01
  1.63206388e-01  1.67727053e-01  1.41819368e-01  5.77082610e-02
 -8.62613998e-02 -2.51802182e-01 -3.10476414e-01 -2.40759518e-01
 -1.83951886e-01 -1.48834461e-01 -3.51521270e-02  3.83564907e-01
  8.86190036e-01  1.23342764e+00  9.65296657e-01 -1.28528719e-01
 -5.35810267e-05]",[0.00034921 0.00134993 0.00060299 0.00028937 0.00048715 0.00143629],"[ 9.04902274e-03 -5.68851290e-03 -4.14769955e-03  6.19348799e-03
 -4.40807274e-03  4.95481098e-03 -9.61895716e-05  1.15596537e-03
 -5.05528706e-04  8.66783385e-06  6.83509439e-04  1.35887462e-03
 -1.66174071e-03  7.30224697e-04 -1.11204084e-03 -2.47466312e-04
  8.77243158e-04  8.97512125e-04  1.52391163e-03 -5.15705282e-04]",0.0853321419236566,0.8318929018077016
AAP,"[0.00168788 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14734577938791965,[-0.00050545  0.00074596 -0.00011897 -0.00037083  0.00044193  0.00036024],"[ 0.00476067 -0.00721048 -0.00086335  0.00571381 -0.00570937  0.00590124
 -0.00350869 -0.00137005 -0.00098494 -0.00292311  0.00183303 -0.00140733
  0.00173495 -0.00154043  0.00599587  0.0016033   0.00107719  0.00616605
  0.00447812  0.00121301]",-5.541165231188631,0.003921954191383418,0.8318962606965974,-0.03920365444449338,"[-1.17363734e-01 -9.38798511e-02 -6.17556790e-02 -2.40043988e-02
  1.54930929e-02  5.78070488e-02  1.00801433e-01  1.37095724e-01
  1.63206124e-01  1.67726892e-01  1.41819311e-01  5.77077770e-02
 -8.62613978e-02 -2.51803025e-01 -3.10475716e-01 -2.40759324e-01
 -1.83951563e-01 -1.48834786e-01 -3.51526833e-02  3.83564627e-01
  8.86191484e-01  1.23342772e+00  9.65297284e-01 -1.28528956e-01
 -5.38885385e-05]",[0.00034918 0.00134996 0.000603   0.00028935 0.00048715 0.00143628],"[ 9.04902100e-03 -5.68848655e-03 -4.14769227e-03  6.19348090e-03
 -4.40810292e-03  4.95480228e-03 -9.62053304e-05  1.15599187e-03
 -5.05518860e-04  8.68440751e-06  6.83499909e-04  1.35886942e-03
 -1.66173904e-03  7.30266572e-04 -1.11204790e-03 -2.47471176e-04
  8.77215661e-04  8.97520512e-04  1.52392002e-03 -5.15719439e-04]",0.08533211569924173,0.8318962606965974
AAPL,"[0.0018253 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.15021187917681933,"[-1.21195409e-03  6.07406403e-04  2.05167286e-05 -5.10116347e-05
  9.36643445e-05  4.81970822e-04]","[ 0.00289785 -0.00672417 -0.00417844  0.00045968  0.0016924  -0.00198537
  0.00595212  0.00459476 -0.00359845  0.00564699 -0.00140306 -0.00146017
  0.00178923  0.00143565 -0.00036501  0.0026013   0.0013584   0.00090871
  0.00485811  0.00708688]",-5.146396880732559,0.005820338364301831,0.8318990891447031,-0.03920369480772919,"[-1.17363675e-01 -9.38797793e-02 -6.17557902e-02 -2.40042494e-02
  1.54930799e-02  5.78069537e-02  1.00801565e-01  1.37095806e-01
  1.63205902e-01  1.67726756e-01  1.41819264e-01  5.77073694e-02
 -8.62613962e-02 -2.51803735e-01 -3.10475129e-01 -2.40759161e-01
 -1.83951291e-01 -1.48835059e-01 -3.51531518e-02  3.83564391e-01
  8.86192702e-01  1.23342778e+00  9.65297812e-01 -1.28529156e-01
 -5.41474875e-05]",[0.00034916 0.00134999 0.00060301 0.00028933 0.00048715 0.00143626],"[ 9.04901955e-03 -5.68846436e-03 -4.14768614e-03  6.19347493e-03
 -4.40812834e-03  4.95479496e-03 -9.62186006e-05  1.15601419e-03
 -5.05510570e-04  8.69836384e-06  6.83491885e-04  1.35886505e-03
 -1.66173763e-03  7.30301834e-04 -1.11205385e-03 -2.47475273e-04
  8.77192506e-04  8.97527574e-04  1.52392708e-03 -5.15731360e-04]",0.08533209361622594,0.8318990891447031
ABBV,"[0.00206364 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15668524458897504,"[-1.42205392e-03  1.33870073e-03 -1.00978518e-03  4.36807074e-04
 -3.78661638e-04  1.45072725e-05]","[ 3.21730139e-03 -9.08406587e-03  7.51770031e-04  1.37439510e-03
  7.33965399e-04  5.05674633e-03 -5.07584583e-04  4.15951164e-03
 -3.17507461e-03  3.12790728e-04  1.78467723e-03  1.95024913e-05
 -2.29530376e-04  3.12174401e-03 -7.56025463e-04  1.90227318e-03
 -1.46920616e-03  3.44024947e-03 -3.02742451e-03  1.81448044e-03]",-4.734144385744861,0.00878996643580236,0.8319039950530481,-0.03920376481726376,"[-1.17363572e-01 -9.38796548e-02 -6.17559832e-02 -2.40039903e-02
  1.54930575e-02  5.78067887e-02  1.00801794e-01  1.37095948e-01
  1.63205516e-01  1.67726521e-01  1.41819182e-01  5.77066625e-02
 -8.62613933e-02 -2.51804966e-01 -3.10474110e-01 -2.40758879e-01
 -1.83950820e-01 -1.48835534e-01 -3.51539643e-02  3.83563982e-01
  8.86194816e-01  1.23342788e+00  9.65298728e-01 -1.28529503e-01
 -5.45966314e-05]",[0.00034912 0.00135004 0.00060302 0.0002893  0.00048714 0.00143624],"[ 9.04901702e-03 -5.68842586e-03 -4.14767551e-03  6.19346457e-03
 -4.40817242e-03  4.95478225e-03 -9.62416176e-05  1.15605290e-03
 -5.05496189e-04  8.72257090e-06  6.83477967e-04  1.35885746e-03
 -1.66173520e-03  7.30362995e-04 -1.11206417e-03 -2.47482378e-04
  8.77152345e-04  8.97539823e-04  1.52393934e-03 -5.15752038e-04]",0.08533205531350747,0.8319039950530481
ABT,"[0.00172524 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14970226215873553,"[ 4.12324199e-04 -9.51627471e-04  3.22370243e-04  3.68883939e-04
 -2.95912079e-04 -7.33538737e-05]","[ 0.00225553 -0.0109436   0.00219691 -0.00119148  0.00358405  0.00414093
  0.00203772  0.00507169 -0.00174075  0.00293841  0.00048613  0.00198926
 -0.00049809  0.00250899  0.00037615  0.00312062 -0.00279625  0.00445632
 -0.00113756  0.00046171]",-5.465091373039386,0.004231954342835026,0.8318970297252878,-0.03920366541888118,"[-1.17363718e-01 -9.38798316e-02 -6.17557092e-02 -2.40043581e-02
  1.54930894e-02  5.78070230e-02  1.00801469e-01  1.37095747e-01
  1.63206064e-01  1.67726855e-01  1.41819298e-01  5.77076662e-02
 -8.62613974e-02 -2.51803218e-01 -3.10475556e-01 -2.40759280e-01
 -1.83951489e-01 -1.48834860e-01 -3.51528107e-02  3.83564563e-01
  8.86191815e-01  1.23342773e+00  9.65297428e-01 -1.28529011e-01
 -5.39589443e-05]",[0.00034918 0.00134997 0.000603   0.00028935 0.00048715 0.00143627],"[ 9.04902061e-03 -5.68848051e-03 -4.14769061e-03  6.19347927e-03
 -4.40810983e-03  4.95480029e-03 -9.62089384e-05  1.15599794e-03
 -5.05516606e-04  8.68820211e-06  6.83497728e-04  1.35886823e-03
 -1.66173865e-03  7.30276159e-04 -1.11204952e-03 -2.47472290e-04
  8.77209365e-04  8.97522432e-04  1.52392194e-03 -5.15722680e-04]",0.08533210969507546,0.8318970297252878
ACN,"[0.00200124 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15684902841704848,"[-1.36681714e-04  1.29549661e-04  4.12529609e-04  4.94096558e-04
  3.88711404e-05  7.59222719e-04]","[ 4.40936506e-03 -5.38719009e-03 -4.76809422e-03  4.93170635e-03
 -5.04931650e-03  8.67768181e-05  2.21522879e-03 -1.59145832e-03
  2.35817562e-04  2.28601648e-03 -1.38709011e-03  1.58951923e-04
  1.01474351e-03 -2.39415665e-03  4.80589918e-03  2.59193941e-03
 -2.94880499e-03  4.42485485e-03  3.28959360e-03 -6.01179869e-03]",-5.061245779159782,0.006337659269112059,0.8319027105542196,-0.039203746486883566,"[-1.17363599e-01 -9.38796874e-02 -6.17559327e-02 -2.40040582e-02
  1.54930634e-02  5.78068319e-02  1.00801734e-01  1.37095911e-01
  1.63205617e-01  1.67726582e-01  1.41819203e-01  5.77068475e-02
 -8.62613940e-02 -2.51804643e-01 -3.10474376e-01 -2.40758953e-01
 -1.83950944e-01 -1.48835410e-01 -3.51537516e-02  3.83564089e-01
  8.86194263e-01  1.23342786e+00  9.65298488e-01 -1.28529413e-01
 -5.44790334e-05]",[0.00034913 0.00135002 0.00060302 0.00028931 0.00048714 0.00143625],"[ 9.04901768e-03 -5.68843594e-03 -4.14767829e-03  6.19346729e-03
 -4.40816088e-03  4.95478557e-03 -9.62355911e-05  1.15604277e-03
 -5.05499954e-04  8.71623284e-06  6.83481611e-04  1.35885944e-03
 -1.66173583e-03  7.30346981e-04 -1.11206147e-03 -2.47480518e-04
  8.77162860e-04  8.97536616e-04  1.52393613e-03 -5.15746624e-04]",0.08533206534218994,0.8319027105542196
ADBE,"[0.0019573 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.15304534838922987,"[-1.94969434e-03  2.36108490e-05 -3.38660606e-04  1.76087669e-04
 -4.18612253e-04  1.00507069e-04]","[ 0.0026982  -0.00792254 -0.00283707  0.00026942  0.0010331  -0.00142506
  0.00617396  0.00236917 -0.00014155  0.00617872 -0.00223267  0.00163298
  0.0009369  -0.00036614  0.00256675  0.00426473 -0.00335065  0.00347912
  0.00542191 -0.00179875]",-4.899455780083032,0.007450636752692025,0.8319018062304213,-0.03920373358177329,"[-1.17363618e-01 -9.38797104e-02 -6.17558971e-02 -2.40041059e-02
  1.54930675e-02  5.78068623e-02  1.00801692e-01  1.37095885e-01
  1.63205688e-01  1.67726626e-01  1.41819218e-01  5.77069779e-02
 -8.62613946e-02 -2.51804417e-01 -3.10474564e-01 -2.40759005e-01
 -1.83951030e-01 -1.48835322e-01 -3.51536018e-02  3.83564165e-01
  8.86193873e-01  1.23342784e+00  9.65298320e-01 -1.28529349e-01
 -5.43962411e-05]",[0.00034914 0.00135001 0.00060302 0.00028932 0.00048714 0.00143625],"[ 9.04901814e-03 -5.68844304e-03 -4.14768025e-03  6.19346919e-03
 -4.40815275e-03  4.95478792e-03 -9.62313483e-05  1.15603563e-03
 -5.05502605e-04  8.71177067e-06  6.83484176e-04  1.35886084e-03
 -1.66173628e-03  7.30335707e-04 -1.11205957e-03 -2.47479208e-04
  8.77170263e-04  8.97534358e-04  1.52393387e-03 -5.15742813e-04]",0.08533207240266832,0.8319018062304213
ADI,"[0.0015102 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.1405911017806555,"[-8.91844933e-04  8.00960233e-05 -8.37013242e-05 -2.60096446e-04
  1.49008395e-04  1.80968453e-04]","[ 0.00413071 -0.00649713 -0.00350316  0.00440083 -0.00516344  0.00121034
  0.00050745 -0.00273611  0.00109817 -0.00101744  0.00221445 -0.00122851
  0.00375446 -0.00103142  0.00630762  0.00349252  0.0008187   0.00478184
  0.01014772 -0.00089414]",-5.741264730973276,0.003210705028295971,0.8318926035036619,-0.0392036022546934,"[-1.17363811e-01 -9.38799440e-02 -6.17555351e-02 -2.40045919e-02
  1.54931096e-02  5.78071718e-02  1.00801263e-01  1.37095619e-01
  1.63206412e-01  1.67727067e-01  1.41819373e-01  5.77083040e-02
 -8.62614000e-02 -2.51802107e-01 -3.10476476e-01 -2.40759535e-01
 -1.83951914e-01 -1.48834432e-01 -3.51520776e-02  3.83564932e-01
  8.86189908e-01  1.23342764e+00  9.65296602e-01 -1.28528698e-01
 -5.35537165e-05]",[0.00034921 0.00134993 0.00060299 0.00028937 0.00048715 0.00143629],"[ 9.04902289e-03 -5.68851524e-03 -4.14770020e-03  6.19348862e-03
 -4.40807006e-03  4.95481176e-03 -9.61881720e-05  1.15596302e-03
 -5.05529581e-04  8.66636194e-06  6.83510285e-04  1.35887508e-03
 -1.66174085e-03  7.30220978e-04 -1.11204021e-03 -2.47465880e-04
  8.77245600e-04  8.97511381e-04  1.52391088e-03 -5.15704025e-04]",0.0853321442526556,0.8318926035036619
ADM,"[0.00178462 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14100296389631792,"[-1.39850554e-03  1.09237627e-03 -3.14555240e-04  6.28067757e-05
  1.49416098e-04  6.34633795e-04]","[ 4.67381565e-03 -5.47831315e-03 -3.93704270e-03  5.54675727e-03
 -5.46128299e-03  1.87922924e-03  4.74133745e-04 -1.52514210e-03
  6.96742796e-04  9.68486842e-04 -2.34993274e-05  2.78086905e-03
 -3.19228701e-03  6.84214849e-04 -3.82272436e-04 -1.31779556e-03
 -2.00076141e-03  3.08120611e-05  1.28442321e-03 -7.43905875e-03]",-4.778971172611573,0.008404641446229516,0.8318982517758141,-0.0392036828580958,"[-1.17363692e-01 -9.38798006e-02 -6.17557573e-02 -2.40042936e-02
  1.54930838e-02  5.78069819e-02  1.00801526e-01  1.37095782e-01
  1.63205968e-01  1.67726796e-01  1.41819278e-01  5.77074901e-02
 -8.62613967e-02 -2.51803525e-01 -3.10475303e-01 -2.40759210e-01
 -1.83951372e-01 -1.48834978e-01 -3.51530131e-02  3.83564461e-01
  8.86192342e-01  1.23342776e+00  9.65297656e-01 -1.28529097e-01
 -5.40708250e-05]",[0.00034917 0.00134998 0.00060301 0.00028934 0.00048715 0.00143627],"[ 9.04901998e-03 -5.68847093e-03 -4.14768796e-03  6.19347669e-03
 -4.40812081e-03  4.95479712e-03 -9.62146719e-05  1.15600759e-03
 -5.05513024e-04  8.69423203e-06  6.83494261e-04  1.35886634e-03
 -1.66173805e-03  7.30291394e-04 -1.11205209e-03 -2.47474060e-04
  8.77199361e-04  8.97525483e-04  1.52392499e-03 -5.15727831e-04]",0.08533210015395606,0.8318982517758141
