,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00228798 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18343132665399073,"[-3.52347460e-05 -8.10638379e-04  3.11087303e-05  8.41397207e-05
 -1.58407861e-04  2.21313192e-05]","[ 0.00433458 -0.00817604 -0.00331304  0.00368092 -0.00203558  0.00403725
 -0.00053803  0.00122798 -0.00180458  0.00061694 -0.00073695 -0.00019954
  0.0008456  -0.00036304  0.0009613   0.00194938 -0.00055489  0.0015884
 -0.00048677 -0.00094131]",-5.847782375970547,0.002886292778366361,0.8126145667715509,-0.039094568446668455,"[-0.11503265 -0.09165392 -0.06032076 -0.02412953  0.01712033  0.05894275
  0.09938119  0.13882238  0.16472586  0.17067841  0.14492391  0.06088713
 -0.07861177 -0.24833269 -0.31998629 -0.25028365 -0.18447024 -0.16481849
 -0.072299    0.36096485  0.87890218  1.25798576  1.04536183 -0.12341858
 -0.00330635]","[ 1.92276149e-04  6.17878503e-04  5.00306368e-05  2.55149037e-04
  7.00859799e-04 -1.52690427e-04]","[ 0.00768497 -0.00373224 -0.00449142  0.00507694 -0.00535197  0.00320225
  0.0005164  -0.00092219 -0.00044224 -0.00094737  0.00219666  0.00198488
 -0.0009101   0.00281962 -0.0001994  -0.00020268 -0.00030486  0.00212601
  0.00172092 -0.00191315]",0.08557262377141373,0.8126145667715509
AAL,"[0.00225204 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1828491531137325,[ 0.0001376   0.00010289  0.00017886 -0.00017342  0.00020631  0.00014771],"[ 4.02711468e-03 -4.15421120e-03 -8.68750795e-03  2.48975655e-03
 -4.29486386e-04 -3.13423095e-05  6.61104368e-04  2.06038875e-03
 -1.98764405e-04 -6.73065285e-04  8.54970338e-04  3.24659385e-03
 -2.40773170e-03 -4.50888886e-04  2.27808414e-03  1.46850046e-03
 -1.87462396e-03  1.46399973e-03  5.41188143e-04  3.34327823e-03]",-6.003525830333082,0.00247002790624029,0.8126138246306432,-0.039094576059288275,"[-0.11503264 -0.09165393 -0.06032076 -0.02412953  0.01712034  0.05894272
  0.09938122  0.13882234  0.16472592  0.17067844  0.14492394  0.0608871
 -0.07861177 -0.24833264 -0.31998618 -0.25028355 -0.18447031 -0.16481839
 -0.07229894  0.36096495  0.87890214  1.25798565  1.04536224 -0.12341863
 -0.00330642]","[ 1.92274537e-04  6.17875428e-04  5.00271670e-05  2.55143093e-04
  7.00861211e-04 -1.52689007e-04]","[ 0.00768497 -0.00373224 -0.00449142  0.00507694 -0.00535197  0.00320225
  0.0005164  -0.00092219 -0.00044224 -0.00094737  0.00219666  0.00198488
 -0.0009101   0.00281962 -0.0001994  -0.00020268 -0.00030486  0.00212602
  0.00172092 -0.00191315]",0.08557262315735827,0.8126138246306432
AAP,"[0.00197897 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1790884923937101,"[-1.55651295e-05 -3.08255144e-04 -7.70486779e-05  1.62620111e-04
 -1.47173102e-04  7.39825434e-05]","[ 4.29401075e-03 -7.71206081e-03 -3.43833044e-03  3.76135406e-03
 -2.87985805e-03  4.49018739e-03 -1.00030149e-03 -7.63952201e-04
  4.18198426e-04  6.52297904e-04 -7.81062808e-04  6.52406633e-04
  1.32759249e-03  9.04097283e-04 -2.09758233e-03  2.34464050e-03
  7.90156833e-04 -1.57499131e-04 -4.31791154e-03  9.50378476e-05]",-6.626301290018942,0.0013250550277632681,0.8126081844533016,-0.03909463391423924,"[-0.11503251 -0.09165402 -0.06032074 -0.02412952  0.01712045  0.05894251
  0.09938147  0.13882202  0.16472641  0.17067866  0.14492415  0.06088692
 -0.07861175 -0.24833229 -0.31998534 -0.25028279 -0.18447087 -0.16481763
 -0.07229855  0.3609657   0.87890186  1.25798476  1.04536539 -0.12341901
 -0.0033069 ]","[ 1.92262287e-04  6.17852060e-04  5.00007973e-05  2.55097922e-04
  7.00871940e-04 -1.52678221e-04]","[ 0.00768494 -0.0037322  -0.00449141  0.00507694 -0.00535197  0.00320221
  0.00051644 -0.00092221 -0.00044224 -0.00094741  0.00219666  0.00198489
 -0.00091007  0.00281965 -0.00019936 -0.00020269 -0.0003049   0.00212603
  0.00172093 -0.00191315]",0.08557261849061414,0.8126081844533016
AAPL,"[0.00221828 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17965695175542268,"[-1.73427626e-04  2.90709643e-04  7.49867067e-05 -9.28641759e-05
  1.84039690e-04  1.75986165e-04]","[ 0.00348826 -0.00450903 -0.00732895  0.0009746   0.0013833   0.00141505
  0.00013871  0.00408392 -0.00278479  0.00042382 -0.00102216  0.00042924
 -0.00034637 -0.0017016   0.00267063  0.00094863  0.00047444  0.00110611
  0.00562209  0.00297938]",-5.8929852454536436,0.0027587289092704742,0.8126131271601726,-0.0390945832136945,"[-0.11503262 -0.09165395 -0.06032076 -0.02412953  0.01712035  0.0589427
  0.09938125  0.1388223   0.16472598  0.17067847  0.14492396  0.06088708
 -0.07861177 -0.2483326  -0.31998607 -0.25028345 -0.18447038 -0.1648183
 -0.0722989   0.36096504  0.87890211  1.25798554  1.04536263 -0.12341867
 -0.00330648]","[ 1.92273022e-04  6.17872539e-04  5.00239061e-05  2.55137507e-04
  7.00862538e-04 -1.52687674e-04]","[ 0.00768497 -0.00373223 -0.00449142  0.00507694 -0.00535197  0.00320224
  0.00051641 -0.0009222  -0.00044224 -0.00094738  0.00219666  0.00198488
 -0.00091009  0.00281963 -0.00019939 -0.00020269 -0.00030487  0.00212602
  0.00172092 -0.00191315]",0.0855726225802636,0.8126131271601726
ABBV,"[0.00212388 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1837213415581137,"[-5.09313004e-04 -1.91462931e-04 -2.65064975e-04  6.13734114e-05
 -1.15094265e-04  1.61957410e-04]","[ 0.0044421  -0.00899665 -0.00239638  0.00399722 -0.00221931  0.00453017
 -0.0006995   0.00143156 -0.00220586  0.00043283 -0.00044405 -0.0001938
  0.00019327 -0.00020752  0.00094686  0.00090165  0.00026339  0.00084885
  0.00232989  0.0003088 ]",-6.4214191898164845,0.0016263465018077467,0.8126111773880282,-0.03909460321376985,"[-0.11503258 -0.09165397 -0.06032075 -0.02412952  0.01712039  0.05894262
  0.09938134  0.13882219  0.16472615  0.17067854  0.14492404  0.06088702
 -0.07861176 -0.24833248 -0.31998578 -0.25028319 -0.18447057 -0.16481803
 -0.07229876  0.3609653   0.87890201  1.25798523  1.04536372 -0.12341881
 -0.00330664]","[ 1.92268787e-04  6.17864461e-04  5.00147903e-05  2.55121892e-04
  7.00866247e-04 -1.52683945e-04]","[ 0.00768496 -0.00373222 -0.00449142  0.00507694 -0.00535197  0.00320223
  0.00051642 -0.0009222  -0.00044224 -0.00094739  0.00219666  0.00198488
 -0.00091008  0.00281963 -0.00019938 -0.00020269 -0.00030488  0.00212602
  0.00172093 -0.00191315]",0.08557262096700091,0.8126111773880282
ABT,"[0.00206547 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18035179609808294,"[-2.18368228e-04 -7.61928254e-04  1.71110923e-04 -3.06520305e-05
 -5.36421815e-07  8.42035226e-05]","[ 4.53567889e-03 -8.09505279e-03 -3.51830517e-03  4.89209360e-03
 -3.75667784e-03  3.31449192e-03  2.69550520e-04 -3.85699151e-04
 -1.03438980e-03  8.78414493e-04 -3.82807784e-05 -3.71103111e-04
  1.63271463e-03  8.90552675e-04 -1.51186275e-04  3.24976785e-03
 -1.44990767e-03  1.28203532e-03 -1.06281917e-03  1.09996530e-03]",-6.417769426807386,0.0016322931263941106,0.8126099710852293,-0.039094615587598726,"[-0.11503255 -0.09165399 -0.06032075 -0.02412952  0.01712041  0.05894258
  0.09938139  0.13882212  0.16472626  0.17067859  0.14492408  0.06088698
 -0.07861176 -0.2483324  -0.3199856  -0.25028303 -0.18447069 -0.16481787
 -0.07229867  0.36096546  0.87890195  1.25798504  1.04536439 -0.12341889
 -0.00330675]","[ 1.92266167e-04  6.17859463e-04  5.00091504e-05  2.55112231e-04
  7.00868541e-04 -1.52681638e-04]","[ 0.00768495 -0.00373221 -0.00449141  0.00507694 -0.00535197  0.00320222
  0.00051643 -0.00092221 -0.00044224 -0.0009474   0.00219666  0.00198489
 -0.00091008  0.00281964 -0.00019937 -0.00020269 -0.00030489  0.00212603
  0.00172093 -0.00191315]",0.08557261996889284,0.8126099710852293
ACN,"[0.00224483 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1787401096577249,"[1.21232756e-05 2.07800642e-04 7.24585089e-05 2.31508394e-04
 1.71599699e-05 1.54896582e-04]","[ 0.00341087 -0.00359352 -0.00834369  0.00113198  0.00012295  0.00116358
  0.00046124  0.00124079  0.00038825  0.00126747 -0.0013827   0.00179068
  0.00012882  0.00010063 -0.00122468  0.00204259 -0.0006939   0.00030544
 -0.00362592 -0.00308894]",-5.741657956846549,0.003209442744205045,0.8126136756360304,-0.03909457758762249,"[-0.11503263 -0.09165394 -0.06032076 -0.02412953  0.01712034  0.05894272
  0.09938123  0.13882233  0.16472594  0.17067845  0.14492394  0.0608871
 -0.07861177 -0.24833263 -0.31998615 -0.25028353 -0.18447033 -0.16481837
 -0.07229893  0.36096497  0.87890214  1.25798562  1.04536232 -0.12341864
 -0.00330643]","[ 1.92274214e-04  6.17874811e-04  5.00264704e-05  2.55141900e-04
  7.00861495e-04 -1.52688723e-04]","[ 0.00768497 -0.00373224 -0.00449142  0.00507694 -0.00535197  0.00320225
  0.0005164  -0.00092219 -0.00044224 -0.00094737  0.00219666  0.00198488
 -0.0009101   0.00281962 -0.00019939 -0.00020268 -0.00030487  0.00212602
  0.00172092 -0.00191315]",0.0855726230340785,0.8126136756360304
ADBE,"[0.00226742 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18171199167278332,"[ 7.17359109e-05  1.81228838e-04 -1.79761993e-04  1.27887835e-04
 -1.34815991e-04 -8.45736973e-05]","[ 3.07083825e-03 -2.86576782e-03 -9.13581178e-03  1.38821713e-05
  1.72818402e-03  8.78930053e-04  1.44074957e-04  2.83257137e-03
 -3.57596915e-04  7.71850037e-04 -1.42723777e-03  2.02796255e-03
 -4.82414582e-04 -6.64669867e-04 -4.78581226e-04  1.63750730e-03
 -4.80744512e-04 -4.51906013e-04 -5.12848275e-04 -2.28561595e-03]",-5.867557611891706,0.0028297763127226043,0.8126141421413576,-0.03909457280237529,"[-0.11503264 -0.09165393 -0.06032076 -0.02412953  0.01712034  0.05894274
  0.09938121  0.13882235  0.1647259   0.17067843  0.14492392  0.06088711
 -0.07861177 -0.24833266 -0.31998622 -0.25028359 -0.18447028 -0.16481844
 -0.07229897  0.36096491  0.87890216  1.2579857   1.04536206 -0.12341861
 -0.00330639]","[ 1.92275227e-04  6.17876744e-04  5.00286515e-05  2.55145636e-04
  7.00860607e-04 -1.52689615e-04]","[ 0.00768497 -0.00373224 -0.00449142  0.00507694 -0.00535197  0.00320225
  0.0005164  -0.00092219 -0.00044224 -0.00094737  0.00219666  0.00198488
 -0.0009101   0.00281962 -0.0001994  -0.00020268 -0.00030486  0.00212601
  0.00172092 -0.00191315]",0.08557262342007009,0.8126141421413576
ADI,"[0.00246953 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1882779313349841,[ 0.00025368 -0.00072253  0.00038652 -0.00020284  0.00016712  0.0001349 ],"[ 0.00420717 -0.00530988 -0.00713811  0.00339973 -0.0020329   0.00083428
  0.00125654  0.000442   -0.00014211  0.00097659  0.00015888  0.00148602
 -0.00024295  0.00136264 -0.00127713  0.00225771 -0.00259713 -0.00017813
  0.00026652 -0.00387566]",-5.574692830811737,0.003792640385512188,0.8126183165803661,-0.03909452998245146,"[-0.11503274 -0.09165387 -0.06032077 -0.02412954  0.01712026  0.05894289
  0.09938102  0.13882259  0.16472553  0.17067827  0.14492376  0.06088725
 -0.07861179 -0.24833293 -0.31998685 -0.25028415 -0.18446987 -0.164819
 -0.07229926  0.36096435  0.87890237  1.25798635  1.04535974 -0.12341832
 -0.00330603]","[ 1.92284294e-04  6.17894039e-04  5.00481684e-05  2.55179068e-04
  7.00852667e-04 -1.52697598e-04]","[ 0.00768499 -0.00373226 -0.00449143  0.00507694 -0.00535197  0.00320228
  0.00051637 -0.00092218 -0.00044224 -0.00094734  0.00219667  0.00198487
 -0.00091012  0.0028196  -0.00019942 -0.00020268 -0.00030484  0.002126
  0.00172091 -0.00191315]",0.08557262687404636,0.8126183165803661
ADM,"[0.00236426 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18209765207482864,"[-4.51891648e-04 -8.05578045e-05 -1.65052002e-04  2.40376669e-04
 -1.21690189e-04  1.51927137e-04]","[ 4.55366496e-03 -6.34171060e-03 -5.79267923e-03  4.54306437e-03
 -3.69134314e-03  1.96769008e-03  4.97175698e-04 -1.39989039e-03
  1.19468129e-03  4.38744660e-04  5.92018803e-04  1.88251833e-03
  3.45126934e-05  1.75194022e-03 -1.43276461e-03  2.56343163e-03
 -1.44366505e-03  6.74383372e-04 -3.30528268e-03  1.74970395e-04]",-5.518998357000703,0.004009862381819952,0.8126161423925421,-0.039094552284503745,"[-0.11503269 -0.0916539  -0.06032077 -0.02412954  0.0171203   0.05894281
  0.09938112  0.13882247  0.16472572  0.17067835  0.14492385  0.06088718
 -0.07861178 -0.24833279 -0.31998652 -0.25028386 -0.18447008 -0.16481871
 -0.07229911  0.36096464  0.87890226  1.25798601  1.04536095 -0.12341847
 -0.00330622]","[ 1.92279571e-04  6.17885031e-04  5.00380034e-05  2.55161656e-04
  7.00856802e-04 -1.52693440e-04]","[ 0.00768498 -0.00373225 -0.00449143  0.00507694 -0.00535197  0.00320226
  0.00051639 -0.00092219 -0.00044224 -0.00094736  0.00219666  0.00198488
 -0.00091011  0.00281961 -0.00019941 -0.00020268 -0.00030485  0.00212601
  0.00172091 -0.00191315]",0.08557262507509969,0.8126161423925421
