,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.0019203 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.17249884308303326,"[ 3.09857692e-05 -2.55063564e-04 -1.54198624e-04  2.64648550e-04
 -2.84114897e-04 -2.05338349e-04]","[ 0.01064283  0.0011636  -0.00052881  0.0009823  -0.00498387  0.00507416
  0.00127388 -0.00075457 -0.00128126 -0.0003364   0.00356356  0.00070426
 -0.00181283  0.00260689  0.00092014 -0.00142813 -0.00144417 -0.00048976
 -0.00436202  0.00079034]",-6.255766822369169,0.001919353588339716,0.808036348226506,-0.03723807608100746,"[-0.1369308  -0.1139697  -0.07896038 -0.03755146  0.0057504   0.05092177
  0.09238704  0.13833264  0.17009851  0.19685272  0.19886761  0.16530799
  0.06644095 -0.10810074 -0.29046102 -0.35219349 -0.27433073 -0.21449688
 -0.21039258 -0.1042011   0.49927628  1.19606854  1.8318625   1.33515426
 -0.00266743]","[ 2.13251378e-04  1.57323349e-04 -1.60610221e-05  6.47694766e-04
 -4.17052999e-05  1.28782840e-03]","[ 1.10785442e-02 -2.82143206e-03 -1.94050600e-03  5.03134886e-03
 -1.72398052e-03  3.38236907e-03 -4.22318539e-04 -8.28467662e-04
 -2.70645310e-04 -1.68814870e-03  1.97552475e-03  8.82103261e-04
 -1.24471139e-03  2.66236101e-03  7.32710462e-04  1.84861946e-05
  5.76066496e-04  2.43300265e-04  1.48280544e-03 -1.61629603e-03]",0.08477099183777234,0.808036348226506
AAL,"[0.0020553 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.17365464324856122,"[-5.75031010e-05 -8.28904319e-04  2.29257514e-04 -8.93664442e-05
  1.37779809e-05  2.59298339e-06]","[ 0.01034241  0.00160644  0.00136163  0.00086439 -0.00690604  0.00298322
  0.00108772  0.0020649  -0.00050161 -0.00132891  0.00439642  0.00170688
 -0.0017193  -0.00077327 -0.00223003  0.00024483 -0.00085379  0.00188367
  0.0008416   0.00190981]",-5.8394052369073,0.0029105732126424614,0.8080391123786016,-0.03723811702675352,"[-0.1369309  -0.11396974 -0.07896045 -0.03755161  0.00575039  0.05092146
  0.09238703  0.13833263  0.17009873  0.19685263  0.1988676   0.16530847
  0.06644119 -0.10810062 -0.29046119 -0.35219426 -0.27433132 -0.214497
 -0.21039157 -0.10420058  0.49927613  1.19606932  1.83186184  1.3351552
 -0.00266719]","[ 2.13275838e-04  1.57345882e-04 -1.60495733e-05  6.47677263e-04
 -4.17112493e-05  1.28785346e-03]","[ 1.10785331e-02 -2.82143612e-03 -1.94053234e-03  5.03135061e-03
 -1.72399551e-03  3.38236941e-03 -4.22330415e-04 -8.28484082e-04
 -2.70629746e-04 -1.68813406e-03  1.97552643e-03  8.82086139e-04
 -1.24469966e-03  2.66237071e-03  7.32715482e-04  1.84933815e-05
  5.76069545e-04  2.43288712e-04  1.48280511e-03 -1.61630743e-03]",0.08477100120054669,0.8080391123786016
AAP,"[0.00205303 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17253404875443049,"[-5.66843994e-05 -2.99299613e-04  6.39201684e-05 -7.97653878e-05
  1.91073464e-05 -1.40071492e-05]","[ 0.0072599  -0.00078388  0.00123978  0.00703385 -0.00146287 -0.00218761
 -0.00508933  0.00176579  0.00229008  0.00122306  0.00278586  0.00058137
  0.00067392  0.00075695 -0.00267824 -0.00219227 -0.00131667  0.00066808
 -0.00505398  0.00518594]",-5.9039413505400296,0.0027286689561281234,0.8080390658577568,-0.037238116337634165,"[-0.1369309  -0.11396974 -0.07896045 -0.03755161  0.0057504   0.05092147
  0.09238703  0.13833263  0.17009873  0.19685263  0.1988676   0.16530846
  0.06644119 -0.10810062 -0.29046119 -0.35219425 -0.27433131 -0.214497
 -0.21039159 -0.10420059  0.49927613  1.19606931  1.83186185  1.33515519
 -0.0026672 ]","[ 2.13275426e-04  1.57345502e-04 -1.60497660e-05  6.47677558e-04
 -4.17111491e-05  1.28785304e-03]","[ 1.10785332e-02 -2.82143605e-03 -1.94053190e-03  5.03135058e-03
 -1.72399525e-03  3.38236941e-03 -4.22330216e-04 -8.28483806e-04
 -2.70630008e-04 -1.68813431e-03  1.97552640e-03  8.82086427e-04
 -1.24469986e-03  2.66237054e-03  7.32715398e-04  1.84932606e-05
  5.76069494e-04  2.43288906e-04  1.48280511e-03 -1.61630724e-03]",0.08477100104297064,0.8080390658577568
AAPL,"[0.00214503 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17156492464611922,"[ 1.51049618e-04 -8.18935305e-04  2.81077055e-04  2.02871806e-04
 -6.59786706e-05  1.34295936e-04]","[ 7.23526791e-03 -2.38876538e-03 -2.32695966e-03  7.50199690e-03
 -5.49644578e-05  2.42444450e-03 -8.34951563e-04 -8.41561854e-04
 -2.86523340e-04 -1.69497510e-03  1.63388374e-03  1.57149834e-03
 -1.65571714e-03  1.74297254e-03  1.37145281e-04  1.61821570e-03
 -8.77010512e-05 -1.07939470e-03  2.62360237e-03  4.53168544e-03]",-5.476518420239561,0.004183870850197439,0.8080409494592823,-0.037238144239669604,"[-0.13693097 -0.11396977 -0.0789605  -0.03755171  0.00575039  0.05092126
  0.09238702  0.13833262  0.17009888  0.19685257  0.1988676   0.16530879
  0.06644135 -0.10810054 -0.29046131 -0.35219477 -0.27433172 -0.21449708
 -0.2103909  -0.10420024  0.49927603  1.19606985  1.83186141  1.33515583
 -0.00266704]","[ 2.13292094e-04  1.57360857e-04 -1.60419644e-05  6.47665631e-04
 -4.17152033e-05  1.28787012e-03]","[ 1.10785257e-02 -2.82143881e-03 -1.94054984e-03  5.03135178e-03
 -1.72400547e-03  3.38236964e-03 -4.22338309e-04 -8.28494995e-04
 -2.70619402e-04 -1.68812434e-03  1.97552754e-03  8.82074760e-04
 -1.24469187e-03  2.66237715e-03  7.32718819e-04  1.84981580e-05
  5.76071571e-04  2.43281033e-04  1.48280488e-03 -1.61631500e-03]",0.08477100742313187,0.8080409494592823
ABBV,"[0.00192403 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17677523602833073,"[ 2.27686563e-04  4.40096674e-05  5.79455375e-06  2.68068645e-05
 -3.19104510e-05 -7.21363947e-05]","[ 6.02389939e-03 -2.76663141e-03 -9.74652031e-04  9.29134471e-03
  3.32343156e-04 -1.75971177e-04 -1.88457307e-03 -5.49119845e-06
 -9.14669104e-04 -2.19513492e-03  1.78438559e-03  3.99359806e-03
  8.74690432e-04  7.98630919e-04  2.67344234e-05 -7.15834583e-04
 -1.90953390e-03 -1.14257932e-03 -4.85756438e-04  7.31413352e-04]",-6.622865969082203,0.001329614844775537,0.8080364246397809,-0.03723807721292728,"[-0.1369308  -0.1139697  -0.07896038 -0.03755147  0.0057504   0.05092176
  0.09238704  0.13833264  0.17009851  0.19685272  0.19886761  0.165308
  0.06644096 -0.10810074 -0.29046102 -0.35219351 -0.27433074 -0.21449688
 -0.21039255 -0.10420108  0.49927627  1.19606856  1.83186248  1.33515429
 -0.00266742]","[ 2.13252054e-04  1.57323972e-04 -1.60607056e-05  6.47694282e-04
 -4.17054643e-05  1.28782909e-03]","[ 1.10785439e-02 -2.82143217e-03 -1.94050673e-03  5.03134891e-03
 -1.72398093e-03  3.38236908e-03 -4.22318867e-04 -8.28468116e-04
 -2.70644880e-04 -1.68814829e-03  1.97552480e-03  8.82102788e-04
 -1.24471106e-03  2.66236128e-03  7.32710600e-04  1.84863933e-05
  5.76066580e-04  2.43299946e-04  1.48280543e-03 -1.61629635e-03]",0.08477099209660044,0.8080364246397809
ABT,"[0.00208541 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17272670079449917,"[7.69724934e-04 2.08047027e-06 2.36530309e-04 1.63593139e-04
 2.11051557e-06 3.41099078e-05]","[ 0.00676233 -0.00215854 -0.00097663  0.00829145  0.00020072 -0.00020484
 -0.00335451  0.00027304  0.0010109  -0.00050122  0.00188554  0.00177196
  0.00032062  0.00034853 -0.00257494  0.00038787  0.00040842 -0.00031064
 -0.00140379  0.00610427]",-5.792472182424803,0.0030504316236488753,0.8080397287604293,-0.03723812615729804,"[-0.13693092 -0.11396975 -0.07896047 -0.03755164  0.00575039  0.0509214
  0.09238703  0.13833263  0.17009878  0.19685261  0.1988676   0.16530858
  0.06644125 -0.1081006  -0.29046123 -0.35219443 -0.27433146 -0.21449702
 -0.21039135 -0.10420047  0.49927609  1.1960695   1.8318617   1.33515541
 -0.00266714]","[ 2.13281292e-04  1.57350906e-04 -1.60470204e-05  6.47673360e-04
 -4.17125759e-05  1.28785905e-03]","[ 1.10785306e-02 -2.82143702e-03 -1.94053821e-03  5.03135100e-03
 -1.72399885e-03  3.38236949e-03 -4.22333064e-04 -8.28487744e-04
 -2.70626276e-04 -1.68813080e-03  1.97552680e-03  8.82082321e-04
 -1.24469705e-03  2.66237287e-03  7.32716602e-04  1.84949841e-05
  5.76070225e-04  2.43286135e-04  1.48280503e-03 -1.61630997e-03]",0.08477100328836377,0.8080397287604293
ACN,"[0.00194081 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16925478663821913,"[-2.83898407e-05  3.77079826e-04 -2.22388019e-05  1.85164446e-04
  4.30432721e-05  2.54061028e-04]","[ 6.00239702e-03 -2.78329661e-03 -9.15439605e-04  9.23456710e-03
 -2.37744405e-05 -2.40584087e-04 -1.78555875e-03  6.67009901e-04
 -1.27640624e-04 -2.44472568e-03  1.61519679e-03  2.88035764e-03
 -1.17169748e-03  8.75027536e-04  6.59211576e-04  2.37642541e-03
  9.77890352e-04 -2.60819111e-03 -3.61408141e-04 -3.73302077e-04]",-6.07318536198999,0.002303823000060362,0.808036768203186,-0.03723808230217688,"[-0.13693081 -0.1139697  -0.07896039 -0.03755149  0.0057504   0.05092172
  0.09238704  0.13833264  0.17009854  0.19685271  0.19886761  0.16530806
  0.06644099 -0.10810072 -0.29046105 -0.35219361 -0.27433082 -0.2144969
 -0.21039242 -0.10420102  0.49927625  1.19606866  1.8318624   1.3351544
 -0.00266739]","[ 2.13255094e-04  1.57326773e-04 -1.60592826e-05  6.47692107e-04
 -4.17062038e-05  1.28783221e-03]","[ 1.10785425e-02 -2.82143268e-03 -1.94051001e-03  5.03134912e-03
 -1.72398280e-03  3.38236912e-03 -4.22320343e-04 -8.28470157e-04
 -2.70642946e-04 -1.68814647e-03  1.97552501e-03  8.82100660e-04
 -1.24470961e-03  2.66236248e-03  7.32711224e-04  1.84872866e-05
  5.76066959e-04  2.43298510e-04  1.48280539e-03 -1.61629776e-03]",0.08477099326032318,0.808036768203186
ADBE,"[0.00194788 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1698075514949817,"[2.85255656e-04 2.81396665e-04 3.42947485e-05 1.16771192e-04
 1.51318319e-05 7.67619838e-05]","[ 0.00521076 -0.00385733 -0.0019123   0.01053927  0.00066878  0.00015932
 -0.00090343  0.00106698  0.00029708 -0.00414069  0.00013862  0.00272622
 -0.00204303  0.0013591   0.00100593  0.00419125  0.00185103 -0.00267782
  0.0033371   0.00126566]",-6.078637111886513,0.002291297307752641,0.8080369128682728,-0.0372380844451197,"[-0.13693082 -0.1139697  -0.07896039 -0.03755149  0.0057504   0.0509217
  0.09238704  0.13833264  0.17009855  0.1968527   0.19886761  0.16530809
  0.066441   -0.10810072 -0.29046105 -0.35219365 -0.27433085 -0.2144969
 -0.21039237 -0.10420099  0.49927625  1.1960687   1.83186236  1.33515445
 -0.00266738]","[ 2.13256374e-04  1.57327952e-04 -1.60586834e-05  6.47691191e-04
 -4.17065152e-05  1.28783352e-03]","[ 1.10785419e-02 -2.82143289e-03 -1.94051138e-03  5.03134922e-03
 -1.72398358e-03  3.38236914e-03 -4.22320965e-04 -8.28471016e-04
 -2.70642131e-04 -1.68814571e-03  1.97552509e-03  8.82099764e-04
 -1.24470899e-03  2.66236299e-03  7.32711487e-04  1.84876627e-05
  5.76067119e-04  2.43297905e-04  1.48280537e-03 -1.61629836e-03]",0.08477099375033477,0.8080369128682728
ADI,"[0.00199483 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17402095590188127,"[ 2.83936058e-05 -7.26720292e-05 -6.19240144e-05  1.83190076e-04
 -1.34360908e-04 -4.25708443e-05]","[ 0.00630415 -0.00338393 -0.00289751  0.00918271  0.00087395  0.00157013
 -0.00144899  0.00057523  0.0019554  -0.0032536  -0.00148843  0.00058819
 -0.00163112  0.00337413  0.00026853  0.00313646  0.00253783 -0.0016963
  0.00373679  0.00255663]",-6.1557601398448085,0.0021212279424472286,0.8080378742640626,-0.03723809868640112,"[-0.13693085 -0.11396972 -0.07896042 -0.03755154  0.0057504   0.0509216
  0.09238704  0.13833263  0.17009863  0.19685267  0.19886761  0.16530825
  0.06644108 -0.10810068 -0.29046111 -0.35219392 -0.27433106 -0.21449694
 -0.21039202 -0.10420081  0.49927619  1.19606897  1.83186214  1.33515478
 -0.0026673 ]","[ 2.13264882e-04  1.57335789e-04 -1.60547014e-05  6.47685103e-04
 -4.17085844e-05  1.28784224e-03]","[ 1.10785380e-02 -2.82143430e-03 -1.94052054e-03  5.03134983e-03
 -1.72398879e-03  3.38236926e-03 -4.22325096e-04 -8.28476727e-04
 -2.70636718e-04 -1.68814062e-03  1.97552568e-03  8.82093808e-04
 -1.24470492e-03  2.66236636e-03  7.32713233e-04  1.84901624e-05
  5.76068179e-04  2.43293887e-04  1.48280526e-03 -1.61630232e-03]",0.08477099700678793,0.8080378742640626
ADM,"[0.00186244 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1730392551340634,"[-1.30544520e-05 -1.04639914e-05  1.67304391e-05 -5.56036037e-05
  2.61739325e-05 -1.09447957e-05]","[ 6.39927265e-03 -3.47238607e-03 -3.46227090e-03  9.44179046e-03
  2.30557054e-03  2.20215237e-03 -1.86056444e-03 -2.18424797e-03
 -3.61540711e-04 -1.08593732e-03  1.26726570e-03  1.41762977e-03
 -1.48313786e-03  2.27187270e-03  2.35889975e-04  1.96051764e-03
  1.94706217e-03 -1.38846707e-03  3.49735274e-04 -8.75625539e-05]",-6.569730508340323,0.0014021752357556735,0.808035163450587,-0.03723805853076701,"[-0.13693075 -0.11396968 -0.07896034 -0.0375514   0.00575041  0.0509219
  0.09238705  0.13833264  0.17009841  0.19685276  0.19886762  0.16530778
  0.06644084 -0.1081008  -0.29046095 -0.35219316 -0.27433047 -0.21449683
 -0.21039301 -0.10420132  0.49927634  1.1960682   1.83186278  1.33515386
 -0.00266753]","[ 2.13240894e-04  1.57313692e-04 -1.60659292e-05  6.47702268e-04
 -4.17027498e-05  1.28781765e-03]","[ 1.10785490e-02 -2.82143032e-03 -1.94049472e-03  5.03134811e-03
 -1.72397409e-03  3.38236893e-03 -4.22313448e-04 -8.28460624e-04
 -2.70651981e-04 -1.68815497e-03  1.97552403e-03  8.82110600e-04
 -1.24471641e-03  2.66235686e-03  7.32708310e-04  1.84831141e-05
  5.76065189e-04  2.43305217e-04  1.48280558e-03 -1.61629115e-03]",0.0847709878246829,0.808035163450587
