,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00220419 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17876186547371484,"[-3.52685492e-07 -8.83615678e-04 -1.52408024e-04  1.68036334e-04
 -4.32314167e-04 -5.24092992e-04]","[ 0.00841475 -0.00174321 -0.00198084  0.0034893  -0.00481702  0.00485268
  0.00251374  0.00212103  0.00118288 -0.0030784   0.00253334  0.00080505
 -0.00214488 -0.00044722 -0.0023189   0.00110533 -0.00075342 -0.00046181
 -0.0047134   0.00613284]",-5.7727149196535175,0.0031112991103144287,0.7994569950295652,-0.03790637614271957,"[-1.39497315e-01 -1.15316511e-01 -7.94535908e-02 -3.91549517e-02
  1.49786705e-03  4.83831103e-02  9.26925235e-02  1.33464667e-01
  1.71235413e-01  1.98261961e-01  2.00701359e-01  1.68074153e-01
  6.96856051e-02 -1.05525252e-01 -2.94567824e-01 -3.62027474e-01
 -2.76179132e-01 -2.26274705e-01 -2.08463384e-01 -1.12210561e-01
  4.78645857e-01  1.18219874e+00  1.83890993e+00  1.38396725e+00
  8.61016496e-03]",[ 0.00017357 -0.00107709 -0.00107267  0.00031765  0.00095292 -0.00062668],"[ 0.0109706  -0.0024731  -0.002236    0.00535913 -0.00230525  0.00340353
 -0.00152122 -0.00069799  0.00034427 -0.00112499  0.00216945  0.00050474
 -0.0015726   0.00127572 -0.00054728 -0.00046098  0.00134804  0.00114156
  0.00137501 -0.00072645]",0.08432069666395373,0.7994569950295652
AAL,"[0.00216735 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17848014168848922,"[-6.52006401e-05 -5.52341672e-04  2.11183524e-04 -2.04531063e-04
  8.81818446e-05 -1.44398958e-05]","[ 0.00918558  0.00020468  0.00046665  0.00182772 -0.00637564  0.00277723
  0.00105739  0.00279858  0.00102556 -0.00194804  0.00369161  0.0012777
 -0.00152773 -0.00143984 -0.00384272  0.00063108 -0.00024815  0.00284901
 -0.00023955  0.00387628]",-5.851894082362662,0.002874449554514894,0.7994562346071791,-0.037906358822472085,"[-1.39497326e-01 -1.15316527e-01 -7.94535885e-02 -3.91550256e-02
  1.49784283e-03  4.83831383e-02  9.26925631e-02  1.33464665e-01
  1.71235345e-01  1.98262002e-01  2.00701477e-01  1.68074110e-01
  6.96856368e-02 -1.05525318e-01 -2.94567852e-01 -3.62027605e-01
 -2.76178998e-01 -2.26274770e-01 -2.08463636e-01 -1.12210390e-01
  4.78645718e-01  1.18219891e+00  1.83891023e+00  1.38396703e+00
  8.61016897e-03]",[ 0.00017358 -0.00107709 -0.00107267  0.00031764  0.00095292 -0.00062668],"[ 0.0109706  -0.0024731  -0.002236    0.00535913 -0.00230525  0.00340353
 -0.00152122 -0.00069799  0.00034427 -0.00112498  0.00216945  0.00050474
 -0.0015726   0.00127572 -0.00054727 -0.00046097  0.00134804  0.00114157
  0.00137502 -0.00072646]",0.08432070209976211,0.7994562346071791
AAP,"[0.00230303 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17856402212657732,"[-2.34423022e-04 -8.95595977e-04  1.01918303e-04 -3.99162833e-04
 -6.81549555e-06 -3.32672349e-04]","[ 5.89867334e-03 -3.32121160e-03 -1.49844129e-03  8.93904005e-03
 -2.01925174e-04 -1.98006137e-05 -3.67692963e-03  1.37314319e-03
  3.70028005e-03 -6.53086091e-04  1.16138517e-03 -9.02752779e-04
 -1.66580674e-03  1.56723211e-03 -2.23831797e-03  6.73774386e-04
  3.36214141e-04  7.58228147e-04 -1.97329036e-03  6.92728912e-03]",-5.484330487672312,0.004151313504651907,0.7994590351464101,-0.03790642261074748,"[-1.39497286e-01 -1.15316469e-01 -7.94535969e-02 -3.91547536e-02
  1.49793204e-03  4.83830353e-02  9.26924171e-02  1.33464675e-01
  1.71235595e-01  1.98261849e-01  2.00701043e-01  1.68074268e-01
  6.96855200e-02 -1.05525074e-01 -2.94567748e-01 -3.62027122e-01
 -2.76179489e-01 -2.26274530e-01 -2.08462707e-01 -1.12211021e-01
  4.78646229e-01  1.18219826e+00  1.83890915e+00  1.38396781e+00
  8.61015421e-03]",[ 0.00017356 -0.00107709 -0.00107267  0.00031766  0.00095295 -0.00062669],"[ 0.0109706  -0.0024731  -0.002236    0.00535912 -0.00230525  0.00340353
 -0.00152124 -0.000698    0.00034426 -0.00112499  0.00216945  0.00050474
 -0.00157259  0.00127571 -0.00054728 -0.00046098  0.00134805  0.00114154
  0.001375   -0.00072645]",0.08432068208036907,0.7994590351464101
AAPL,"[0.00229315 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1771550810465621,"[-2.64152304e-04 -1.11311679e-03  2.69212431e-04 -2.11284723e-04
  2.12471886e-05 -6.20568882e-05]","[ 0.00724805 -0.00289217 -0.00278554  0.00654404 -0.00105074  0.00400152
  0.00018736 -0.0008084  -0.00010204 -0.00120874  0.00290156  0.00040459
 -0.0030648   0.00118142 -0.00015024  0.001398   -0.00126432 -0.00011763
  0.00307698  0.00539229]",-5.4082855719846,0.0044793130920228645,0.7994588312569971,-0.03790641796672969,"[-1.39497289e-01 -1.15316473e-01 -7.94535963e-02 -3.91547734e-02
  1.49792554e-03  4.83830428e-02  9.26924277e-02  1.33464674e-01
  1.71235577e-01  1.98261860e-01  2.00701074e-01  1.68074256e-01
  6.96855285e-02 -1.05525092e-01 -2.94567756e-01 -3.62027157e-01
 -2.76179453e-01 -2.26274547e-01 -2.08462775e-01 -1.12210975e-01
  4.78646192e-01  1.18219831e+00  1.83890923e+00  1.38396776e+00
  8.61015528e-03]",[ 0.00017356 -0.00107709 -0.00107267  0.00031766  0.00095294 -0.00062669],"[ 0.0109706  -0.0024731  -0.002236    0.00535912 -0.00230525  0.00340353
 -0.00152124 -0.000698    0.00034426 -0.00112499  0.00216945  0.00050474
 -0.00157259  0.00127571 -0.00054728 -0.00046098  0.00134805  0.00114155
  0.001375   -0.00072645]",0.08432068353785349,0.7994588312569971
ABBV,"[0.00208831 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18040436316076838,"[ 2.03475727e-04 -2.79645154e-05  1.79519443e-05 -7.89122609e-05
 -2.34240100e-05 -1.66895213e-04]","[ 5.39451130e-03 -6.18506633e-03 -6.06828583e-03  1.01013106e-02
  1.42444722e-03  5.18312280e-03  6.87820208e-05 -4.03381295e-05
  3.11758779e-03 -2.28884553e-03  6.34106614e-04 -8.71017138e-04
 -6.72205227e-04  7.44175105e-04 -5.08621404e-03 -1.44034260e-03
 -1.24227583e-03  4.83046537e-03 -4.38095486e-03  5.75866657e-03]",-6.365599073204882,0.0017197109180131175,0.799454603169403,-0.03790632166298472,"[-1.39497350e-01 -1.15316561e-01 -7.94535836e-02 -3.91551841e-02
  1.49779086e-03  4.83831984e-02  9.26926483e-02  1.33464659e-01
  1.71235200e-01  1.98262092e-01  2.00701730e-01  1.68074018e-01
  6.96857048e-02 -1.05525461e-01 -2.94567913e-01 -3.62027887e-01
 -2.76178713e-01 -2.26274910e-01 -2.08464176e-01 -1.12210022e-01
  4.78645420e-01  1.18219929e+00  1.83891085e+00  1.38396658e+00
  8.61017757e-03]",[ 0.00017359 -0.00107709 -0.00107267  0.00031764  0.0009529  -0.00062668],"[ 0.0109706  -0.0024731  -0.00223599  0.00535914 -0.00230526  0.00340353
 -0.0015212  -0.00069799  0.00034427 -0.00112498  0.00216945  0.00050474
 -0.00157261  0.00127573 -0.00054727 -0.00046097  0.00134804  0.00114158
  0.00137502 -0.00072646]",0.08432071376194264,0.799454603169403
ABT,"[0.00230582 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17950689653578336,[ 0.00044356 -0.00044666  0.0001888   0.00011686 -0.00010551 -0.00011978],"[ 0.00621257 -0.00365202 -0.0027099   0.00866492  0.00055205  0.00216097
 -0.00209136 -0.00075475  0.00096939 -0.00045836  0.00258498  0.00035323
 -0.0018251   0.00072718 -0.00192402  0.00081545 -0.00035609  0.00067684
 -0.00017492  0.00670842]",-5.537537497424137,0.003936207835607479,0.7994590927003076,-0.03790642392166069,"[-1.39497285e-01 -1.15316467e-01 -7.94535971e-02 -3.91547480e-02
  1.49793387e-03  4.83830332e-02  9.26924141e-02  1.33464675e-01
  1.71235600e-01  1.98261846e-01  2.00701034e-01  1.68074271e-01
  6.96855176e-02 -1.05525069e-01 -2.94567746e-01 -3.62027112e-01
 -2.76179499e-01 -2.26274525e-01 -2.08462688e-01 -1.12211034e-01
  4.78646239e-01  1.18219825e+00  1.83890912e+00  1.38396783e+00
  8.61015391e-03]",[ 0.00017356 -0.00107709 -0.00107267  0.00031766  0.00095295 -0.00062669],"[ 0.0109706  -0.0024731  -0.002236    0.00535912 -0.00230525  0.00340353
 -0.00152124 -0.000698    0.00034426 -0.00112499  0.00216945  0.00050474
 -0.00157259  0.00127571 -0.00054728 -0.00046098  0.00134805  0.00114154
  0.001375   -0.00072645]",0.08432068166895042,0.7994590927003076
ACN,"[0.0021934 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.1840713668689579,"[ 3.07181820e-04  1.41045186e-05  9.29454103e-05  1.77884563e-04
 -3.71399721e-05  6.35598305e-05]","[ 6.93452892e-03 -3.68242806e-03 -3.58783882e-03  7.18788232e-03
 -8.25216927e-04  4.36557890e-03  3.86892077e-04 -2.66509441e-05
  1.56207314e-03 -1.93659879e-03  1.42625175e-03 -6.68168254e-04
 -3.05071169e-03  2.02434540e-03 -8.82946717e-04  1.43016191e-03
  1.06354559e-03  7.47572021e-04 -8.40257891e-04  3.75346731e-04]",-6.202596809731461,0.002024167427803261,0.7994567723478303,-0.03790637107066642,"[-1.39497318e-01 -1.15316516e-01 -7.94535901e-02 -3.91549734e-02
  1.49785996e-03  4.83831185e-02  9.26925351e-02  1.33464667e-01
  1.71235393e-01  1.98261973e-01  2.00701394e-01  1.68074140e-01
  6.96856144e-02 -1.05525271e-01 -2.94567832e-01 -3.62027512e-01
 -2.76179093e-01 -2.26274724e-01 -2.08463457e-01 -1.12210511e-01
  4.78645816e-01  1.18219879e+00  1.83891002e+00  1.38396718e+00
  8.61016614e-03]",[ 0.00017358 -0.00107709 -0.00107267  0.00031765  0.00095292 -0.00062668],"[ 0.0109706  -0.0024731  -0.002236    0.00535913 -0.00230525  0.00340353
 -0.00152122 -0.00069799  0.00034427 -0.00112499  0.00216945  0.00050474
 -0.0015726   0.00127572 -0.00054728 -0.00046098  0.00134804  0.00114156
  0.00137501 -0.00072645]",0.0843206982557733,0.7994567723478303
ADBE,"[0.00239767 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.18309049871479138,"[ 2.18585297e-04 -5.38270801e-04  2.01106820e-04 -1.19232468e-04
  7.29601999e-06 -1.19253678e-04]","[ 0.0070734  -0.0016945  -0.000446    0.00699503 -0.000571    0.000422
 -0.00352721 -0.00108246 -0.00043834  0.00110217  0.00386389  0.00147769
 -0.0007248   0.00146227  0.00047789 -0.00093268 -0.00163396 -0.00166127
 -0.00198043  0.00094187]",-5.448219269293094,0.004303962068281573,0.7994609886019576,-0.03790646710487884,"[-1.39497258e-01 -1.15316428e-01 -7.94536027e-02 -3.91545638e-02
  1.49799426e-03  4.83829634e-02  9.26923152e-02  1.33464682e-01
  1.71235770e-01  1.98261742e-01  2.00700740e-01  1.68074378e-01
  6.96854386e-02 -1.05524904e-01 -2.94567676e-01 -3.62026785e-01
 -2.76179831e-01 -2.26274363e-01 -2.08462060e-01 -1.12211462e-01
  4.78646585e-01  1.18219781e+00  1.83890839e+00  1.38396836e+00
  8.61014391e-03]",[ 0.00017355 -0.00107709 -0.00107268  0.00031766  0.00095296 -0.00062669],"[ 0.0109706  -0.0024731  -0.002236    0.00535911 -0.00230524  0.00340352
 -0.00152125 -0.00069801  0.00034426 -0.001125    0.00216945  0.00050473
 -0.00157258  0.0012757  -0.00054729 -0.00046099  0.00134805  0.00114153
  0.001375   -0.00072644]",0.0843206681162746,0.7994609886019576
ADI,"[0.00214646 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17937339267519983,"[-5.15682551e-05 -4.40484053e-04 -5.33378219e-05 -8.78604772e-05
 -1.42025619e-04 -3.05548824e-04]","[ 0.00729642 -0.00276313 -0.00248002  0.00653652 -0.00112951  0.00337
 -0.00061562 -0.00033421  0.00106452 -0.00094786  0.00188009 -0.00069778
 -0.00305006  0.00337246  0.00166817  0.00012574 -0.00161256 -0.0004822
  0.00192063 -0.00044786]",-6.0681952116809885,0.0023153481553283336,0.7994558033937529,-0.03790634900066331,"[-1.39497332e-01 -1.15316536e-01 -7.94535872e-02 -3.91550675e-02
  1.49782909e-03  4.83831542e-02  9.26925856e-02  1.33464663e-01
  1.71235307e-01  1.98262026e-01  2.00701544e-01  1.68074085e-01
  6.96856548e-02 -1.05525356e-01 -2.94567868e-01 -3.62027679e-01
 -2.76178923e-01 -2.26274807e-01 -2.08463778e-01 -1.12210293e-01
  4.78645639e-01  1.18219901e+00  1.83891039e+00  1.38396691e+00
  8.61017124e-03]",[ 0.00017358 -0.00107709 -0.00107267  0.00031764  0.00095291 -0.00062668],"[ 0.0109706  -0.0024731  -0.002236    0.00535913 -0.00230525  0.00340353
 -0.00152121 -0.00069799  0.00034427 -0.00112498  0.00216945  0.00050474
 -0.0015726   0.00127573 -0.00054727 -0.00046097  0.00134804  0.00114157
  0.00137502 -0.00072646]",0.084320705182251,0.7994558033937529
ADM,"[0.00198252 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17756499814677615,"[-1.81967099e-04 -4.52025729e-05 -1.29688443e-04 -6.57475091e-05
 -7.11724435e-05 -1.59499128e-04]","[ 6.56702899e-03 -4.14864682e-03 -4.24966034e-03  8.19644381e-03
  9.38209349e-04  4.46980047e-03 -9.37054904e-04 -2.09213092e-03
  1.16951370e-04  2.95069874e-04  3.64182417e-03 -5.90219964e-04
 -2.97941304e-03  1.49517280e-03 -3.70522718e-04 -4.24685858e-05
 -1.24846056e-03  6.98602994e-04 -2.08054808e-03 -7.68022690e-04]",-6.546843741648708,0.0014346365434907166,0.7994524195740274,-0.03790627192692617,"[-1.39497381e-01 -1.15316607e-01 -7.94535770e-02 -3.91553962e-02
  1.49772130e-03  4.83832787e-02  9.26927622e-02  1.33464651e-01
  1.71235005e-01  1.98262211e-01  2.00702069e-01  1.68073894e-01
  6.96857959e-02 -1.05525651e-01 -2.94567994e-01 -3.62028263e-01
 -2.76178330e-01 -2.26275097e-01 -2.08464900e-01 -1.12209530e-01
  4.78645022e-01  1.18219980e+00  1.83891169e+00  1.38396597e+00
  8.61018908e-03]",[ 0.0001736  -0.00107709 -0.00107266  0.00031763  0.00095288 -0.00062667],"[ 0.0109706  -0.00247311 -0.00223599  0.00535915 -0.00230526  0.00340353
 -0.00152119 -0.00069798  0.00034428 -0.00112497  0.00216945  0.00050474
 -0.00157261  0.00127574 -0.00054726 -0.00046096  0.00134803  0.0011416
  0.00137503 -0.00072647]",0.08432072937117017,0.7994524195740274
