,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00181581 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1661778775090103,"[ 2.15153040e-05 -1.14575383e-04 -9.67842816e-05  1.52033796e-04
 -1.55491880e-04 -1.06774441e-04]","[ 0.01063819  0.00051983 -0.00175418  0.00218041 -0.0036404   0.00606197
  0.0022747  -0.00197076 -0.00175924 -0.00061068  0.00194185 -0.00032808
 -0.00144105  0.00479811  0.00039735 -0.00168021  0.00133512 -0.00034923
 -0.00414041  0.00154048]",-6.344095675502359,0.0017570910048976007,0.8145907382700239,-0.03636574852158315,"[-0.13756723 -0.11419435 -0.07773402 -0.03590097  0.00611993  0.05217511
  0.09346693  0.1362696   0.17631511  0.19863486  0.20276356  0.16323222
  0.05833938 -0.1174289  -0.3009316  -0.35588182 -0.26681387 -0.21277473
 -0.20291711 -0.08269219  0.54383248  1.20184853  1.8564512   1.28254446
 -0.00746292]","[-3.60982435e-04 -2.22267463e-04 -1.00115219e-04  6.69364617e-04
 -1.79250936e-05  1.65929253e-03]","[ 1.21148152e-02 -2.42144027e-03 -2.64431823e-03  5.26851821e-03
 -1.74313545e-03  3.67754653e-03 -5.51511153e-04 -2.65881321e-04
 -1.79738573e-04 -1.85980084e-03  2.95191500e-03  1.68780491e-03
 -3.63825368e-04  1.64639868e-03 -5.66670860e-04  7.58972833e-07
  1.29538669e-04  4.10142718e-04  1.19345108e-03  1.76402567e-04]",0.08456099716604273,0.8145907382700239
AAL,"[0.00187228 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16105824442147507,"[ 1.82510083e-05 -8.35230274e-04  2.91284039e-04 -1.51912505e-04
  5.70404210e-05 -4.89575859e-06]","[ 0.01075358  0.00027475 -0.00224203  0.00250752 -0.00317089  0.006052
  0.00259118 -0.00175253 -0.00246678 -0.0022955   0.00144373  0.00230117
  0.00046278  0.00312662 -0.00073651 -0.00210241  0.00043722  0.00065543
 -0.00279888  0.00059314]",-5.78100131220755,0.0030856241876895665,0.814591900167096,-0.03636574830513274,"[-0.13756726 -0.11419436 -0.07773401 -0.03590087  0.00611997  0.05217504
  0.09346698  0.1362695   0.17631501  0.19863479  0.20276346  0.16323221
  0.05833933 -0.11742886 -0.30093128 -0.35588175 -0.26681374 -0.21277514
 -0.20291696 -0.08269211  0.5438324   1.20184847  1.85645138  1.28254479
 -0.00746304]","[-3.60988699e-04 -2.22270960e-04 -1.00117530e-04  6.69367463e-04
 -1.79259725e-05  1.65929609e-03]","[ 1.21148251e-02 -2.42144077e-03 -2.64432133e-03  5.26852186e-03
 -1.74313845e-03  3.67754420e-03 -5.51513222e-04 -2.65890885e-04
 -1.79739533e-04 -1.85979802e-03  2.95192307e-03  1.68781203e-03
 -3.63817687e-04  1.64639738e-03 -5.66668277e-04  7.55905369e-07
  1.29535064e-04  4.10130506e-04  1.19345267e-03  1.76402967e-04]",0.08456099338793518,0.814591900167096
AAP,"[0.00186211 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16503541332463406,"[ 1.33318752e-04 -1.35353147e-05  7.35319656e-05 -4.93744450e-05
  5.05636797e-05  1.28184805e-05]","[ 0.00429062 -0.00271867  0.00184256  0.01067359 -0.0023333  -0.00214807
 -0.00062853  0.00162742 -0.00142973 -0.00123606  0.00342836  0.00075367
 -0.00197345  0.00385234  0.00076083 -0.00321102 -0.00052737  0.00150682
 -0.00576113  0.00161427]",-6.200330027994213,0.0020287609778825324,0.8145916908952757,-0.0363657483441181,"[-0.13756726 -0.11419436 -0.07773401 -0.03590089  0.00611996  0.05217505
  0.09346697  0.13626952  0.17631503  0.1986348   0.20276348  0.16323221
  0.05833934 -0.11742887 -0.30093134 -0.35588177 -0.26681377 -0.21277506
 -0.20291698 -0.08269213  0.54383241  1.20184848  1.85645135  1.28254473
 -0.00746302]","[-3.60987570e-04 -2.22270330e-04 -1.00117113e-04  6.69366951e-04
 -1.79258142e-05  1.65929545e-03]","[ 1.21148233e-02 -2.42144068e-03 -2.64432077e-03  5.26852120e-03
 -1.74313791e-03  3.67754462e-03 -5.51512850e-04 -2.65889162e-04
 -1.79739360e-04 -1.85979852e-03  2.95192161e-03  1.68781075e-03
 -3.63819071e-04  1.64639762e-03 -5.66668743e-04  7.56457856e-07
  1.29535713e-04  4.10132705e-04  1.19345239e-03  1.76402895e-04]",0.08456099406841838,0.8145916908952757
AAPL,"[0.00200103 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1654687748203273,"[ 4.76019756e-05 -2.35614994e-04  7.18500304e-05  2.18932442e-04
 -8.44088979e-05  8.95252236e-05]","[ 0.00682286 -0.00209901 -0.00151846  0.0082127   0.00020129  0.00265228
 -0.00085574 -0.00390719 -0.0030965   0.0020048   0.00356183  0.00091853
  0.00130067  0.00351633 -0.00267752 -0.00539752 -0.00078859  0.0023943
 -0.00449535  0.00814384]",-5.648610331513066,0.003522408355176751,0.8145945495822758,-0.03636574781157183,"[-0.13756735 -0.11419438 -0.07773397 -0.03590065  0.00612007  0.0521749
  0.09346709  0.13626928  0.17631478  0.19863465  0.20276323  0.16323218
  0.0583392  -0.11742877 -0.30093053 -0.3558816  -0.26681345 -0.21277608
 -0.2029166  -0.08269193  0.54383221  1.20184834  1.85645179  1.28254554
 -0.00746332]","[-3.61002983e-04 -2.22278936e-04 -1.00122799e-04  6.69373955e-04
 -1.79279768e-05  1.65930418e-03]","[ 1.21148476e-02 -2.42144192e-03 -2.64432839e-03  5.26853017e-03
 -1.74314530e-03  3.67753889e-03 -5.51517942e-04 -2.65912695e-04
 -1.79741723e-04 -1.85979157e-03  2.95194147e-03  1.68782827e-03
 -3.63800172e-04  1.64639443e-03 -5.66662390e-04  7.48910786e-07
  1.29526844e-04  4.10102657e-04  1.19345631e-03  1.76403880e-04]",0.08456098477290747,0.8145945495822758
ABBV,"[0.00192917 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.166672595125878,"[ 5.00696310e-04  1.80186046e-04  2.70808383e-05  1.42106665e-04
 -7.88067789e-05 -9.85995484e-05]","[ 3.31260109e-03 -3.26635950e-03  1.86857645e-03  1.18068538e-02
 -1.50553376e-03 -2.05605827e-03 -5.74391142e-04 -1.49523424e-04
 -3.26128883e-03  9.49565554e-05  4.65167130e-03  1.62034836e-03
 -1.32378920e-04  2.75227920e-03 -2.41882277e-03 -4.91603187e-03
  1.24516905e-04  4.03277166e-03 -4.11248505e-03  4.77384188e-03]",-6.0501341596248315,0.002357545697826437,0.8145930709042641,-0.036365748087035514,"[-0.1375673  -0.11419437 -0.07773399 -0.03590077  0.00612001  0.05217498
  0.09346703  0.1362694   0.17631491  0.19863473  0.20276336  0.16323219
  0.05833927 -0.11742882 -0.30093094 -0.35588169 -0.26681361 -0.21277555
 -0.2029168  -0.08269203  0.54383232  1.20184841  1.85645156  1.28254512
 -0.00746317]","[-3.60995011e-04 -2.22274485e-04 -1.00119858e-04  6.69370332e-04
 -1.79268582e-05  1.65929966e-03]","[ 1.21148350e-02 -2.42144128e-03 -2.64432445e-03  5.26852553e-03
 -1.74314148e-03  3.67754185e-03 -5.51515308e-04 -2.65900523e-04
 -1.79740501e-04 -1.85979517e-03  2.95193120e-03  1.68781921e-03
 -3.63809948e-04  1.64639608e-03 -5.66665676e-04  7.52814567e-07
  1.29531432e-04  4.10118200e-04  1.19345428e-03  1.76403370e-04]",0.08456098958108255,0.8145930709042641
ABT,"[0.00202092 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16623480781117778,"[6.60978053e-04 2.45201134e-04 2.44504869e-04 1.06429651e-04
 9.92144132e-05 1.41202823e-04]","[ 0.0040614  -0.00331741  0.00068223  0.01174453 -0.00036175 -0.00166115
 -0.00125642 -0.00043115 -0.00298491 -0.00034362  0.00444406  0.00239803
 -0.00060096  0.00222053 -0.00057963 -0.0038732  -0.00157403  0.00185465
 -0.00584705  0.00441271]",-5.689794120391493,0.0033802888302834886,0.8145949588873272,-0.03636574773532218,"[-0.13756736 -0.11419438 -0.07773396 -0.03590061  0.00612008  0.05217488
  0.0934671   0.13626924  0.17631475  0.19863463  0.2027632   0.16323217
  0.05833918 -0.11742876 -0.30093041 -0.35588158 -0.2668134  -0.21277622
 -0.20291654 -0.0826919   0.54383218  1.20184832  1.85645186  1.28254565
 -0.00746337]","[-3.61005189e-04 -2.22280168e-04 -1.00123613e-04  6.69374958e-04
 -1.79282864e-05  1.65930543e-03]","[ 1.21148510e-02 -2.42144210e-03 -2.64432948e-03  5.26853146e-03
 -1.74314636e-03  3.67753806e-03 -5.51518672e-04 -2.65916064e-04
 -1.79742062e-04 -1.85979058e-03  2.95194432e-03  1.68783078e-03
 -3.63797466e-04  1.64639397e-03 -5.66661480e-04  7.47830201e-07
  1.29525574e-04  4.10098355e-04  1.19345687e-03  1.76404021e-04]",0.08456098344198192,0.8145949588873272
ACN,"[0.0018642 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.16409874091452256,"[ 1.54840007e-04  4.72097369e-04 -3.10838376e-06  1.08118632e-04
  7.25072773e-05  1.81523523e-04]","[ 3.81903331e-03 -2.76901848e-03  2.21661047e-03  1.06753562e-02
 -2.64559414e-03 -1.51441592e-03  3.23596172e-04  2.06506835e-04
 -3.42726698e-03  9.51867864e-05  5.36678824e-03  7.64214840e-04
 -2.10233799e-03  2.97515964e-03 -1.16436725e-03 -3.27570857e-03
  1.35696933e-03  2.89546152e-03 -5.58101561e-03  2.76164493e-03]",-6.128792348818044,0.0021792110991101735,0.814591733968389,-0.03636574833609398,"[-0.13756726 -0.11419436 -0.07773401 -0.03590089  0.00611997  0.05217505
  0.09346697  0.13626951  0.17631502  0.1986348   0.20276347  0.16323221
  0.05833934 -0.11742887 -0.30093132 -0.35588176 -0.26681376 -0.21277508
 -0.20291698 -0.08269213  0.54383241  1.20184848  1.85645136  1.28254474
 -0.00746302]","[-3.60987803e-04 -2.22270460e-04 -1.00117199e-04  6.69367056e-04
 -1.79258468e-05  1.65929558e-03]","[ 1.21148236e-02 -2.42144070e-03 -2.64432088e-03  5.26852134e-03
 -1.74313802e-03  3.67754453e-03 -5.51512926e-04 -2.65889517e-04
 -1.79739396e-04 -1.85979842e-03  2.95192191e-03  1.68781101e-03
 -3.63818786e-04  1.64639757e-03 -5.66668647e-04  7.56344141e-07
  1.29535580e-04  4.10132253e-04  1.19345244e-03  1.76402910e-04]",0.08456099392835878,0.814591733968389
ADBE,"[0.00188887 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1648326960988621,"[4.67123145e-04 4.29792715e-04 1.01557224e-04 5.23045062e-05
 8.52607334e-05 8.24119914e-05]","[ 3.26348047e-03 -3.37979397e-03  1.52511756e-03  1.20129741e-02
 -8.92852506e-04 -1.76248268e-03 -8.88990124e-04 -1.06484783e-03
 -3.66805567e-03  9.30772061e-04  5.17499529e-03  1.59555821e-03
 -6.64703429e-05  2.38840244e-03 -2.72172314e-03 -4.67204163e-03
  1.84864393e-04  3.14784338e-03 -5.49980534e-03  6.99715036e-03]",-6.065166581811022,0.0023223711175192324,0.8145922415080368,-0.03636574824154416,"[-0.13756727 -0.11419436 -0.077734   -0.03590084  0.00611998  0.05217503
  0.09346699  0.13626947  0.17631498  0.19863477  0.20276343  0.1632322
  0.05833931 -0.11742885 -0.30093118 -0.35588173 -0.2668137  -0.21277526
 -0.20291691 -0.08269209  0.54383237  1.20184845  1.85645144  1.28254488
 -0.00746308]","[-3.60990539e-04 -2.22271988e-04 -1.00118209e-04  6.69368300e-04
 -1.79262307e-05  1.65929713e-03]","[ 1.21148280e-02 -2.42144092e-03 -2.64432224e-03  5.26852293e-03
 -1.74313934e-03  3.67754351e-03 -5.51513831e-04 -2.65893695e-04
 -1.79739815e-04 -1.85979719e-03  2.95192544e-03  1.68781412e-03
 -3.63815431e-04  1.64639700e-03 -5.66667519e-04  7.55004212e-07
  1.29534005e-04  4.10126918e-04  1.19345314e-03  1.76403085e-04]",0.08456099227800659,0.8145922415080368
ADI,"[0.00192785 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16252862175100743,[ 0.00020229  0.00032614 -0.00021547  0.00027945 -0.000221   -0.00015685],"[ 0.00729402 -0.00180716 -0.00120602  0.00831889  0.0003576   0.0004556
 -0.00393769 -0.0008635   0.002176    0.00174618  0.0007344  -0.00162816
  0.00050799  0.00436627 -0.00269414 -0.00247538  0.00185174  0.00111523
 -0.00212018  0.00632559]",-5.748241699426421,0.00318838200467044,0.814593043647061,-0.03636574809211327,"[-0.1375673  -0.11419437 -0.07773399 -0.03590078  0.00612001  0.05217498
  0.09346702  0.1362694   0.17631491  0.19863473  0.20276336  0.16323219
  0.05833927 -0.11742882 -0.30093095 -0.35588169 -0.26681362 -0.21277554
 -0.2029168  -0.08269204  0.54383232  1.20184841  1.85645156  1.28254511
 -0.00746316]","[-3.60994864e-04 -2.22274403e-04 -1.00119804e-04  6.69370265e-04
 -1.79268376e-05  1.65929958e-03]","[ 1.21148348e-02 -2.42144127e-03 -2.64432438e-03  5.26852545e-03
 -1.74314141e-03  3.67754190e-03 -5.51515260e-04 -2.65900298e-04
 -1.79740478e-04 -1.85979523e-03  2.95193101e-03  1.68781904e-03
 -3.63810128e-04  1.64639611e-03 -5.66665736e-04  7.52886527e-07
  1.29531516e-04  4.10118486e-04  1.19345424e-03  1.76403361e-04]",0.08456098966971402,0.814593043647061
ADM,"[0.00185589 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1640473565086413,"[2.42710600e-05 4.18504352e-05 1.10693858e-05 7.49472110e-05
 2.36830337e-06 7.83540665e-05]","[ 0.00891123 -0.00148395 -0.00310241  0.00698037  0.00161189  0.00276144
 -0.00381955 -0.00331485  0.00061139  0.0030868   0.00269129 -0.00115419
 -0.0008667   0.00270219 -0.00248806 -0.0006556   0.00294164  0.0012877
 -0.00326411  0.00185639]",-6.081825992216155,0.0022840022725176775,0.8145915629282197,-0.03636574836795715,"[-0.13756725 -0.11419436 -0.07773401 -0.0359009   0.00611996  0.05217506
  0.09346696  0.13626953  0.17631504  0.19863481  0.20276349  0.16323221
  0.05833934 -0.11742887 -0.30093137 -0.35588177 -0.26681378 -0.21277502
 -0.202917   -0.08269214  0.54383242  1.20184849  1.85645133  1.28254469
 -0.00746301]","[-3.60986881e-04 -2.22269945e-04 -1.00116859e-04  6.69366637e-04
 -1.79257174e-05  1.65929505e-03]","[ 1.21148222e-02 -2.42144062e-03 -2.64432043e-03  5.26852080e-03
 -1.74313758e-03  3.67754487e-03 -5.51512622e-04 -2.65888109e-04
 -1.79739254e-04 -1.85979884e-03  2.95192072e-03  1.68780996e-03
 -3.63819917e-04  1.64639776e-03 -5.66669027e-04  7.56795696e-07
  1.29536110e-04  4.10134050e-04  1.19345221e-03  1.76402851e-04]",0.08456099448452521,0.8145915629282197
