,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00177451 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16415142479175956,"[-1.30212718e-05 -8.17141848e-05 -9.90218656e-05  1.71450856e-04
 -1.53631790e-04 -9.87847560e-05]","[ 0.01124109  0.0006253  -0.00209248  0.00176029 -0.00378132  0.00624636
  0.0020751  -0.0015989  -0.00124389 -0.00084503  0.0016738  -0.00040353
 -0.00168924  0.0047847   0.00052571 -0.00086853  0.00135595 -0.00044858
 -0.00371986  0.00114014]",-6.335288479582249,0.0017726343960018903,0.8164805237358332,-0.03873829984539639,"[-1.38910935e-01 -1.16038019e-01 -7.99953746e-02 -3.85578396e-02
  3.76920829e-03  4.92551743e-02  9.22945824e-02  1.34588531e-01
  1.73645316e-01  1.96917923e-01  1.98106126e-01  1.59813989e-01
  5.44130536e-02 -1.15416171e-01 -2.97510826e-01 -3.55014226e-01
 -2.59219954e-01 -2.17920458e-01 -2.05156238e-01 -9.08185275e-02
  5.27863499e-01  1.21401428e+00  1.83368900e+00  1.26367550e+00
 -7.09110974e-04]","[ 2.24266747e-05 -8.34907544e-04 -4.22690130e-04  4.14722553e-04
 -6.30904523e-04 -3.63148168e-04]","[ 1.09245763e-02 -3.79304518e-03 -2.76714830e-03  4.99199817e-03
 -2.42319695e-03  4.05287405e-03 -7.47344087e-04  5.57576836e-05
  9.22253649e-04 -1.62259050e-03  2.89689908e-03 -1.98066155e-04
 -1.44420560e-03  2.11181614e-03 -1.44705110e-03  8.57626280e-05
 -9.90209986e-04  9.10996025e-04  2.39725861e-03 -8.83966727e-04]",0.08571265651848649,0.8164805237358332
AAL,"[0.00183364 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1591206609939042,"[-7.77961218e-06 -8.10105911e-04  2.89567789e-04 -1.37321379e-04
  5.84806548e-05  1.22844694e-06]","[ 0.01109481  0.00032263 -0.00246615  0.00224517 -0.00329847  0.00620602
  0.00250697 -0.00152724 -0.0021395  -0.00235242  0.00114871  0.00229971
  0.00033117  0.00318426 -0.00062834 -0.00150317  0.00050021  0.00054003
 -0.00248871  0.00034138]",-5.777446842078268,0.0030966114620962384,0.8164817336863643,-0.03873829670023055,"[-1.38910914e-01 -1.16038025e-01 -7.99953842e-02 -3.85578061e-02
  3.76923863e-03  4.92552333e-02  9.22946130e-02  1.34588502e-01
  1.73645224e-01  1.96917852e-01  1.98106122e-01  1.59814094e-01
  5.44130755e-02 -1.15416167e-01 -2.97510631e-01 -3.55013959e-01
 -2.59220200e-01 -2.17920325e-01 -2.05156147e-01 -9.08179503e-02
  5.27862853e-01  1.21401437e+00  1.83368957e+00  1.26367548e+00
 -7.09041857e-04]","[ 2.24222959e-05 -8.34902377e-04 -4.22687903e-04  4.14723593e-04
 -6.30912361e-04 -3.63152491e-04]","[ 1.09245764e-02 -3.79303736e-03 -2.76715199e-03  4.99199157e-03
 -2.42318928e-03  4.05287572e-03 -7.47351702e-04  5.57608300e-05
  9.22263667e-04 -1.62258260e-03  2.89690982e-03 -1.98058731e-04
 -1.44420690e-03  2.11181569e-03 -1.44704397e-03  8.57640322e-05
 -9.90204044e-04  9.10988079e-04  2.39725145e-03 -8.83961202e-04]",0.08571265925033703,0.8164817336863643
AAP,"[0.00182247 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16379027361684817,"[ 1.65727507e-04  6.93502590e-05  1.57267295e-04 -5.07737845e-05
  9.08298233e-05 -5.98880045e-05]","[ 0.00504487 -0.00226649  0.0020573   0.01014058 -0.00286714 -0.00223672
 -0.00063629  0.00179154 -0.00091543 -0.00136546  0.00321561  0.00031855
 -0.00226983  0.00413329  0.00070559 -0.00233885 -0.00011465  0.00142482
 -0.00522572  0.00133196]",-6.212283603208456,0.0020046543978945357,0.816481505290584,-0.0387382972939264,"[-1.38910918e-01 -1.16038024e-01 -7.99953824e-02 -3.85578124e-02
  3.76923290e-03  4.92552222e-02  9.22946072e-02  1.34588507e-01
  1.73645242e-01  1.96917865e-01  1.98106123e-01  1.59814074e-01
  5.44130713e-02 -1.15416168e-01 -2.97510668e-01 -3.55014009e-01
 -2.59220154e-01 -2.17920350e-01 -2.05156164e-01 -9.08180593e-02
  5.27862975e-01  1.21401435e+00  1.83368947e+00  1.26367549e+00
 -7.09054904e-04]","[ 2.24231225e-05 -8.34903353e-04 -4.22688323e-04  4.14723397e-04
 -6.30910881e-04 -3.63151675e-04]","[ 1.09245764e-02 -3.79303884e-03 -2.76715129e-03  4.99199282e-03
 -2.42319073e-03  4.05287541e-03 -7.47350264e-04  5.57602361e-05
  9.22261776e-04 -1.62258409e-03  2.89690779e-03 -1.98060132e-04
 -1.44420666e-03  2.11181577e-03 -1.44704532e-03  8.57637671e-05
 -9.90205166e-04  9.10989579e-04  2.39725280e-03 -8.83962245e-04]",0.08571265873466047,0.816481505290584
AAPL,"[0.00199096 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16480384019011715,"[ 2.89886642e-04 -6.42071559e-05  3.70114417e-04  1.43880881e-04
  4.81893822e-05 -1.90041131e-04]","[ 6.89243833e-03 -1.85710526e-03 -9.09804680e-04  8.02874790e-03
 -3.02035581e-04  2.55491090e-03 -3.78460016e-04 -3.41842687e-03
 -3.32420664e-03  2.08031593e-03  3.70707536e-03  2.27437865e-04
  9.95242249e-04  4.31248949e-03 -2.60710974e-03 -5.00769296e-03
 -8.59792714e-05  2.87673425e-03 -4.56080480e-03  8.13701547e-03]",-5.616839551290007,0.0036361147226162184,0.816484953119088,-0.03873828833158279,"[-1.38910860e-01 -1.16038041e-01 -7.99954096e-02 -3.85577169e-02
  3.76931936e-03  4.92553902e-02  9.22946943e-02  1.34588423e-01
  1.73644979e-01  1.96917663e-01  1.98106111e-01  1.59814373e-01
  5.44131338e-02 -1.15416156e-01 -2.97510112e-01 -3.55013249e-01
 -2.59220855e-01 -2.17919970e-01 -2.05155903e-01 -9.08164145e-02
  5.27861136e-01  1.21401461e+00  1.83369110e+00  1.26367542e+00
 -7.08857951e-04]","[ 2.24106449e-05 -8.34888628e-04 -4.22681976e-04  4.14726359e-04
 -6.30933217e-04 -3.63163994e-04]","[ 1.09245767e-02 -3.79301655e-03 -2.76716178e-03  4.99197401e-03
 -2.42316887e-03  4.05288017e-03 -7.47371963e-04  5.57692018e-05
  9.22290322e-04 -1.62256158e-03  2.89693838e-03 -1.98038977e-04
 -1.44421037e-03  2.11181448e-03 -1.44702502e-03  8.57677683e-05
 -9.90188234e-04  9.10966939e-04  2.39723241e-03 -8.83946503e-04]",0.08571266651923673,0.816484953119088
ABBV,"[0.00189737 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16447126884324062,"[ 5.26219693e-04  2.61116936e-04  8.29592785e-05  1.57777859e-04
 -5.43297890e-05 -1.46845728e-04]","[ 4.01867707e-03 -2.89389872e-03  2.01840193e-03  1.15286266e-02
 -1.67441081e-03 -2.26457136e-03 -6.96143868e-04  1.44868894e-04
 -2.88223713e-03 -9.90776272e-05  4.43803549e-03  1.39354931e-03
 -3.12985224e-04  2.92504987e-03 -2.20778470e-03 -4.05015656e-03
  4.05289468e-04  3.99480992e-03 -3.63682845e-03  4.36998737e-03]",-5.980541543297437,0.0025274571940467495,0.8164830379444415,-0.0387382933099201,"[-1.38910892e-01 -1.16038031e-01 -7.99953945e-02 -3.85577699e-02
  3.76927134e-03  4.92552969e-02  9.22946459e-02  1.34588470e-01
  1.73645125e-01  1.96917775e-01  1.98106118e-01  1.59814207e-01
  5.44130991e-02 -1.15416162e-01 -2.97510421e-01 -3.55013671e-01
 -2.59220465e-01 -2.17920181e-01 -2.05156048e-01 -9.08173281e-02
  5.27862157e-01  1.21401447e+00  1.83369019e+00  1.26367546e+00
 -7.08967353e-04]","[ 2.24175759e-05 -8.34896807e-04 -4.22685502e-04  4.14724713e-04
 -6.30920810e-04 -3.63157151e-04]","[ 1.09245765e-02 -3.79302893e-03 -2.76715595e-03  4.99198446e-03
 -2.42318101e-03  4.05287753e-03 -7.47359910e-04  5.57642216e-05
  9.22274465e-04 -1.62257408e-03  2.89692139e-03 -1.98050728e-04
 -1.44420831e-03  2.11181520e-03 -1.44703629e-03  8.57655457e-05
 -9.90197639e-04  9.10979515e-04  2.39724374e-03 -8.83955247e-04]",0.08571266219511704,0.8164830379444415
ABT,"[0.00198878 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16468120594219857,"[7.49051832e-04 4.15446509e-04 4.17447087e-04 1.04927551e-04
 1.81553538e-04 1.41588288e-06]","[ 0.00497937 -0.00277022  0.00083473  0.01103692 -0.00071382 -0.0017038
 -0.00127494  0.00010295 -0.00231091 -0.00063892  0.00405655  0.00193422
 -0.0010639   0.00251359 -0.00029428 -0.00276661 -0.00107803  0.00157135
 -0.00529495  0.00382658]",-5.653838237561212,0.003504041586933901,0.8164849084478556,-0.03873828844770195,"[-1.38910861e-01 -1.16038041e-01 -7.99954092e-02 -3.85577181e-02
  3.76931824e-03  4.92553880e-02  9.22946932e-02  1.34588424e-01
  1.73644982e-01  1.96917665e-01  1.98106112e-01  1.59814369e-01
  5.44131330e-02 -1.15416156e-01 -2.97510119e-01 -3.55013258e-01
 -2.59220846e-01 -2.17919975e-01 -2.05155906e-01 -9.08164358e-02
  5.27861160e-01  1.21401461e+00  1.83369108e+00  1.26367542e+00
 -7.08860503e-04]","[ 2.24108066e-05 -8.34888819e-04 -4.22682058e-04  4.14726321e-04
 -6.30932927e-04 -3.63163834e-04]","[ 1.09245767e-02 -3.79301684e-03 -2.76716165e-03  4.99197425e-03
 -2.42316915e-03  4.05288011e-03 -7.47371682e-04  5.57690857e-05
  9.22289952e-04 -1.62256187e-03  2.89693798e-03 -1.98039251e-04
 -1.44421032e-03  2.11181449e-03 -1.44702528e-03  8.57677164e-05
 -9.90188453e-04  9.10967232e-04  2.39723267e-03 -8.83946707e-04]",0.08571266641837712,0.8164849084478556
ACN,"[0.00183015 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16240968824850474,"[1.73795606e-04 5.31334305e-04 4.82882059e-05 1.10105929e-04
 9.83533105e-05 1.39651322e-04]","[ 4.42933115e-03 -2.44513429e-03  2.41353259e-03  1.04221120e-02
 -2.97330656e-03 -1.67356156e-03  2.72147149e-04  3.36093709e-04
 -3.19516919e-03  1.99249151e-05  5.27822774e-03  4.68948479e-04
 -2.19526941e-03  3.16467655e-03 -1.10118815e-03 -2.65404225e-03
  1.61971750e-03  2.85885386e-03 -5.26844515e-03  2.54321968e-03]",-6.108655577504986,0.0022235381789535076,0.8164816622608445,-0.03873829688589526,"[-1.38910915e-01 -1.16038024e-01 -7.99953836e-02 -3.85578080e-02
  3.76923684e-03  4.92552298e-02  9.22946112e-02  1.34588503e-01
  1.73645230e-01  1.96917856e-01  1.98106122e-01  1.59814087e-01
  5.44130742e-02 -1.15416167e-01 -2.97510643e-01 -3.55013975e-01
 -2.59220186e-01 -2.17920332e-01 -2.05156152e-01 -9.08179844e-02
  5.27862891e-01  1.21401436e+00  1.83368954e+00  1.26367548e+00
 -7.09045937e-04]","[ 2.24225544e-05 -8.34902682e-04 -4.22688034e-04  4.14723531e-04
 -6.30911898e-04 -3.63152236e-04]","[ 1.09245764e-02 -3.79303782e-03 -2.76715177e-03  4.99199196e-03
 -2.42318973e-03  4.05287562e-03 -7.47351252e-04  5.57606443e-05
  9.22263075e-04 -1.62258307e-03  2.89690919e-03 -1.98059169e-04
 -1.44420683e-03  2.11181571e-03 -1.44704439e-03  8.57639493e-05
 -9.90204395e-04  9.10988548e-04  2.39725187e-03 -8.83961528e-04]",0.08571265908907107,0.8164816622608445
ADBE,"[0.00185282 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16305081196696852,"[4.60327343e-04 4.53025555e-04 1.12880987e-04 5.86017219e-05
 9.16795985e-05 7.46981067e-05]","[ 3.88131912e-03 -3.04929444e-03  1.59642343e-03  1.18309212e-02
 -8.22947166e-04 -1.86843951e-03 -9.54177772e-04 -8.91511100e-04
 -3.57313394e-03  7.80360354e-04  5.06290136e-03  1.49023486e-03
 -9.91722754e-05  2.55602238e-03 -2.53399443e-03 -4.06724495e-03
  3.66623863e-04  3.27297398e-03 -5.23200266e-03  6.87805403e-03]",-6.047128449929213,0.0023646424558425995,0.8164821262383252,-0.03873829567982436,"[-1.38910908e-01 -1.16038027e-01 -7.99953873e-02 -3.85577952e-02
  3.76924847e-03  4.92552524e-02  9.22946229e-02  1.34588492e-01
  1.73645194e-01  1.96917829e-01  1.98106121e-01  1.59814128e-01
  5.44130826e-02 -1.15416165e-01 -2.97510568e-01 -3.55013872e-01
 -2.59220280e-01 -2.17920281e-01 -2.05156117e-01 -9.08177631e-02
  5.27862644e-01  1.21401440e+00  1.83368976e+00  1.26367548e+00
 -7.09019433e-04]","[ 2.24208753e-05 -8.34900701e-04 -4.22687180e-04  4.14723930e-04
 -6.30914904e-04 -3.63153894e-04]","[ 1.09245764e-02 -3.79303482e-03 -2.76715318e-03  4.99198943e-03
 -2.42318679e-03  4.05287627e-03 -7.47354172e-04  5.57618508e-05
  9.22266917e-04 -1.62258004e-03  2.89691330e-03 -1.98056322e-04
 -1.44420733e-03  2.11181554e-03 -1.44704166e-03  8.57644877e-05
 -9.90202116e-04  9.10985502e-04  2.39724913e-03 -8.83959410e-04]",0.08571266013664872,0.8164821262383252
ADI,"[0.00189113 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.16099017218063877,[ 0.00025634  0.00037059 -0.00014352  0.00026337 -0.0001886  -0.00022344],"[ 0.00748713 -0.00164128 -0.00099391  0.00821915  0.00037946  0.00037733
 -0.00380621 -0.00076799  0.0021453   0.00158852  0.00077255 -0.00184963
  0.00040491  0.00463895 -0.00259293 -0.00219719  0.00212297  0.00140638
 -0.00210279  0.00641142]",-5.747611468104574,0.0031903920562079842,0.816482910155601,-0.03873829364209656,"[-1.38910894e-01 -1.16038031e-01 -7.99953935e-02 -3.85577735e-02
  3.76926813e-03  4.92552906e-02  9.22946427e-02  1.34588473e-01
  1.73645134e-01  1.96917783e-01  1.98106118e-01  1.59814196e-01
  5.44130968e-02 -1.15416163e-01 -2.97510441e-01 -3.55013699e-01
 -2.59220440e-01 -2.17920195e-01 -2.05156058e-01 -9.08173891e-02
  5.27862226e-01  1.21401446e+00  1.83369013e+00  1.26367546e+00
 -7.08974653e-04]","[ 2.24180383e-05 -8.34897353e-04 -4.22685737e-04  4.14724604e-04
 -6.30919982e-04 -3.63156695e-04]","[ 1.09245765e-02 -3.79302976e-03 -2.76715557e-03  4.99198515e-03
 -2.42318182e-03  4.05287735e-03 -7.47359106e-04  5.57638893e-05
  9.22273407e-04 -1.62257492e-03  2.89692026e-03 -1.98051512e-04
 -1.44420817e-03  2.11181524e-03 -1.44703705e-03  8.57653974e-05
 -9.90198267e-04  9.10980354e-04  2.39724449e-03 -8.83955831e-04]",0.08571266190659284,0.816482910155601
ADM,"[0.00181111 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1621450283902246,"[1.33701120e-05 6.76422842e-05 2.04827252e-05 8.34678960e-05
 8.20478739e-06 7.30770811e-05]","[ 0.00928078 -0.00126888 -0.00319504  0.0066665   0.00198847  0.00287389
 -0.0038736  -0.00292804  0.00078189  0.00276335  0.00262077 -0.0012691
 -0.00099039  0.00265579 -0.00224892 -0.00031485  0.00305007  0.00127051
 -0.003067    0.00164155]",-6.078290499930701,0.002292091636447786,0.8164812726660234,-0.03873829789861461,"[-1.38910922e-01 -1.16038023e-01 -7.99953805e-02 -3.85578188e-02
  3.76922707e-03  4.92552108e-02  9.22946013e-02  1.34588513e-01
  1.73645259e-01  1.96917879e-01  1.98106124e-01  1.59814054e-01
  5.44130671e-02 -1.15416168e-01 -2.97510705e-01 -3.55014061e-01
 -2.59220107e-01 -2.17920375e-01 -2.05156181e-01 -9.08181703e-02
  5.27863099e-01  1.21401433e+00  1.83368936e+00  1.26367549e+00
 -7.09068192e-04]","[ 2.24239644e-05 -8.34904346e-04 -4.22688752e-04  4.14723197e-04
 -6.30909374e-04 -3.63150844e-04]","[ 1.09245764e-02 -3.79304034e-03 -2.76715058e-03  4.99199409e-03
 -2.42319220e-03  4.05287509e-03 -7.47348800e-04  5.57596312e-05
  9.22259850e-04 -1.62258561e-03  2.89690573e-03 -1.98061560e-04
 -1.44420641e-03  2.11181586e-03 -1.44704669e-03  8.57634971e-05
 -9.90206308e-04  9.10991107e-04  2.39725418e-03 -8.83963307e-04]",0.08571265820943608,0.8164812726660234
