,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00308243 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.20485329872990776,"[-7.90594444e-04  8.61123241e-05 -2.60906126e-04 -4.97143278e-05
  1.39950911e-05  1.25134453e-04]","[ 0.00202128 -0.00588463 -0.01610869  0.0064974  -0.01710693  0.00536993
 -0.00933969  0.00348119 -0.00463819  0.00374534  0.00338296  0.00405425
  0.00296044  0.00230652  0.00243831 -0.00035571 -0.00167863  0.00178236
 -0.00756374  0.00532395]",-4.610962562647309,0.009942243668107033,0.7506024498595466,-0.032928731448384096,"[-0.11124067 -0.0875073  -0.05628488 -0.01851684  0.02057406  0.06137827
  0.09889122  0.14242244  0.17123526  0.18812321  0.17457482  0.11935771
 -0.00740635 -0.19171154 -0.331139   -0.31469811 -0.22654139 -0.19770515
 -0.14533265  0.10118836  0.74567913  1.31877195  1.58155812  0.1641302
 -0.00437696]",[ 0.000784   -0.00056843  0.00041722  0.00055329  0.00088535  0.0007174 ],"[ 0.01117127 -0.00816386 -0.00502063  0.00294966 -0.00535644  0.00192193
 -0.00211591 -0.00104555 -0.00014022  0.00042701  0.00221891  0.00232095
  0.00020022  0.00115105 -0.00080256 -0.00011825  0.00061631  0.00059239
  0.00172288 -0.00056552]",0.08675318382852462,0.7506024498595466
AAL,"[0.00290368 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.19277693021469475,"[-1.22462582e-03  8.73464261e-04 -8.78038555e-04  2.75613457e-04
 -3.16198376e-04 -8.81094113e-05]","[ 0.00501297 -0.00565448 -0.01180749  0.00628865 -0.01275378  0.00478104
 -0.00733371  0.00277694 -0.00521203  0.00301799  0.00102788  0.00310623
  0.0009719   0.00079032  0.00238613 -0.00314232  0.00176325 -0.00268997
 -0.00075102 -0.00040779]",-4.45398398965574,0.011632132239553524,0.7505986879969855,-0.0329286460754732,"[-0.11124067 -0.08750729 -0.05628474 -0.01851664  0.02057398  0.06137826
  0.0988913   0.14242239  0.17123528  0.18812356  0.17457451  0.11935753
 -0.00740626 -0.19171149 -0.33113865 -0.31469828 -0.22654118 -0.19770492
 -0.14533335  0.10118888  0.74567785  1.31877044  1.58155679  0.16413182
 -0.00437648]",[ 0.00078397 -0.00056844  0.00041723  0.00055329  0.00088534  0.00071739],"[ 0.0111713  -0.00816384 -0.00502063  0.00294965 -0.00535643  0.0019219
 -0.0021159  -0.00104555 -0.00014025  0.00042702  0.00221891  0.00232096
  0.00020022  0.00115105 -0.00080255 -0.00011827  0.00061631  0.00059237
  0.00172287 -0.00056553]",0.08675322577939067,0.7505986879969855
AAP,"[0.00287898 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1881852654465486,[-0.00430919  0.00011173 -0.00133038 -0.00149304  0.00027197 -0.00028815],"[ 0.00376004 -0.00637929 -0.01315443  0.00396536 -0.01293284  0.00043066
 -0.00538075 -0.00293068 -0.00105961 -0.00322525  0.00561738 -0.00214432
  0.00374614 -0.00123994  0.00252929 -0.00139595 -0.00127692  0.00246425
 -0.00558954  0.00565561]",-4.260592842668314,0.014113932587959387,0.7505981682614788,-0.03292863428042956,"[-0.11124067 -0.08750729 -0.05628472 -0.01851662  0.02057396  0.06137825
  0.09889131  0.14242238  0.17123528  0.18812361  0.17457447  0.1193575
 -0.00740625 -0.19171148 -0.3311386  -0.31469831 -0.22654115 -0.19770489
 -0.14533345  0.10118895  0.74567767  1.31877024  1.58155661  0.16413204
 -0.00437642]",[ 0.00078397 -0.00056844  0.00041723  0.00055329  0.00088533  0.00071739],"[ 0.0111713  -0.00816384 -0.00502063  0.00294965 -0.00535643  0.0019219
 -0.0021159  -0.00104555 -0.00014025  0.00042702  0.00221891  0.00232096
  0.00020022  0.00115105 -0.00080255 -0.00011828  0.00061631  0.00059237
  0.00172287 -0.00056553]",0.08675323157528413,0.7505981682614788
AAPL,"[0.0025861 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.1836363150361429,"[-1.35397699e-03 -8.95369354e-04 -1.39228777e-04 -4.33983062e-04
  5.43988732e-05 -4.17208167e-05]","[-0.00117926 -0.00632158 -0.02062319  0.00560236 -0.02170332  0.00310804
 -0.01198001 -0.00077284 -0.005799   -0.00265483  0.00307681 -0.00347682
  0.00298494 -0.00345194  0.00333464 -0.00348466  0.00111349  0.0011748
 -0.0025686   0.00511719]",-4.842992539599381,0.007883427248932963,0.7505920048145164,-0.03292849440519495,"[-0.11124066 -0.08750728 -0.05628448 -0.01851629  0.02057383  0.06137822
  0.09889144  0.1424223   0.17123532  0.18812418  0.17457397  0.1193572
 -0.0074061  -0.19171141 -0.33113801 -0.31469858 -0.2265408  -0.1977045
 -0.1453346   0.10118979  0.74567557  1.31876776  1.58155444  0.16413469
 -0.00437563]",[ 0.00078392 -0.00056844  0.00041724  0.0005533   0.00088531  0.00071737],"[ 0.01117135 -0.00816381 -0.00502063  0.00294963 -0.00535641  0.00192184
 -0.00211588 -0.00104556 -0.00014029  0.00042704  0.00221891  0.00232099
  0.00020021  0.00115103 -0.00080255 -0.00011831  0.00061632  0.00059234
  0.00172285 -0.00056554]",0.08675330030770954,0.7505920048145164
ABBV,"[0.00307205 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.19001586516623742,[-0.00160003  0.00517453 -0.00209147  0.00052098 -0.00013537  0.00025527],"[ 0.00599372 -0.00566743 -0.00953156  0.00570985 -0.00825721  0.00333904
 -0.00159799  0.00060705  0.00147034  0.00057459  0.00627497  0.00141826
  0.00320179  0.00110927  0.00171926 -0.00054746 -0.00128931  0.00117062
 -0.00475261  0.002009  ]",-3.7283232078880912,0.0240331005829528,0.7506022313975829,-0.03292872649053849,"[-0.11124067 -0.0875073  -0.05628487 -0.01851683  0.02057405  0.06137827
  0.09889123  0.14242244  0.17123526  0.18812323  0.1745748   0.1193577
 -0.00740634 -0.19171153 -0.33113898 -0.31469812 -0.22654138 -0.19770514
 -0.14533269  0.10118839  0.74567906  1.31877187  1.58155804  0.1641303
 -0.00437693]",[ 0.00078399 -0.00056843  0.00041722  0.00055329  0.00088535  0.0007174 ],"[ 0.01117127 -0.00816386 -0.00502063  0.00294966 -0.00535644  0.00192193
 -0.00211591 -0.00104555 -0.00014022  0.00042701  0.00221891  0.00232095
  0.00020022  0.00115105 -0.00080256 -0.00011825  0.00061631  0.00059239
  0.00172288 -0.00056552]",0.08675318626472966,0.7506022313975829
ABT,"[0.00297912 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.20364785592273668,"[-3.13726796e-03  1.34976220e-03 -1.65679394e-03 -9.22750123e-04
 -8.17223056e-05 -6.18962834e-04]","[-0.00053363 -0.00562913 -0.01959244  0.00777178 -0.0203382   0.0071821
 -0.010699    0.00466516 -0.00451651  0.00358957  0.00406977  0.0025349
  0.00337292  0.00044134  0.00281254 -0.00197527 -0.00060146  0.00015097
 -0.0053527   0.00223799]",-4.8069139082924135,0.008173043579824976,0.7506002756610368,-0.03292868210642845,"[-0.11124067 -0.08750729 -0.0562848  -0.01851673  0.02057401  0.06137826
  0.09889127  0.14242241  0.17123527  0.18812341  0.17457464  0.1193576
 -0.0074063  -0.19171151 -0.3311388  -0.31469821 -0.22654127 -0.19770502
 -0.14533305  0.10118866  0.74567839  1.31877108  1.58155735  0.16413114
 -0.00437668]",[ 0.00078398 -0.00056844  0.00041723  0.00055329  0.00088534  0.0007174 ],"[ 0.01117128 -0.00816385 -0.00502063  0.00294966 -0.00535643  0.00192191
 -0.00211591 -0.00104555 -0.00014024  0.00042702  0.00221891  0.00232096
  0.00020022  0.00115105 -0.00080256 -0.00011826  0.00061631  0.00059238
  0.00172287 -0.00056553]",0.08675320807436267,0.7506002756610368
ACN,"[0.00323071 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.20529064446106057,[-0.00221826  0.00033514 -0.001129   -0.0004386  -0.00025474 -0.00051226],"[ 4.04683554e-03 -5.80968491e-03 -1.27828036e-02  5.67616018e-03
 -1.27148659e-02  3.22632062e-03 -5.67772662e-03  8.57718910e-06
 -2.14629225e-03 -1.07801407e-03  3.85422563e-03 -1.81496591e-03
  1.90906535e-03 -3.12298921e-03  7.91296003e-04 -5.14483898e-03
 -1.86438372e-03 -1.97239492e-03 -4.62095505e-03  2.45526439e-03]",-4.171879036452246,0.015423252026038848,0.7506055701192368,-0.03292880226055444,"[-0.11124067 -0.0875073  -0.056285   -0.01851701  0.02057413  0.06137829
  0.09889116  0.14242248  0.17123524  0.18812292  0.17457508  0.11935786
 -0.00740642 -0.19171158 -0.3311393  -0.31469797 -0.22654157 -0.19770535
 -0.14533207  0.10118794  0.7456802   1.31877321  1.58155921  0.16412886
 -0.00437736]",[ 0.00078402 -0.00056843  0.00041722  0.00055329  0.00088536  0.00071742],"[ 0.01117124 -0.00816388 -0.00502063  0.00294967 -0.00535645  0.00192196
 -0.00211592 -0.00104555 -0.0001402   0.000427    0.00221891  0.00232094
  0.00020023  0.00115106 -0.00080256 -0.00011823  0.0006163   0.00059241
  0.00172289 -0.00056552]",0.0867531490325707,0.7506055701192368
ADBE,"[0.00331616 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.2152576183855234,[-0.00116125  0.00093295 -0.00062907 -0.00053903  0.00015996 -0.00012818],"[ 3.46368140e-03 -5.37010892e-03 -1.34542057e-02  7.70272239e-03
 -1.29023062e-02  7.15861959e-03 -4.78690785e-03  5.15045860e-03
  9.87149514e-05  4.60561369e-03  6.78327494e-03  3.42780455e-03
  4.20579351e-03  1.42588890e-04  1.82048074e-03 -3.83334650e-03
 -3.30886319e-03 -2.42850551e-03 -8.48231325e-03  1.06276774e-03]",-4.52648455288621,0.0108186416632411,0.7506073683987992,-0.03292884307128539,"[-0.11124068 -0.08750731 -0.05628506 -0.01851711  0.02057417  0.0613783
  0.09889112  0.14242251  0.17123523  0.18812275  0.17457522  0.11935794
 -0.00740647 -0.1917116  -0.33113947 -0.31469789 -0.22654167 -0.19770546
 -0.14533173  0.10118769  0.74568081  1.31877393  1.58155985  0.16412809
 -0.00437758]",[ 0.00078403 -0.00056843  0.00041722  0.00055329  0.00088537  0.00071742],"[ 0.01117122 -0.00816388 -0.00502063  0.00294968 -0.00535645  0.00192197
 -0.00211593 -0.00104554 -0.00014019  0.00042699  0.00221891  0.00232093
  0.00020023  0.00115106 -0.00080256 -0.00011822  0.0006163   0.00059242
  0.0017229  -0.00056551]",0.08675312897883833,0.7506073683987992
ADI,"[0.00274281 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1865244569093373,"[-2.33215164e-03 -3.08311093e-04 -7.30642018e-04  8.62097514e-05
 -2.05937138e-04  2.07478808e-04]","[ 0.00176694 -0.00667471 -0.01666703  0.00393332 -0.01813996  0.00080074
 -0.0105626  -0.00215779 -0.00590586 -0.00218042  0.00261932 -0.0011845
  0.00293222 -0.00091565  0.00303646 -0.00181771 -0.00098731  0.00175287
 -0.00743562  0.0059566 ]",-4.571419314470725,0.010343268943379691,0.750595302782972,-0.03292856925034479,"[-0.11124066 -0.08750729 -0.05628461 -0.01851646  0.0205739   0.06137824
  0.09889137  0.14242235  0.1712353   0.18812387  0.17457424  0.11935736
 -0.00740618 -0.19171145 -0.33113832 -0.31469843 -0.22654099 -0.19770471
 -0.14533398  0.10118934  0.74567669  1.31876909  1.5815556   0.16413327
 -0.00437605]",[ 0.00078395 -0.00056844  0.00041724  0.00055329  0.00088532  0.00071738],"[ 0.01117133 -0.00816383 -0.00502063  0.00294964 -0.00535642  0.00192187
 -0.00211589 -0.00104555 -0.00014027  0.00042703  0.00221891  0.00232098
  0.00020021  0.00115104 -0.00080255 -0.00011829  0.00061632  0.00059235
  0.00172286 -0.00056554]",0.08675326353001481,0.750595302782972
ADM,"[0.00328449 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.2077397949070654,"[-8.42316679e-04  6.33159584e-04 -6.74155453e-04  9.52898132e-05
 -2.37266456e-04 -2.00634559e-04]","[ 0.00449364 -0.00586423 -0.01218957  0.00561209 -0.01229953  0.0033293
 -0.0059246   0.00063019 -0.0033187   0.00060474  0.00198674  0.00159335
  0.00010655  0.00181505 -0.00067024  0.00148237 -0.00209906  0.005518
 -0.00361962  0.00903291]",-4.163091633731851,0.015559379580709862,0.7506067018813214,-0.03292882794512479,"[-0.11124067 -0.0875073  -0.05628504 -0.01851707  0.02057415  0.0613783
  0.09889114  0.1424225   0.17123523  0.18812282  0.17457517  0.11935791
 -0.00740645 -0.19171159 -0.3311394  -0.31469792 -0.22654163 -0.19770542
 -0.14533186  0.10118778  0.74568058  1.31877366  1.58155961  0.16412838
 -0.0043775 ]",[ 0.00078403 -0.00056843  0.00041722  0.00055329  0.00088537  0.00071742],"[ 0.01117123 -0.00816388 -0.00502063  0.00294968 -0.00535645  0.00192197
 -0.00211593 -0.00104555 -0.0001402   0.000427    0.00221891  0.00232093
  0.00020023  0.00115106 -0.00080256 -0.00011823  0.0006163   0.00059241
  0.00172289 -0.00056551]",0.08675313641158872,0.7506067018813214
