,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00188264 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14862821322687716,"[ 3.48027295e-04 -1.78284299e-04 -5.79155254e-05  7.64185057e-04
 -3.71503292e-04  1.12423127e-04]","[ 0.00308131 -0.00920026  0.00112514  0.00055402  0.00101256  0.004333
  0.00076682  0.0039339  -0.00228538  0.00192902  0.00021217  0.00086282
 -0.00023918  0.00176553  0.00062505  0.00316876 -0.00446416  0.00490889
 -0.00458525 -0.00264121]",-4.911559962318491,0.0073609964931253095,0.832366079958444,-0.038780594070540055,"[-0.11744768 -0.09551062 -0.06218306 -0.0217564   0.01863131  0.0557609
  0.10109614  0.13669765  0.16742377  0.17209325  0.14298359  0.05804812
 -0.09007882 -0.25074515 -0.31910291 -0.23752423 -0.18408078 -0.15445009
 -0.04252232  0.40792487  0.89355061  1.25073335  0.96517044 -0.13104252
 -0.00960999]","[-3.43175743e-04  1.27052976e-03  8.98525918e-04  9.12449657e-05
 -9.35659629e-04  1.05325603e-04]","[ 9.27125323e-03 -5.00978350e-03 -2.60735389e-03  5.60398414e-03
 -3.96583207e-03  2.93001979e-03 -1.85081267e-03 -2.26441156e-04
 -2.30476138e-03  4.63919305e-04  1.36118719e-03 -6.13682711e-05
 -2.23604530e-03  1.75005641e-03 -1.50395221e-04  2.40879411e-05
  1.13135812e-04  1.41373640e-03  1.40761499e-03 -8.53951526e-04]",0.0846301124713767,0.832366079958444
AAL,"[0.00154927 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14772588475140996,"[ 3.57740853e-04 -1.32444252e-04  3.33594654e-04 -2.89883749e-05
  1.79571667e-04  2.26503634e-04]","[ 5.62333974e-03 -2.71592364e-03 -7.51561906e-03  7.89273315e-03
 -7.82344350e-03  4.41484268e-05  2.78730362e-04 -2.31006081e-03
 -8.82746148e-04 -2.92403840e-04  8.21344480e-04 -5.22330001e-04
 -5.63527675e-05  1.06520994e-04  2.36814324e-03 -2.09340482e-04
  1.21660267e-03  3.91117530e-03  2.34387808e-04  4.83280089e-04]",-6.148141279238982,0.002137451004603521,0.8323591991296636,-0.03878065445021173,"[-0.11744764 -0.09551035 -0.06218285 -0.02175669  0.01863076  0.05576162
  0.10109688  0.13669748  0.16742345  0.17209346  0.14298333  0.05804818
 -0.09007965 -0.25074444 -0.31910314 -0.23752367 -0.18408186 -0.15444724
 -0.04252578  0.4079259   0.8935517   1.25073668  0.96517265 -0.13104233
 -0.00961014]","[-3.43155757e-04  1.27052319e-03  8.98551294e-04  9.12555863e-05
 -9.35611476e-04  1.05303213e-04]","[ 9.27126058e-03 -5.00973884e-03 -2.60729949e-03  5.60397543e-03
 -3.96587030e-03  2.93001060e-03 -1.85084154e-03 -2.26487919e-04
 -2.30478706e-03  4.63909221e-04  1.36118756e-03 -6.14080025e-05
 -2.23599260e-03  1.75003320e-03 -1.50380830e-04  2.40899415e-05
  1.13140726e-04  1.41374007e-03  1.40756986e-03 -8.53961827e-04]",0.08463006769291434,0.8323591991296636
AAP,"[0.00170666 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14725526546975212,"[-5.83606788e-04  7.09356783e-04 -5.18375187e-05 -3.44179919e-04
  3.72927267e-04  3.50731964e-04]","[ 0.00503154 -0.00671482 -0.00106182  0.00614231 -0.00590133  0.00570361
 -0.00388025 -0.00106333 -0.00152784 -0.00281104  0.0015424  -0.00145849
  0.00173619 -0.00146461  0.00557755  0.00127373  0.00109261  0.00562521
  0.00381616  0.00122848]",-5.522490672627638,0.003995883101000409,0.8323624476217907,-0.03878062594450488,"[-0.11744766 -0.09551047 -0.06218295 -0.02175655  0.01863102  0.05576128
  0.10109653  0.13669756  0.1674236   0.17209336  0.14298345  0.05804815
 -0.09007926 -0.25074478 -0.31910303 -0.23752394 -0.18408135 -0.15444859
 -0.04252415  0.40792541  0.89355118  1.25073511  0.9651716  -0.13104242
 -0.00961007]","[-3.43165192e-04  1.27052629e-03  8.98539314e-04  9.12505722e-05
 -9.35634209e-04  1.05313784e-04]","[ 9.27125711e-03 -5.00975993e-03 -2.60732517e-03  5.60397954e-03
 -3.96585225e-03  2.93001494e-03 -1.85082791e-03 -2.26465842e-04
 -2.30477494e-03  4.63913982e-04  1.36118738e-03 -6.13892450e-05
 -2.23601748e-03  1.75004416e-03 -1.50387624e-04  2.40889971e-05
  1.13138406e-04  1.41373834e-03  1.40759117e-03 -8.53956964e-04]",0.08463008883317041,0.8323624476217907
AAPL,"[0.00180308 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14889908278507757,[-0.00112504  0.00087209 -0.00019342 -0.00023841  0.00037116  0.00054997],"[ 2.90522648e-03 -6.35432774e-03 -4.60060543e-03 -2.62616755e-05
  1.69295495e-03 -2.17098825e-03  6.53939078e-03  4.75960979e-03
 -3.84394808e-03  5.53913638e-03 -1.25267595e-03 -1.65505753e-03
  2.29057252e-03  1.73681699e-03 -6.71102374e-04  2.55920675e-03
  1.61603615e-03  6.60106206e-04  4.73602817e-03  7.56623091e-03]",-5.183967674075999,0.005605720559993615,0.8323644377858584,-0.038780608480699745,"[-0.11744767 -0.09551055 -0.06218301 -0.02175647  0.01863118  0.05576107
  0.10109632  0.13669761  0.1674237   0.1720933   0.14298353  0.05804814
 -0.09007902 -0.25074498 -0.31910297 -0.2375241  -0.18408103 -0.15444941
 -0.04252315  0.40792511  0.89355087  1.25073414  0.96517097 -0.13104247
 -0.00961002]","[-3.43170973e-04  1.27052819e-03  8.98531974e-04  9.12475004e-05
 -9.35648137e-04  1.05320260e-04]","[ 9.27125498e-03 -5.00977284e-03 -2.60734091e-03  5.60398206e-03
 -3.96584120e-03  2.93001760e-03 -1.85081956e-03 -2.26452316e-04
 -2.30476751e-03  4.63916898e-04  1.36118728e-03 -6.13777533e-05
 -2.23603273e-03  1.75005087e-03 -1.50391787e-04  2.40884185e-05
  1.13136985e-04  1.41373728e-03  1.40760422e-03 -8.53953984e-04]",0.08463010178458799,0.8323644377858584
ABBV,"[0.00206196 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15600210999414954,"[-1.42614855e-03  1.42221548e-03 -1.05885497e-03  3.78497524e-04
 -3.06661100e-04  3.53638378e-05]","[ 3.27274191e-03 -8.71116049e-03  7.81871781e-04  1.11704930e-03
  5.78691561e-04  4.81912414e-03 -5.43417348e-04  4.16858625e-03
 -3.25791532e-03  3.06002550e-04  1.74960618e-03 -1.47232355e-04
 -6.55620780e-05  3.07935054e-03 -8.53578507e-04  1.83110524e-03
 -1.40179031e-03  3.23450578e-03 -2.91525777e-03  1.84092928e-03]",-4.733012669383064,0.008799919815776543,0.8323697809140747,-0.038780561594439725,"[-0.1174477  -0.09551077 -0.06218317 -0.02175624  0.01863161  0.05576051
  0.10109574  0.13669774  0.16742394  0.17209313  0.14298373  0.05804809
 -0.09007837 -0.25074554 -0.31910279 -0.23752454 -0.1840802  -0.15445163
 -0.04252046  0.40792431  0.89355002  1.25073156  0.96516925 -0.13104262
 -0.0096099 ]","[-3.43186492e-04  1.27053329e-03  8.98512269e-04  9.12392534e-05
 -9.35685529e-04  1.05337646e-04]","[ 9.27124927e-03 -5.00980752e-03 -2.60738314e-03  5.60398882e-03
 -3.96581151e-03  2.93002473e-03 -1.85079713e-03 -2.26416004e-04
 -2.30474757e-03  4.63924729e-04  1.36118699e-03 -6.13469010e-05
 -2.23607366e-03  1.75006888e-03 -1.50402962e-04  2.40868651e-05
  1.13133169e-04  1.41373442e-03  1.40763926e-03 -8.53945986e-04]",0.08463013655613562,0.8323697809140747
ABT,"[0.00171373 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1486996495071818,"[ 4.41695438e-04 -8.62168567e-04  2.49484085e-04  3.04438435e-04
 -2.00761692e-04 -5.01655605e-05]","[ 0.00221871 -0.01054812  0.00231971 -0.00180279  0.00343576  0.0038831
  0.00224126  0.00499808 -0.00178061  0.00285356  0.00059105  0.00164112
 -0.000374    0.00262115  0.00027044  0.00298284 -0.00262044  0.0043215
 -0.00126431  0.00052513]",-5.4673281891128065,0.004222498818415931,0.8323625935853742,-0.03878062466366597,"[-0.11744766 -0.09551048 -0.06218295 -0.02175655  0.01863103  0.05576127
  0.10109652  0.13669756  0.16742361  0.17209336  0.14298346  0.05804815
 -0.09007924 -0.25074479 -0.31910303 -0.23752395 -0.18408132 -0.15444865
 -0.04252408  0.40792539  0.89355116  1.25073503  0.96517156 -0.13104242
 -0.00961006]","[-3.43165616e-04  1.27052643e-03  8.98538775e-04  9.12503469e-05
 -9.35635231e-04  1.05314259e-04]","[ 9.27125696e-03 -5.00976087e-03 -2.60732633e-03  5.60397973e-03
 -3.96585144e-03  2.93001513e-03 -1.85082730e-03 -2.26464850e-04
 -2.30477439e-03  4.63914196e-04  1.36118738e-03 -6.13884021e-05
 -2.23601860e-03  1.75004465e-03 -1.50387929e-04  2.40889547e-05
  1.13138302e-04  1.41373826e-03  1.40759213e-03 -8.53956745e-04]",0.0846300897830596,0.8323625935853742
ACN,"[0.00199953 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1560073321391488,"[-4.84212431e-05  2.96261839e-04  2.59255752e-04  3.75319552e-04
  2.28916569e-04  8.01836766e-04]","[ 4.40152174e-03 -5.33674571e-03 -4.87478764e-03  4.75180010e-03
 -4.92849721e-03 -3.24249998e-05  2.54488608e-03 -1.52395292e-03
  2.03306659e-04  2.26486275e-03 -1.28290670e-03  1.53327245e-04
  1.29069084e-03 -2.04617391e-03  4.75859959e-03  2.63462711e-03
 -2.77727908e-03  4.38943182e-03  3.17943112e-03 -5.72759469e-03]",-5.0526149430181615,0.006392595298698922,0.832368492522916,-0.03878057290014687,"[-0.11744769 -0.09551071 -0.06218313 -0.0217563   0.0186315   0.05576064
  0.10109588  0.1366977   0.16742388  0.17209317  0.14298368  0.05804811
 -0.09007853 -0.2507454  -0.31910284 -0.23752443 -0.1840804  -0.1544511
 -0.04252111  0.40792451  0.89355022  1.25073218  0.96516967 -0.13104258
 -0.00960993]","[-3.43182750e-04  1.27053206e-03  8.98517020e-04  9.12412420e-05
 -9.35676512e-04  1.05333454e-04]","[ 9.27125065e-03 -5.00979916e-03 -2.60737296e-03  5.60398719e-03
 -3.96581867e-03  2.93002301e-03 -1.85080254e-03 -2.26424760e-04
 -2.30475238e-03  4.63922841e-04  1.36118706e-03 -6.13543404e-05
 -2.23606379e-03  1.75006454e-03 -1.50400267e-04  2.40872397e-05
  1.13134089e-04  1.41373511e-03  1.40763081e-03 -8.53947914e-04]",0.08463012817165508,0.832368492522916
ADBE,"[0.00193813 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15161351490551334,"[-1.78653388e-03  3.70364191e-04 -6.46947764e-04 -6.94480737e-05
 -3.38482436e-05  1.88719792e-04]","[ 2.60915858e-03 -7.71065940e-03 -2.99346279e-03 -3.98150050e-04
  1.08627299e-03 -1.63462736e-03  6.88279022e-03  2.35220558e-03
 -1.81711870e-04  6.08178273e-03 -1.99123167e-03  1.32271520e-03
  1.33279358e-03  5.73590949e-05  2.41659762e-03  4.29130676e-03
 -3.08631589e-03  3.39131573e-03  5.30634634e-03 -1.38166480e-03]",-4.9052128159036155,0.0074078664033669,0.8323672251843705,-0.03878058402111612,"[-0.11744769 -0.09551066 -0.06218309 -0.02175635  0.0186314   0.05576078
  0.10109602  0.13669767  0.16742382  0.17209321  0.14298363  0.05804812
 -0.09007868 -0.25074527 -0.31910288 -0.23752433 -0.1840806  -0.15445057
 -0.04252175  0.40792469  0.89355042  1.25073279  0.96517007 -0.13104255
 -0.00960996]","[-3.43179069e-04  1.27053085e-03  8.98521694e-04  9.12431981e-05
 -9.35667643e-04  1.05329330e-04]","[ 9.27125200e-03 -5.00979093e-03 -2.60736294e-03  5.60398559e-03
 -3.96582571e-03  2.93002132e-03 -1.85080786e-03 -2.26433373e-04
 -2.30475711e-03  4.63920984e-04  1.36118713e-03 -6.13616583e-05
 -2.23605408e-03  1.75006027e-03 -1.50397616e-04  2.40876081e-05
  1.13134994e-04  1.41373579e-03  1.40762250e-03 -8.53949812e-04]",0.08463011992417892,0.8323672251843705
ADI,"[0.00151266 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13995400806567437,[-0.00090397  0.00015533 -0.00012417 -0.00031377  0.00021168  0.00020028],"[ 0.00425841 -0.00604129 -0.00389753  0.00452315 -0.00526075  0.001038
  0.00054844 -0.00244685  0.00053261 -0.00101253  0.00218052 -0.00130022
  0.00395265 -0.00080048  0.00590405  0.00314624  0.00098621  0.0043345
  0.00948791 -0.00075024]",-5.7305045142224875,0.0032454394501419816,0.8323584434470698,-0.03878066108137032,"[-0.11744764 -0.09551032 -0.06218283 -0.02175672  0.0186307   0.0557617
  0.10109696  0.13669746  0.16742342  0.17209349  0.1429833   0.05804819
 -0.09007974 -0.25074436 -0.31910316 -0.23752361 -0.18408197 -0.15444692
 -0.04252616  0.40792601  0.89355182  1.25073704  0.96517289 -0.13104231
 -0.00961016]","[-3.43153562e-04  1.27052247e-03  8.98554081e-04  9.12567526e-05
 -9.35606188e-04  1.05300754e-04]","[ 9.27126139e-03 -5.00973394e-03 -2.60729352e-03  5.60397448e-03
 -3.96587450e-03  2.93000959e-03 -1.85084472e-03 -2.26493054e-04
 -2.30478988e-03  4.63908113e-04  1.36118760e-03 -6.14123659e-05
 -2.23598681e-03  1.75003066e-03 -1.50379249e-04  2.40901613e-05
  1.13141266e-04  1.41374048e-03  1.40756491e-03 -8.53962958e-04]",0.08463006277514852,0.8323584434470698
ADM,"[0.00178314 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1403256393157773,"[-1.33885396e-03  1.22746053e-03 -4.31850868e-04 -3.27889736e-05
  2.97379286e-04  6.69081414e-04]","[ 4.70209253e-03 -5.41233017e-03 -3.98595140e-03  5.47287455e-03
 -5.37435674e-03  1.72446459e-03  6.64411560e-04 -1.48838404e-03
  6.92259518e-04  1.00187166e-03  5.24057820e-05  2.51404929e-03
 -3.22556514e-03  9.17710079e-04 -4.83644090e-04 -1.18901924e-03
 -1.90652432e-03  8.46627914e-05  1.30518945e-03 -7.19614743e-03]",-4.774215914457346,0.008444702861695703,0.8323640261814536,-0.03878061209255228,"[-0.11744767 -0.09551054 -0.06218299 -0.02175649  0.01863115  0.05576111
  0.10109636  0.1366976   0.16742368  0.17209331  0.14298351  0.05804814
 -0.09007907 -0.25074494 -0.31910298 -0.23752407 -0.1840811  -0.15444924
 -0.04252336  0.40792517  0.89355093  1.25073434  0.9651711  -0.13104246
 -0.00961003]","[-3.43169777e-04  1.27052780e-03  8.98533492e-04  9.12481357e-05
 -9.35645256e-04  1.05318920e-04]","[ 9.27125542e-03 -5.00977017e-03 -2.60733765e-03  5.60398154e-03
 -3.96584348e-03  2.93001705e-03 -1.85082129e-03 -2.26455114e-04
 -2.30476904e-03  4.63916295e-04  1.36118730e-03 -6.13801300e-05
 -2.23602957e-03  1.75004948e-03 -1.50390926e-04  2.40885382e-05
  1.13137279e-04  1.41373750e-03  1.40760152e-03 -8.53954601e-04]",0.08463009910598444,0.8323640261814536
