,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope
A,"[0.00194753 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15329626825822215,"[ 9.93237448e-04  7.89046157e-05  4.46748017e-05  2.18082471e-04
 -2.20403804e-04 -3.53442993e-04]","[ 3.29942569e-03 -5.77747914e-03 -9.87106474e-04 -4.36268683e-04
 -5.53642254e-03  9.25471493e-03  1.87858722e-04 -6.00458868e-03
 -3.89274685e-04  4.77250443e-03  6.18496082e-05 -3.35312742e-03
  3.83042499e-04  3.16445588e-03  1.52660624e-03  3.20828247e-04
 -3.51260205e-03  3.23946057e-03  1.55912788e-03 -2.13063227e-03]",-5.0414498889830535,0.006464368903122116,0.8204949820526682,-0.03619204232219774,"[-0.11655817 -0.09416982 -0.05878077 -0.02157843  0.01806751  0.06070687
  0.10331162  0.13964156  0.17073794  0.17692411  0.15523505  0.07577931
 -0.06542215 -0.23332753 -0.32081097 -0.25655518 -0.19155894 -0.16229047
 -0.06886823  0.32833629  0.87310358  1.26627336  1.13975457 -0.11514207
  0.00167745]","[ 8.64619851e-04  9.51398179e-05 -5.30080081e-04  4.47275047e-04
 -1.76565892e-04  1.17261143e-03]","[ 7.23549381e-03 -5.30115714e-03 -5.29730147e-03  5.47239717e-03
 -5.06979722e-03  3.07940320e-03  1.03683767e-03 -1.52719482e-03
 -3.86876209e-04  4.73582334e-04  1.31549004e-03  1.89867040e-03
 -3.40954502e-04  2.61047155e-03 -7.29848949e-04  8.28410961e-05
  2.10186030e-04  1.23411825e-03  3.41313554e-03 -5.39676270e-05]",0.08587615975841595,0.8204949820526682
AAL,"[0.00184447 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15260498042088272,"[ 6.79580644e-04  1.62566956e-04  2.60274846e-04 -1.67718857e-04
  1.50628260e-04 -6.01284989e-05]","[ 0.00308355 -0.00529002 -0.00105575 -0.00174179 -0.00370777  0.01100415
 -0.00358338 -0.00581999  0.00119795  0.00175336  0.00308112 -0.00138484
 -0.00296907  0.00657235 -0.00046272 -0.00521565 -0.00010368  0.00440275
  0.00736336 -0.00314916]",-5.39273942429769,0.004549493257053828,0.8204928747989967,-0.03619203132085323,"[-0.11655805 -0.09416998 -0.05878067 -0.02157837  0.01806759  0.0607069
  0.10331171  0.13964173  0.17073798  0.17692411  0.15523495  0.07577883
 -0.06542216 -0.23332717 -0.32081107 -0.25655495 -0.19155945 -0.16229042
 -0.06886862  0.32833681  0.87310449  1.2662732   1.13975458 -0.11514163
  0.00167768]","[ 8.64608986e-04  9.51495930e-05 -5.30076939e-04  4.47280209e-04
 -1.76571365e-04  1.17261977e-03]","[ 7.23549550e-03 -5.30116496e-03 -5.29730882e-03  5.47240144e-03
 -5.06981012e-03  3.07940053e-03  1.03683921e-03 -1.52718893e-03
 -3.86885930e-04  4.73582632e-04  1.31549961e-03  1.89867333e-03
 -3.40961696e-04  2.61047558e-03 -7.29868127e-04  8.28496050e-05
  2.10187954e-04  1.23411301e-03  3.41311650e-03 -5.39764515e-05]",0.08587615452813081,0.8204928747989967
AAP,"[0.00171752 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14614707710088354,"[ 1.59012589e-03 -1.13155091e-03  4.72575928e-04  1.05393465e-03
 -5.54541409e-04 -7.85932773e-05]","[ 6.99379551e-03 -9.99164284e-03 -2.14653907e-03  7.50444254e-03
 -9.83276125e-03  2.74651211e-03  5.34476619e-03 -4.23852543e-03
 -1.31562738e-03  4.66522208e-03 -3.79785203e-04 -4.69724289e-04
 -1.52297791e-03 -7.96634657e-07  3.10223967e-03  7.64613136e-04
  2.80664868e-04  2.02051169e-03 -3.96266760e-03  7.04118608e-03]",-5.287592729530669,0.005053911760383857,0.8204902793084411,-0.03619201777056921,"[-0.11655791 -0.09417018 -0.05878055 -0.0215783   0.01806767  0.06070694
  0.10331182  0.13964194  0.17073803  0.17692411  0.15523481  0.07577824
 -0.06542217 -0.23332671 -0.3208112  -0.25655466 -0.19156008 -0.16229037
 -0.0688691   0.32833746  0.87310561  1.26627299  1.1397546  -0.11514108
  0.00167796]","[ 8.64595604e-04  9.51616329e-05 -5.30073070e-04  4.47286568e-04
 -1.76578105e-04  1.17263004e-03]","[ 7.23549758e-03 -5.30117460e-03 -5.29731788e-03  5.47240670e-03
 -5.06982602e-03  3.07939725e-03  1.03684110e-03 -1.52718168e-03
 -3.86897903e-04  4.73583000e-04  1.31551138e-03  1.89867694e-03
 -3.40970556e-04  2.61048053e-03 -7.29891748e-04  8.28600854e-05
  2.10190323e-04  1.23410654e-03  3.41309303e-03 -5.39873206e-05]",0.08587614808602283,0.8204902793084411
AAPL,"[0.00174699 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1447828274035379,"[ 7.45096419e-04  1.06172618e-03 -2.01896800e-04  4.47496208e-04
 -1.82273076e-04 -6.73445050e-05]","[ 0.00141984 -0.00270372 -0.00156624 -0.00582045 -0.00024092  0.01294788
 -0.00599931 -0.00438361  0.00073757  0.0011624   0.00182188 -0.00331132
  0.00229098  0.00592676 -0.00438177  0.00097559 -0.0020251  -0.00162409
  0.00560889 -0.00242578]",-5.2738559810852434,0.005123815097967188,0.8204908817565449,-0.03619202091577153,"[-0.11655794 -0.09417013 -0.05878058 -0.02157831  0.01806765  0.06070693
  0.1033118   0.13964189  0.17073802  0.17692411  0.15523484  0.07577838
 -0.06542216 -0.23332682 -0.32081117 -0.25655473 -0.19155993 -0.16229038
 -0.06886899  0.32833731  0.87310535  1.26627304  1.1397546  -0.11514121
  0.0016779 ]","[ 8.64598710e-04  9.51588382e-05 -5.30073968e-04  4.47285092e-04
 -1.76576541e-04  1.17262765e-03]","[ 7.23549710e-03 -5.30117236e-03 -5.29731578e-03  5.47240548e-03
 -5.06982233e-03  3.07939801e-03  1.03684066e-03 -1.52718336e-03
 -3.86895124e-04  4.73582915e-04  1.31550865e-03  1.89867610e-03
 -3.40968500e-04  2.61047938e-03 -7.29886265e-04  8.28576528e-05
  2.10189773e-04  1.23410804e-03  3.41309848e-03 -5.39847978e-05]",0.08587614958132234,0.8204908817565449
ABBV,"[0.00180906 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.14986135316379678,"[ 5.38948031e-04 -6.81717230e-04  3.80943474e-05  9.64278454e-05
 -3.16121322e-04 -5.13782859e-04]","[ 2.78379075e-03 -5.49722829e-03 -2.47691096e-04 -9.93473781e-04
 -6.17399982e-03  9.94851841e-03  7.12589319e-04 -6.62327395e-03
 -8.40939141e-04  5.07821570e-03  5.09079291e-04 -3.46237616e-03
  3.54479438e-04  2.86365286e-03  1.11094176e-03  1.73456067e-03
 -3.56227082e-03 -7.57167298e-05  3.31483855e-03  2.44293074e-03]",-5.30419839583215,0.004970681150588414,0.8204921509743787,-0.03619202754198025,"[-0.11655801 -0.09417004 -0.05878064 -0.02157835  0.01806761  0.06070691
  0.10331174  0.13964179  0.170738    0.17692411  0.15523491  0.07577867
 -0.06542216 -0.23332704 -0.32081111 -0.25655487 -0.19155963 -0.16229041
 -0.06886876  0.32833699  0.8731048   1.26627314  1.13975459 -0.11514147
  0.00167776]","[ 8.64605254e-04  9.51529506e-05 -5.30075860e-04  4.47281983e-04
 -1.76573245e-04  1.17262263e-03]","[ 7.23549608e-03 -5.30116765e-03 -5.29731135e-03  5.47240291e-03
 -5.06981456e-03  3.07939962e-03  1.03683973e-03 -1.52718691e-03
 -3.86889269e-04  4.73582735e-04  1.31550289e-03  1.89867434e-03
 -3.40964167e-04  2.61047696e-03 -7.29874714e-04  8.28525278e-05
  2.10188615e-04  1.23411120e-03  3.41310995e-03 -5.39794827e-05]",0.08587615273157011,0.8204921509743787
ABT,"[0.00173996 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15093181607969186,"[ 7.64540300e-04 -1.36885479e-04  2.39618425e-04  4.07878323e-04
 -1.25539410e-04  7.45042064e-05]","[ 0.00229462 -0.00533223  0.00070727 -0.00124777 -0.00755999  0.01031492
  0.00264743 -0.00740664 -0.00257274  0.00635336  0.00187834 -0.00509106
 -0.00032032  0.00373463  0.00215508  0.0015396  -0.00439755  0.00042882
  0.00112514  0.00286309]",-5.615274626871088,0.0036418094220605542,0.8204907380181065,-0.03619202016535591,"[-0.11655794 -0.09417014 -0.05878057 -0.02157831  0.01806766  0.06070693
  0.1033118   0.1396419   0.17073802  0.17692411  0.15523484  0.07577835
 -0.06542216 -0.23332679 -0.32081118 -0.25655471 -0.19155997 -0.16229038
 -0.06886902  0.32833734  0.87310541  1.26627303  1.1397546  -0.11514118
  0.00167791]","[ 8.64597969e-04  9.51595050e-05 -5.30073754e-04  4.47285444e-04
 -1.76576914e-04  1.17262822e-03]","[ 7.23549722e-03 -5.30117289e-03 -5.29731628e-03  5.47240577e-03
 -5.06982321e-03  3.07939783e-03  1.03684076e-03 -1.52718296e-03
 -3.86895787e-04  4.73582935e-04  1.31550930e-03  1.89867630e-03
 -3.40968990e-04  2.61047966e-03 -7.29887573e-04  8.28582332e-05
  2.10189905e-04  1.23410768e-03  3.41309718e-03 -5.39853997e-05]",0.08587614922455797,0.8204907380181065
ACN,"[0.00181976 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.13883291211678958,[-0.00095333 -0.0002534  -0.00077411  0.00100272 -0.00081124 -0.00015631],"[ 0.00586837 -0.00819424 -0.0031011   0.00399494 -0.00523071  0.00483684
 -0.00011625 -0.00199203  0.00026357  0.00039955  0.00117158  0.00227019
 -0.00291246 -0.00030032  0.00441972  0.00095515 -0.00362977  0.00344481
  0.00026194 -0.00140081]",-4.487774765635362,0.011245640172856338,0.8204923696231051,-0.0361920286834802,"[-0.11655802 -0.09417002 -0.05878065 -0.02157836  0.0180676   0.06070691
  0.10331173  0.13964177  0.17073799  0.17692411  0.15523492  0.07577872
 -0.06542216 -0.23332708 -0.3208111  -0.25655489 -0.19155957 -0.16229041
 -0.06886872  0.32833694  0.87310471  1.26627316  1.13975459 -0.11514152
  0.00167773]","[ 8.64606382e-04  9.51519364e-05 -5.30076186e-04  4.47281447e-04
 -1.76572677e-04  1.17262177e-03]","[ 7.23549591e-03 -5.30116684e-03 -5.29731059e-03  5.47240247e-03
 -5.06981322e-03  3.07939989e-03  1.03683957e-03 -1.52718752e-03
 -3.86888260e-04  4.73582704e-04  1.31550190e-03  1.89867403e-03
 -3.40963420e-04  2.61047654e-03 -7.29872724e-04  8.28516449e-05
  2.10188415e-04  1.23411175e-03  3.41311193e-03 -5.39785670e-05]",0.0858761532742647,0.8204923696231051
ADBE,"[0.00182453 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.1436211722622863,[ 0.00146434  0.00064104 -0.00030255  0.00091519 -0.0006615  -0.00051825],"[ 0.00239937 -0.00300018 -0.00382844 -0.00454179  0.00117101  0.00966523
 -0.00472863 -0.00059166 -0.00092263  0.00014565  0.00155776 -0.00255805
  0.00193713  0.0032529  -0.00034638  0.00237971 -0.00423426  0.00190488
  0.00080324 -0.0043546 ]",-4.910576232070682,0.007368241290908728,0.8204924672066944,-0.036192029192935085,"[-0.11655803 -0.09417001 -0.05878065 -0.02157836  0.0180676   0.06070691
  0.10331173  0.13964176  0.17073799  0.17692411  0.15523493  0.07577874
 -0.06542216 -0.2333271  -0.32081109 -0.2565549  -0.19155955 -0.16229041
 -0.0688687   0.32833691  0.87310467  1.26627316  1.13975458 -0.11514154
  0.00167772]","[ 8.64606885e-04  9.51514837e-05 -5.30076332e-04  4.47281208e-04
 -1.76572423e-04  1.17262138e-03]","[ 7.23549583e-03 -5.30116647e-03 -5.29731025e-03  5.47240227e-03
 -5.06981262e-03  3.07940002e-03  1.03683950e-03 -1.52718779e-03
 -3.86887810e-04  4.73582690e-04  1.31550146e-03  1.89867390e-03
 -3.40963087e-04  2.61047635e-03 -7.29871836e-04  8.28512509e-05
  2.10188326e-04  1.23411199e-03  3.41311281e-03 -5.39781584e-05]",0.08587615351647095,0.8204924672066944
ADI,"[0.00199197 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15746331088754248,"[ 7.15307801e-04  2.16611788e-04  6.79468923e-05  5.18267273e-05
 -5.40730237e-05 -1.93006525e-04]","[ 1.99492633e-03 -4.04270644e-03 -7.05022789e-04 -3.57655591e-03
 -3.44663534e-03  1.18403704e-02 -2.47834104e-03 -6.26432447e-03
  5.81612241e-05  4.07700071e-03  6.49339954e-04 -4.46063628e-03
  1.85837676e-03  5.23878500e-03 -1.76498084e-03  1.84344415e-04
 -2.55238459e-03  1.75972773e-03  2.05050540e-03 -3.80320281e-03]",-5.19733034239941,0.005531311434876375,0.8204958907475263,-0.036192047066223254,"[-0.11655821 -0.09416975 -0.05878081 -0.02157846  0.01806748  0.06070686
  0.10331159  0.13964149  0.17073793  0.17692411  0.1552351   0.07577952
 -0.06542215 -0.23332769 -0.32081092 -0.25655528 -0.19155872 -0.16229048
 -0.06886806  0.32833606  0.87310319  1.26627343  1.13975456 -0.11514225
  0.00167735]","[ 8.64624536e-04  9.51356026e-05 -5.30081435e-04  4.47272821e-04
 -1.76563533e-04  1.17260784e-03]","[ 7.23549308e-03 -5.30115376e-03 -5.29729829e-03  5.47239533e-03
 -5.06979165e-03  3.07940435e-03  1.03683701e-03 -1.52719735e-03
 -3.86872017e-04  4.73582205e-04  1.31548592e-03  1.89866914e-03
 -3.40951400e-04  2.61046982e-03 -7.29840679e-04  8.28374269e-05
  2.10185200e-04  1.23412052e-03  3.41314376e-03 -5.39638217e-05]",0.08587616201383175,0.8204958907475263
ADM,"[0.00194898 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.15213468556015083,"[ 1.42893927e-03 -4.05854702e-04  3.06753743e-04  9.93848676e-04
 -4.50872555e-04  1.83622337e-05]","[ 0.00453795 -0.00745713 -0.0012849   0.00209311 -0.00655327  0.00757694
  0.00063129 -0.00504421 -0.00036249  0.0031799   0.00145919 -0.00140326
 -0.00138161  0.00322746  0.00082283 -0.00072281 -0.00110945  0.00198452
  0.00153615  0.00094563]",-4.927814500647156,0.007242314070562768,0.8204950117367954,-0.036192042477169735,"[-0.11655817 -0.09416982 -0.05878077 -0.02157843  0.01806751  0.06070687
  0.10331162  0.13964156  0.17073794  0.17692411  0.15523506  0.07577932
 -0.06542215 -0.23332754 -0.32081097 -0.25655518 -0.19155893 -0.16229047
 -0.06886823  0.32833628  0.87310357  1.26627336  1.13975457 -0.11514207
  0.00167745]","[ 8.64620004e-04  9.51396802e-05 -5.30080125e-04  4.47274974e-04
 -1.76565815e-04  1.17261132e-03]","[ 7.23549379e-03 -5.30115703e-03 -5.29730136e-03  5.47239711e-03
 -5.06979704e-03  3.07940324e-03  1.03683765e-03 -1.52719490e-03
 -3.86876072e-04  4.73582330e-04  1.31548991e-03  1.89867036e-03
 -3.40954400e-04  2.61047150e-03 -7.29848679e-04  8.28409763e-05
  2.10186003e-04  1.23411833e-03  3.41313581e-03 -5.39675027e-05]",0.0858761598320931,0.8204950117367954
