,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4303423865560309,0.5276194027223332,"[ 1.01826745e-03  1.14381667e-03  4.51567924e-05  4.68162965e-04
 -1.33123470e-06  2.18879044e-04]","[ 4.32516181e-03 -8.00312243e-03  2.66019115e-03  3.33837132e-03
 -1.18641603e-02  5.05732476e-03  3.39498317e-03 -4.81246015e-03
  6.51528229e-04  4.55120472e-03 -1.79081402e-03 -1.99480033e-03
  1.95094114e-03  3.33904850e-03 -1.63944171e-03 -3.13370253e-05
 -1.56623190e-03  1.40997379e-03  4.81000059e-03 -3.29716454e-03]",-4.848431884586312,0.007840662978693059
AAL,0.4311497886919047,0.5347528809752048,"[-3.23527544e-04  4.23484388e-04  1.99752947e-06 -5.50303807e-04
  3.62212400e-04  8.85950555e-05]","[ 0.00527026 -0.00722419  0.00174065  0.00135665 -0.01179746  0.00747658
  0.00479054 -0.00719647 -0.0024206   0.00600872  0.00147788 -0.00168292
 -0.00078978  0.00201235 -0.00023243  0.00051232 -0.0013657   0.00388372
  0.00357109 -0.0094217 ]",-5.107231314474351,0.006052818095545468
AAP,0.424794323552569,0.5332134835430489,[ 0.00149332 -0.00031593  0.00036337  0.00025593 -0.00020353 -0.0003598 ],"[ 0.00245881 -0.0093862   0.00511267  0.00782903 -0.01422576 -0.0008344
  0.00473617  0.00147168  0.00015801 -0.00019919 -0.00173426 -0.00117029
  0.00170823  0.00531628 -0.00109364 -0.00158532 -0.00174387 -0.00147504
  0.0035114   0.00566516]",-5.326655496608002,0.004860298143228643
AAPL,0.41761023141614406,0.5260819357985078,"[-1.08109239e-05  8.69899377e-04 -3.13012155e-04  1.41914362e-04
 -8.43574364e-05 -6.21210454e-05]","[ 0.00311207 -0.00773651  0.00404116  0.00284451 -0.01263862  0.00583808
  0.0028487  -0.00609591  0.00262858  0.00638804 -0.00411524 -0.00356351
  0.00394344  0.00380221 -0.00259269  0.00131129 -0.00208206 -0.00208764
  0.00711137  0.00079156]",-5.33825443441496,0.004804249527918937
ABBV,0.4210192041656116,0.5260277805661799,"[ 5.32643504e-04  1.06494725e-03 -1.79376949e-04 -1.29732281e-04
  3.09340251e-05 -2.72361302e-04]","[ 1.97313332e-03 -8.16919361e-03  5.90925600e-03  4.44805821e-03
 -1.52663782e-02  3.48003160e-03  5.55092346e-03 -3.15921756e-03
 -9.71248751e-05  3.62404444e-03 -2.25680148e-03 -2.68664340e-03
  2.58876414e-03  5.22480838e-03 -1.28123521e-03 -1.29272622e-03
 -3.70913755e-03 -1.14376041e-03  9.31467240e-03  5.77938341e-03]",-5.185359319149973,0.005597924812305308
ABT,0.4164807456354653,0.5300092461633661,"[ 9.92068537e-04  9.78646513e-04  9.97873124e-05  4.21365130e-04
 -5.42279406e-07  1.81926250e-04]","[ 5.76372793e-05 -7.91658313e-03  8.57085054e-03  3.96636712e-03
 -1.81587696e-02  4.01628403e-03  7.67752792e-03 -3.65789092e-03
 -1.51821772e-03  3.88370487e-03 -1.70688214e-03 -2.51911332e-03
  2.54515413e-03  4.80095459e-03 -1.76019334e-03 -1.07621662e-03
 -2.49961466e-03 -4.31514771e-04  6.87817261e-03  3.57139226e-03]",-5.551120216959974,0.0038831048861881832
ACN,-0.09376208365597265,1.0485943588592088,"[-1.80606533e-03  1.81329182e-03 -1.34944403e-03  4.20860681e-04
 -3.78639956e-04  4.48194726e-07]","[ 1.26515556e-02 -8.58758027e-03 -8.64308665e-03  5.05604119e-03
 -3.75239401e-04  2.76738777e-03 -3.58786834e-03 -2.18867505e-03
  2.87133675e-03  2.18264359e-03 -1.49745841e-04 -9.70731199e-04
 -7.00653504e-04  3.63042108e-03 -9.83357121e-05 -9.69353453e-04
 -1.55167128e-03  2.10864191e-03  5.22445779e-03 -2.94378145e-03]",-4.511370354783862,0.010983398705425798
ADBE,0.4328489252707599,0.529678624393446,"[-2.45483517e-04  4.84151898e-04  2.55328137e-05  1.78256786e-04
  1.56022505e-04  4.80225930e-04]","[ 0.00704282 -0.00791078 -0.00120434  0.00294135 -0.00757428  0.00566059
  0.00030514 -0.00557736  0.00224591  0.00530978 -0.00148803 -0.00230828
  0.00032646  0.00303062  0.00074665  0.0008255  -0.00386723  0.00023699
  0.00686173 -0.00248354]",-4.815819721912103,0.00810057913337473
ADI,0.42363646787224635,0.5273615193692696,"[ 6.10756373e-06  6.48322585e-04 -5.10264682e-05 -1.75636694e-04
  1.70473735e-04  6.16827347e-05]","[ 2.30982546e-03 -7.97013669e-03  5.16873236e-03  3.44425222e-03
 -1.39642133e-02  5.00885633e-03  4.10539425e-03 -5.07300784e-03
  1.11541611e-03  5.41853870e-03 -2.48930288e-03 -3.30301252e-03
  2.08364477e-03  4.55687405e-03 -1.04782094e-03 -3.51351342e-04
 -1.91556755e-03 -1.84086919e-05  3.17090315e-03 -9.29939395e-05]",-5.124648903542526,0.005948305418855527
ADM,0.4307883204724054,0.532873887500775,[ 0.00165287 -0.00010941  0.00075976  0.00024751  0.00016329  0.00023519],"[ 0.00430318 -0.00932949  0.00235572  0.00743137 -0.01082966 -0.00011998
  0.00176748  0.00031617  0.00257723  0.00154814 -0.00277325 -0.00316865
  0.00157365  0.00741846  0.0001339  -0.003616   -0.00372255  0.00051319
  0.00620689  0.00426965]",-5.056705045365394,0.006366502327499809
