,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.045863742257563615,0.9193850366405729,[ 0.00124127 -0.00066207  0.00043848  0.00071442 -0.0004999  -0.00020199],"[ 0.00367327 -0.00702271 -0.0007046   0.00191102  0.00096915  0.0041314
  0.00041715  0.005544   -0.00512515  0.00208779 -0.0007188  -0.00133509
  0.0004023   0.00176818 -0.00113278  0.00351344 -0.00513466  0.00339408
 -0.00639765 -0.0040592 ]",-4.440354583312501,0.011791756618257236
AAL,0.44121690048252055,0.5236864626634292,[ 0.00052193  0.00021073  0.00041111 -0.00022924  0.00033331  0.0002444 ],"[ 0.00763363 -0.00040811 -0.0076536   0.01137178 -0.01250512  0.00271022
 -0.00224696 -0.00267669 -0.00253188  0.00055241 -0.00284308 -0.00022486
 -0.00244577 -0.001497    0.0001631  -0.00051799 -0.0019116   0.00265969
 -0.00257176  0.00167125]",-5.804307997068518,0.003014540102058636
AAP,0.4475510692005949,0.5161949945219351,"[-1.12926587e-04  1.08098653e-03 -3.25350830e-05 -4.80355217e-04
  6.20805938e-04  4.31748424e-04]","[ 0.00788629 -0.00180643 -0.00416698  0.01122795 -0.01041396  0.00766647
 -0.0064093   0.00124312 -0.00695053 -0.00208957 -0.00137389 -0.00406628
  0.00034254 -0.00114654  0.00111156  0.00061467 -0.00030613  0.00341866
 -0.00035904  0.00404688]",-5.202393793813514,0.005503374696017614
AAPL,0.04578324102735551,0.9308095910930867,[-0.00089237  0.00025819  0.00010696 -0.0003509   0.0004091   0.00055482],"[ 0.00453012 -0.00672695  0.00021861  0.0027851   0.00210139  0.00552347
  0.00180202  0.00819104 -0.00517253  0.00669284 -0.00494892  0.00348202
 -0.00585426  0.0010448  -0.00177573 -0.00194692  0.00124234  0.0037991
 -0.00254449  0.00916574]",-4.958267025465176,0.007025091594634608
ABBV,-0.08218528210509175,1.057699255457103,[-0.00166791  0.00163391 -0.00106287  0.00039813 -0.00030116  0.00015482],"[ 3.66839918e-03 -7.18509992e-03 -1.66665371e-04  2.18866605e-03
  3.57080861e-04  5.29119511e-03 -1.20346153e-03  5.03519583e-03
 -4.85961262e-03  6.04160919e-05  1.29743177e-03 -1.45357338e-03
  5.03839319e-04  2.98748418e-03 -1.40421351e-03  2.37132457e-03
 -2.02101915e-03  2.79291571e-03 -3.28918785e-03  1.16401561e-03]",-4.316820494620731,0.013342237890969208
ABT,-0.6294731657858802,1.588280840484048,[ 0.00015044 -0.00137603  0.00085043  0.00022265 -0.00048622 -0.00016296],"[ 0.00088984 -0.01018253  0.00072676 -0.00366894  0.00612886  0.00138706
  0.00347783  0.00561259 -0.00282806  0.00178027  0.00176414 -0.0008882
  0.0014048   0.00247517  0.00015282  0.00223093 -0.00133943  0.00307969
 -0.00278254 -0.00076522]",-5.007505148308069,0.006687566998732981
ACN,0.4545107287930237,0.5142573159717194,[0.00091604 0.00066458 0.00030677 0.00057199 0.00036697 0.00087963],"[ 0.00629955 -0.00195062 -0.00648775  0.00819471 -0.00779048  0.0014386
  0.00094861  0.0001388  -0.00295517  0.00342024 -0.00386397 -0.00027973
 -0.00081808 -0.00179518  0.0012702   0.00209305 -0.00417458  0.00309529
 -0.00062848 -0.00541168]",-4.8216885731925885,0.008053177272448002
ADBE,-0.0904164818301408,1.0639858230476673,"[-1.10291447e-03  4.12849745e-04 -1.20335111e-03 -5.46281576e-05
  2.34914570e-04  7.65249502e-05]","[ 2.56479461e-03 -6.79223514e-03 -3.03250058e-03 -1.94741172e-04
  2.55193980e-03 -1.21025574e-03  6.52280257e-03  4.18437952e-03
 -1.43041416e-03  6.34893353e-03 -2.21871135e-03  1.87988984e-03
 -5.19983067e-04  1.24660841e-03  1.10287482e-05  2.86280226e-03
 -2.34725788e-03  2.75639798e-03  1.68479430e-03 -3.65298248e-04]",-4.526559142096318,0.010817834739399278
ADI,0.4494964322754059,0.5132550572732837,[-0.00056917  0.00047347 -0.00029233 -0.00033717  0.00039447  0.00025761],"[ 7.87297301e-03 -1.01418752e-03 -5.79521325e-03  1.14788510e-02
 -1.14266751e-02  5.38061988e-03 -4.27915471e-03 -6.83092068e-04
 -4.44221940e-03 -8.53057045e-04 -1.41581390e-03 -2.14319965e-03
 -3.36617865e-05 -7.80224220e-04  1.12453455e-03  1.20971141e-03
 -1.05426521e-03  2.80413146e-03  2.74054871e-03  8.73497288e-04]",-4.995682734921151,0.006767099386379176
ADM,0.1321258182459322,0.8236114382560118,[-0.00090088  0.00103232 -0.00031221 -0.0001996   0.00051334  0.00065736],"[ 0.00606947 -0.00262748 -0.00583513  0.00799725 -0.00862168  0.00197987
 -0.0002236  -0.00198287 -0.00020576  0.00124998 -0.00125123  0.00274107
 -0.0043744   0.00095096 -0.00252751 -0.00201811 -0.00280978 -0.00197243
  0.00062458 -0.00872386]",-4.364962342889799,0.012715133981436014
