,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.43205761606795096,0.5143004666603167,[ 0.00194701 -0.0001594   0.00017651  0.00074778 -0.00051103 -0.00046136],"[ 0.01132753 -0.01027054 -0.01283035  0.0020909  -0.01163395  0.0087076
  0.00277969  0.00552156  0.00182759  0.00040354  0.00338174  0.00437371
  0.00542262  0.00200874  0.0012043  -0.00636449 -0.00076906 -0.00132937
  0.00473596 -0.00410339]",-4.815836843481227,0.00810044043993648
AAL,0.00705720192736171,0.9298680545200397,[ 0.00078651 -0.00076819 -0.00019669  0.00091618 -0.00079929 -0.00052372],"[ 0.01101747 -0.00341321 -0.00169968  0.00344633 -0.00883747 -0.00396706
 -0.00832856  0.00267626  0.0001936   0.00846338  0.00750863  0.0035029
  0.00193992  0.00104133  0.0017032  -0.00190085  0.00057428 -0.00314576
  0.00111005 -0.00061424]",-4.068997406556205,0.017094518771149626
AAP,0.43681193436315113,0.5169705795582233,"[-1.39692493e-03  7.48546211e-05 -8.36737556e-04 -8.85192311e-04
 -1.20526945e-04 -8.90497514e-04]","[ 0.01092222 -0.00772557 -0.00958015  0.00289625 -0.01162594  0.00602831
  0.0005185   0.00781789  0.00640608  0.00356423  0.00787726 -0.00017397
  0.00233465 -0.00210428 -0.00016314 -0.00538576 -0.00056785 -0.00331627
  0.00141992 -0.00499485]",-4.648084015587816,0.009579939372314508
AAPL,0.42478254750393024,0.5019292600572703,"[ 5.84825641e-04  1.90797361e-04 -1.64201694e-05 -2.91800388e-04
 -2.24989204e-05 -4.85676666e-04]","[ 1.25540544e-02 -9.50832415e-03 -1.01435078e-02 -1.68547266e-03
 -1.80981641e-02  3.68479744e-03 -2.71408253e-03  1.17881885e-02
  8.14394034e-03  3.74802773e-03  2.84048366e-03 -2.48110436e-03
 -3.29952392e-03  5.02873362e-03  3.85813382e-03  1.66233265e-03
  2.80294104e-05 -4.77663428e-03 -1.80070073e-03  3.77134733e-03]",-4.620820417281112,0.009844715972007
ABBV,0.42505869479670966,0.5061961758862507,[-0.00030587  0.0024331  -0.00113153  0.00014432 -0.00026549 -0.00043153],"[ 1.13811499e-02 -1.11553246e-02 -1.40511012e-02  2.10062728e-03
 -1.10059265e-02  1.01077211e-02  4.72598878e-03  4.21052765e-03
  4.65565107e-04 -2.54511486e-03  4.39804150e-05  4.71805729e-03
  4.74740074e-03  4.22902608e-03  1.80770320e-03 -5.99891002e-03
 -2.19705808e-03 -2.14958524e-03  1.28050552e-03 -1.46779854e-03]",-4.8395555119862275,0.0079105694235561
ABT,0.4250794056306309,0.5086277526998954,[-0.00050968 -0.00028511 -0.00094309 -0.00122529 -0.00043806 -0.0019685 ],"[ 1.20616356e-02 -1.16357060e-02 -1.41367586e-02  3.24584191e-05
 -1.45658246e-02  9.19149038e-03  3.21522901e-03  7.43361807e-03
  2.88668568e-03 -1.58411921e-03 -6.75430622e-04  3.08624624e-03
  2.94511403e-03  6.33696197e-03  3.41929239e-03 -3.78199506e-03
 -1.06809913e-03 -1.71649040e-03  4.95749056e-03 -1.36672260e-04]",-4.940667943761533,0.007149821098618214
ACN,0.4342605998131008,0.5182336938286258,[ 0.0004988   0.00083243 -0.00032852  0.00037383 -0.00023713 -0.00016827],"[ 0.01065858 -0.01074115 -0.0146957   0.002801   -0.01231214  0.0122281
  0.00636587  0.00891513  0.00749878 -0.00107112  0.00512382 -0.00054213
  0.00283381 -0.00096948  0.00018607 -0.00603845  0.00030773 -0.00327341
  0.00260107 -0.0083315 ]",-4.883196667311896,0.007572767675575174
ADBE,0.441152441877935,0.5156929915990281,"[ 9.75524615e-04  1.16379347e-03 -3.32763897e-04  9.62077341e-05
 -1.81922114e-04 -4.87469758e-04]","[ 0.01071841 -0.00907299 -0.01200897  0.00331941 -0.01094354  0.00924686
  0.00393663  0.00718283  0.00586359  0.00038927  0.00552452  0.00027806
  0.00282161 -0.00079167  0.00041837 -0.0057401  -0.00023323 -0.00387287
  0.00089157 -0.00645064]",-4.371160354225821,0.01263656916121094
ADI,0.4349401518197365,0.522314242039086,[ 0.00101038  0.00054858 -0.00027126  0.00057392 -0.00043712 -0.00038589],"[ 1.17847089e-02 -1.11731504e-02 -1.37153643e-02  7.78346130e-05
 -1.58654649e-02  8.48837250e-03  8.12638220e-04  1.02703955e-02
  6.04224389e-03  3.90307655e-03  6.94045243e-03  1.95713805e-03
  4.18912887e-03  3.12440972e-04  1.76193484e-03 -5.19659272e-03
  8.94279210e-04 -3.44411146e-03  3.44107374e-03 -5.45979653e-03]",-5.0178555781201055,0.00661870479736451
ADM,0.42811560587771813,0.5087628588179107,[ 0.0018132  -0.00054527  0.00025692  0.00054239 -0.00046006 -0.00053629],"[ 0.01115646 -0.00997362 -0.01220453  0.00262422 -0.01040333  0.00768749
  0.00136098  0.00385939 -0.00013504  0.00238007  0.00607794  0.00617528
  0.00729522 -0.00127605 -0.00176936 -0.00869198 -0.00313908  0.00120663
  0.00423731 -0.0022433 ]",-4.786109828325423,0.008344857247836625
