,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.005177537330634813,0.9709709929986378,[ 0.00132674 -0.00096704  0.00029273  0.00075642 -0.00048137 -0.00016452],"[ 4.01960096e-03 -6.89919406e-03 -8.31066414e-04  2.46121416e-03
  4.22304597e-04  4.66013291e-03  3.29321403e-04  5.49013892e-03
 -5.52497075e-03  2.78029421e-03 -1.55440330e-03 -1.12645992e-03
  2.99535886e-05  1.68748337e-03 -1.39440343e-03  4.04686195e-03
 -6.52975834e-03  3.37413667e-03 -6.73653587e-03 -3.46939623e-03]",-4.5109441141200275,0.010988081274460932
AAL,0.4443333855140602,0.5207193990104814,[ 0.00051796  0.00015028  0.0003841  -0.00022316  0.00033664  0.00025272],"[ 7.87672142e-03  6.43162685e-05 -7.75586822e-03  1.19907590e-02
 -1.24007879e-02  2.77699919e-03 -2.35450643e-03 -2.43616157e-03
 -2.52356215e-03  1.01729892e-03 -3.31072233e-03 -2.25380708e-05
 -2.34725240e-03 -1.36357121e-03  2.94482876e-05  5.46381718e-05
 -2.41235041e-03  2.78648249e-03 -2.11616868e-03  2.17922098e-03]",-5.821494728755621,0.002963172693517148
AAP,0.45000982637241,0.5129263695106829,[-0.00031566  0.00126051  0.0001535  -0.00043449  0.00060036  0.00036574],"[ 7.61605642e-03 -1.86714871e-03 -4.40249977e-03  1.09508081e-02
 -9.99243190e-03  7.28669117e-03 -6.67656051e-03  8.05800691e-04
 -6.60867828e-03 -2.27416955e-03 -1.46642162e-03 -4.02841810e-03
  6.92401738e-04 -1.60777911e-03  1.50919237e-03  6.78388575e-04
 -1.38652673e-04  3.24429605e-03 -7.96732349e-05  3.42896673e-03]",-5.19283855364133,0.005556212801368199
AAPL,0.007940299251735028,0.9682313640590002,[-0.00100724  0.00036832  0.0002028  -0.00025705  0.00048805  0.00047177],"[ 0.00423936 -0.00737717  0.00035777  0.00220238  0.0021259   0.00553613
  0.00198251  0.00728312 -0.00486182  0.00659141 -0.00478702  0.00297314
 -0.00544654  0.00100562 -0.00143148 -0.00237209  0.00203288  0.00368036
 -0.00250196  0.00812921]",-4.936787271563646,0.00717762111706671
ABBV,-0.13104268262056026,1.1067744030072313,[-0.00155909  0.00156647 -0.00114774  0.00038167 -0.00027844  0.00017836],"[ 3.67787263e-03 -7.56254424e-03 -9.09854725e-05  2.06565774e-03
  2.78956313e-04  5.53959761e-03 -1.34370354e-03  4.66805654e-03
 -4.79091984e-03  6.76083026e-05  1.30377282e-03 -1.33283933e-03
  4.18867356e-04  2.97410999e-03 -1.25788066e-03  2.42758815e-03
 -2.10036581e-03  2.74716775e-03 -3.14505020e-03  1.17775819e-03]",-4.315227322973922,0.01336351130768457
ABT,-0.6402746358323251,1.6015577306502378,"[ 6.75253010e-04 -1.97354269e-03  2.88713193e-04  1.76365676e-04
 -3.40192239e-04 -1.13687300e-05]","[ 1.64604474e-03 -1.02369391e-02  1.18306551e-03 -2.71922829e-03
  5.44885100e-03  2.85211058e-03  3.19216177e-03  6.10350668e-03
 -3.41911503e-03  2.65441483e-03  1.15230228e-03 -7.81870821e-05
  5.09193945e-04  3.18729112e-03 -5.91200215e-04  2.87698789e-03
 -2.08385136e-03  3.51911701e-03 -3.40654768e-03  4.39522060e-04]",-5.080344447309679,0.006217766953950505
ACN,0.45667282537648723,0.5124218885237994,[0.00059465 0.0008182  0.00053108 0.00060755 0.00030255 0.0007843 ],"[ 6.27667544e-03 -1.82160896e-03 -6.69310647e-03  8.26095095e-03
 -7.72949792e-03  9.68540037e-04  1.34788304e-03 -8.88476665e-05
 -2.91120842e-03  3.72098871e-03 -4.25594692e-03 -5.44948696e-04
 -4.34622238e-04 -2.13760867e-03  1.41992691e-03  2.57379279e-03
 -5.00783157e-03  2.75626972e-03  1.28717017e-04 -4.92827420e-03]",-4.863513027851304,0.007723303995184867
ADBE,0.010976760779389855,0.96176425974757,"[-2.12374059e-03  9.65457483e-04 -4.01709337e-04  1.42667194e-04
  6.17428358e-05 -1.64093234e-04]","[ 3.01985179e-03 -6.22033926e-03 -3.92561100e-03  5.40959163e-04
  1.40875084e-03 -2.03861918e-03  7.73489713e-03  3.61496549e-03
 -1.80005156e-03  7.42275295e-03 -3.32621188e-03  1.16703988e-03
  6.46093282e-05  4.67529771e-04  4.17612048e-04  3.92016638e-03
 -3.55831502e-03  2.58022156e-03  2.39796933e-03 -1.11462490e-03]",-4.468521126669795,0.01146425750481211
ADI,0.45149961202276157,0.510080378338078,"[-9.11564254e-04  7.61480575e-04  1.35330445e-05 -2.56497841e-04
  3.63143159e-04  1.47147203e-04]","[ 0.00759533 -0.00099002 -0.00611386  0.01122117 -0.01107093  0.00472106
 -0.00426656 -0.00111405 -0.00412509 -0.00103216 -0.00148385 -0.00236476
  0.00042846 -0.00132679  0.00158075  0.00132029 -0.00105181  0.00251102
  0.00321355  0.00036991]",-4.996675996722933,0.006760381222050153
ADM,0.4557105105639021,0.5005866802196013,[-0.00112448  0.00121183 -0.00011343 -0.00016525  0.0004686   0.00059843],"[ 5.95604936e-03 -2.71357612e-03 -5.83729320e-03  7.86135506e-03
 -8.28985161e-03  1.67554428e-03 -9.51345578e-07 -1.96194514e-03
 -1.32386321e-04  1.34168650e-03 -1.30827541e-03  2.44651227e-03
 -4.10516830e-03  9.31095148e-04 -2.48608594e-03 -2.03695082e-03
 -3.43650133e-03 -2.00087776e-03  1.02954440e-03 -7.99733827e-03]",-4.359575475542983,0.012783813539244187
ADP,0.44179438757022094,0.5135465286889357,"[ 4.00788989e-05  7.44634319e-04  2.47914389e-04  1.40360250e-04
  2.01869791e-04 -2.10951103e-05]","[ 8.81725373e-03  3.45685713e-04 -6.46996869e-03  1.33019981e-02
 -1.20366954e-02  5.95100021e-03 -4.73498653e-03  8.45203691e-05
 -5.24106394e-03  5.36779544e-04 -2.69200827e-03 -1.27783058e-03
 -1.08168193e-03  7.66776229e-04 -1.87723790e-03  2.67406368e-03
 -3.53674067e-03  1.99503691e-03  2.75235064e-04  3.47175071e-03]",-5.604218968840537,0.003682295408881463
ADSK,0.45520049474157914,0.5030382863684589,[0.00029307 0.00092948 0.00031349 0.00034698 0.00023378 0.00028508],"[ 0.00605442 -0.00296945 -0.00474871  0.00788284 -0.00720245  0.00375348
 -0.0018043   0.00045275 -0.00342542  0.00071512 -0.00149814 -0.00056784
 -0.00120943  0.00033582 -0.00068716  0.00107488 -0.00326694  0.0020302
 -0.00238275 -0.00138654]",-4.494343398629765,0.011172013766922681
AEE,0.043753271264879955,0.9188006349054203,[-0.00200803 -0.00161684  0.00125465 -0.00187465  0.00118818 -0.00045864],"[ 5.56311414e-03 -4.60148578e-03 -2.30453546e-03  6.08404394e-03
 -4.35450752e-03  5.71780868e-03 -2.84064807e-03  2.55748520e-03
 -4.22941689e-03 -3.04447272e-04  7.14185546e-04 -3.50485264e-04
 -1.77647315e-03  3.69380350e-03 -4.65574582e-03 -1.65372178e-04
 -1.17343533e-03 -3.58378709e-03  6.29855105e-03 -9.77366810e-05]",-4.5239983768090255,0.010845572174456627
AEP,-0.3628439691785356,1.3243799676157404,"[-1.41000691e-03 -1.26562532e-03  5.73839496e-04 -1.09078535e-03
  6.17112200e-04 -6.83372053e-05]","[ 0.00283633 -0.00890577  0.0008605  -0.00068924  0.00459861  0.00401166
  0.00300775  0.00722536 -0.00402856  0.0043785   0.0002471   0.00172185
 -0.00191862  0.00595441 -0.00570967  0.00192492 -0.00149031 -0.00282506
  0.00722135  0.00264992]",-5.001794694168725,0.006725865289626648
