,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.1102868098003771,1.0588859435811433,"[-3.23996654e-03  1.57508323e-03 -6.31233535e-05 -3.82711626e-04
 -5.45302384e-04  4.37427966e-05]","[ 0.00695413 -0.00551623 -0.00935657  0.00805946 -0.01119103  0.00725954
 -0.00881754  0.00438025 -0.0086156   0.00312924 -0.00307375  0.00208966
 -0.00160443  0.00051326  0.00187614 -0.00060328  0.00298529  0.00320412
 -0.00083231  0.00742178]",-4.418626137515134,0.012050777027492276
AAL,-0.5529933017337527,1.503751320360653,[-0.00240902  0.00052989  0.00032176  0.0004247  -0.00089346  0.00021599],"[ 3.94130741e-03 -6.81405467e-03 -1.20766168e-02  3.06056963e-03
 -1.10157684e-02 -4.26503255e-05 -4.61385830e-03 -1.39269275e-03
 -2.35112492e-03  1.45481307e-03  1.34904814e-03  4.75182997e-03
 -1.62270881e-03  4.46485853e-03 -1.54965600e-03 -7.14776710e-05
  3.84018300e-04 -2.04727920e-03  2.98429177e-03 -3.45721060e-03]",-4.436133260699187,0.011841638637094674
AAP,-0.4928373545568147,1.4102487569039768,"[-5.16100793e-03 -5.70997207e-05 -3.10233884e-05 -8.37505767e-04
 -9.85283476e-04 -4.27261803e-04]","[ 0.00493223 -0.00778462 -0.00976701 -0.00044725 -0.00690528 -0.00554183
  0.00078496 -0.00681133  0.00251373 -0.00247575  0.00382319  0.00295325
 -0.00197626  0.00447378 -0.0035623   0.00096789 -0.00147973 -0.00018031
  0.00244317 -0.00043692]",-4.543683342218487,0.010634165058842099
AAPL,-1.0559768752319896,1.9990947926260818,[-0.00183995 -0.00113365  0.00101733 -0.00022754 -0.0004145   0.00021457],"[ 3.88823390e-04 -7.69625485e-03 -1.70773020e-02  5.82227667e-04
 -1.61382951e-02 -4.07941730e-03 -8.41526370e-03 -6.03513151e-03
 -3.81745890e-03 -3.05460625e-03  2.22825886e-03  1.14721956e-03
  6.05165849e-04  2.40687728e-03  8.94107049e-04 -1.75004397e-04
  1.23149552e-03 -3.21425223e-04  2.45087726e-04 -4.59552825e-05]",-4.803117650449061,0.008204129528423929
ABBV,-0.29489768306681796,1.2307292635370721,[-0.00321715  0.00171148  0.0005918   0.00028072 -0.00071311  0.00073569],"[ 6.02177907e-03 -7.00488121e-03 -8.90466299e-03  2.10935297e-03
 -7.06395734e-03 -2.07764225e-03 -1.15886315e-04 -4.28358132e-03
  2.47634501e-03 -1.71542783e-03  6.17130230e-03  2.49782884e-03
  2.10664347e-03  4.49121024e-03  9.87445101e-05  2.53703949e-03
 -1.97277636e-03  2.28479485e-03 -4.77751924e-03  5.80365813e-04]",-4.152511370826608,0.01572487586056292
ABT,-0.8522570477519399,1.8097012733032147,[-0.0042385   0.00112755 -0.00081091 -0.00097741 -0.00021634 -0.00014947],"[ 0.00145113 -0.00677378 -0.01617129  0.00395829 -0.01626997  0.00139421
 -0.00976264 -0.00023544 -0.00542042  0.00192245  0.00171834  0.00478532
  0.00153517  0.00496323  0.00230664  0.00150253  0.00114777  0.00033232
 -0.00304291 -0.00185157]",-4.694194125829557,0.009148236725786093
ACN,-0.3371959015311672,1.289921519061527,"[-5.53358427e-03  5.70010648e-04  7.40667086e-05 -8.00691897e-04
 -9.04128465e-04 -1.02300425e-04]","[ 0.00539464 -0.00670161 -0.0107378   0.00315856 -0.01092497 -0.00112571
 -0.00608931 -0.0048704  -0.00431792 -0.00477346  0.00049    -0.0028189
 -0.00091392 -0.00143018 -0.00049952 -0.00134205 -0.000584    0.00131551
 -0.00180219  0.0028882 ]",-4.271342882088465,0.013963019868436191
ADBE,-0.18239194001685896,1.1481018838857298,[-0.00291495  0.00145908  0.00037646 -0.00054768 -0.00041823  0.00013082],"[ 6.36362276e-03 -5.73085222e-03 -9.31232885e-03  6.74359549e-03
 -9.27247344e-03  5.21239550e-03 -4.34696893e-03  2.73832163e-03
 -2.47073761e-03  2.71011819e-03  2.54566036e-03  2.99359858e-03
  1.09572013e-03  1.69337009e-03  1.09340201e-03 -9.38578356e-04
 -6.24138116e-04  1.05617357e-05 -4.95859978e-03  5.51756574e-04]",-4.660309070666872,0.009463537047956713
ADI,-0.8283693314309344,1.7734853221262787,"[-3.93795528e-03  6.64060116e-04  1.54319155e-04 -6.62655562e-05
 -7.45409350e-04  3.33081935e-04]","[ 0.00199918 -0.00739521 -0.01485272  0.00127764 -0.01396672 -0.00319875
 -0.00698094 -0.00540844 -0.00356308 -0.00292029  0.00131061  0.00086388
 -0.00106344  0.00217964 -0.00130735  0.00029322 -0.0009956   0.00138632
 -0.00148842  0.00340765]",-4.580767401807431,0.010247029689261476
ADM,-0.4787815258889978,1.4191430238172613,"[-1.87908509e-03  1.80726423e-04  3.07820693e-04  2.38067786e-04
 -7.78641088e-04 -1.52360166e-05]","[ 0.00481176 -0.00757    -0.01007192  0.00041787 -0.00752735 -0.003969
 -0.00026538 -0.00484881  0.0010421  -0.00039204  0.00205418  0.00486972
 -0.00368965  0.00607499 -0.00506911  0.00232323 -0.0022303   0.00172704
  0.00296581  0.00340068]",-4.701269940154925,0.009083733975175487
ADP,-0.5725315695796963,1.5334102597454529,"[-3.87804365e-03  1.27583902e-03  3.96883868e-05 -1.02098815e-03
 -2.11453594e-05  3.22108125e-04]","[ 0.00363991 -0.00728319 -0.0129471   0.00167569 -0.01284013 -0.00283167
 -0.00742295 -0.00552355 -0.0055533  -0.00359612 -0.00147254  0.00011037
 -0.0036903   0.00221624 -0.0038078   0.00154839 -0.00342134  0.0035274
 -0.00391779  0.00537947]",-4.43259352560384,0.011883629174810673
