,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.46383637565354613,0.5297962017133315,[-0.00076216 -0.00037015 -0.00035207  0.00082617 -0.00044955  0.00027262],"[ 0.00542575 -0.02257981 -0.01091114  0.01372244 -0.00815354  0.00736065
 -0.01304781  0.00036235 -0.00767807 -0.02805232  0.00948     0.00255116
  0.00373286  0.00315608 -0.00091763 -0.00092783 -0.00052954 -0.00316029
  0.00380996 -0.00223241]",-4.37421513245889,0.012598026144952711
AAL,0.017202138034734093,0.9584389526968595,"[-1.81946729e-04 -1.33825520e-04 -9.58040198e-05 -7.05562343e-05
 -1.43554241e-05 -4.38486250e-05]","[ 0.00547352 -0.00315992 -0.00237028  0.00959391  0.00035407  0.00614629
  0.00196337  0.00152677  0.00290415  0.00065597  0.00839357  0.00208606
  0.00429649 -0.0028031  -0.0005465  -0.00473282  0.00194828  0.00104164
  0.01188509 -0.00749997]",-5.05985238720482,0.006346496267822602
AAP,-0.005382258625783803,0.9762694732687004,"[-5.34421080e-04 -9.07432657e-04  8.50735577e-05 -4.92869867e-04
  8.03385160e-05 -2.15444509e-04]","[ 6.24691256e-03 -2.29602299e-03  4.30740565e-04  9.23681198e-03
  2.72736337e-03  2.05981966e-03  8.04516563e-04 -4.27372378e-03
 -1.88618821e-03 -2.93952096e-03  2.05857727e-03  1.12672600e-03
 -1.32527024e-03 -1.05413126e-04 -2.64952040e-03 -1.50192366e-03
 -1.72479567e-03  7.58349090e-04  1.82212908e-05 -2.77858851e-03]",-5.005301408786321,0.00670232090534499
AAPL,0.44163446827585634,0.5385113868001262,"[-2.08121051e-04  6.05175330e-05 -6.05853262e-05  1.64368370e-04
 -2.88683567e-05  1.63780852e-04]","[ 0.00907947 -0.00603573 -0.00167344  0.00255687 -0.00408027 -0.00079296
 -0.00407328 -0.00194115 -0.00433797 -0.00072916 -0.00017538  0.0034895
 -0.00199981  0.00376599 -0.00027578  0.00107789 -0.0003635   0.0007615
  0.00137055 -0.00134795]",-5.76888271382753,0.0031232451240633795
ABBV,0.02561906907941683,0.9506066067309283,"[-3.65820174e-04 -1.87510139e-04  5.09375888e-05 -4.50102349e-04
  2.23657145e-04  5.02193619e-06]","[ 6.34447124e-03 -4.69532977e-03 -3.81775956e-03  8.20295693e-03
 -5.03147586e-05  7.13128171e-03  3.77201164e-03 -1.36707405e-04
  5.93405621e-04 -3.22143744e-03  2.78323279e-03  2.78795862e-03
  3.70146307e-03  1.36906234e-03  1.82610063e-03 -5.40337566e-03
 -1.28864674e-03 -1.49601491e-03  6.70839063e-03 -4.08215169e-03]",-4.9125004592475126,0.007354076753036202
ABT,0.44406855379251836,0.5326658984388566,"[8.26887959e-04 8.56898899e-05 3.05681497e-04 1.92361782e-04
 6.23095558e-05 1.53434447e-04]","[ 0.00916358 -0.00699705 -0.00314868  0.00216565 -0.00479773  0.00067221
 -0.00347591 -0.00122031 -0.00430905 -0.00040474  0.00093187  0.00440859
 -0.00030664  0.0024362  -0.00168446 -0.00074043 -0.00152055  0.00169596
  0.00152307 -0.00226321]",-5.405636684235328,0.004491194018270491
ACN,0.443730667966236,0.5342245311040084,"[ 6.75315106e-04 -1.83479808e-05  3.53092532e-04  3.50309466e-04
  6.08483072e-05  3.56124075e-04]","[ 0.00789931 -0.00611813 -0.00419798  0.00444495 -0.00447671  0.0044943
 -0.0004475   0.00237553  0.00041504 -0.00053901  0.00196398  0.00234429
 -0.00096543  0.00390122  0.00213793  0.00208163  0.0025489  -0.00011512
  0.00032203 -0.00119385]",-5.494361748981222,0.004109878762923455
ADBE,0.4463173962235189,0.5309409758997715,[ 0.00074353 -0.00072641  0.00067725 -0.00016405  0.00027615  0.00022568],"[ 0.00748247 -0.00322123  0.00049481  0.0056765  -0.00231327 -0.00120041
 -0.00513822 -0.00054316 -0.0024946   0.00275784  0.00376616  0.00462156
  0.0006635   0.00417982  0.00412253  0.00155501  0.00256517 -0.00172438
  0.0015433   0.00173492]",-5.21467545416119,0.005436197485487379
ADI,0.4408042506504215,0.5380032263910175,"[-2.25969658e-04 -5.31527872e-04  1.32817075e-05 -1.20703335e-04
 -4.22178784e-05 -1.17568530e-04]","[ 8.52051321e-03 -7.00845686e-03 -4.67384818e-03  2.98278910e-03
 -5.77055970e-03  3.91526376e-03 -1.23356005e-03  2.53422944e-03
 -3.21685765e-04 -4.59181311e-04  1.33528429e-03  2.97113512e-03
 -4.94892984e-04  4.43520359e-03  2.34421500e-03  1.26308128e-03
  1.43521179e-03  6.41793595e-06  1.96856080e-03  6.74599365e-05]",-5.799500960222871,0.003029065992676087
ADM,0.02561866915070873,0.9583037107949048,"[-5.54041754e-04 -8.98781601e-04  3.44489949e-04 -9.94243859e-05
  2.09508922e-04  4.41133299e-04]","[ 6.82479177e-03 -4.34760026e-03 -2.54315005e-03  7.46334703e-03
 -1.99071889e-04  4.90074176e-03  2.33909021e-03 -1.16843137e-03
 -3.30873012e-04 -3.84441358e-03  9.22424430e-05  1.40328044e-03
 -8.07078862e-04  3.71130050e-03  2.21923813e-03 -9.17644633e-05
  1.48074342e-03 -1.29254537e-03  3.16113993e-03 -4.05326846e-03]",-5.237606479605318,0.0053129583032508945
ADP,0.02455762576212306,0.9541770801394218,"[-2.12755991e-04 -3.49751722e-04  1.12488641e-04 -1.62158158e-04
  1.08703507e-04  9.03535795e-05]","[ 0.0069339  -0.00270232  0.00045854  0.00714214 -0.00065185  0.00023329
 -0.00297439 -0.00120516 -0.00161296  0.00111879  0.0035638   0.00319044
 -0.00026357  0.00285897  0.00213633  0.00159573  0.00284789 -0.00015086
  0.00328577 -0.00075827]",-4.941166360604112,0.007146258395290665
ADSK,0.025614842122973294,0.9544164186376677,"[ 3.30160140e-04 -4.25666156e-04  1.81879716e-04  8.37241662e-05
 -4.04312899e-05 -8.58859946e-06]","[ 0.00727788 -0.00389665 -0.00116539  0.00588017 -0.0027768   0.00140952
 -0.00299719  0.00089728 -0.00110061  0.00169778  0.00328705  0.00448758
  0.00162593  0.00498246  0.0053552   0.00074334  0.00244014 -0.00175362
  0.00399004  0.00242386]",-5.451575955331476,0.0042895392388945085
AEE,-0.15098425607748728,1.1166742721561245,"[-7.96892217e-04  4.45283972e-04 -2.55666952e-04  2.12738598e-04
  2.35101124e-05  3.91113752e-04]","[ 0.00544567 -0.00154617  0.00030119  0.01067375  0.00312322  0.00385739
  0.00251196 -0.00188583  0.00232821 -0.00254884  0.00496818 -0.0015751
 -0.00103432 -0.00260968 -0.00201508 -0.0030674  -0.00087369 -0.002039
  0.00010321 -0.00632406]",-5.38680944548147,0.004576551804707905
AEP,-0.3073559628125614,1.2727912075770618,"[-6.49317447e-04 -7.81600785e-05 -1.43778437e-04  8.23037274e-05
 -1.82617867e-05  1.88330639e-04]","[ 0.00509488 -0.00080419  0.00116019  0.01157406  0.00439137  0.00346182
  0.00280329 -0.00304875  0.00175412 -0.00317424  0.00429132 -0.00144916
 -0.00093577 -0.002132   -0.00165834 -0.00326733 -0.00097214 -0.00180718
  0.00223057 -0.0061324 ]",-5.5917283111541325,0.0037285781495313276
AES,0.44750631687246745,0.5277145251172553,"[-3.14442440e-04  9.45793765e-04 -3.03628060e-04  3.49649863e-05
  6.16239776e-05  1.37658287e-04]","[ 0.00798547 -0.00684896 -0.00516046  0.0044258  -0.00400049  0.00585534
  0.00144983  0.00171948  0.00069929 -0.00233367  0.00194282  0.00144354
 -0.00019686  0.00139628 -0.00049173 -0.00193368 -0.0013959  -0.00104859
 -0.00227636 -0.00388437]",-5.031108760978921,0.00653156461030119
AFL,0.44341452426075273,0.5401596042526948,"[ 1.87763054e-04  5.61602185e-05  7.33322108e-07  5.60854237e-05
 -3.14376582e-05 -3.17420537e-05]","[ 0.00812267 -0.00557256 -0.00290427  0.00373088 -0.00540526  0.00213437
 -0.00304711  0.00279496 -0.00013     0.00128936  0.00213504  0.00302965
 -0.00130899  0.0051424   0.00286848  0.00332906  0.00192635  0.00127669
  0.00233592  0.00486059]",-5.766185011055552,0.003131682086183445
AIG,0.43812621440287547,0.540656398589932,"[ 6.31252981e-05 -4.34110317e-04  1.47490037e-04 -5.06063779e-05
  1.81707778e-05  2.75398443e-06]","[ 0.00737077 -0.00366694 -0.00093833  0.00531863 -0.00415633  0.001266
 -0.0031101   0.00317606  0.00138984  0.00171127  0.00288772  0.00258732
  0.00045192  0.00589457  0.00642512  0.00073189  0.00064097 -0.00203022
  0.00535973  0.00658311]",-6.029694857063751,0.0024062281101171
AIZ,-0.19760169528094956,1.1602297080988717,"[-8.54775685e-05 -2.52829841e-04  2.35670591e-04  1.64135342e-04
  9.35127662e-05  3.73198329e-04]","[ 0.00567982 -0.0011203   0.00132217  0.01012936  0.00258262  0.00200563
  0.00065419 -0.00201544  0.00157967 -0.00187652  0.00364427 -0.00185819
 -0.00399313 -0.00085836 -0.00269246  0.00079618 -0.0017899   0.00043688
 -0.00368035  0.0028957 ]",-4.947681736349699,0.0070998491875564375
AJG,0.4626967248750614,0.5319755980169151,[-0.00017687  0.00085572 -0.00010757  0.0012561  -0.0001455   0.00106876],"[ 0.00534904 -0.02213205 -0.01002228  0.01391517 -0.0076388   0.00606836
 -0.01428676 -0.00047044 -0.00860902 -0.02791827  0.00978424  0.00285473
  0.00327669  0.00274929 -0.00198957  0.00020127  0.00043389 -0.00093131
  0.00630552 -0.00215973]",-4.520460491439958,0.010884010520709999
