,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.45174823686919197,0.5294974936725929,[0.00052992 0.00034063 0.00047692 0.00046084 0.00013154 0.00026721],"[ 0.01035301 -0.00844856 -0.00306579  0.00115091 -0.00674738  0.00046349
 -0.00538881  0.00030121 -0.00277746  0.00094462  0.00116354  0.00380124
 -0.00213624  0.00377531 -0.00036383  0.00268818  0.00105203  0.00107218
 -0.00219541 -0.00341918]",-5.319188326905267,0.004896726653938957
AAL,0.03186490742111904,0.9427143481535973,"[ 3.62126014e-04  1.63564750e-03  2.96124434e-04  5.85736765e-04
  1.73185724e-04 -4.56338037e-05]","[ 0.00892755 -0.0067995  -0.00346282  0.00515893 -0.00347208  0.00483331
  0.00076353  0.0030435   0.00317451  0.00016486  0.00468621  0.00027401
 -0.00179968  0.00073635 -0.00178952  0.00172238  0.00074229  0.0018984
 -0.00042808 -0.00495984]",-4.611830520834377,0.009933617960235876
AAP,0.03186470086421853,0.9436579525706629,"[-7.89191366e-05 -7.61765321e-05  6.96006874e-06  1.32924337e-04
 -2.90799427e-05  1.56180508e-04]","[ 0.00728557 -0.00491317 -0.00297255  0.00860589  0.00017051  0.00564764
  0.00223992 -0.00059514 -0.00044519 -0.00318417 -0.00031727  0.00138133
 -0.00322281  0.00393641 -0.00066456  0.00241145 -0.00099356  0.00110876
 -0.00462052  0.00090113]",-4.765019373039746,0.00852272312974738
AAPL,0.4441639987498497,0.5326082968435689,"[ 3.25114249e-04  4.00932000e-04  2.82758469e-05  2.13871148e-04
 -3.08371863e-05 -1.35143332e-05]","[ 0.01314758 -0.00969265  0.00089603 -0.00207998 -0.00316621 -0.00370191
 -0.00319784 -0.00429157 -0.00147735 -0.00249292  0.00177966  0.00075667
 -0.0023237   0.00224307 -0.00083843  0.00269233  0.00104003  0.00202884
 -0.00236057 -0.00318945]",-5.830110658044022,0.0029377518763597428
ABBV,0.44975325807674876,0.5304130561956623,"[ 2.12722126e-04 -3.77715189e-04  2.49387511e-04  9.67989368e-05
  6.39391729e-05  2.55831619e-04]","[ 0.00705788 -0.0060417  -0.00571657  0.00756929 -0.00452129  0.00768879
  0.00100694  0.00508587  0.00282057  0.00046302  0.00283145  0.00058835
 -0.0037422   0.0024584  -0.00138059  0.0036908   0.00209316  0.00065713
 -0.00356177 -0.00882355]",-5.42919941337993,0.00438660625554618
ABT,0.45128037288246664,0.5291861694563473,[ 0.00145362 -0.00022739  0.00090015  0.00023377  0.00026396  0.00027599],"[ 1.13879284e-02 -9.06626715e-03 -1.91035702e-03 -5.43895430e-04
 -6.37998201e-03 -1.62567297e-03 -5.74745966e-03 -1.65735612e-03
 -2.85948453e-03 -3.35014173e-04  1.58962966e-03  2.00788615e-03
 -2.03398465e-03  1.62774484e-03 -1.05072486e-03  9.26483174e-04
  9.01651795e-04  8.33869374e-04  5.72933771e-05 -3.22030132e-03]",-5.333878692196078,0.004825317746338407
ACN,0.03186489172967862,0.9530961140462543,"[8.61112685e-04 6.45510372e-04 6.74130540e-04 3.00943246e-04
 2.86751400e-04 7.60688998e-05]","[ 8.81026053e-03 -6.98114453e-03 -3.68093523e-03  4.22043026e-03
 -5.03104309e-03  2.68877214e-03 -3.49703214e-03  4.10920123e-04
 -2.55464274e-03 -1.82942493e-05  5.76449966e-04  3.05149172e-03
 -2.39519329e-03  2.85001180e-03 -7.57176605e-04  6.52815499e-04
  6.39926981e-04 -1.03010355e-03  9.20688885e-04 -6.11116894e-03]",-4.951338793311776,0.007073932053757464
ADBE,0.44666854855423804,0.5308669725363744,"[ 1.60337094e-03 -7.48753825e-04  1.08676413e-03  5.37105649e-05
  3.26321470e-04  2.86711702e-04]","[ 0.01192876 -0.00906025 -0.00072124 -0.00062144 -0.00494971 -0.00199655
 -0.00507396 -0.00190487 -0.00271828  0.00031294  0.00185914  0.00347971
 -0.00195962  0.00270795 -0.00196418  0.00177714 -0.00032138  0.00117612
 -0.00123179 -0.00721377]",-5.6281102975434685,0.003595363078338423
ADI,0.4446148766153211,0.5342017083387123,"[ 3.99129205e-04  1.48360403e-04  2.66913242e-04  1.80087922e-04
  4.15477891e-05 -8.29015644e-05]","[ 0.01186953 -0.0095749  -0.00194542 -0.00102979 -0.00664993 -0.0009445
 -0.00469412  0.00014278 -0.00084385  0.0004979   0.00240816  0.0016872
 -0.00332574  0.00215476 -0.00223282  0.00321633  0.00120613  0.00186483
 -0.00115126 -0.00768874]",-5.877501343769267,0.002801777214266415
ADM,0.43536856199890156,0.5346828133707466,"[ 2.32366348e-04 -3.97116505e-04  2.67083395e-04 -7.23457230e-05
  1.03769429e-04  1.60549263e-04]","[ 0.00827184 -0.0064379  -0.00375087  0.00642358 -0.00293696  0.00598062
  0.00081876  0.00355032  0.00132818  0.00083842  0.00123842  0.0033675
 -0.0050654   0.00601436 -0.00297594  0.00757812 -0.00060529  0.00429481
 -0.00901837 -0.00696611]",-6.310676012821146,0.00181680464075224
