,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.04106783223294076,0.9228573420352688,[ 0.00254651 -0.00052453  0.00095153  0.00055268  0.00011806  0.00022443],"[ 0.01010148 -0.00542278 -0.00705765  0.00639771 -0.00870591  0.00217008
 -0.0060309  -0.00526922 -0.00201115 -0.0076526   0.00383141 -0.00061804
 -0.00091113  0.00482513 -0.00311881  0.00464759 -0.00131105  0.00378673
  0.00515361  0.00371198]",-4.5521055872164835,0.01054497762179293
AAL,0.4458842766977628,0.522022963169162,"[ 1.77597816e-03  4.77258813e-04  6.01245691e-04 -2.49818897e-04
  6.83679710e-05  2.92809151e-04]","[ 0.01505644 -0.00384047 -0.00129697  0.01218779 -0.00551087  0.00963448
 -0.00546297  0.00207086 -0.00321913 -0.00239412  0.00239468  0.00203632
 -0.00147201  0.00557504 -0.00275436  0.00407127  0.00038247  0.00169485
  0.01035705 -0.00155912]",-5.635570862225495,0.0035686394501683967
AAP,0.44966569726862315,0.5123694897837751,"[ 1.77591396e-04  2.51143693e-04 -7.12602181e-06 -1.38009332e-04
  1.98661773e-05 -1.90602562e-05]","[ 0.01439944 -0.00412566 -0.00145844  0.01168164 -0.00499094  0.01022386
 -0.00529051  0.00449009 -0.00477824  0.00091358 -0.00073211  0.00404272
 -0.00386971  0.00520308 -0.00375765  0.00232594 -0.00015484  0.00030498
  0.00603335 -0.00355041]",-5.035518549927547,0.006502825202799014
AAPL,0.041069559447429425,0.9237597081775283,[ 0.00186086  0.00139203  0.000222    0.00034493 -0.00021757  0.00021009],"[ 0.01179497 -0.00484469 -0.00539921  0.00782663 -0.00774525  0.00299375
 -0.004962   -0.00556852 -0.00040543 -0.00856686  0.00494485 -0.001851
 -0.00074546  0.0023878  -0.00261009  0.0011874  -0.00039334  0.00201999
  0.0020381   0.00578964]",-4.9166725353724186,0.007323458899413923
ABBV,0.45225507498233164,0.520381700589352,"[ 1.42092095e-03  1.35104061e-04  4.13282671e-04  9.10390169e-05
 -1.55243132e-04  2.09931677e-04]","[ 0.0137939  -0.00374766 -0.00446119  0.01125548 -0.00882079  0.00582233
 -0.0064163  -0.00445237 -0.00075853 -0.0079985   0.00477449 -0.00022066
 -0.00237719  0.00384806 -0.00484879 -0.00011306  0.00094456 -0.00113191
  0.0078049   0.0048311 ]",-5.255168278707976,0.005220467724494949
ABT,0.45747851013460755,0.512665785633098,[ 0.00159566  0.00132242  0.00053154 -0.00026815  0.00019788  0.00042772],"[ 0.01380727 -0.00440538 -0.00202802  0.00992207 -0.00482947  0.00714265
 -0.00388907  0.00025661 -0.00174055 -0.00339308  0.00289563  0.00100917
 -0.001644    0.00382898 -0.00323087  0.00209103 -0.00114436  0.00085094
  0.00458954 -0.00012283]",-4.667519389244033,0.009395547339261767
ACN,0.4556838712103327,0.5116003274574102,"[ 1.78657206e-03  1.60506139e-03  3.53309237e-04 -9.40290575e-05
  1.09339709e-04  3.76574310e-04]","[ 0.01565756 -0.00408109  0.00050534  0.01119073 -0.00274243  0.00877567
 -0.0022658   0.00169807 -0.00020737 -0.0027134   0.00456673  0.00101649
 -0.00017115  0.0038452  -0.00230416  0.00270266 -0.0021683   0.00197427
  0.00075031  0.00108394]",-4.71704860272903,0.008941529649232963
ADBE,0.4546487387156312,0.5157689714473621,"[ 3.44074628e-03 -1.57600992e-05  1.05852371e-03 -6.43717644e-04
  1.35204994e-04 -6.00362780e-04]","[ 1.33811407e-02 -4.27553653e-03 -3.44826859e-03  1.01388200e-02
 -6.86794446e-03  6.45816384e-03 -5.65400650e-03 -1.72473306e-03
 -2.37452401e-03 -5.59394093e-03  2.92921439e-03  1.73877989e-04
 -2.54931478e-03  4.28285707e-03 -5.79901942e-03  2.19165624e-03
 -3.55672870e-03 -8.28898467e-05  3.69988034e-03 -4.61545113e-04]",-4.932460197121445,0.007208746510340171
ADI,0.44880879478443586,0.5204756666393607,[ 0.00189849  0.00067924  0.00024825  0.00015877 -0.00011195 -0.0001083 ],"[ 0.01560278 -0.00354474 -0.00120544  0.01328388 -0.00657021  0.01056741
 -0.00757146  0.00166458 -0.00545613 -0.00480113  0.0013422  -0.00128258
 -0.00191619  0.00273538 -0.0041685   0.00186255 -0.00186381 -0.0001352
  0.00743449 -0.00073776]",-5.4288768910134,0.0043880212623501605
ADM,0.04106948951263755,0.9258560638521593,"[-4.67754619e-05  9.82361544e-04  4.89303329e-05 -9.26427691e-04
  3.27941028e-04 -4.37949701e-05]","[ 0.01167503 -0.00467884 -0.00619146  0.00925957 -0.00995675  0.00526396
 -0.0090635  -0.00368317 -0.00527008 -0.00840817  0.00243945 -0.00214792
 -0.00098668  0.00475622 -0.0040366   0.00635952 -0.00378463  0.00549011
  0.00327768  0.00471802]",-4.837060299593389,0.007930332620849622
