,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4570677444854777,0.5236099776034624,"[2.91774430e-04 2.00230934e-04 2.04706755e-04 5.38958722e-04
 1.20740588e-05 5.25775391e-04]","[ 1.01128684e-02 -8.62388259e-03 -3.05625072e-03  1.58036323e-03
 -5.75325643e-03  4.86371862e-04 -5.19579099e-03  6.31702949e-05
 -3.24324824e-03  1.06604132e-03  9.95952524e-04  4.10528668e-03
 -1.75441999e-03  4.04618544e-03 -1.72765612e-04  2.49584561e-03
  6.17566028e-04  8.08914975e-04 -2.13556380e-03 -2.96201431e-03]",-5.332974339276062,0.004829683510330474
AAL,0.03598585868809448,0.9376914302878961,[-0.00017677  0.00126875 -0.00034475  0.00075147 -0.00010979  0.00055437],"[ 8.82035082e-03 -6.83872043e-03 -3.27498509e-03  5.54456036e-03
 -2.68586290e-03  4.99368876e-03  1.13636527e-03  2.66159598e-03
  3.00051927e-03  2.15621860e-05  4.46822416e-03  7.61064145e-04
 -1.40652250e-03  1.15832355e-03 -1.38947801e-03  1.68061052e-03
  5.16628320e-04  1.55895866e-03 -7.65496102e-04 -4.32174546e-03]",-4.619793350404395,0.009854832347900548
AAP,0.03590135658187007,0.9398714953469653,"[-7.55561672e-05 -4.51751302e-05  3.51403083e-05  1.35619430e-04
 -1.49630725e-05  1.32765036e-04]","[ 0.00721669 -0.00491199 -0.00316843  0.00876026 -0.00011096  0.0058392
  0.00220414 -0.0007322  -0.00063852 -0.00329998 -0.00044316  0.00132991
 -0.00312787  0.00390092 -0.00070516  0.00232663 -0.00121927  0.00090381
 -0.00424426  0.00074828]",-4.752206457701783,0.008632626648322227
AAPL,0.4503642204348498,0.5266258566437373,"[ 2.73231524e-04  3.52658150e-04 -4.38346968e-05  2.28106553e-04
 -6.34434363e-05  5.28697976e-05]","[ 0.01302489 -0.01020412  0.00076936 -0.00199169 -0.0028013  -0.00392819
 -0.00292113 -0.00431757 -0.00144921 -0.00243053  0.00183231  0.00100621
 -0.00218469  0.00237256 -0.00093544  0.00287324  0.00076767  0.0019201
 -0.00230038 -0.00316691]",-5.828728775891443,0.0029418143095018513
ABBV,0.0358890836043405,0.9430059677743907,"[ 1.97521498e-04 -3.27816655e-04  2.71837959e-04  1.11317880e-04
  7.67919499e-05  2.41536651e-04]","[ 0.00707759 -0.0061963  -0.00569128  0.00751314 -0.00427568  0.00770692
  0.0006748   0.00480214  0.00240612  0.0003688   0.00260678  0.00064019
 -0.00344807  0.0022404  -0.00136993  0.00332863  0.00195182  0.00025949
 -0.00304    -0.00840939]",-5.413847437066361,0.00445446891098241
ABT,0.4572073454360254,0.5234349386022257,[ 0.00134965 -0.000311    0.00076535  0.00027172  0.000203    0.00041182],"[ 1.12476028e-02 -9.49348367e-03 -1.99655454e-03 -4.26951543e-04
 -5.66961776e-03 -1.77705729e-03 -5.59096517e-03 -1.70975426e-03
 -3.06938676e-03 -1.88008526e-04  1.54639684e-03  2.25807259e-03
 -1.84694054e-03  1.80552827e-03 -1.03357564e-03  8.53786734e-04
  6.69632171e-04  7.86412429e-04  8.05211303e-05 -3.05158929e-03]",-5.32259722424656,0.004880062634570096
ACN,0.03841770369226821,0.9456764765468153,"[5.07697181e-04 3.92359994e-04 2.42846219e-04 4.08850736e-04
 9.55074735e-05 4.79781248e-04]","[ 8.75764267e-03 -7.03553683e-03 -3.47811652e-03  4.52985728e-03
 -4.14101255e-03  2.73450242e-03 -3.17295571e-03  1.44953750e-04
 -2.83364775e-03  6.73125472e-06  4.97090423e-04  3.36303165e-03
 -1.95862202e-03  3.24786021e-03 -4.26315619e-04  5.37607071e-04
  3.98135976e-04 -1.02599335e-03  5.82940564e-04 -5.59175221e-03]",-4.962969664648341,0.006992132681314963
ADBE,0.4527787034958695,0.5250765270004647,"[ 1.58337085e-03 -8.09731541e-04  1.02923983e-03  5.23802628e-05
  2.98463305e-04  3.34822446e-04]","[ 0.01202249 -0.00972253 -0.00075685 -0.00087419 -0.00454495 -0.00226166
 -0.0048031  -0.00170513 -0.00247864  0.00058411  0.00204045  0.00341483
 -0.00195227  0.00288635 -0.00207135  0.00222947 -0.00036302  0.00121939
 -0.00145665 -0.00729218]",-5.629249299763885,0.003591270283102895
ADI,0.4532673065683029,0.528271512369476,"[ 2.09019377e-04  5.92732950e-05  4.62356885e-05  2.85590853e-04
 -6.28222515e-05  1.50929573e-04]","[ 0.01168251 -0.0099634  -0.00190516 -0.00091822 -0.00591457 -0.00135702
 -0.00511104 -0.00020327 -0.00177735  0.0009081   0.00209314  0.00250572
 -0.00288939  0.00241411 -0.0024576   0.00293752  0.00064412  0.00154659
 -0.00053625 -0.00770864]",-5.758584442042603,0.003155575338138013
ADM,0.4422358340000051,0.5284123152760611,"[ 2.67754995e-04 -3.56190403e-04  3.22875109e-04 -8.11667984e-05
  1.29428539e-04  1.09714378e-04]","[ 0.00819302 -0.00669144 -0.00404811  0.00638752 -0.00312565  0.00616193
  0.0006198   0.00359904  0.00121093  0.00073742  0.00105936  0.00292455
 -0.00488646  0.00582745 -0.00295927  0.00799103 -0.00057811  0.0035936
 -0.00877224 -0.00661984]",-6.299076127786265,0.001838002071909417
ADP,0.45880399031087093,0.5194908610842532,[ 0.00048163 -0.00015445  0.00041824  0.00021294  0.0001639   0.00043864],"[ 1.11872058e-02 -8.78134527e-03 -9.61088865e-04  7.82915176e-04
 -3.21194039e-03 -1.38038218e-03 -2.96479672e-03 -3.13514546e-03
 -2.19005636e-03 -2.36830917e-03  8.59415354e-04  7.55509895e-04
 -2.85443029e-03  1.48850157e-03 -1.56907826e-03  9.17703339e-04
  9.28377149e-04  5.57366730e-05  1.04129238e-03 -6.51768457e-03]",-5.047095075755068,0.006427979143435228
ADSK,0.4546009676369786,0.5247877298067063,"[ 5.42279144e-04 -5.78589232e-04  3.20274411e-04  5.85291960e-05
 -2.50558812e-05 -4.70767848e-05]","[ 0.01088077 -0.00866582 -0.0017366   0.00136564 -0.00419273  0.00019641
 -0.00352463 -0.00014846 -0.00178534  0.00101127  0.00195255  0.00409623
 -0.00168458  0.00417391 -0.00092318  0.0032087   0.00016106  0.00119102
 -0.00217013 -0.0060626 ]",-5.515451258582111,0.004024111014044113
AEE,0.4499349318918945,0.5238716843473343,[-0.00027312  0.00088976 -0.00011672  0.00029387  0.00011585  0.00050317],"[ 8.72377183e-03 -6.42164707e-03 -2.51135096e-03  7.23671794e-03
 -5.76937401e-05  7.27715160e-03  5.49211503e-03  4.11483470e-03
  6.27654906e-03 -2.58752391e-04  4.67608557e-03  6.36292958e-04
 -3.23006779e-03  3.56703763e-03 -2.69066334e-03  6.35598509e-03
 -8.94087048e-04  2.75070364e-03 -9.61582338e-03 -7.87034689e-03]",-5.6862993595197855,0.003392122797821622
AEP,0.44972233227540864,0.5271070346487678,"[-1.55323183e-04  6.70414958e-04 -1.20881201e-04  2.72079247e-04
  3.85833266e-05  3.38403286e-04]","[ 0.00933301 -0.00657043 -0.00132447  0.00672564  0.00148681  0.0061329
  0.00702483  0.00201433  0.00704288 -0.00263326  0.00466162 -0.00136032
 -0.00323244  0.00261821 -0.00179098  0.00596161  0.00058012  0.00211265
 -0.0088547  -0.00846841]",-5.86019175998546,0.0028506969806519618
AES,0.03588775522572662,0.9320394960715396,"[-2.54846090e-05  7.61138047e-04  2.21315275e-05  3.36179320e-04
  1.25490827e-04  5.25343770e-04]","[ 0.00763735 -0.00580027 -0.00395405  0.00776367 -0.00212448  0.0068393
  0.00137891  0.003256    0.0013868   0.00070979  0.00250336  0.00345145
 -0.00141447  0.00448419 -0.00021975  0.00266573 -0.00152511  0.00010805
 -0.00688206 -0.00245334]",-5.415540826085267,0.004446932145382563
AFL,0.45725389819798773,0.5241551858432059,"[4.57491882e-04 5.73809655e-04 5.50578042e-05 2.60606606e-04
 2.85093515e-05 1.97416365e-04]","[ 0.01108454 -0.00895539 -0.00157508  0.00051415 -0.00469311 -0.00116919
 -0.00506346 -0.00149465 -0.00350333  0.00053012  0.00094377  0.00385582
 -0.00243905  0.00334223 -0.00270665  0.002383   -0.00153284  0.00296851
  0.00044456 -0.00134295]",-5.350831788576374,0.004744203183752863
AIG,0.4563145163996967,0.528838505307545,"[ 2.19866526e-04 -3.58184453e-04  2.55088600e-04  2.49384035e-05
  5.53632177e-05  1.04956618e-04]","[ 0.00979969 -0.00825312 -0.00328868  0.00240493 -0.00568474  0.0016426
 -0.00484136  0.00162026 -0.00252313  0.00263945  0.0018751   0.00525008
 -0.00168226  0.00444942 -0.0017339   0.00337866 -0.00093126  0.00282088
 -0.00154321 -0.00247626]",-5.619974528870295,0.003624733433845381
AIZ,-0.2651190630594716,1.2359819862442216,"[-3.96490840e-05  1.99271446e-04  1.73055843e-04  2.45317614e-04
  1.34605450e-04  4.91235431e-04]","[ 0.00544253 -0.00389041 -0.00523782  0.0111809  -0.00123285  0.00874984
  0.00191004  0.00189365 -0.00045622 -0.00173663  0.00012706  0.00175002
 -0.00278849  0.00263556 -0.0018817  -0.0001573  -0.00299001  0.00042173
 -0.0016448   0.00245338]",-5.3107508808507475,0.004938217312376709
