,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.46890795224034937,0.5259098708015417,"[ 1.16376838e-04 -6.82021408e-04  5.72035222e-05  1.46547035e-04
 -2.02753586e-04 -1.73574740e-04]","[ 0.0045636  -0.00610641 -0.00528038  0.003342   -0.00223721  0.00282695
 -0.0001249  -0.00013866  0.00029767  0.00071318 -0.00054949  0.00105012
  0.00117159  0.00066211 -0.00087886  0.00314318 -0.00152064  0.00081154
 -0.00253122 -0.00213285]",-5.728346100251937,0.0032524520172807023
AAL,0.46579817258793865,0.5286495705274014,"[ 6.49432999e-05  1.31593826e-04  1.30735114e-04 -1.71933828e-04
  1.88246674e-04  1.28597632e-04]","[ 4.49316817e-03 -4.12432562e-03 -8.16835466e-03  2.57770652e-03
 -1.48753702e-04  6.93878200e-05  9.43318078e-04  2.66234287e-03
 -7.71881337e-04 -5.42465452e-04  8.39291177e-04  3.26148015e-03
 -2.86930810e-03 -6.18817894e-04  2.67674477e-03  1.36596627e-03
 -1.81154037e-03  1.62463689e-03  1.08219629e-03  3.41875889e-03]",-6.002566571227071,0.0024723984397976274
AAP,0.4578183749960976,0.5337173558949772,"[ 9.10008464e-05 -2.50546484e-04  7.03370293e-05  1.96501812e-04
 -8.67325943e-05  5.63469271e-05]","[ 4.84937217e-03 -7.22453156e-03 -4.08246203e-03  4.31095044e-03
 -3.35065805e-03  3.60428510e-03 -6.81930594e-04 -9.06451555e-04
  5.90652713e-04  1.41573023e-04  7.82716549e-05  1.04722899e-03
  1.30240173e-03  1.31048863e-03 -1.80673249e-03  2.90721464e-03
 -9.11593427e-06  2.72188720e-04 -4.36315914e-03  7.55137775e-04]",-6.577320499420087,0.0013915730244661803
AAPL,0.465232412008934,0.5268300496601486,"[-1.25225073e-04  2.14039282e-04  3.94996042e-05 -1.25483827e-04
  1.53652333e-04  1.46312021e-04]","[ 3.62271345e-03 -3.30654293e-03 -7.91381801e-03  2.34386894e-04
  2.05463879e-03  1.52307113e-03 -8.71214008e-05  3.62825143e-03
 -1.58936910e-03  6.31902256e-04 -1.54343776e-03  1.01336496e-03
  1.58069983e-05 -1.47146006e-03  1.46331385e-03  1.35902999e-03
  6.76713047e-04  4.61348940e-04  4.33521400e-03  2.53318445e-03]",-5.94862370043179,0.0026094294047136375
ABBV,0.46215763572407115,0.5302955577504773,"[-3.24031545e-04 -3.25794743e-04 -4.94880287e-05 -1.04762997e-04
 -3.11116878e-05 -8.01936498e-05]","[ 0.00458476 -0.00703556 -0.00399028  0.00351695 -0.00264853  0.00411337
 -0.00101617 -0.00055046  0.00024464  0.00036544 -0.00034334  0.00057657
  0.00140559  0.00095238 -0.00106055  0.00253878 -0.0004568   0.00032366
  0.0004771   0.00010813]",-6.231846449079281,0.0019658187592323005
ABT,0.46024998852296856,0.5304893013495909,"[-1.21476985e-04 -8.58675705e-04  2.77569971e-04 -4.30891385e-05
  3.72497753e-05  1.05118159e-04]","[ 4.81528714e-03 -7.17370786e-03 -4.18408696e-03  4.18396109e-03
 -3.39723596e-03  3.46864985e-03 -6.53656357e-05 -8.83128363e-04
 -1.00610082e-04  1.10978173e-03 -5.97503429e-04 -2.53652680e-04
  2.51597564e-03  1.03899967e-03 -9.98114065e-04  3.54217773e-03
 -8.96058227e-04  1.14425334e-03 -1.73804009e-03  5.95157959e-04]",-6.326153587784771,0.001788901404971008
ACN,0.4665605073050172,0.5237432435346498,"[-2.68098853e-05  1.36958953e-04 -2.75614388e-05  1.98147029e-04
 -3.10036393e-05  1.53359645e-04]","[ 3.65049123e-03 -2.51072881e-03 -8.60834321e-03  5.66229768e-04
  8.08095064e-04  1.08928489e-03  3.99587343e-04  1.20384339e-03
  1.06398248e-03  1.35931656e-03 -1.77802271e-03  2.32686885e-03
  4.26592015e-04  8.80708667e-05 -1.85170356e-03  2.40414170e-03
 -4.13217146e-04 -4.58708571e-05 -4.08520220e-03 -3.25099490e-03]",-5.749480142061438,0.003184435820524848
ADBE,0.4665509519913224,0.5277442604510815,[ 0.00016824  0.00029683 -0.00015793  0.00017107 -0.00013208 -0.00010278],"[ 0.00332862 -0.00109157 -0.01008157 -0.00056213  0.00234961  0.00023296
  0.00040133  0.00235307  0.00101008  0.00090534 -0.00159455  0.00313275
 -0.00040665 -0.0001626  -0.00190213  0.00234331 -0.00067671 -0.00124684
 -0.00185881 -0.00284732]",-5.930597634294074,0.0026568936634358176
ADI,0.47346053174798647,0.5270195971588881,"[ 2.33311293e-04 -6.86124754e-04  3.45039890e-04 -2.71458876e-04
  1.47532979e-04 -2.03614304e-05]","[ 4.60810213e-03 -4.59721044e-03 -7.43502821e-03  3.27136391e-03
 -1.80101414e-03  5.39700005e-04  1.50125922e-03  5.51051430e-04
  9.47753057e-05  9.53387580e-04  2.27790777e-04  1.90758682e-03
 -3.90180979e-04  1.46559492e-03 -1.46489683e-03  2.47406262e-03
 -2.61211648e-03 -3.21657719e-04  2.01411460e-04 -4.05293330e-03]",-5.577019747963925,0.003783825485295701
ADM,0.46866843981159867,0.5227067913723692,"[-3.45181570e-04 -3.11445843e-04  3.95172503e-05  1.60593961e-04
 -2.00035584e-05  2.26713557e-04]","[ 4.89566414e-03 -6.77135325e-03 -4.87229979e-03  4.24286866e-03
 -3.11894558e-03  2.74514062e-03  5.26405581e-05 -4.40901813e-04
  1.80111396e-04  3.75303160e-04  2.13462414e-04  1.22517694e-03
  4.00815731e-04  1.02413167e-03 -4.07244690e-04  2.27187743e-03
 -6.43051048e-04  1.33376130e-03 -2.28698078e-03  7.93398973e-04]",-5.598072685670368,0.0037049975345593996
ADP,0.46263712713473976,0.5253223700882252,"[-1.95116174e-04  2.36505336e-04 -2.23763959e-04  1.35430538e-04
 -1.11378811e-04 -2.78881707e-05]","[ 0.00529784 -0.00743512 -0.00502956  0.00494358 -0.00268974  0.00177232
  0.00044404  0.00160544 -0.00163111 -0.00085713  0.00167745  0.00170484
 -0.00173244  0.00046478  0.00177457  0.00154429 -0.00194689  0.00131313
  0.00153297  0.000291  ]",-5.985589481826515,0.0025147308933121835
ADSK,0.46159232560314056,0.5349334447415383,"[ 4.70845976e-04 -1.09525186e-05  1.54078184e-04  1.76923555e-06
  3.31316629e-05 -2.79545153e-05]","[ 0.00312672 -0.00098638 -0.00983612 -0.00117803  0.0030375   0.00111551
 -0.00102494  0.00260436  0.00139482 -0.00046426 -0.00073868  0.00373642
 -0.0007545   0.00021692 -0.00222042  0.00236682 -0.00061691 -0.0014315
 -0.00245594 -0.00264194]",-6.478331153182294,0.0015363725114537466
AEE,0.46792156365384074,0.5253192657595366,"[ 3.05227021e-04 -1.59964718e-04  1.54353909e-04  3.01065440e-04
 -5.01158110e-05  1.90864365e-04]","[ 0.00481217 -0.00735911 -0.00419559  0.00410283 -0.0027077   0.00294249
  0.00044974  0.00067832 -0.00167257  0.00083008  0.00062106 -0.00015074
 -0.00041625  0.00226076 -0.00148299 -0.00094127  0.00098429  0.00027978
  0.00405117 -0.00383967]",-5.749629803786242,0.0031839592680291463
