,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.42969776657035996,0.5290039030539161,[ 0.00246428 -0.00169232  0.00088006 -0.00019672 -0.00020206 -0.00092265],"[ 0.01086253 -0.00814338 -0.00920517  0.00099262 -0.01238134  0.00226837
 -0.00383455  0.00553596  0.0016516   0.00506105  0.00452117  0.0016229
 -0.0012008   0.00136841 -0.00077063  0.00044474  0.00034433 -0.00139931
 -0.00346066 -0.00339079]",-4.5639688861606285,0.01042061851304752
AAL,0.42542622495854177,0.5244147357271117,[ 0.00018653 -0.00069791 -0.00025058  0.00029152 -0.00054966 -0.00065098],"[ 0.01016377 -0.00531305 -0.00478114  0.00350794 -0.00775933 -0.00156421
 -0.00668149  0.00082286 -0.00251509  0.00781697  0.00739294  0.00636749
  0.00404951 -0.00078642 -0.00159608 -0.00372567 -0.00011915  0.00037557
  0.00305513 -0.00455748]",-4.5923910763401805,0.01012861111400438
AAP,0.42499678890992815,0.5230584596069545,[-0.00159554 -0.00039339 -0.00046527 -0.00147407  0.00025914 -0.0007807 ],"[ 1.17893106e-02 -9.06711294e-03 -8.50945685e-03 -1.04529791e-03
 -1.31941491e-02 -2.52706563e-05 -5.03482309e-03  4.43215939e-03
  1.38729051e-03  3.96019146e-03  3.94167995e-03 -8.50991246e-04
 -4.18849121e-03 -1.38592215e-03 -5.08350869e-03  2.22782113e-04
 -2.16468573e-03 -1.95530632e-04 -6.05317557e-03 -3.30242865e-03]",-4.565471711479804,0.010404969905211857
AAPL,0.7291907503155339,0.20812564601909483,"[-1.22917647e-04 -2.62048599e-04  3.16048467e-05 -4.35908006e-04
  1.07384466e-04 -2.31924260e-04]","[ 0.01239574 -0.01105897 -0.01105396 -0.0028582  -0.01578651  0.00205842
 -0.00324266  0.00698336  0.00365964  0.00273928  0.00323122 -0.00196353
 -0.00371386  0.00085412 -0.00077438  0.00085227  0.00029848 -0.00217982
 -0.0029685  -0.00150958]",-4.776813975606986,0.008422791483146157
ABBV,0.15470471444099232,0.7885303356295728,"[ 9.33563100e-04  1.73064731e-03 -2.93338342e-04  5.12385976e-04
 -1.22520303e-04  2.63418525e-05]","[ 1.06766210e-02 -7.19095994e-03 -7.55458083e-03  2.64568458e-03
 -8.32229419e-03  2.47189070e-03 -9.72585369e-05  2.54723869e-03
  2.48538783e-03  8.75701626e-05  3.65652540e-03 -1.39849035e-03
 -9.16291601e-04 -8.60199619e-04 -6.35251186e-05 -3.82054938e-03
 -1.07162423e-03 -5.97347191e-03 -5.19793835e-03 -5.90648012e-03]",-4.106813429514523,0.01646014244905603
ABT,0.42315485359930927,0.5272783994404777,"[-1.74228782e-03 -7.67421945e-05 -1.10910643e-03 -1.24276563e-03
 -2.57538845e-04 -1.44798043e-03]","[ 0.00999742 -0.00782924 -0.01069564  0.00300444 -0.01122309  0.00617901
  0.0003981   0.00732925  0.00473171  0.00333039  0.00532513  0.00034966
  0.00048111  0.00212147  0.00315388 -0.00012854  0.00333149 -0.00333573
  0.00115646 -0.0043895 ]",-4.815885178899947,0.008100048911218427
ACN,0.41966813970275474,0.5234975888810852,"[ 1.17816374e-03 -9.62174971e-05  3.42690107e-04 -1.36855826e-04
  4.36662384e-05 -2.89238476e-04]","[ 1.16999465e-02 -9.54432202e-03 -9.57093931e-03 -9.01499080e-04
 -1.32534152e-02  1.87677728e-03 -2.34583258e-03  5.61620640e-03
  4.01347435e-03  1.60811222e-03  3.48262512e-03 -4.13457083e-03
 -6.17802059e-03 -1.77665347e-03 -4.20790643e-03  1.35607496e-03
 -1.61821324e-06 -2.28685122e-03 -7.21483171e-03 -7.15417254e-03]",-4.819455697871366,0.008071179103680073
ADBE,0.05999711120755565,0.8960691819585581,"[ 1.50021588e-03  4.52264293e-04  2.21822564e-04 -2.05729570e-04
  2.88950880e-05 -4.97146466e-04]","[ 0.00996267 -0.00701372 -0.00912255  0.00346908 -0.00991832  0.00474949
 -0.00014723  0.00606432  0.0047072   0.00333417  0.00658863 -0.00122121
 -0.00082794 -0.00151731 -0.00090437 -0.00142963  0.00116211 -0.002947
 -0.00257283 -0.00674878]",-4.433094959868354,0.011877671809693967
ADI,0.8107541258295431,0.13609419530271213,"[ 8.20379329e-04  3.29211895e-04  5.30995867e-05  5.58392141e-04
 -1.96917243e-04  7.02093003e-05]","[ 0.01319665 -0.01148768 -0.00948662 -0.00491023 -0.0168314  -0.00203252
 -0.00748351  0.00510385  0.0008419   0.00459718  0.0032346  -0.00102114
 -0.00498812 -0.00095245 -0.00470333  0.00073232 -0.00139924 -0.00107513
 -0.00611006 -0.00503729]",-4.745370593852821,0.008691840266281517
ADM,0.42714608824963113,0.5239891771749522,[ 0.0025341  -0.00091679  0.00075102  0.00061906 -0.00032389 -0.00032951],"[ 1.13608510e-02 -7.85233798e-03 -7.07988818e-03  1.89240359e-04
 -1.15105103e-02 -1.30997948e-03 -6.66150347e-03  2.34390829e-03
 -1.81512997e-03  5.30912883e-03  3.21248567e-03  3.23271047e-03
 -1.85470348e-03  8.70577261e-04 -4.47699262e-03  2.26736085e-05
 -3.76206235e-03  2.23862369e-03 -4.43606977e-03  2.70868777e-03]",-4.510424504179864,0.010993792274332127
ADP,0.42050018898127495,0.5283804509688738,[ 0.00064416  0.00011233  0.00032742 -0.00061401  0.0003479  -0.00017274],"[ 0.01433334 -0.01220523 -0.00769207 -0.00671554 -0.01553339 -0.00540169
 -0.00803846  0.00066332 -0.00230142  0.00047753 -0.00125349 -0.00147895
 -0.00676111  0.00045905 -0.00471683  0.00083246 -0.0013778  -0.00132236
 -0.00318374 -0.00591281]",-4.9878415162447185,0.006820370273866723
ADSK,0.42913338022672703,0.5328417644067865,"[ 5.94449414e-04 -5.80929702e-04  1.04623046e-04 -4.45304304e-04
 -6.60158310e-05 -6.64237247e-04]","[ 0.01054205 -0.00892987 -0.01122371  0.0003206  -0.01560025  0.00332672
 -0.00612757  0.00880338  0.00161322  0.00974348  0.00640658  0.0050053
  0.00101646  0.00330788  0.00044996  0.00143028 -0.00029402  0.00030909
 -0.00463441  0.00171653]",-4.745547291754736,0.008690304572023654
AEE,0.42020633700356375,0.5276276675016294,"[6.80192239e-05 2.96802756e-04 3.93924682e-05 4.14734761e-05
 1.12426083e-04 2.16352831e-04]","[ 0.01326284 -0.01098332 -0.00832097 -0.00432117 -0.01465605 -0.00274
 -0.00639896  0.0023424  -0.00099945  0.0012643  -0.00092322 -0.00087575
 -0.00693831  0.00256396 -0.00377527  0.00394051 -0.0013449   0.00133519
 -0.00551987  0.00220584]",-4.97678175026237,0.006896220643521117
AEP,0.8241504640157659,0.12573656278430553,"[1.84704526e-04 3.84129653e-04 1.01064187e-04 6.77516758e-05
 1.53008357e-04 2.85931162e-04]","[ 0.0136901  -0.01109976 -0.00744675 -0.00482836 -0.01385567 -0.00396009
 -0.00629928  0.00068004 -0.00169719 -0.00034697 -0.00188552 -0.00161576
 -0.007471    0.00197311 -0.00442896  0.00331791 -0.00147066  0.00164512
 -0.00295801  0.00195094]",-4.819017635093484,0.008074715561357693
AES,0.4161092753288946,0.5295260475549204,[ 0.00180097  0.00016107  0.00026341  0.00063679 -0.00029417 -0.00019478],"[ 0.013372   -0.01121203 -0.00822869 -0.00524997 -0.01638158 -0.00405198
 -0.00914051  0.00349438 -0.0008703   0.00474094  0.00219399 -0.00071637
 -0.0068156  -0.00092536 -0.00731305  0.00273699 -0.00237921  0.00227365
 -0.00642581 -0.0016455 ]",-5.2281125855543475,0.005363639165174004
AFL,0.4201162399264842,0.5283431042466129,[ 0.00082231  0.00049344 -0.00027347 -0.00055685 -0.00012299 -0.00100932],"[ 1.38343917e-02 -1.19583630e-02 -8.73268536e-03 -6.04763223e-03
 -1.66502756e-02 -3.81222709e-03 -8.33511244e-03  3.17264854e-03
 -1.11483832e-03  3.38149918e-03  1.03360051e-03 -9.96907859e-05
 -5.17790810e-03  9.55160763e-04 -3.62888651e-03  1.73560151e-03
 -2.69693692e-04 -2.45974154e-04 -2.65446692e-03 -4.19662860e-03]",-5.003461473983845,0.006714664090682057
