,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.6891929079324735,1.6399547917816237,"[-8.10860322e-04  1.92555773e-05 -2.25782885e-04 -6.86677231e-05
  3.50131610e-05  1.50863200e-04]","[ 0.00273332 -0.0058575  -0.01508842  0.00628798 -0.0160576   0.00500271
 -0.00878098  0.00317989 -0.00456136  0.00367831  0.00313095  0.00427305
  0.00270187  0.00263225  0.002306   -0.00013976 -0.00162886  0.00171317
 -0.00744562  0.00500269]",-4.609981142255922,0.0099520059784607
AAL,-0.2528680285951855,1.1930340277096083,"[-1.23996327e-03  8.21019406e-04 -8.50338441e-04  2.61639109e-04
 -2.99943088e-04 -6.74994744e-05]","[ 0.00548593 -0.00566413 -0.01112693  0.00612813 -0.01203906  0.00451925
 -0.00693719  0.00256206 -0.00513425  0.00296221  0.00087248  0.00324872
  0.00079576  0.00101936  0.00228065 -0.00297363  0.00178398 -0.00271442
 -0.00066838 -0.000634  ]",-4.4504979018382755,0.011672753637787055
AAP,-0.4886761087523798,1.4235580628261315,"[-4.32873818e-03  2.53772807e-05 -1.28425610e-03 -1.51255514e-03
  2.97477206e-04 -2.53731992e-04]","[ 4.28382525e-03 -6.39492895e-03 -1.24005621e-02  3.76330023e-03
 -1.21480474e-02  9.43696031e-05 -4.94732973e-03 -3.21404945e-03
 -9.64074962e-04 -3.31776785e-03  5.47942151e-03 -1.99599702e-03
  3.59266031e-03 -9.78740352e-04  2.43887421e-03 -1.19175048e-03
 -1.29090076e-03  2.46712110e-03 -5.61726689e-03  5.46679903e-03]",-4.272360239280404,0.013948821713274091
AAPL,-1.2524671608004203,2.180081512946084,"[-1.37921253e-03 -9.81696980e-04 -9.43671180e-05 -4.56643944e-04
  8.01265111e-05 -9.29300133e-06]","[-9.60695215e-05 -6.23424910e-03 -1.90878148e-02  5.31325225e-03
 -2.01553334e-02  2.56575542e-03 -1.11953673e-02 -1.21235527e-03
 -5.73960222e-03 -2.72949682e-03  2.67731817e-03 -3.11950914e-03
  2.62172134e-03 -2.96121819e-03  3.18548734e-03 -3.19180904e-03
  1.19720712e-03  1.03074058e-03 -2.48087925e-03  4.66834072e-03]",-4.85400140502384,0.007797115627488972
ABBV,-0.15770720064391291,1.0955137886256818,[-0.00162488  0.00507742 -0.0020417   0.00049496 -0.00010603  0.00029147],"[ 0.00625736 -0.00568846 -0.00914486  0.00559478 -0.00783827  0.00315641
 -0.00134148  0.00044873  0.00156913  0.00051023  0.00624853  0.00148168
  0.00314476  0.00124606  0.00167158 -0.0004162  -0.00132268  0.00121628
 -0.00481672  0.00195273]",-3.73795953227214,0.02380262209600542
ABT,-1.0741295087816298,2.022368817357884,"[-3.15808584e-03  1.27540978e-03 -1.61533427e-03 -9.42044500e-04
 -5.71573356e-05 -5.86635607e-04]","[ 4.19072360e-04 -5.55884786e-03 -1.82403043e-02  7.51293527e-03
 -1.89716794e-02  6.69908819e-03 -1.00027532e-02  4.27630055e-03
 -4.45801956e-03  3.52644293e-03  3.72981412e-03  2.85270435e-03
  3.06543688e-03  8.76155334e-04  2.69175543e-03 -1.71847435e-03
 -5.24621797e-04  2.09289627e-05 -5.27557493e-03  1.83327570e-03]",-4.814521955303065,0.008111098618930033
ACN,-0.4156385128835279,1.3678055385236416,[-0.00224136  0.00025492 -0.00108759 -0.00045983 -0.00023063 -0.00048197],"[ 0.00452874 -0.00581359 -0.01208248  0.00551297 -0.01198024  0.0029531
 -0.00526654 -0.00022139 -0.00205545 -0.00114947  0.00371009 -0.00168403
  0.001738   -0.00290158  0.00068585 -0.00497178 -0.00186145 -0.00197905
 -0.00458074  0.00227094]",-4.17631073159187,0.015355052107242244
ADBE,-0.4640529584034886,1.4260026634358702,[-0.00117634  0.00087449 -0.00059791 -0.00055585  0.00017824 -0.00010662],"[ 0.00403586 -0.00536788 -0.01263048  0.00752347 -0.01204607  0.00685506
 -0.00432231  0.00490045  0.00017748  0.00454664  0.00659033  0.0035974
  0.00400253  0.00040731  0.00170657 -0.00365231 -0.00327775 -0.00247767
 -0.00839677  0.00080152]",-4.5258409989884045,0.010825606283066181
ADI,-0.7631035594751117,1.6953021692088428,"[-2.35742347e-03 -3.88489863e-04 -6.89888433e-04  6.52389561e-05
 -1.82123370e-04  2.37938102e-04]","[ 0.00252007 -0.00664709 -0.01558736  0.00370808 -0.01702967  0.00040073
 -0.00997567 -0.0024855  -0.0058267  -0.00225379  0.00235499 -0.00094939
  0.00266536 -0.00056359  0.0028986  -0.00157933 -0.00094537  0.0016886
 -0.00734961  0.00563108]",-4.574345203286248,0.010313049918773671
ADM,-0.3520362164344368,1.3068749170051035,"[-8.63860998e-04  5.57243237e-04 -6.34756048e-04  7.43753721e-05
 -2.13881018e-04 -1.71869318e-04]","[ 4.94436135e-03 -5.87485770e-03 -1.15369025e-02  5.45368236e-03
 -1.16163159e-02  3.06839477e-03 -5.54573273e-03  4.11933650e-04
 -3.24102750e-03  5.36980772e-04  1.84636110e-03  1.71726305e-03
 -5.55400927e-05  2.02831352e-03 -7.69074867e-04  1.65491484e-03
 -2.09458146e-03  5.53055422e-03 -3.58006163e-03  8.88854760e-03]",-4.169110322492602,0.01546601376942755
ADP,-0.1080091907414759,1.0644527231863952,"[-2.84004677e-03  9.10093597e-04 -8.06010110e-04 -1.52365476e-03
  6.17166467e-04 -5.61769876e-05]","[ 0.00624412 -0.0070354  -0.01047479  0.00198657 -0.01248813 -0.00220488
 -0.00899493 -0.0045192  -0.00883365 -0.00254507 -0.00322825  0.0010992
 -0.00245255  0.00272889 -0.00071712  0.00137522 -0.00089825  0.00215096
 -0.0038436   0.00224873]",-4.006606405845905,0.01819503715553996
ADSK,-0.009779532259190584,0.9582365035463152,"[-6.36812833e-04  5.90574236e-04 -4.81323696e-04  4.30360486e-06
 -1.01336959e-04 -9.37444462e-05]","[ 0.00147314 -0.00576203 -0.01759919  0.00701959 -0.01954405  0.00642726
 -0.011951    0.00481351 -0.00689129  0.00470359  0.00255897  0.00338235
  0.00365385 -0.00036332  0.00421324 -0.00406913  0.00086804  0.00010808
 -0.00349989  0.0096264 ]",-5.0910353599532705,0.006151647419454473
AEE,0.7058419144584914,0.2248014549095942,"[-1.52126483e-03 -4.33336495e-04 -8.41759285e-05 -8.33818032e-04
  3.70340871e-04  8.58079630e-05]","[ 0.01458309 -0.00739202  0.00268256  0.0007294   0.00384148 -0.00427563
  0.00367558 -0.0066462  -0.00068656 -0.00398742 -0.00127821  0.00110162
 -0.00449542  0.00438043 -0.00397624  0.00433574 -0.0012687   0.00531094
  0.00118193  0.00371625]",-4.339636956897011,0.013041261884302017
AEP,1.1898220516676292,-0.2461624293414775,"[-1.38062198e-03 -4.06125491e-04  6.75580091e-05 -8.75747488e-04
  4.92731136e-04  2.29913401e-04]","[ 1.75518153e-02 -7.83907572e-03  6.98959370e-03 -4.67340829e-05
  8.44899286e-03 -4.97765821e-03  6.49171979e-03 -6.59298526e-03
  5.57964189e-04 -2.87452232e-03 -1.12571856e-03  2.96840257e-03
 -4.48689759e-03  5.80515100e-03 -3.66810369e-03  4.51474191e-03
 -8.70816350e-04  3.99047472e-03  1.23490596e-03  1.85388705e-03]",-4.555090719722138,0.010513546402839753
AES,-0.009779556041384583,0.9600598308511552,[-0.00048301  0.0016208  -0.00050236  0.00083931 -0.00010645  0.0006855 ],"[ 0.00871459 -0.00724322 -0.00624958  0.00105426 -0.0064488  -0.00403772
 -0.00316259 -0.00693201 -0.00339831 -0.00508966  0.00035957 -0.00073026
 -0.00105004  0.0027658  -0.00066826  0.003863   -0.00124434  0.00715521
 -0.00323905  0.00842486]",-4.04658880028933,0.017481907320025993
AFL,-0.521056347338797,1.4516956982411433,[-0.00265786  0.00132657 -0.00127162 -0.00082154  0.00010199 -0.00028052],"[ 0.00404326 -0.00748369 -0.01359439  0.00115017 -0.01535522 -0.00357549
 -0.00941125 -0.00635375 -0.005786   -0.00486438  0.00291872 -0.00155668
  0.00434561  0.0005764   0.00602898  0.00038381  0.00214056  0.00351873
 -0.00564358  0.00675108]",-4.790094300865419,0.008311673546956987
AIG,-1.042164156681088,1.9862340364415234,"[-1.68160353e-03 -1.46249691e-04 -5.23169427e-04 -6.89584511e-04
  8.40070729e-05 -2.53584163e-04]","[ 0.00077287 -0.00515254 -0.01723497  0.0086468  -0.0167709   0.00801945
 -0.00713809  0.00463199 -0.00126798  0.00209966  0.00594538 -0.00040414
  0.00377973 -0.00244368  0.002468   -0.00319003 -0.00063654  0.00275248
 -0.00411907  0.00978285]",-4.8510429511083215,0.007820217190351813
AIZ,-0.6119825278945514,1.5657184447629946,"[-1.19787066e-03 -1.65422027e-03  2.59881649e-04 -8.49630629e-04
  2.80805291e-04 -5.89607102e-05]","[ 3.28450599e-03 -5.35187285e-03 -1.33738785e-02  7.44142008e-03
 -1.20442796e-02  5.88917902e-03 -3.34330277e-03  2.12139773e-03
  1.58900411e-03 -6.83869608e-04  7.15783187e-03 -3.69335146e-03
  3.21578418e-03 -6.05870033e-03  6.25519996e-05 -7.26392662e-03
 -3.45693452e-03 -9.61893101e-04 -4.65513335e-03  7.48933324e-03]",-4.640606395525882,0.00965184301818997
AJG,-0.8311427040362972,1.767258175179075,"[-1.06625625e-03 -5.18104703e-04 -3.04889127e-04 -6.04138736e-04
 -1.25800266e-05 -4.29539877e-04]","[ 2.05652855e-03 -6.71906968e-03 -1.65253831e-02  3.69117763e-03
 -1.87934883e-02  4.16659134e-04 -1.23988938e-02 -2.47593317e-03
 -9.24908097e-03 -2.24955780e-03 -1.30158249e-03 -8.73203123e-04
  7.39900207e-05 -3.46412272e-04  2.27126911e-03 -1.25516379e-03
  2.39662939e-03  1.81979233e-03  8.89346565e-04  5.05164397e-03]",-4.6935656705082565,0.009153987790791348
AKAM,-0.2500116750404849,1.2055068813840961,[ 0.00019439  0.00113411 -0.00072256  0.00064009 -0.00052297 -0.00035766],"[ 5.29591907e-03 -7.15925499e-03 -1.19098726e-02  1.84035237e-03
 -1.40155452e-02 -2.16883748e-03 -9.56097132e-03 -3.97947003e-03
 -7.72712153e-03 -1.21540779e-03 -2.52107356e-05  3.25054780e-03
  2.06878132e-03  4.89169693e-03  5.26703366e-03  2.80078644e-03
  3.75018928e-03  1.83026729e-03 -2.57054835e-03 -1.06723574e-04]",-4.480453239139069,0.011328277572157867
ALB,-0.009766926042580282,0.9465965886254979,[ 0.00046288  0.00161058 -0.00032204 -0.00046976  0.00021193 -0.00033478],"[ 0.00903684 -0.00633303 -0.00561438  0.00371071 -0.00541952  0.00056657
 -0.00213238 -0.00132276 -0.00258329  0.00076133  0.00055608  0.00437843
 -0.00143371  0.00568125 -0.00148165  0.00447428 -0.00209102  0.00528699
 -0.00411488  0.00467068]",-3.754220719914903,0.023418693221482136
ALGN,-0.2272560499240579,1.177846393332657,[ 0.00052376  0.00072383 -0.00074617 -0.00045466 -0.00043028 -0.001406  ],"[ 0.00574449 -0.00585378 -0.01027867  0.00506851 -0.01009633  0.00215679
 -0.00449659 -0.00091521 -0.00286956 -0.00111418  0.00140345 -0.0001369
 -0.00086183  0.00026211 -0.0014988  -0.00038499 -0.00189119  0.00273254
 -0.00203282  0.00492069]",-3.6262789608367836,0.026615035970745948
ALK,-0.5245968447879518,1.4682310880058602,[ 0.00011042  0.00016175 -0.00016833  0.00010754 -0.0001463  -0.00017436],"[ 0.00375997 -0.00585883 -0.01382725  0.0059552  -0.01539515  0.0043118
 -0.00965592  0.00228353 -0.00727626  0.00262199 -0.00053303  0.00297714
 -0.00023114  0.00104254  0.00080835 -0.00247707 -0.00032872 -0.00160913
 -0.00351052  0.0011076 ]",-4.557344524917183,0.010489877599793394
ALL,-0.009779530216670957,0.9592215833045917,"[-1.41275671e-03 -1.88311035e-04 -3.58995428e-05 -1.15236328e-03
  5.29813296e-04 -1.71000429e-05]","[ 0.00897253 -0.00764033 -0.00667892  0.00021069 -0.00891254 -0.00510484
 -0.00798421 -0.00762683 -0.01086017 -0.00495173 -0.00726804  0.00036423
 -0.00591103  0.00399396 -0.00207256  0.00409589  0.001692    0.00496409
  0.00207543  0.0034739 ]",-4.4227603582991675,0.012001059297491512
ALLE,-0.6258458302039169,1.5796737436325852,"[-4.66639567e-04  1.91923003e-04  7.53440203e-05 -3.32631112e-04
  3.33412954e-04  3.14013666e-04]","[ 0.00313266 -0.00596221 -0.01455942  0.00565796 -0.0156366   0.00375335
 -0.00877544  0.00151713 -0.00499142  0.00173023  0.00248416  0.00221523
  0.00222386  0.00092794  0.00222531 -0.00148655 -0.00097557  0.00085344
 -0.00595348  0.00463775]",-4.543759149542913,0.010633358941796659
AMAT,-0.255175021652831,1.2089971426972248,"[-1.23547886e-03 -6.21698006e-04 -3.90544353e-05 -7.49473013e-04
  2.86007883e-04 -9.32510931e-06]","[ 0.00541548 -0.00608211 -0.01130762  0.00474431 -0.0124271   0.00223417
 -0.00747582  0.00016217 -0.0058983   0.00117433 -0.00010922  0.00281514
 -0.00044211  0.0022143   0.00024476 -0.00043142 -0.00075097  0.00034676
 -0.00324219  0.00154555]",-3.8217182602706834,0.021890155576650427
AMCR,-1.3628608051990723,2.2962229109090053,"[1.62008104e-03 5.27127623e-04 4.09644639e-04 2.71319213e-04
 6.52806320e-05 5.01641952e-05]","[-1.19019074e-03 -5.57317044e-03 -2.06864610e-02  8.25671279e-03
 -2.19218265e-02  7.97973000e-03 -1.24677896e-02  5.37330925e-03
 -6.87104231e-03  3.96225520e-03  1.27153059e-03  2.66336041e-03
  7.42202039e-04  9.64057978e-04  7.02120759e-04  3.15849118e-05
  1.69528091e-05  4.64564460e-03 -1.50155407e-04  9.00233828e-03]",-4.215873132657626,0.014759429199803544
AMD,-0.38573592273687884,1.3113378398353708,"[-1.33432013e-03  8.48618790e-04 -3.91116685e-05 -2.10897682e-04
  5.87290256e-04  1.01757824e-03]","[ 0.00476909 -0.00524215 -0.0116378   0.0082316  -0.01132394  0.00823204
 -0.00473398  0.00676003 -0.00194384  0.00692185  0.00298974  0.00670072
  0.00020065  0.00410568 -0.00199087  0.001224   -0.00496573  0.00365444
 -0.00775903  0.00754138]",-4.658556690764885,0.009480135299054535
AME,-1.2859945059805549,2.22293225030858,[-0.00102763 -0.00026857 -0.00037061 -0.00011691 -0.00011422 -0.00010466],"[-0.00062607 -0.00591213 -0.01976817  0.00672652 -0.02064393  0.0052165
 -0.011064    0.00218235 -0.00484573  0.00110917  0.00411978  0.00086178
  0.00397977  0.00041127  0.00392106 -0.00020798 -0.00023455  0.00366358
 -0.00753448  0.00721736]",-5.214450431725087,0.005437420889530218
AMGN,-0.6370806101886503,1.5886591502893654,"[-1.56753903e-03  2.37956556e-03 -1.45824816e-03 -5.63808873e-04
 -6.37320590e-05 -5.80408115e-04]","[ 0.00313827 -0.00577243 -0.01417914  0.0060737  -0.01438402  0.00427461
 -0.00690176  0.001932   -0.0028219   0.00207183  0.00388592  0.00273944
  0.00234261  0.00174693  0.00112804 -0.00066668 -0.00275977  0.00045418
 -0.00805221  0.00135051]",-4.198867716596223,0.0150125656795281
AMP,-0.9886809064081715,1.9352982595269548,[-0.00128144 -0.00035439 -0.00051408 -0.00021905 -0.00017808 -0.00027156],"[ 0.00100212 -0.00564006 -0.01738588  0.00725057 -0.01800599  0.0061525
 -0.00920447  0.00337051 -0.00349816  0.00209419  0.00510041  0.00077792
  0.00475928 -0.0013299   0.00469096 -0.00342718  0.00033669  0.00050816
 -0.00677681  0.00670158]",-5.0979374452525,0.006109334416191702
AMT,-0.6843382467849728,1.6373202943186813,"[-2.22706492e-03 -1.45756665e-06 -5.29333910e-04 -6.63817863e-04
  2.47774022e-04  1.64593004e-04]","[ 2.84718363e-03 -5.47422135e-03 -1.43150037e-02  7.24638356e-03
 -1.37501414e-02  6.10027345e-03 -5.22141443e-03  3.48326903e-03
  3.97429027e-06  2.50391667e-03  6.88385949e-03  1.52533119e-03
  4.37515403e-03 -3.45418571e-04  2.21493789e-03 -2.07084367e-03
 -2.45244503e-03  2.13800114e-03 -7.00840016e-03  7.74073047e-03]",-4.459150849509349,0.011572185643666258
