,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4544801139229075,0.5285258966953864,"[ 6.50315711e-06 -8.15877059e-05  7.61367095e-05 -2.45232077e-04
  1.04679148e-04 -7.33738260e-05]","[ 0.00377175 -0.00556494 -0.00340655  0.00051671 -0.00287391  0.00778403
 -0.00075182 -0.00241864 -0.00046932  0.00362482 -0.00107134 -0.00278779
  0.00211564  0.00161584  0.00077873  0.00183631 -0.00249434  0.0036855
 -0.00088387 -0.00171343]",-5.371998877362599,0.004644837564188363
AAL,0.4513670600389992,0.5357803181401328,"[-3.14234692e-06  2.09933054e-04  1.56570587e-04 -3.89962865e-04
  2.92422787e-04  8.13335162e-05]","[ 0.00152961 -0.00131594 -0.0045766  -0.00424248  0.00030643  0.00920386
 -0.00098642 -0.00152437 -0.00198142  0.00482084 -0.00027004 -0.00399125
 -0.00111052  0.00286674  0.00402586 -0.00355698 -0.00111275  0.0074579
  0.005261    0.00231087]",-5.800688016308708,0.0030254724547425873
AAP,0.4479845931829537,0.5320434812684812,"[ 4.07516487e-04 -6.11305316e-04  2.43828704e-04  3.17807667e-04
 -1.31655196e-04  7.58870687e-05]","[ 6.37471947e-03 -9.50566767e-03 -2.84252449e-03  6.17054339e-03
 -6.33151911e-03  3.77959597e-03  1.16380490e-03 -2.04144660e-03
 -5.43229146e-04  1.65407288e-03  5.97608484e-04 -2.66416547e-05
  1.14642608e-04  8.61888697e-04  3.18423736e-04  2.03560967e-03
 -4.61224058e-04  1.34838997e-03 -3.60277335e-03  3.50168281e-03]",-5.768368825468235,0.003124850535841744
AAPL,0.45021693573583904,0.5317650448489436,"[ 7.26179851e-05  5.63794300e-04 -8.12458905e-05  4.24972858e-05
  4.97761844e-05  7.60379995e-05]","[ 0.00223712 -0.00241348 -0.00485344 -0.00362618  0.0014299   0.00974874
 -0.00402068 -0.00035379 -0.00015758  0.00135828 -0.00063761 -0.00286823
  0.00320828  0.00297794 -0.00200898  0.00179183 -0.00085388  0.00095011
  0.00220425 -0.0009312 ]",-5.6861973101649825,0.003392468979428057
ABBV,0.44919368125373904,0.5256461956323679,"[-5.74759378e-04 -9.31034524e-04  9.88976609e-05 -3.68788549e-04
  4.92360209e-05 -1.30380487e-04]","[ 0.00472127 -0.00757694 -0.00211349  0.00279334 -0.00484289  0.00808475
 -0.00146266 -0.00407084  0.00175557  0.0025333  -0.00092305 -0.00108022
  0.00240456  0.00238118 -0.00255893  0.0024229  -0.00096611 -0.00072812
  0.00165281 -0.00077392]",-5.470421290686083,0.004209458378776503
ABT,0.4453410061314501,0.5340188122333053,"[ 8.45181394e-05 -6.07192689e-04  3.84551210e-04 -3.70894115e-05
  1.51164204e-04  2.55718257e-04]","[ 0.00429518 -0.00682301 -0.00254687  0.0020566  -0.00473118  0.0075297
  0.00019963 -0.00357868 -0.00032112  0.00422972 -0.00085648 -0.00284156
  0.00235931  0.0023144  -0.00098178  0.00226412 -0.00139466  0.00096049
 -0.00072476  0.00013144]",-5.9648749792020235,0.0025673655614134494
ACN,0.4507817485525385,0.5252575944131717,"[-1.43751870e-04  4.44815875e-04 -1.75594423e-04  3.57694818e-04
 -8.34502433e-05  2.36647177e-04]","[ 0.00376069 -0.00323439 -0.00684887 -0.00071922  0.00110362  0.00344378
 -0.00025726  0.00319183 -0.00338284  0.00162593 -0.00136768 -0.00216587
  0.00227113 -0.00264609  0.00422388  0.00443964 -0.00332419  0.0051144
 -0.00530413  0.00207276]",-5.395831343174152,0.004535448317070624
ADBE,0.44966166558676585,0.5262057716373275,[ 0.00022209  0.0005735  -0.00024503  0.00016457 -0.00015274 -0.00017907],"[ 2.80040325e-03 -2.76438091e-03 -5.68088332e-03 -2.85964657e-03
  2.11405910e-03  7.83024143e-03 -3.71899768e-03  1.96178297e-03
 -1.82949744e-03 -1.67975946e-04  7.28245920e-05 -2.74647289e-03
  3.52652175e-03  1.29392173e-03  1.47629542e-04  4.13221343e-03
 -3.47060784e-03  2.93481748e-03 -2.71702456e-03 -2.47985967e-03]",-5.481524331600954,0.004162979098330291
ADI,0.45404738854486076,0.5348079908269301,"[ 5.10737034e-05  1.98259421e-05  1.08515177e-04 -2.79558741e-04
  1.58326902e-04 -3.19911207e-05]","[ 0.002714   -0.00379673 -0.00379578 -0.00195248 -0.00091864  0.00940802
 -0.00223918 -0.00194727 -0.00045026  0.00320352 -0.00091702 -0.00358536
  0.002957    0.00291582 -0.00082032  0.00147779 -0.00154559  0.0029029
 -0.00027098 -0.00219819]",-5.647522188998228,0.0035262433235803184
ADM,0.4552007024113305,0.5230355153363481,"[ 7.57381484e-07 -1.02860587e-03  4.90147863e-04  1.32705652e-04
  9.96872130e-05  3.94844860e-04]","[ 4.92576171e-03 -7.30135515e-03 -3.32076881e-03  2.94497636e-03
 -4.34131118e-03  6.12880917e-03 -1.44227472e-04 -2.55141861e-03
  2.54421691e-04  2.74935988e-03 -4.33129975e-04 -8.86805226e-04
  3.42708645e-04  1.77606099e-03  3.51761679e-05  5.35090502e-05
  1.82643608e-04  2.75615234e-03 -2.30417164e-04  6.55107361e-04]",-5.118243905667592,0.0059865265749693
