,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.037163137751323794,0.9821742835816125,"[-2.84547258e-03  1.79071267e-03 -9.40226048e-04 -8.13991564e-04
  2.76048599e-06 -1.29280571e-04]","[ 0.00898406 -0.00600876 -0.00684301  0.00680638 -0.00937926  0.00506401
 -0.00873745  0.0022401  -0.01124022  0.00161173 -0.007477    0.00137724
 -0.00611121  0.00088779 -0.00097306  0.00096546  0.00355446  0.00628016
  0.00341397  0.01141506]",-4.311939057994431,0.013407526400905359
AAL,-0.6300602632088603,1.5713329563979583,"[-2.53556454e-03  6.87573121e-04 -4.12023852e-04  1.17275220e-05
 -4.11401999e-04  1.63097670e-04]","[ 0.00444956 -0.00823303 -0.01094849 -0.00055951 -0.00876812 -0.00483508
 -0.00203928 -0.00492011 -0.00217115  0.00063159 -0.00219203  0.00565701
 -0.0070241   0.00585569 -0.00575469  0.00036873  0.00107713 -0.00164841
  0.00874903 -0.00103968]",-4.41175856034559,0.012133821499451846
AAP,-0.8225564352083602,1.7451069402248238,[-0.00332827  0.00013561 -0.0008548  -0.00072096 -0.00033799 -0.0004169 ],"[ 3.92866030e-03 -9.99640532e-03 -9.93874565e-03 -5.39238335e-03
 -4.43050175e-03 -1.11836465e-02  5.20642792e-03 -9.85420726e-03
  4.78471080e-03 -1.40835506e-03  1.03687867e-03  5.92769222e-03
 -7.66845162e-03  6.13195526e-03 -7.96188727e-03 -5.36292254e-04
  5.90650229e-05 -2.02158534e-03  8.94463132e-03  2.02791106e-03]",-4.566584546755238,0.010393397328041846
AAPL,-1.0980764791705422,2.047105981334326,"[-1.51008517e-03 -9.95956584e-04  5.69231977e-04 -4.94598560e-04
 -5.85282580e-05  1.37006593e-04]","[ 0.00110753 -0.00926965 -0.01558083 -0.00339796 -0.01305168 -0.00907922
 -0.00464839 -0.00942717 -0.00271991 -0.00353054 -0.00109196  0.00269225
 -0.00494626  0.00357986 -0.00307894 -0.00056227  0.00255142 -0.00036004
  0.00623013  0.00268548]",-4.744502688820755,0.008699387232737882
ABBV,-0.3993065469364826,1.3422409909083803,[-0.00310406  0.00069294  0.00072228 -0.00021892 -0.00046444  0.0005453 ],"[ 0.00616808 -0.00825728 -0.00804145 -0.00108085 -0.00471674 -0.00620896
  0.00317863 -0.00721329  0.00406113 -0.00228451  0.00412099  0.00358203
 -0.0022416   0.0054804  -0.00382474  0.00248362 -0.0021921   0.00190405
 -0.00040645  0.00217786]",-4.069939041536589,0.01707842955057716
ABT,-0.7433352472259932,1.7088055291963093,[-0.00457353  0.00099584 -0.00077747 -0.00095781 -0.00040861 -0.00025467],"[ 0.00307259 -0.00762575 -0.01392433  0.00132222 -0.01350637 -0.00250131
 -0.00731444 -0.00355237 -0.0054176   0.00037805 -0.0014375   0.00465451
 -0.00312279  0.00577485 -0.00119187  0.00258352  0.00161778  0.00164235
  0.00209205  0.00040833]",-4.5733313026951,0.010323511628853666
ACN,-0.40538692193513814,1.358833528600351,"[-4.67511644e-03  5.28703483e-04 -1.45799353e-03 -1.05287612e-03
 -9.60221684e-05 -2.44491875e-04]","[ 5.71343207e-03 -8.18375291e-03 -9.92825284e-03 -6.25553501e-04
 -9.31056236e-03 -6.29160147e-03 -4.42737724e-03 -9.19613849e-03
 -4.98883061e-03 -7.22275468e-03 -3.40889599e-03 -2.82862290e-03
 -6.21509400e-03 -1.21140421e-03 -4.39723109e-03 -1.36547517e-03
 -1.20599438e-05  2.66542319e-03  3.20884718e-03  6.79746725e-03]",-4.321584840858903,0.013278822037562182
ADBE,-0.05436330015199634,1.0066958172490117,"[-1.46176006e-03  1.81866488e-03 -7.50302259e-04 -1.26644260e-03
  6.92033857e-04 -5.47645526e-05]","[ 0.00802303 -0.00618001 -0.00751745  0.00536847 -0.0085052   0.00286589
 -0.0054726   0.00055683 -0.0061238   0.00164822 -0.00260938  0.00339043
 -0.00357404  0.00402732 -0.00152903  0.00258479  0.00012262  0.00358211
 -0.00090678  0.00260841]",-4.468431202360344,0.01146528846660516
ADI,-0.8151115834312961,1.7699096082714996,"[-2.71171415e-03  8.91279068e-04 -6.49559641e-04 -4.17586927e-04
  2.38701892e-05  2.78861804e-04]","[ 0.00299183 -0.0090374  -0.01308254 -0.00282757 -0.01096662 -0.00863717
 -0.00373435 -0.00967212 -0.0031296  -0.0045726  -0.00255104  0.00162257
 -0.00710413  0.00320715 -0.00597325  0.0005227  -0.00012823  0.00231367
  0.00491157  0.00761651]",-4.769381413048311,0.008485627635308135
ADM,-0.639117332455384,1.5735573297397452,"[-1.25964312e-03  1.70656998e-04 -9.60969343e-06  2.03907864e-04
 -5.32332553e-04 -4.16300837e-05]","[ 0.00511927 -0.00979268 -0.00815021 -0.00443751 -0.00278071 -0.0092636
  0.00553637 -0.00738627  0.00300916  0.00070656 -0.00215282  0.00635653
 -0.01042247  0.0049841  -0.0091408  -0.001422    0.00070158  0.00051486
  0.00933136  0.01085866]",-5.563278470354966,0.0038361789597348836
