,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.42680057009254074,0.5175806412348307,"[ 2.43924282e-03 -4.03005072e-04 -6.63245815e-05  6.52120931e-04
  4.52283236e-05 -1.50116717e-04]","[ 1.06324456e-02 -1.17440337e-02 -1.32400129e-02  5.68644953e-03
 -5.03483792e-03  1.04986013e-02  3.70925415e-03 -4.47444541e-05
 -2.59413396e-04  1.08763377e-03  5.64678861e-03  1.84325286e-03
 -3.84651632e-04 -1.60928190e-03 -7.23680948e-04 -9.16421153e-04
 -9.73866897e-04 -2.47086676e-03 -1.16330833e-03  1.69388777e-03]",-4.802844275345352,0.008206372639776034
AAL,-0.6872978178855367,1.6358252585215962,[-0.00152426 -0.00012598 -0.00052437  0.00059612 -0.00045711  0.0002212 ],"[ 1.14671340e-02  2.40790427e-03  5.11821177e-03  2.47585383e-03
 -1.04944047e-02 -9.10689667e-03 -9.55150661e-03  5.52684733e-03
  4.76217964e-03  3.22911299e-03  1.33195220e-04 -6.83830731e-04
 -8.23620986e-05  7.96706712e-03  5.34142256e-03 -3.16225738e-03
 -3.92765889e-03 -1.32717237e-03  6.99848969e-03  4.90774033e-03]",-4.990070948995828,0.006805181654297515
AAP,0.4258980095198503,0.5170949118672657,"[-1.92459336e-03  1.00302968e-03 -1.22087553e-03 -7.36371307e-04
 -9.20979477e-05 -6.79287805e-04]","[ 1.24548406e-02 -5.31046763e-03 -4.98782098e-03 -3.97609310e-04
 -1.51191428e-02  1.91054432e-03 -1.73168755e-03  1.00381409e-02
  8.40199242e-03  1.50564445e-03  2.84919901e-03 -1.73872629e-03
  1.56641420e-03  2.34531674e-03  6.96105572e-04 -5.46731481e-03
 -3.73528612e-03 -1.49743983e-05  4.64520925e-03 -1.39169415e-03]",-4.773018784516932,0.00845481832188141
AAPL,-0.08722549486265387,1.0259243419476698,"[-1.07348032e-03  4.69278999e-04 -4.64675191e-04 -7.33749361e-05
 -2.85624410e-05  7.62652686e-05]","[ 0.01198384 -0.0020909  -0.00119688  0.00061156 -0.01414365 -0.00126438
 -0.00240677  0.01022811  0.01076695 -0.00038581 -0.00054468 -0.00629468
 -0.00431067  0.00636122  0.00396106 -0.00172609 -0.00435029 -0.00318234
 -0.00098324  0.00498401]",-4.912918447880985,0.007351003474886161
ABBV,0.4191506358801623,0.5185525386447215,[ 0.00036745  0.00050302 -0.0003196  -0.00047868  0.00023191 -0.00038402],"[ 0.01046157 -0.01219206 -0.01409209  0.00609054 -0.00403284  0.01204398
  0.00586512 -0.00173253 -0.00286392 -0.00076312  0.00437545  0.00446458
  0.00124105 -0.00134186 -0.00136577 -0.00044419  0.00105535 -0.00241301
 -0.0042986   0.00028241]",-5.336571605095901,0.0048123410663100715
ABT,-0.009691900856133329,0.9406264824665527,[-0.00057971  0.00028293 -0.00136942 -0.00021324 -0.00034052 -0.0010204 ],"[ 0.01180389 -0.00586543 -0.0061474   0.00145394 -0.01235269  0.00431049
  0.00232793  0.00778013  0.00739381 -0.00319736 -0.00272213 -0.00277228
 -0.00100434  0.0087752   0.00582235 -0.0038309  -0.00550709 -0.00273374
  0.00443803  0.00567504]",-4.61238447839808,0.009928116681310082
ACN,0.926272859080247,0.03000385990498481,"[ 1.03331029e-03  1.05595263e-03 -5.01713503e-04  2.78883178e-04
  2.05970605e-04  4.23218607e-05]","[ 1.13658733e-02 -1.32734093e-02 -1.51179429e-02  2.92276588e-03
 -9.66433887e-03  1.22984961e-02  4.75807916e-03  4.59846872e-03
  3.91990171e-03  8.71255173e-04  5.58607026e-03 -5.42826897e-04
 -1.32105770e-03 -1.13688247e-03  8.59932419e-05 -2.64283759e-04
  1.02526637e-03 -2.71015320e-03  5.59790601e-04 -2.35060379e-03]",-5.164888492887952,0.005713699921659722
ADBE,0.43410180224913564,0.5254429968598338,"[ 2.04131641e-03  8.05496341e-04 -6.08285634e-04 -1.58503222e-05
  3.94896285e-04 -3.73073890e-04]","[ 0.01154021 -0.01133445 -0.01262673  0.00275134 -0.00977319  0.00968258
  0.00300519  0.00453701  0.00354098  0.00122232  0.00511056  0.00019514
 -0.00024487 -0.00038726  0.00037431 -0.00122137  0.00042234 -0.00250976
  0.00056536 -0.00211402]",-4.688191910077695,0.009203311536465078
ADI,0.4288120902912189,0.5258688812227328,"[ 7.18295774e-04  1.24500900e-03 -7.69518021e-04  6.78284730e-04
 -1.30183930e-04 -1.12701526e-05]","[ 0.01233068 -0.00797583 -0.00838522 -0.00011267 -0.01471791  0.00540878
  0.00049764  0.00973794  0.00834346  0.00118781  0.00354445 -0.00203214
  0.00097206  0.00165549  0.0012432  -0.00492749 -0.00347046 -0.00185812
  0.00220303 -0.00136153]",-5.016452069023927,0.006628000731690766
ADM,0.42524011293109515,0.5169846984250042,"[ 1.47146278e-03  2.49686170e-04  2.54030510e-05 -3.24713489e-05
  3.50635528e-04 -2.54710657e-05]","[ 1.12468603e-02 -9.41862672e-03 -1.03536457e-02  3.81210844e-03
 -7.80674072e-03  7.65695600e-03  2.05113000e-03  2.05214372e-03
  5.06605069e-05  1.28172768e-03  5.39721846e-03  4.57588867e-03
  5.58972632e-03 -2.16778712e-03 -3.04413003e-03 -7.15206471e-03
 -4.59388777e-03  1.17937974e-03  3.01246368e-03 -5.88431214e-04]",-4.836920092041909,0.00793144459132032
