,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.432180551517183,0.5466826314847052,"[ 2.63061645e-04  2.23670287e-06 -1.16751489e-04  1.89985459e-04
 -2.23868949e-04 -2.47274661e-04]","[ 0.01091029  0.00044529 -0.00268974  0.00154929 -0.00260596  0.00613578
  0.00074062 -0.0017288  -0.00019267 -0.00092206  0.00094126  0.00017654
 -0.00080985  0.00375499  0.00018105 -0.00028045  0.00117371 -0.00118383
 -0.00271827  0.00122752]",-6.464847133958735,0.001557229288512291
AAL,0.4383734359313951,0.5398014524004094,"[ 2.11691527e-04 -5.85724814e-04  2.30497856e-04 -1.17659524e-04
  2.03079509e-05 -8.88399963e-05]","[ 1.14929526e-02  1.39605793e-03 -1.44856658e-03  4.61190213e-05
 -4.50526810e-03  5.43730761e-03  7.43984272e-04 -2.10161883e-04
  3.92670157e-04 -1.06803234e-03  1.64496044e-03  5.74864038e-04
 -3.69058504e-04  1.54315012e-03 -3.02113935e-03  1.08501037e-04
  1.70152214e-03  1.34719748e-03  1.13559775e-05  2.23733357e-03]",-5.869572667837127,0.002824079896365767
AAP,0.43552318231035664,0.5421449086593487,"[ 2.56376741e-04  2.30479872e-04 -9.78685008e-06  2.85796938e-05
 -1.87020322e-05 -7.12588173e-05]","[ 6.30866880e-03 -2.31626119e-03 -8.41764808e-04  9.62415149e-03
  2.10134804e-04 -5.53520418e-04 -3.18115997e-03  7.91699203e-04
  1.44582652e-03 -1.35777652e-03  7.08416519e-04  1.31375649e-03
  5.37266335e-05  2.54917914e-03 -4.89686726e-04 -7.37103253e-04
 -1.64600815e-05 -7.91293707e-04 -3.57477560e-03  2.76951819e-03]",-6.1261712726896995,0.0021849304694788866
AAPL,0.44299896392671684,0.5329019950237854,"[ 2.82947924e-04 -4.47214873e-04  1.62527359e-04  2.06282195e-04
 -1.02334812e-04  1.96941782e-05]","[ 9.30687155e-03 -6.97324636e-04 -2.50035041e-03  5.00717135e-03
 -9.85771854e-05  3.48590676e-03 -2.50560260e-03 -1.95172412e-03
  7.54237416e-04  1.10581799e-03  2.15884822e-03 -3.23816077e-04
 -5.86764907e-04  2.13026772e-03 -2.26272848e-03 -4.96021549e-04
  2.51874145e-04  6.82445422e-04  3.87406415e-04  6.16297665e-03]",-5.344615910738138,0.004773784412590783
ABBV,0.43048455778476447,0.5495659564419987,"[ 4.10138927e-04  2.18687394e-04  8.97431547e-06  7.85737349e-05
 -5.29171408e-05 -1.07074545e-04]","[ 0.00732587 -0.00266359 -0.00341848  0.00890748  0.00201823  0.00250801
 -0.00201018 -0.00148168  0.00042498 -0.00231645 -0.00098356  0.00285069
  0.00175072  0.00250893 -0.00107308  0.00047627  0.00136361 -0.00206925
  0.00087927  0.00184821]",-6.703221103395064,0.0012269533869815553
ABT,0.4390911286570398,0.5400984130442692,"[ 7.25274749e-04  3.86741010e-04  1.30789348e-04  2.00740361e-04
 -1.02214562e-06  4.39904857e-05]","[ 7.48928430e-03 -1.77504720e-03 -1.73115026e-03  8.07087952e-03
  6.50071037e-04  9.53493835e-04 -3.41482286e-03 -5.32993850e-04
  1.27899776e-03 -1.84669230e-04  1.26688183e-03  1.11938645e-03
  6.07225410e-04  1.35512825e-03 -3.02772492e-03 -1.53925506e-04
  1.17202722e-03 -4.53422069e-05 -2.05332557e-03  5.94084639e-03]",-5.866841754756906,0.0028318027535204696
ACN,0.43427478049852647,0.5396276204174807,"[ 4.35372737e-05  7.12946365e-04 -1.24254261e-04  1.85824842e-04
  2.00769805e-05  1.71570167e-04]","[ 7.29657978e-03 -2.33518705e-03 -2.52451467e-03  8.55662216e-03
  9.36817523e-04  1.67378462e-03 -2.27897122e-03 -3.74519082e-04
  1.18286392e-03 -1.88496201e-03  1.82032078e-05  1.58722839e-03
 -3.52162280e-04  1.86788237e-03 -9.60721753e-04  2.64711447e-03
  3.21110028e-03 -2.40110135e-03 -1.67429376e-04  1.22461476e-03]",-6.066276588537948,0.002319794700141214
ADBE,0.43579084758335396,0.5405190926564293,"[2.53268327e-04 3.00476249e-04 3.26532190e-05 2.98033517e-05
 4.51807077e-05 4.07428398e-05]","[ 0.00791324 -0.00153453 -0.00182333  0.00736924  0.00015531  0.00112947
 -0.00327308  0.00025476  0.00226458 -0.00087455  0.00054823  0.00068738
 -0.00027575  0.00107457 -0.00280702  0.00234131  0.00277949 -0.00102311
  0.00120589  0.0046246 ]",-6.0367440383674,0.002389325815571174
ADI,0.4369094595222238,0.5380399547667464,[ 0.00048264  0.00048365 -0.00016678  0.00024715 -0.00019613 -0.00021393],"[ 8.32818865e-03 -1.61923886e-03 -2.84647827e-03  7.36218500e-03
  1.55570658e-03  1.83618791e-03 -4.50850056e-03 -8.14823247e-04
  3.57919312e-03  2.99864438e-04 -1.13236504e-03 -1.20225041e-03
  6.67802663e-04  3.95268149e-03 -2.32753526e-03  1.43295405e-05
  2.54801100e-03 -6.94670989e-04  6.34137609e-05  5.17741873e-03]",-5.870800676049703,0.0028206140315508305
ADM,0.43311962305142226,0.5424798627852944,"[-1.22024315e-04  2.32801151e-04 -6.14022527e-05  7.75373015e-05
  4.12754717e-06  9.34529324e-05]","[ 8.96275436e-03 -1.71546654e-03 -4.33357706e-03  6.83687796e-03
  3.15230707e-03  3.99842063e-03 -4.20720537e-03 -3.99552050e-03
  1.24751090e-03  2.25075988e-03  1.06836628e-03 -8.65679036e-04
  4.39313124e-04  2.93006589e-03 -3.20217924e-03 -7.11431431e-05
  3.64238148e-03 -3.56677275e-05 -2.31103608e-03  2.80717439e-03]",-6.253757487405158,0.0019232140898345076
