,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.23788073949446392,1.1997438258356166,[-0.00057887  0.00117359  0.00018767  0.00035985  0.0001544   0.00088619],"[ 0.01690627 -0.00451384 -0.00488095  0.01198462 -0.00604012 -0.0033032
  0.00741919  0.00085828 -0.005025    0.00336204  0.00087161 -0.00507735
  0.00342066  0.00470091 -0.00491475  0.00124513  0.00195506 -0.00132134
  0.00233905  0.00129755]",-4.732460012890101,0.008804784492724118
AAL,0.09490899987175752,0.8649313031146818,"[-4.01552502e-04  2.82729021e-03 -9.07314177e-04 -3.36479174e-05
  1.11271593e-03  1.29314218e-03]","[ 1.22780530e-02 -3.39476616e-04 -1.89459299e-03  3.23564101e-03
 -2.30757588e-03  5.39783079e-03  2.57615380e-05 -2.51310209e-03
 -9.75902787e-04  5.51469287e-04  1.94160394e-03 -1.36557173e-03
  7.83339468e-04  4.45070315e-03 -4.32683674e-03  2.44742394e-04
  2.11782074e-03 -2.09629092e-03  4.88663436e-03  2.11186690e-03]",-3.977770637025018,0.018727342879129315
AAP,0.8891940466842406,0.0524523128132933,"[ 2.55699304e-03  1.80419187e-03 -2.39807640e-05  2.70031321e-04
  7.22286738e-04  4.92001892e-04]","[ 0.00741191  0.002513    0.00378528 -0.00276422 -0.00578024  0.01293389
 -0.0001648  -0.00971978  0.00064836  0.00336853  0.00142625 -0.00054454
 -0.00116554  0.00203097 -0.00050291  0.00178606 -0.00064138 -0.00202776
  0.00516326  0.00102039]",-4.45014339688367,0.011676892420351661
AAPL,-0.11355573068582846,1.0765931262638582,[ 0.00012076 -0.00030239  0.00032665  0.00035054  0.00034808  0.00085754],"[ 1.64608621e-02 -3.25766451e-03 -6.49698318e-03  9.73542964e-03
 -9.21023862e-04 -2.72687643e-03  2.21272329e-03  4.48938491e-03
 -3.39124671e-03 -2.35759490e-03  3.00946805e-03 -1.95634364e-04
  4.10285811e-04  3.61408834e-03 -3.24402885e-03 -4.25041495e-05
  1.52969176e-03  8.41476113e-04  2.57558484e-03 -3.11934526e-03]",-4.743030242614418,0.008712206047657841
ABBV,-0.15093414422388357,1.1130736589611356,"[-3.46037153e-04  1.47927556e-03 -2.80427971e-04  5.23215492e-04
  7.53544676e-05  6.78076042e-04]","[ 0.01626361 -0.00476883 -0.00320006  0.01233945 -0.00873369 -0.00304295
  0.00930957 -0.00044333 -0.00487563  0.00429635 -0.00087112 -0.00392361
  0.00452691  0.00118895 -0.00368324  0.00458337 -0.00018971 -0.00106412
  0.00187386 -0.0043815 ]",-4.6649378991346895,0.009419833185138482
ABT,-0.16714445805597875,1.1285084521612172,"[7.00164246e-04 4.05363619e-04 2.96838401e-04 5.77261837e-04
 5.67295547e-05 5.65562154e-04]","[ 0.0163877  -0.00481449 -0.00322797  0.01250444 -0.00904104 -0.0031556
  0.00990754 -0.00070428 -0.00544267  0.0050487  -0.00066399 -0.00515004
  0.00492655  0.00218353 -0.0045267   0.00450212  0.00024309 -0.00229732
  0.00248253 -0.00200601]",-4.675661404303289,0.009319359234574014
ACN,0.43220291215989315,0.5255983620506015,[ 0.00069951  0.00319154 -0.00073451  0.00052353  0.00039964  0.00068613],"[ 1.19987925e-02 -1.35384400e-03  9.73476763e-05  5.34672232e-03
 -7.70391325e-03  3.89381839e-03  6.46800103e-03 -4.06991187e-03
 -4.96172812e-03  4.56689367e-03  2.49907376e-03 -5.68307690e-03
  2.42050295e-03  5.80247318e-03 -5.74177273e-03  1.58569799e-03
  1.97491540e-03 -4.28475347e-03  5.73760572e-03  3.38062779e-03]",-4.545237568384901,0.010617649998643536
ADBE,0.0005444812334601946,0.9503519715719769,"[ 2.54292342e-04  1.56599978e-03 -2.45884750e-04 -8.82932509e-05
  5.33748442e-04  5.20444221e-04]","[ 0.01265083 -0.00140642 -0.00155117  0.00521151 -0.0045343   0.00359386
  0.00268498 -0.00241774 -0.00184444  0.00161126  0.00077296 -0.00141296
  0.00215006  0.00207659 -0.00407978  0.00356928  0.00075287 -0.00432465
  0.00536936  0.00241511]",-4.253383932685976,0.014216046279464547
ADI,-0.3735514233038772,1.325111872226687,"[-4.71788835e-04  8.94019363e-05 -3.57068433e-04  6.57890556e-04
 -3.30288093e-04  1.97976737e-04]","[ 0.01804318 -0.00338645 -0.00910545  0.01021084  0.00263297 -0.0033258
 -0.00163871  0.00517495  0.00034264 -0.00304039 -0.00067509  0.0006246
  0.00336055  0.00299849 -0.0057666   0.00048646  0.00266275 -0.00047612
  0.00440374 -0.00035752]",-4.761068057701891,0.008556465716268469
ADM,-0.5181747880435714,1.4606694544153567,"[-9.01258655e-04  1.09655925e-03 -1.35163386e-04  3.68057026e-04
  2.44288025e-05  6.76546874e-04]","[ 0.01860126 -0.00450669 -0.00821893  0.01212541 -0.00066432 -0.00393499
  0.0012586   0.00260589  0.0006978   0.00072096 -0.00411251 -0.00149292
  0.00639801  0.00182207 -0.00611079  0.00193923  0.00205415  0.00147647
  0.00153876 -0.00589868]",-5.027294025343136,0.006556528387409445
ADP,0.0005444876004243069,0.9650311734505997,[ 0.00025364  0.00293745 -0.0008447   0.0003234   0.00016871  0.00028258],"[ 0.01554738 -0.0023541  -0.00575174  0.00763405 -0.0003986   0.00024746
  0.00013974  0.00099432 -0.00037848  0.0001626  -0.00081357 -0.00179902
  0.00392382  0.00354843 -0.0053581   0.00168213  0.0003486  -0.00144529
  0.0072236  -0.00274119]",-4.317885388625838,0.013328037384183627
ADSK,-0.13649796742614037,1.0998186953647708,"[-2.14817182e-03  1.54094016e-03 -5.66628563e-04  2.86017026e-04
  9.80411019e-05  9.45505785e-04]","[ 0.01658195 -0.00343051 -0.00537808  0.00995553 -0.00368853 -0.0009653
  0.00375503 -0.00133481 -0.00089876  0.00468777 -0.00402672 -0.00559963
  0.00778946  0.00342675 -0.00639029  0.00425949 -0.00246379 -0.00298315
  0.01198207 -0.00471413]",-4.6183922184554325,0.009868649946233576
AEE,0.41891918155090097,0.5184081528220147,"[ 1.91293620e-03 -3.76962473e-04  3.49882389e-05  2.97201535e-04
  5.22219908e-05 -2.39506944e-04]","[ 0.00808246  0.0019347   0.00404154 -0.00155074 -0.00777274  0.01278591
  0.00156093 -0.01229208  0.00149058  0.00707729 -0.00217263 -0.00301087
  0.00223634  0.00098674 -0.00095222  0.00478656 -0.00333725 -0.00430788
  0.00913748  0.00178092]",-4.866941860411917,0.007696867428152566
AEP,0.42441175032304346,0.5180986773267722,[0.00208181 0.00046779 0.00016544 0.00081892 0.00010371 0.00038731],"[ 0.0104624   0.00026466  0.00140923  0.00190073 -0.00695284  0.00848125
  0.00329365 -0.0086738  -0.00106952  0.00653767 -0.00042679 -0.00510574
  0.00224315  0.00372241 -0.00161428  0.00313416 -0.00408143 -0.00365672
  0.01220174  0.00029461]",-4.560136591195,0.010460630015885243
AES,-0.5125298448178113,1.4648724413487453,"[ 3.54557096e-04  2.55154115e-04  6.36757546e-05  5.39862132e-04
 -1.64563362e-04  2.43543677e-04]","[ 1.85580174e-02 -5.03480875e-03 -7.42910076e-03  1.31563223e-02
 -2.78397481e-03 -4.86506792e-03  3.83752489e-03  2.83529091e-03
 -1.20352552e-03  1.10724785e-03 -2.98868320e-03 -1.57332367e-03
  5.56691315e-03  8.73909024e-04 -4.60536259e-03  3.52088743e-03
  1.59334653e-04  7.08756146e-05  3.48600573e-03 -5.03086174e-03]",-4.891625612041064,0.007509205492779081
AFL,0.0005444864491829101,0.9623336118444987,[ 0.00063794  0.00246763 -0.00015219  0.00030023  0.00019951  0.00045189],"[ 0.01503279 -0.00304448 -0.00341772  0.00886952 -0.00509262  0.00043203
  0.00477428 -0.00200777 -0.00229245  0.00415016 -0.00170161 -0.00485593
  0.00578441  0.00380852 -0.00706251  0.00320685  0.00225687 -0.00400543
  0.00424933  0.00215622]",-4.547725738781459,0.01059126431588606
AIG,0.0005383154093745615,0.9700513391491051,[ 0.00042514  0.00185382 -0.00018197  0.00081234 -0.00025804  0.00036238],"[ 0.01489714 -0.00339296 -0.00283729  0.00928957 -0.00655242 -0.0002082
  0.00644812 -0.00128781 -0.00418094  0.00342843  0.00111592 -0.00397913
  0.00216952  0.0036819  -0.00310416  0.00159751  0.00042409 -0.00061463
  0.00304923 -0.00130134]",-4.376789031849062,0.012565641788057826
AIZ,1.1091885269549397,-0.1544308828474661,[ 0.00207867  0.00248587 -0.00097216  0.00041575  0.00049632  0.00012647],"[ 0.00616714  0.00359231  0.00500273 -0.00441596 -0.00653762  0.01428746
  0.00094626 -0.01048988 -0.00129305  0.00444777  0.0031317  -0.00342927
 -0.00056804  0.00538959 -0.00317338  0.00058046  0.00035835 -0.00367448
  0.0082569   0.00247206]",-4.751206928002955,0.008641259528727565
AJG,-0.5155935446555249,1.4754456231417656,"[-8.78260053e-04  1.35669750e-03 -4.48865445e-04  1.46026243e-04
 -2.42017707e-06  3.20520955e-04]","[ 0.01863708 -0.0051734  -0.00710198  0.01356725 -0.00406312 -0.00506263
  0.00573435  0.00201897 -0.00276905  0.00313523 -0.00248291 -0.00469945
  0.00644386  0.00342981 -0.00605445  0.00266337  0.00027069 -0.00074456
  0.00573857 -0.00396336]",-4.8300415403209325,0.007986189510189649
AKAM,0.43875485386747454,0.5284659241756837,[0.00138755 0.00104464 0.00071985 0.00019752 0.00079903 0.00116094],"[ 1.15543564e-02  4.42102083e-04 -1.69955760e-03  1.84513233e-03
 -1.70601393e-03  6.65571196e-03 -5.00148688e-04 -3.54284322e-03
 -1.41776680e-03  1.53798132e-03  3.37040370e-03 -3.85643322e-03
 -9.34545231e-05  8.75236950e-03 -5.74060667e-03 -4.45762813e-03
  5.27054690e-03  1.59559116e-04  2.52185659e-03  4.37877238e-03]",-4.336259841633375,0.013085378179847588
