,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4226813485481396,0.5353564348994759,"[-1.61170749e-04  2.04538455e-03 -5.05963112e-04  3.56829853e-04
  6.67278876e-05  3.83798097e-04]","[ 0.00568535 -0.0092145  -0.00052183  0.01068072 -0.00529013 -0.00466009
 -0.00201954  0.00303827  0.00223967  0.00185629  0.00258594 -0.00447714
 -0.00597281  0.00698927  0.0044726  -0.00187294 -0.00017099  0.0001421
 -0.00465237 -0.00265777]",-5.211664631155845,0.005452589578400576
AAL,0.4244513552799746,0.5367818969482667,"[-9.63222256e-04  8.83119557e-04 -4.50091225e-04 -4.71907273e-04
  1.88015854e-04 -5.44798458e-05]","[ 0.01033778 -0.00675434 -0.00305851  0.00281719 -0.00798925  0.00435018
  0.00487185 -0.00169477 -0.00428571  0.00048498  0.00385468 -0.00082605
 -0.00283497  0.00614688  0.00166257 -0.00568457 -0.00118984  0.00470513
 -0.00134598 -0.00392975]",-5.183587169501547,0.005607853968169833
AAP,0.4245662996356493,0.5375298760800902,"[ 1.39687746e-04 -3.19203198e-05 -1.19156876e-05 -8.86376205e-05
 -1.96761156e-05 -1.53771217e-04]","[ 5.05762208e-03 -8.38888651e-03  1.94037892e-03  7.99076107e-03
 -1.01681367e-02 -2.02463709e-03  4.19764233e-03  3.00420698e-03
 -2.18577218e-03 -1.60830285e-03  1.52600533e-03  3.34018691e-04
 -3.26578348e-05  4.44513364e-03 -1.64667220e-03 -2.86316961e-03
 -3.22021609e-05  1.14643815e-03  3.27403345e-03  5.01478070e-03]",-5.223103056883979,0.005390575883147705
AAPL,0.4195970786044644,0.531071937765919,"[-1.41335857e-03  1.95984051e-03 -1.25514986e-03  5.76678368e-04
 -3.79299654e-04  8.07335238e-05]","[ 6.80287817e-03 -8.48899419e-03 -1.05560973e-03  7.93744955e-03
 -6.17555544e-03 -9.80821963e-04 -6.16568391e-05  2.12840439e-04
  8.77082564e-04  2.65158855e-03  1.29323033e-03 -4.07769602e-03
 -2.35109316e-03  7.22529113e-03  1.31496106e-03 -3.74783752e-03
 -1.15167798e-03  1.03675957e-03  1.22900179e-03  2.47487224e-03]",-5.156492962336963,0.005761871393496363
ABBV,0.4285065590707194,0.5245437845624218,"[-2.99540481e-04  1.69119929e-03 -5.35740296e-04  3.82632166e-04
 -5.04101622e-05  2.49349259e-04]","[ 6.54396194e-03 -8.31308493e-03 -2.33111495e-04  7.30724463e-03
 -8.07014696e-03 -1.83019932e-04  3.35777322e-03  5.43646655e-05
 -3.85272666e-03  1.15065001e-03  5.49069577e-03 -6.97640435e-04
 -4.07124783e-03  3.47228025e-03  7.22272587e-04 -1.37084799e-03
 -1.12638023e-03  2.58359544e-03  6.12835210e-03 -1.27814820e-03]",-4.506002579816191,0.011042513633933623
ABT,0.41242511407821314,0.5312047862158586,[ 0.00083051  0.00144492 -0.00013192  0.00075871 -0.00010525  0.00036077],"[ 0.00329778 -0.00830149  0.00408421  0.00773196 -0.01211294 -0.00102316
  0.0059167   0.00074704 -0.00408388  0.00162067  0.00376293 -0.00279745
 -0.00199884  0.00618492 -0.00079341 -0.00324036  0.00026634  0.00123766
  0.00411421  0.00324327]",-5.503250509263567,0.004073508916697628
ACN,0.004249627812837894,0.9504946307299414,"[-1.90359019e-03  1.57157457e-03 -1.03095521e-03  2.77939479e-05
 -5.48995439e-05  1.82905495e-04]","[ 0.01181864 -0.00821649 -0.00783944  0.00704928  0.00063807  0.00037988
 -0.00559269 -0.00093384  0.00389283  0.00245579  0.00119482 -0.0017335
 -0.00358459  0.00336837  0.001977    0.0004714  -0.00082703  0.00133864
  0.00215893 -0.00554306]",-4.637318514710866,0.00968362935388607
ADBE,0.42768938078863505,0.5320256912571673,"[-1.52655482e-03  6.76896748e-04 -3.48331255e-04  7.33796132e-05
  1.98331882e-04  6.75814364e-04]","[ 0.00894673 -0.0084548  -0.00410731  0.00770634 -0.00296555 -0.00026561
 -0.00251293 -0.00104362  0.00140152  0.00382836  0.00319527 -0.00418066
 -0.00530498  0.00582592  0.00338993 -0.00136066 -0.00133423  0.00086278
  0.00104722 -0.00227973]",-4.844609174952918,0.00787069291789362
ADI,0.41490497880623184,0.530036113290402,"[-6.40867314e-04  1.44592425e-03 -6.25816280e-04  1.51021081e-04
 -2.98572952e-05  1.30765830e-04]","[ 6.41743094e-03 -8.04945073e-03  2.56682828e-04  6.66255016e-03
 -8.57475869e-03  2.33053517e-04  2.83923895e-03  5.89273360e-07
 -1.30774236e-03  1.84177486e-03  1.72177347e-03 -3.19826816e-03
 -1.45603817e-03  7.12915876e-03  1.09889190e-04 -4.38471492e-03
  3.87219192e-05  1.43936746e-03 -4.85015108e-04  2.73945380e-03]",-5.34064126246404,0.004792796284289874
ADM,0.425530165592331,0.5363977257325874,"[7.36085274e-04 7.45688705e-04 2.04863657e-04 5.08683963e-04
 9.31230802e-05 5.16544805e-04]","[ 0.00490943 -0.00897815  0.00097682  0.01007457 -0.00730633 -0.00437922
 -0.00035132  0.00373685  0.00246435  0.00048034 -0.00046323 -0.00384851
 -0.00174598  0.00840252  0.0022998  -0.00537434 -0.00321208  0.00118257
  0.0026903   0.0048668 ]",-5.132543708382401,0.005901529594401495
ADP,0.4195047705881013,0.5307429904102916,"[-1.06063977e-03  2.90105990e-04 -4.65045548e-04 -3.77981494e-04
  9.10413099e-06 -2.07859677e-04]","[ 3.81523851e-03 -8.67622512e-03  3.42199327e-03  9.27109559e-03
 -1.14520050e-02 -3.96714805e-03  5.34464053e-03  4.93689070e-03
 -3.76533731e-03 -2.85429810e-03  4.13239131e-03  9.70816622e-04
 -3.37511965e-03  3.91667840e-03  1.32764305e-03 -2.19910467e-03
 -1.17586313e-03  1.83729077e-03  2.48898466e-03  5.17244082e-05]",-5.154402733364521,0.005773927619765728
ADSK,0.002435464836562588,0.9613785931353762,"[-5.07992795e-04  1.15603773e-03 -3.75438254e-04  3.14949383e-04
  1.55507070e-05  3.77812733e-04]","[ 1.20120610e-02 -6.71811857e-03 -5.55285132e-03  2.36380677e-03
 -5.19328735e-03  5.42599789e-03  2.28058935e-03 -3.16053786e-03
 -2.20439908e-03  1.47954365e-03  2.06729437e-03 -7.15700296e-04
 -7.39356313e-04  5.22241560e-03 -6.47809485e-04 -4.59566925e-03
 -7.84053856e-05  3.90825231e-03  5.43430112e-05 -1.23299134e-03]",-4.8961567111593,0.007475257507317352
AEE,0.4162757323920024,0.5365663002595831,"[ 2.45873519e-04 -5.84009833e-04  2.37839170e-04 -2.53699573e-04
  4.98769850e-05 -1.92241815e-04]","[ 6.91718582e-04 -1.02182702e-02  4.70706794e-03  1.40441998e-02
 -8.96395771e-03 -8.54645403e-03  4.15099642e-04  5.99505979e-03
  5.24271044e-04 -9.70406419e-04  1.88280708e-03  8.27182981e-05
 -4.00827593e-04  1.58690082e-03 -4.79137335e-03  1.86520552e-03
  4.45020151e-03  8.40956829e-04  7.12531094e-03  3.59052963e-04]",-5.548558581991235,0.0038930647347537534
AEP,0.41898784727202876,0.5328226759179626,"[ 1.26002724e-04 -7.06465114e-04  3.23667160e-04 -2.08375635e-04
  9.34951498e-05 -3.64754199e-05]","[ 1.48048436e-03 -1.00544381e-02  3.89846379e-03  1.33180709e-02
 -8.56758040e-03 -7.42283407e-03  7.19933417e-04  4.81195749e-03
 -7.74129111e-04 -1.20543943e-04  4.22361542e-03 -6.84795165e-05
 -3.19307459e-03  7.83110898e-04 -2.57661412e-03  3.69006706e-03
  4.03935678e-03  9.96455704e-05  5.89773363e-03 -3.23697354e-03]",-5.273708850050437,0.005124569025646427
AES,0.4204413663086823,0.5317186895002742,"[-2.18260882e-04 -2.60361392e-05 -5.02665528e-05 -2.85782674e-04
  6.82722679e-05 -1.43604169e-04]","[ 0.00297502 -0.00914877  0.00379814  0.01073022 -0.01086214 -0.00553255
  0.00413298  0.00568969 -0.00277441 -0.00280124  0.00374974  0.00108445
 -0.00271651  0.00303097 -0.00070823 -0.00079179  0.00205576  0.00143079
  0.00028822 -0.00024893]",-5.163305631738488,0.005722751076756524
AFL,0.4198042340610354,0.526089801769193,"[ 4.60670789e-05  2.07673156e-03 -4.35709199e-04  4.51490136e-04
  5.86324627e-05  4.25420747e-04]","[ 3.25887715e-03 -8.94598129e-03  3.61907307e-03  1.00340046e-02
 -1.09421484e-02 -4.47130883e-03  4.45822787e-03  4.35480148e-03
 -3.42945406e-03 -1.18106625e-03  5.09768343e-03 -7.98998515e-04
 -5.05027200e-03  4.57114509e-03  2.30864528e-03 -1.40688304e-03
 -2.14413784e-04  6.34645132e-04 -9.77766261e-05  2.55073025e-04]",-4.9686609457291375,0.00695245151431715
AIG,-0.02474824576739416,0.9859866168556608,"[ 1.46070844e-04  8.68104192e-04 -7.95535708e-05  3.25788611e-04
  4.77201775e-05  3.41626433e-04]","[ 0.01254778 -0.00703698 -0.00700203  0.00327776 -0.00270446  0.00478251
 -0.00064575 -0.00372018 -0.00021182  0.00320425  0.00236694 -0.00239548
 -0.0029325   0.00543958  0.00192497 -0.00273563 -0.0017125   0.00139744
  0.00070225  0.00030107]",-5.17995295661444,0.005628271181107462
AIZ,0.4306175530339805,0.5292332568929532,[ 0.00023045 -0.00047645  0.00030485 -0.00034598  0.00015854 -0.00010488],"[ 0.00973541 -0.00807741 -0.0041528   0.0065319  -0.0045447   0.00058658
  0.0007408  -0.00012672 -0.00252555  0.00061892  0.00597358  0.00031401
 -0.0061875   0.00203947  0.00305945  0.0011838  -0.00049513  0.00028465
 -0.0005643  -0.00236903]",-4.601268981545297,0.010039088240461683
AJG,0.4255614040364568,0.5334687716176328,"[ 1.07769863e-04  1.26852784e-03 -1.62128533e-04  7.46634004e-04
 -3.37642684e-05  6.23548298e-04]","[ 5.75726581e-03 -8.87077040e-03 -2.19545606e-04  8.96764419e-03
 -6.55312427e-03 -1.71913790e-03  6.51619282e-04 -1.41113923e-05
 -1.38198754e-03  3.12192949e-03  4.90496905e-03 -3.15619600e-03
 -5.10984176e-03  4.45884447e-03  1.50971249e-03 -2.01169571e-04
  1.34133022e-04  1.07849084e-03  3.52781330e-03 -2.89421326e-03]",-5.006431835449009,0.006694748703807307
AKAM,0.42468740824007845,0.5254272336633664,"[ 1.20747842e-03 -9.16024375e-06  1.04902294e-03 -5.52631459e-04
  7.80241083e-04  5.51398296e-04]","[ 6.31554863e-03 -9.07731247e-03 -5.80435514e-04  1.03900231e-02
 -6.38748667e-03 -5.22013985e-03 -1.69213273e-05  5.48995579e-03
  4.10987493e-04 -2.29049440e-03  2.97577187e-03 -1.91245337e-04
 -5.18597047e-03  4.65222756e-03  4.23292182e-03 -2.07197382e-03
 -2.44494267e-03  1.53981554e-03 -7.11753550e-05 -1.39458886e-03]",-4.712342674622755,0.00898370700889609
ALB,0.4225156437935304,0.5370354097933333,"[ 8.20190048e-04  1.06163074e-03 -1.42024427e-04  2.58971157e-04
 -9.10298478e-05 -1.21309901e-04]","[ 0.00447056 -0.00963383  0.00061307  0.0121331  -0.00580043 -0.00657007
 -0.00197299  0.00466752  0.00204652  0.00067214  0.00318397 -0.00311162
 -0.00626953  0.00510458  0.00363205  0.00036566  0.00143625 -0.00030551
 -0.00447876 -0.00470213]",-5.290340872012153,0.0050400419576036495
ALGN,0.4169660625560266,0.536947923056884,"[-5.29088289e-04  1.03363119e-03 -3.43912920e-04  1.72416022e-04
  5.79247555e-05  3.14875273e-04]","[ 0.00180416 -0.00974043  0.00378831  0.01202874 -0.00877103 -0.00548723
  0.00086719  0.00252173 -0.00041206  0.00260911  0.00367883 -0.00359659
 -0.00360159  0.00445603 -0.00080131  0.00086808  0.00285487 -0.00066263
  0.00204773  0.00026805]",-5.532653776830916,0.003955478192090846
