,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.40814288505995094,0.5534028726698144,"[ 3.46332625e-04  1.03167880e-05  1.00970342e-05 -4.50084731e-05
 -2.31790875e-05 -1.44433930e-04]","[ 0.00904604 -0.00735704 -0.00620275  0.00976068  0.00050819  0.0021097
 -0.00235156 -0.00405872 -0.00075706  0.00139759  0.00098393 -0.00036917
 -0.00340989  0.00455876  0.00163141  0.00190993  0.00067425 -0.00012389
  0.00413753  0.00432157]",-5.974143320306991,0.0025436802728670163
AAL,-0.707080933107535,1.6656856359233994,"[-1.11585520e-03 -2.93980427e-04 -4.80467533e-04  3.51612570e-04
 -1.33603051e-04 -1.07136105e-05]","[ 1.35054118e-02  5.84840392e-04  3.49290058e-03 -7.13071573e-05
 -1.14979747e-02 -3.53189427e-03 -1.54891933e-03  5.87607974e-03
  1.26960067e-03 -1.22018065e-03  1.35095472e-03  3.03359823e-03
  7.46684529e-04  6.99291733e-04 -1.81227688e-03  1.73259883e-04
  3.08364301e-04 -5.52549882e-04 -6.01313165e-04  6.36906233e-03]",-5.820003744386894,0.0029675940329399373
AAP,-0.17972562666811354,1.148342363881004,"[-5.01862572e-04 -2.58624911e-04 -3.76528815e-04 -1.51424691e-04
 -3.84559755e-06 -5.51672267e-04]","[ 0.01265655 -0.00267651 -0.00110647  0.00217774 -0.00857852  0.00027312
 -0.00062867  0.0037288   0.00203427 -0.00042937  0.00126966  0.0002141
 -0.00124038  0.00296799  0.00036343 -0.00125585 -0.00184324  0.00104237
  0.00445811  0.00019998]",-5.339011460476887,0.004800613962100964
AAPL,-0.2941528858328448,1.2546972197755126,"[-8.62901180e-04 -1.98922983e-04 -3.19601337e-04 -6.40007575e-05
  4.77309218e-05 -2.98059241e-05]","[ 1.28574110e-02 -1.88648682e-03  1.42827542e-04  1.43124792e-03
 -1.00454839e-02 -9.27766354e-04 -8.44417233e-04  5.98950569e-03
  4.07047164e-03 -1.25629283e-03  1.22788910e-04 -1.25508231e-03
 -2.63105822e-03  3.85045252e-03  1.37381008e-03  4.52898792e-04
 -9.42813395e-04 -1.58595794e-03 -7.09507777e-05  3.95718937e-03]",-5.660857137992611,0.00347953317958027
ABBV,0.4142106124804082,0.5483982404256824,"[ 2.47910973e-04  6.16245957e-05  1.08554681e-04 -2.74496134e-04
 -2.55133664e-05 -3.26730383e-04]","[ 8.58260844e-03 -9.51842786e-03 -9.05797613e-03  1.03168423e-02
  3.06621086e-04  4.47687917e-03 -9.73645486e-04 -2.27103888e-03
  1.37881298e-03 -1.42951069e-05 -5.28719697e-04 -1.81144390e-04
  9.95879280e-04  4.52118361e-03 -1.47522789e-03 -4.38565103e-03
 -1.19784114e-03  3.05510500e-03 -2.60528729e-03 -4.64258195e-03]",-5.501562505797597,0.004080390820572385
ABT,-0.10804504938130391,1.0638833358898951,"[-6.92954260e-04 -3.52471786e-05 -5.19045566e-04 -1.11123486e-04
 -1.95577389e-04 -4.74431935e-04]","[ 0.01262052 -0.00321097 -0.00201636  0.00186745 -0.00956408  0.00191019
  0.00209376  0.00543856  0.00321278 -0.00416563 -0.00197929  0.00024684
 -0.00067207  0.00446863  0.00045017 -0.00097465 -0.00155281 -0.00013565
  0.00132085  0.00531979]",-5.3351512142630275,0.004819181328217946
ACN,0.4152596567596944,0.5560930400641938,"[ 1.36635848e-04  5.46183716e-04 -1.78790149e-04  3.23888399e-05
 -6.32706311e-05  4.38756098e-06]","[ 1.00684552e-02 -8.00092074e-03 -7.89349849e-03  7.61584335e-03
 -2.34984551e-03  5.15906464e-03  7.59395980e-04 -7.94522816e-04
  1.71625835e-03 -6.10095530e-04  6.59957264e-04 -1.93207856e-03
 -3.99084074e-03  3.53449527e-03 -7.54014163e-06  1.53048847e-03
  6.79077413e-04  1.19543329e-03  2.61920040e-03  6.02662304e-04]",-5.777153216478048,0.0030975208399972266
ADBE,0.4167379414257858,0.5521126117664645,"[ 4.05550074e-04 -1.10956387e-05 -9.94054229e-05 -1.10761251e-04
  2.80102686e-05 -3.53229442e-04]","[ 1.01702117e-02 -7.60153112e-03 -7.36577291e-03  7.36461170e-03
 -2.65093868e-03  4.71757870e-03  5.12549052e-04 -5.06465636e-04
  2.02554897e-03 -3.94079306e-04  9.47250052e-04 -2.41127764e-03
 -4.62120571e-03  3.13833759e-03 -4.82871064e-04  1.82348474e-03
 -3.15450400e-05  1.80231925e-03  3.05435349e-03  3.64038533e-03]",-5.543310890534556,0.00391354803531711
ADI,0.4192411425776963,0.5485462676272572,"[-2.86510458e-04  2.27020740e-04 -2.96248442e-04  2.43642802e-04
  3.07397899e-05 -2.32641979e-04]","[ 0.01203232 -0.00367555 -0.00242277  0.00322056 -0.00768394  0.00139157
  0.00017452  0.00389514  0.00393238 -0.00163087 -0.0008235  -0.00299581
 -0.00493001  0.00595157  0.00293602  0.00125294 -0.00193107  0.00068283
  0.00867181  0.00440653]",-5.268141589237773,0.005153178402000476
ADM,0.407929024708722,0.5492635042487828,"[ 4.44028706e-04 -1.21320789e-04  1.52996065e-04 -9.48171030e-05
  1.33288220e-04 -8.94950849e-05]","[ 0.0099617  -0.00591562 -0.00473769  0.00809638 -0.00078499  0.00142441
 -0.00283776 -0.00404978 -0.00161899  0.00261994  0.00202753  0.00023752
 -0.0023532   0.00535952  0.0035104  -0.0014398  -0.00331064  0.00081127
  0.00936684  0.00070574]",-5.799311914161701,0.003029638679801443
ADP,-0.011294575450094456,0.9733630088737484,"[-1.26810474e-03 -2.99916479e-04 -4.84715874e-04 -5.17779853e-04
  8.67939668e-05 -4.11286651e-04]","[ 0.01225513 -0.00481142 -0.00423073  0.00267923 -0.00876543  0.00365583
  0.00231444  0.00541406  0.0046073  -0.0033055  -0.00102931 -0.00183372
 -0.00204943  0.00369657 -0.00088975 -0.00125123 -0.00178407  0.00224179
  0.00192259  0.00125251]",-5.370490941613187,0.004651846964335943
ADSK,-0.011294579043006715,0.9659649908152566,"[-1.80279673e-03  1.79274849e-04 -6.45534105e-04 -8.33992694e-05
 -5.17207781e-05 -5.93070939e-05]","[ 1.12783367e-02 -5.26970325e-03 -4.82637247e-03  5.39413640e-03
 -3.97746340e-03  3.86329303e-03  1.57092953e-03 -1.86352581e-03
 -2.38557988e-03 -1.66351838e-03  5.78619463e-04  3.05084114e-03
  9.21400953e-05  3.21053811e-03  3.16013099e-06 -1.04651117e-03
 -8.94987280e-04  2.20617581e-03  7.28557797e-03 -1.15528224e-04]",-5.211806758728133,0.005451814670150333
AEE,-0.013251430817641711,0.9743398885229922,"[ 2.20332298e-04 -2.88634657e-04  3.10512960e-04 -1.02380272e-03
  9.15422455e-06 -3.64024370e-04]","[ 1.04022936e-02 -5.17989891e-03 -2.79986062e-03  6.22784549e-03
 -5.30321566e-03 -1.45757186e-03 -4.18093607e-03  3.96074253e-03
  5.55501298e-03  1.22037486e-03 -1.28125995e-05 -2.53226537e-03
 -8.80343552e-04  4.10750944e-03 -1.61564294e-03 -2.23610906e-03
  1.20881374e-03  3.25482962e-03 -1.01613801e-03 -8.75909922e-03]",-5.0628818105061,0.006327299136946817
AEP,-0.011294546470676934,0.977540896537278,"[ 4.76172853e-04 -4.52006577e-05  4.15883207e-04 -1.49715867e-03
 -9.75967265e-05 -3.73314397e-04]","[ 0.01070319 -0.00545195 -0.00383699  0.00563466 -0.00513921  0.00072116
 -0.00221631  0.00269648  0.00382254  0.00076437  0.00126545 -0.00189281
 -0.00253713  0.00236335 -0.00142824  0.00077548  0.00240326  0.00062796
 -0.00360401 -0.00464146]",-4.66744423729601,0.009396253459479876
AES,-0.011294584782315695,0.9738634876973412,"[ 9.90497396e-05 -4.45438071e-04 -1.59319780e-05 -4.52028956e-04
 -1.21809674e-04 -4.56423163e-04]","[ 0.01154094 -0.0048504  -0.00377583  0.00455202 -0.00664744  0.00206576
  0.00011361  0.00275306  0.00248489 -0.00062002  0.00199553 -0.00078893
 -0.00283557  0.00042725 -0.00365785  0.00145905  0.00116356  0.00414252
  0.00435711  0.00073809]",-4.9788940725719115,0.00688166897711976
