,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4505593669625437,0.529145922106701,"[ 6.85763892e-04 -2.15098777e-04  2.98749485e-04  4.34502569e-04
 -7.03897782e-05  2.25575737e-04]","[ 9.46095289e-03 -7.42194890e-03 -2.73019242e-03  2.40028052e-03
 -5.05851792e-03 -1.33228927e-04 -5.53578749e-03 -4.53246046e-04
 -4.01198693e-03  1.67648668e-03  1.18595534e-03  4.87648222e-03
 -1.25974112e-03  3.37499579e-03 -1.06634215e-03  1.25320280e-03
 -7.91893586e-05  1.27426952e-03 -3.37479926e-04 -3.09972180e-03]",-5.211492204411035,0.005453529831732446
AAL,0.030334727662252408,0.9455911700274661,"[ 5.54978519e-04  4.93195844e-04 -3.61166951e-05  3.09740478e-04
 -1.02536029e-04  7.93271037e-06]","[ 0.00707383 -0.0055754  -0.0043272   0.00688481 -0.00344001  0.00579688
 -0.00061954  0.00307125  0.00101869  0.00090321  0.00346574  0.00126097
 -0.00231206  0.000194   -0.00352815  0.00014345 -0.0008415   0.00127371
  0.00073525 -0.00550191]",-4.569604925148031,0.01036205269547891
AAP,0.030336491648303737,0.9447266522829669,"[ 1.80848068e-04 -3.58194920e-04  8.22077456e-06  2.26017434e-04
 -1.79376446e-04 -7.97191068e-05]","[ 0.0065175  -0.00425423 -0.00267827  0.00907058  0.00026121  0.00574406
  0.00199873 -0.00101011 -0.00089257 -0.00316453 -0.00019138  0.00188898
 -0.00297152  0.00394921 -0.00088035  0.0019769  -0.00168799  0.00123267
 -0.00403738  0.00092232]",-4.749536154791509,0.00865570918134624
AAPL,0.4430871949792655,0.5337284313657842,"[ 2.46461723e-04  2.84855624e-04 -3.84354429e-05  1.29832224e-04
 -4.26271321e-05 -3.78328369e-06]","[ 1.10828542e-02 -7.90145971e-03 -9.70103912e-05  7.37310101e-04
 -2.81606479e-03 -3.75724275e-03 -4.46675409e-03 -5.07479666e-03
 -4.21949870e-03 -2.36032278e-03  6.47201253e-04  1.76945658e-03
 -2.04525531e-03  9.89050633e-04 -2.05848994e-03 -2.73425855e-04
 -1.94309583e-04  1.02563562e-03  1.01128864e-03 -3.31245249e-03]",-5.7730633073301645,0.0031102153608394746
ABBV,-0.23497772693503935,1.2051466146317937,"[-1.14525588e-04 -1.85600931e-05  8.04988606e-05 -6.52625258e-05
  1.05950209e-04  1.41047833e-04]","[ 5.20670756e-03 -2.98121365e-03 -3.10783486e-03  1.09775141e-02
  3.59728435e-05  6.90694156e-03  5.25718978e-04  9.12245882e-04
 -8.77793979e-04  9.82054138e-04  3.30391960e-03  4.31334001e-03
  4.83488337e-04  1.60233624e-03 -2.03237177e-03 -7.29540460e-04
 -1.02483583e-03  1.21288145e-03  1.36987582e-03 -5.79008712e-03]",-5.159647509383661,0.005743723937659192
ABT,0.4492988084678227,0.5290809815798101,"[ 1.49542812e-03 -5.94826574e-04  7.53687780e-04  2.26655581e-04
  8.84535593e-05  1.52335931e-04]","[ 1.08030974e-02 -8.17713040e-03 -1.33841738e-03  5.56340016e-04
 -4.55024899e-03 -2.65280383e-03 -5.54605059e-03 -2.47057220e-03
 -3.69774071e-03  2.29736492e-04  1.90020329e-03  3.14101469e-03
 -9.02507069e-04  1.34497705e-03 -1.49797471e-03 -1.55107905e-04
  7.11553783e-05  1.25786662e-03  1.45722028e-03 -2.72357433e-03]",-5.275141032257805,0.005117234962178674
ACN,0.4492687413218431,0.5288721117985898,"[ 1.45233055e-03 -3.17679557e-05  5.92036106e-04  4.88957046e-04
  5.14542564e-05  3.39183885e-04]","[ 0.00949282 -0.00786927 -0.00367535  0.00255893 -0.0049637   0.00211337
 -0.00215358  0.00101553 -0.00036655 -0.00109085  0.00123982  0.00070365
 -0.0028444   0.00234771  0.0004962   0.00125188  0.00224687 -0.00126125
  0.00020867 -0.00450511]",-5.264961777936647,0.005169590616964255
ADBE,0.4453488908871737,0.5287450910755443,[ 0.00137057 -0.00118238  0.0011012  -0.00015734  0.00035983  0.00028812],"[ 0.00880648 -0.00591204 -0.00077178  0.00407037 -0.00234492 -0.00209989
 -0.00625256 -0.00470003 -0.00720391  0.00067488  0.00073561  0.00611654
  0.00046724  0.00134495 -0.00310655 -0.00307046 -0.00303028  0.00036278
  0.00390954 -0.00558435]",-5.4420010666173475,0.004330808358063087
ADI,0.44266172690779937,0.5308656254153591,"[-4.08370451e-05 -9.02317110e-04  2.76472004e-04 -8.88803018e-05
  2.94615174e-05  3.44603383e-05]","[ 9.90183262e-03 -8.29635928e-03 -3.49916986e-03  1.53822193e-03
 -5.63500576e-03  6.21147532e-04 -3.95810406e-03  8.83891944e-05
 -2.26840284e-03 -6.45617077e-04  4.82916798e-04  1.69693646e-03
 -3.09093589e-03  2.08305005e-03 -1.44367447e-03  2.53738410e-04
 -2.11637249e-04 -5.77202213e-04  1.00882419e-03 -4.61117905e-03]",-5.667699170785392,0.003455807358442293
ADM,-0.4320239388541179,1.3992565586876704,"[ 1.51724219e-04 -5.84783423e-04  2.96663154e-04 -3.85766444e-05
  8.82078571e-05  1.33660421e-04]","[ 0.00405883 -0.00258364 -0.00415178  0.01174467 -0.00117344  0.00705308
 -0.00232336  0.00090856 -0.00469346  0.00224891 -0.00031028  0.00655093
 -0.00394265  0.0039703  -0.00649266  0.00247155 -0.00386507  0.00367089
 -0.00286252 -0.00799481]",-5.931311099251022,0.0026549987389741007
