,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.44661818514330914,0.5310445462047089,"[ 6.35335031e-04 -6.10471354e-05  3.06493377e-07  1.94647820e-04
 -8.41393346e-08 -1.57304532e-05]","[ 9.68827130e-03 -8.34522911e-03 -3.81832731e-03  5.84123181e-04
 -6.17423652e-03  9.15587188e-04 -2.96404968e-03  2.54414080e-05
 -2.90808515e-03 -1.34507910e-03 -4.45600020e-04  3.37260351e-03
 -8.49402573e-04  4.37051424e-03  9.52275223e-04 -9.14718656e-04
 -1.58716640e-03 -8.86702881e-04  1.43114901e-03 -1.51501403e-03]",-5.526201152145461,0.0039810839315851864
AAL,0.030389422460615493,0.9411609988767817,"[ 9.29962746e-04  2.76368623e-04 -3.24574175e-04  1.54638806e-04
  1.95578676e-04 -5.16487973e-07]","[ 6.90466743e-03 -4.38703349e-03 -2.13103022e-03  7.42657229e-03
 -8.16878463e-04  4.05114787e-03  4.47006263e-04  2.67069807e-04
  1.27020128e-03  1.03474452e-05  6.46564704e-03  1.27161748e-03
  1.88571354e-03 -3.26286115e-03 -2.52777193e-03 -3.86657207e-03
  5.84986415e-04  1.29344597e-03  8.14894233e-03 -7.36344521e-03]",-4.817742752993113,0.008085016436497934
AAP,0.030390968569637668,0.9392844499561627,"[-5.65020659e-06 -5.86868288e-04 -6.36619260e-05 -2.10041950e-04
  8.42282527e-05 -1.59240983e-04]","[ 0.00693223 -0.00316445  0.00021303  0.00821457  0.00216156  0.00135717
  0.00031598 -0.0048556  -0.00274599 -0.00374512  0.00114006  0.00102124
 -0.00203715 -0.00043999 -0.00371789 -0.001685   -0.00259586  0.00092609
 -0.00073967 -0.00333252]",-4.988246333926105,0.006817609826162978
AAPL,0.4474396609676863,0.5320060318728683,"[ 1.65515603e-04  2.67130624e-05 -5.72364940e-05  9.05284145e-05
  1.76209982e-05  3.00786774e-05]","[ 0.00994866 -0.00729446 -0.00126495  0.0005938  -0.00445737 -0.00259968
 -0.00444449 -0.00323567 -0.00478857 -0.00224116 -0.00140133  0.00203413
 -0.00349166  0.00277415 -0.0018973  -0.00036434 -0.00234113 -0.00021894
  0.00099992 -0.00322645]",-5.864041777375731,0.002839742848033351
ABBV,0.03038396641966929,0.9474570114732372,"[-1.77314316e-04 -3.54118339e-04  1.64336607e-04 -5.94633324e-04
  3.59031518e-04  1.93078720e-05]","[ 0.00663737 -0.00517289 -0.00392371  0.00809792 -0.00019719  0.00708009
  0.00350493 -0.00028462  0.0003775  -0.00355245  0.00252777  0.00275073
  0.00348463  0.00135848  0.00155675 -0.00528991 -0.00146712 -0.00148976
  0.00595952 -0.00402042]",-4.790065861129275,0.008311909932120925
ABT,0.4554112908123371,0.5268292835490401,"[ 1.25584518e-03 -4.62550574e-04  6.93384257e-04  6.24089483e-05
  1.57787989e-04  1.52090816e-04]","[ 9.41089465e-03 -7.22763904e-03 -2.37857834e-03  1.28746181e-03
 -5.41039482e-03 -8.33037193e-04 -4.71551376e-03 -8.41828554e-04
 -4.00654758e-03  5.57188616e-04  8.49863751e-04  4.30983011e-03
 -9.70347005e-04  3.27734776e-03 -8.72611013e-04 -3.13963374e-05
 -1.45249829e-03  1.17316077e-03  1.38279578e-03 -1.07959757e-03]",-5.216274680934991,0.0054275107208256144
ACN,0.44627806147207194,0.5299803951083853,"[ 9.43402129e-04 -3.25850717e-05  3.37313838e-04  3.48186263e-04
  1.34615029e-04  3.51901779e-04]","[ 8.23261160e-03 -6.44466508e-03 -3.62986303e-03  3.87929072e-03
 -4.56737731e-03  3.47379878e-03 -1.01149959e-03  2.00408682e-03
  4.53826431e-04 -5.88951179e-04  1.71285467e-03  1.54691251e-03
 -1.85391705e-03  3.91220607e-03  1.96541865e-03  2.06922969e-03
  2.11747147e-03 -7.33144786e-04 -6.93243639e-05 -1.24385527e-03]",-5.4910785577111545,0.004123394456161089
ADBE,0.44930785841619275,0.5261044661561328,[ 0.001065   -0.00088984  0.00084803 -0.00020641  0.00031137  0.0001917 ],"[ 0.00839184 -0.00454835  0.00017849  0.00393316 -0.00303042 -0.00218172
 -0.00535784 -0.00156624 -0.00353697  0.00201246  0.00235578  0.00440454
 -0.00032565  0.00398719  0.00247442  0.00099147  0.00113748 -0.0015455
  0.00060731  0.00055034]",-5.166730156306157,0.005703186893232778
ADI,0.4439529673920825,0.5330157999180026,"[ 1.20375815e-04 -4.52160196e-04 -2.21003415e-05 -9.10787415e-05
  5.73986203e-05 -8.73003934e-05]","[ 0.00931332 -0.00815221 -0.0044193   0.00132667 -0.0062667   0.00252142
 -0.00184878  0.00160347 -0.00084483 -0.00124767  0.00041637  0.00203544
 -0.00162986  0.00413876  0.00141106  0.00059013  0.00029629 -0.00066693
  0.0016631  -0.00103538]",-5.7412180358017535,0.0032108549562184026
ADM,0.4564248517469537,0.5265400191654613,"[ 5.28828422e-05 -4.71286240e-04  7.93871007e-05 -3.59284402e-06
  3.74651910e-04  4.55455214e-04]","[ 0.00777203 -0.00559957 -0.00256832  0.00592353 -0.0007248   0.00362183
  0.00156157 -0.00245785 -0.00166011 -0.00511337 -0.00107156  0.00096926
 -0.00202168  0.00318352  0.0003259  -0.00050626  0.00017485 -0.00112698
  0.00172625 -0.00526836]",-5.145776668860657,0.005823949326919049
