,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.007102062497298072,0.9724737628373421,"[ 3.99390894e-04  8.95350577e-04 -2.31537951e-04  4.91728184e-04
 -1.63751187e-04  9.73843902e-05]","[ 0.0154514  -0.0035875  -0.00499747  0.01105539 -0.00863709 -0.00202445
  0.00650089 -0.00668378  0.00311183  0.00436596 -0.00034363  0.00194712
  0.00021044  0.00349413 -0.00438099  0.00126114  0.002221   -0.00206027
 -0.00042986  0.00409345]",-4.468280751689179,0.01146701355671729
AAL,0.45049673360391596,0.5239199182030406,"[-5.20858339e-04  1.21663688e-04 -7.65984445e-05 -1.32897468e-04
  1.38422304e-04  1.98309279e-04]","[ 1.46768283e-02 -8.09094812e-05 -8.90604504e-03  8.33081687e-03
 -4.12276747e-03 -5.48169650e-03  8.01992616e-03 -2.17034978e-03
  4.18325094e-04  3.80284252e-03  1.08096251e-03  1.72491117e-03
 -2.04810095e-03  4.57941590e-03 -4.72677905e-03 -2.15481128e-03
  6.47681194e-03 -2.50101641e-03  1.66453896e-03  8.79261542e-03]",-4.671847336726706,0.009354971771604924
AAP,0.4492332019430317,0.5191569973449569,[ 0.0011806   0.00225518 -0.00076503  0.00058528 -0.00044937 -0.00055969],"[ 1.45343395e-02  2.02309249e-03 -1.17515043e-02  7.63851058e-03
 -2.76228660e-03 -9.21643715e-03  1.19700765e-02 -4.15617018e-04
 -1.34389315e-03  7.07730856e-03 -1.35461309e-03 -1.80292189e-04
  2.22226164e-04  2.65944610e-03 -2.96955653e-03  1.20791436e-03
 -1.59968178e-05 -2.41257450e-05 -2.38766084e-03 -1.69580427e-03]",-4.487862318744013,0.011244655625201168
AAPL,0.4529438454355463,0.5262268947136229,[ 0.00061591  0.00074107 -0.0002248   0.00041068 -0.00023151 -0.00014103],"[ 0.01429953 -0.0021331  -0.00627568  0.00766587 -0.00309137 -0.00226556
  0.00481066 -0.00100533 -0.00049459  0.001173    0.00306474  0.00120467
 -0.00176139  0.0058994  -0.00520934 -0.00107855  0.00253151 -0.00233751
  0.00127682  0.00030766]",-4.61125507575766,0.00993933585679501
ABBV,-0.0894170607523085,1.0568039985604498,"[ 1.48592861e-03 -7.37810206e-04  5.82740021e-04  2.08880030e-04
 -7.74132622e-05 -1.43476610e-04]","[ 1.56129757e-02 -7.68221377e-03  3.86383494e-04  1.16235671e-02
 -9.63982569e-03  4.69993938e-03  2.03103594e-06 -7.74766523e-03
  3.65291922e-03 -9.41635431e-05  1.61331626e-03  1.38032247e-03
  2.37307025e-03  3.26566028e-03 -2.96646823e-03  4.62063715e-03
 -2.03945247e-03 -3.44950681e-04 -1.63524109e-03  7.94923469e-04]",-4.469046850293418,0.011458232057813218
ABT,-0.1352815958847582,1.0952451503985445,"[ 1.55313557e-03  3.58930361e-04  1.97463978e-04  8.21756053e-04
 -2.92613741e-04  3.70581368e-05]","[ 1.59410698e-02 -7.73141567e-03 -5.26186730e-05  1.24561393e-02
 -1.08145754e-02  3.08909150e-03  3.06275605e-03 -8.67960271e-03
  3.98501115e-03  3.55738914e-03 -1.39014507e-03  1.36193586e-03
  1.88972212e-03  1.99552202e-03 -3.79080333e-03  2.76784580e-03
  1.81113000e-03 -2.70304816e-03  1.34058152e-03  5.31803080e-03]",-4.960092045825831,0.007012282351558956
ACN,0.4483832740802348,0.5224799101701362,[ 0.0003263   0.00126608 -0.00051972  0.00056617 -0.00031315 -0.0001002 ],"[ 0.01471581  0.00065563 -0.01028373  0.00821915 -0.00358996 -0.00806227
  0.01172678 -0.00099969 -0.00129523  0.00763704 -0.00195458 -0.00048635
  0.00011305  0.00282497 -0.00411867 -0.00020276  0.00352051 -0.00189221
 -0.00061668  0.00337899]",-4.754933942459737,0.00860911337134671
ADBE,0.4508677350833455,0.5238459127318528,"[ 2.21989766e-04 -8.74677445e-05 -5.92126279e-05  5.97751010e-05
 -1.29742496e-04 -1.99488078e-04]","[ 0.01461019  0.00146718 -0.01089622  0.00804799 -0.00339742 -0.00786704
  0.01018106 -0.00084753 -0.00149026  0.00518561  0.00040366 -0.00103523
  0.00132022  0.0042086  -0.00431123  0.00154806  0.00149258 -0.00197341
  0.00172373  0.00242216]",-4.652017037418192,0.009542335259002563
ADI,0.4484454833000278,0.5198957752642017,"[-4.43530620e-05  1.67336020e-03 -1.65805297e-03  1.33819497e-03
 -1.31074831e-03 -9.93988899e-04]","[ 0.01450758 -0.00026215 -0.00876544  0.00792052 -0.00328129 -0.00549857
  0.00830202 -0.0009192  -0.00093494  0.00436811  0.00014993  0.00052652
 -0.00149097  0.00305074 -0.00268225 -0.0020822   0.00592711  0.00011514
 -0.00081195  0.00634967]",-4.58236829578496,0.01023063840499922
ADM,-0.08322992192828843,1.0478302923837965,"[ 2.14876000e-03 -4.25359191e-04  4.01892466e-04  1.57530180e-03
 -6.89551620e-04  7.89374389e-05]","[ 1.46170669e-02 -7.49459376e-03 -5.26048044e-04  7.95090637e-03
 -3.11724672e-03  1.86735108e-03  5.83754880e-03 -4.87106905e-04
 -1.53442442e-03  8.39151281e-03 -8.25231394e-03 -6.14975810e-05
 -1.34430279e-03 -5.93768448e-03  2.13571525e-03 -2.56328846e-03
  6.90515528e-03 -5.16170178e-04  6.10001256e-03  7.03741998e-03]",-4.578579306412044,0.010269475715809091
