,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.42384890482823734,0.5374615893477797,"[ 2.76821558e-04 -1.49070549e-05  3.54553613e-05 -2.80481980e-05
 -3.41001583e-05 -1.51471132e-04]","[ 8.85617553e-03 -7.95910357e-03 -7.02275541e-03  1.01635720e-02
  9.75748522e-04  2.32961557e-03 -2.37049690e-03 -3.22874805e-03
  9.16488522e-05  1.43604554e-03  9.91926599e-04 -8.10919865e-04
 -3.09088768e-03  4.17660524e-03  9.66660440e-04  1.39706871e-03
  3.45171925e-04  1.30421768e-04  3.32659427e-03  4.20352534e-03]",-5.971446713249099,0.0025505488357893064
AAL,-0.6329801844027879,1.5909384349372415,"[-1.23903885e-03 -1.38860647e-04 -3.14876857e-04  2.39600424e-04
 -3.31771676e-04  2.98030803e-05]","[ 1.35212007e-02  3.41730153e-05  3.69484941e-03 -1.97203872e-04
 -1.21365931e-02 -2.65003173e-03 -1.18382691e-03  5.51259328e-03
  1.88226049e-03 -1.11739443e-03  1.71799854e-03  2.48337454e-03
  4.12826391e-04  2.28572306e-04 -2.23701864e-03 -1.82378662e-04
 -5.68808017e-04 -4.03320544e-04 -1.11027226e-03  6.21000395e-03]",-5.836201021646717,0.002919914273139701
AAP,-0.20286193168583225,1.1706698253023422,"[-5.53958531e-04 -4.39171043e-05 -2.16731833e-04 -3.05971327e-04
 -2.20559759e-04 -4.99921048e-04]","[ 0.01291011 -0.00255892 -0.00060497  0.00175538 -0.00910816  0.00063844
 -0.00028692  0.00317223  0.00179402 -0.00046044  0.00154397  0.00027543
 -0.00155261  0.00275823  0.00056952 -0.00083419 -0.0021842   0.00074322
  0.00480048  0.00037592]",-5.320344074981842,0.004891070540677765
AAPL,-0.2265351293681585,1.1867178324022623,"[-9.45533264e-04 -1.25231065e-04 -2.29814520e-04 -1.18710986e-04
 -5.63271185e-05 -1.04067598e-05]","[ 0.01283992 -0.0022916   0.00027167  0.00141594 -0.01050305 -0.00044423
 -0.00067459  0.00560769  0.00471056 -0.00127119  0.00027563 -0.00168747
 -0.00268694  0.00357086  0.00102493  0.00028084 -0.00151877 -0.00144718
 -0.0004597   0.00384174]",-5.669675014680514,0.0034489859637950844
ABBV,0.43002517591943534,0.5324548049347532,"[ 3.14584987e-04  7.65302072e-05  8.16717279e-05 -2.86187839e-04
 -9.29814246e-06 -3.24870429e-04]","[ 8.87147931e-03 -8.98282786e-03 -8.85362118e-03  9.95878229e-03
  4.11106036e-04  4.11376401e-03 -9.15723089e-04 -2.32457720e-03
  7.41615585e-04 -9.62380895e-05 -4.40948421e-04  3.72256292e-04
  8.69280286e-04  4.67340222e-03 -9.35115572e-04 -3.82948415e-03
 -1.04902613e-03  2.72103819e-03 -1.99419820e-03 -4.52094168e-03]",-5.4767623551591305,0.0041828503824670234
ABT,-0.08186294805094378,1.0372954556627132,"[-7.23879556e-04  2.10152154e-05 -4.72604684e-04 -1.52465965e-04
 -2.60123494e-04 -4.63222512e-04]","[ 0.01268935 -0.00332737 -0.00179851  0.0016982  -0.01004078  0.00216571
  0.00217165  0.00490372  0.00340394 -0.00426163 -0.00180045  0.00013299
 -0.00083174  0.00436915  0.00045396 -0.00092534 -0.00210975 -0.00021224
  0.00132686  0.00501028]",-5.327511038619704,0.004856141732223355
ACN,0.4309986246126159,0.5405129483237477,"[ 1.66235709e-04  4.63042215e-04 -2.48987665e-04  9.32066846e-05
  2.68909866e-05 -1.73999615e-05]","[ 1.00069389e-02 -8.02078754e-03 -8.13724326e-03  7.76140782e-03
 -2.15863474e-03  4.88366367e-03  5.55038209e-04 -6.90426837e-04
  1.89063829e-03 -6.81840232e-04  5.16300003e-04 -1.89566926e-03
 -3.70856297e-03  3.60864013e-03 -5.63511524e-05  1.48106873e-03
  8.98336538e-04  1.21292175e-03  2.56090526e-03  5.49105407e-04]",-5.771363933731042,0.003115505272206082
ADBE,0.43199916145387984,0.5363419212937036,"[ 3.27217983e-04  4.58097108e-05 -1.85853100e-05 -1.52655089e-04
 -6.06302198e-05 -3.40151655e-04]","[ 0.01014002 -0.00791315 -0.00807868  0.00741812 -0.00261441  0.00494692
  0.00055918 -0.00018874  0.00257727 -0.00038784  0.00108554 -0.00275377
 -0.00449031  0.00283756 -0.0008293   0.00162993 -0.0003878   0.00194704
  0.00267611  0.00359865]",-5.555428830308606,0.0038664100802004433
ADI,0.0161460540852434,0.9493708338115217,"[-4.26935984e-04  4.95423918e-04 -5.57305563e-05  5.66947318e-05
 -2.71072322e-04 -1.67093108e-04]","[ 0.0120462  -0.00412614 -0.0028733   0.00316835 -0.00792162  0.00220385
  0.00058952  0.00349452  0.00432059 -0.00166099 -0.00046705 -0.00348588
 -0.00519404  0.00558489  0.00282471  0.00141894 -0.00262753  0.00062913
  0.00879233  0.00448224]",-5.28132232585952,0.005085701389986358
ADM,0.4233457684670838,0.5332500995686869,"[ 3.58447657e-04 -7.92041659e-05  2.27134012e-04 -1.25530796e-04
  5.51014828e-05 -7.79895008e-05]","[ 9.86727284e-03 -6.35365533e-03 -5.24312240e-03  8.28015796e-03
 -5.09972635e-04  1.72920870e-03 -2.70355108e-03 -3.34658271e-03
 -1.04815241e-03  2.64916903e-03  2.09431990e-03 -8.72759349e-05
 -2.22935206e-03  4.94167631e-03  2.97159369e-03 -1.56618616e-03
 -3.93718873e-03  9.87587628e-04  8.75664692e-03  5.81299381e-04]",-5.811141538302073,0.0029940103433376522
