,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.007216088519286303,0.9658254233918507,"[ 4.98759367e-04 -1.24606859e-03  1.41822847e-05  5.80937269e-04
 -6.23189554e-04 -4.90194619e-04]","[ 0.00822964 -0.00073569 -0.0002756   0.00352811 -0.00430633  0.00384333
  0.00264092  0.00056014 -0.00135604 -0.00392095  0.00138443  0.00266916
 -0.00207845  0.00121079  0.00014713  0.00291189  0.00071664 -0.00242437
 -0.00252245  0.00570488]",-5.306365412418564,0.004959921264725547
AAL,-0.14081844226961168,1.1149613482273548,"[-5.84281871e-05 -8.65274991e-04  3.04017230e-04 -2.70071193e-04
  1.06838320e-04 -2.63035174e-05]","[ 0.00852407  0.00112123  0.00262721  0.00276937 -0.00552767  0.000323
  0.00012718  0.00206118 -0.0004165  -0.003037    0.00175358  0.0033111
 -0.00044161 -0.00028819 -0.00367345  0.00215281  0.00224644  0.00232356
  0.00184799  0.00365781]",-5.471133381872246,0.004206461927566324
AAP,0.007414558142681602,0.9626931946110944,"[ 1.35841308e-05 -9.24351863e-04  2.51716278e-04 -2.19660418e-04
  1.73215001e-06 -1.71182396e-04]","[ 7.61914543e-03  3.13783737e-05  1.47836179e-03  5.42919619e-03
 -1.63205277e-03  2.60309830e-04 -2.01523468e-03 -1.64609294e-03
 -1.92702777e-03  1.06562712e-04  3.25411285e-03  1.20326179e-03
 -4.37975262e-03  2.31413152e-03  2.82258811e-03  4.17208731e-03
 -2.58433529e-04 -2.72531855e-03  3.54054111e-03  7.21108338e-03]",-5.384813016356888,0.004585697692541651
AAPL,0.007219640149756156,0.9675429979972991,"[-3.23519624e-05 -1.59306580e-03  5.29738684e-04 -2.09127473e-04
  7.56023807e-05  3.28848512e-05]","[ 7.22132496e-03 -1.53206665e-03 -6.23000356e-04  6.62475507e-03
 -5.92899151e-05  2.21978571e-03 -7.55752909e-04 -3.07479561e-03
 -3.07048105e-03 -8.06134088e-04  2.25646594e-03  2.38038424e-03
 -2.71955619e-03  3.25136682e-03  2.99865712e-03  2.22044121e-03
 -5.46554903e-04 -1.61691940e-03  5.25154557e-03  3.23362652e-03]",-5.177156880007601,0.005644030280050744
ABBV,0.43404527420679523,0.5465822008417318,"[ 1.47323766e-04  2.79217245e-04 -1.72366777e-04 -3.02161714e-05
 -1.01262584e-04 -2.61632269e-04]","[ 0.00634319 -0.0037875  -0.00319313  0.00854512  0.0012881   0.00405753
  0.00057624 -0.0026065  -0.00113251 -0.00263601  0.00056047  0.00105957
 -0.00216429  0.00235074 -0.00187514  0.00130296 -0.00015634  0.00265713
  0.00088307  0.00562287]",-5.923841286485346,0.0026749053391730278
ABT,0.43611014016078115,0.5374311054134322,"[ 9.08431317e-04 -4.40109835e-04  3.83183792e-04  3.01861592e-04
 -9.45534758e-05  8.22106753e-06]","[ 7.02000924e-03 -2.22605086e-03 -1.35821310e-03  7.00218991e-03
  5.41976317e-05  2.51018235e-03 -1.10286935e-03 -2.65594046e-03
 -2.17708558e-03  3.85203775e-05  3.68221129e-03  1.44905840e-03
 -3.42563524e-03  1.14759051e-03  7.18440381e-04  2.78685198e-03
 -9.04040143e-04 -1.01529901e-03  3.01712275e-03  6.82999046e-03]",-5.386901930191308,0.004576128563214174
ACN,0.43436138628390525,0.5483378130470801,"[ 5.87161166e-04 -4.62037510e-04  4.31015962e-04  2.71931606e-04
  4.44739842e-05  2.92810602e-04]","[ 6.95483411e-03 -2.56513684e-03 -1.72775527e-03  7.08721233e-03
 -2.47219685e-04  2.94178021e-03 -4.29101682e-05 -1.72106201e-03
 -9.93597525e-04 -2.14938858e-03  6.78867385e-04  9.53346271e-04
 -3.05605090e-03  3.61707038e-03  1.46631568e-03  3.16863769e-03
  2.73206719e-03 -6.08173178e-04  1.75889315e-03 -2.27409528e-04]",-5.989363385952582,0.002505258425353437
ADBE,0.4393017068667079,0.5389618674230001,"[ 6.09648279e-04 -7.69539410e-04  5.50077760e-04 -6.99674416e-06
  1.16742818e-04  1.33670268e-04]","[ 0.00704351 -0.00190488 -0.00046918  0.00692833 -0.00036415  0.00077447
 -0.00308779 -0.00174065 -0.00118707  0.00142832  0.00405461  0.00155021
 -0.00145482  0.00144046  0.00107914 -0.00022303 -0.0015659  -0.00191877
 -0.00120051  0.00163285]",-5.301442922661921,0.004984396616758107
ADI,0.43124181324257743,0.5446783608799007,"[ 8.16185985e-05 -5.02177021e-04  2.94879957e-05 -1.89650752e-06
 -1.29280178e-04 -2.08057783e-04]","[ 0.00674578 -0.00376091 -0.00303767  0.00749986 -0.00022992  0.00339977
 -0.00085241 -0.00065367  0.0013481  -0.00093006  0.00117622 -0.00138171
 -0.00311851  0.00407451  0.00183729 -0.00013172 -0.00144889  0.00015566
  0.00183738 -0.00068434]",-5.967036244175901,0.0025618227960003516
ADM,0.4267178276163766,0.5535815492796416,"[ 2.01973378e-04 -7.66811795e-06  2.92016888e-05  9.04270741e-05
 -4.22935904e-05 -1.50422515e-05]","[ 0.00524131 -0.00462235 -0.00312639  0.01111303  0.00354357  0.00195267
 -0.00234242 -0.00297572  0.00039581 -0.00123374 -0.00012822 -0.00048798
 -0.00226559  0.00341841 -0.00229848  0.00125878  0.00225781  0.00314031
 -0.00306126  0.00182676]",-6.610788801728265,0.0013457701847796664
