,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.43853993855126394,0.5350345432948147,[ 0.00046914 -0.00166237 -0.00010974  0.00033974 -0.00065629 -0.00045544],"[ 0.00850253 -0.00137059 -0.00138849  0.00342728 -0.0047567   0.004711
  0.0027862   0.00165759 -0.00016104 -0.00373056  0.00210148  0.00172838
 -0.00218181  0.00027788 -0.00117337  0.002088   -0.00018239 -0.0016637
 -0.00399112  0.00628081]",-5.432552727214398,0.004371921223624189
AAL,0.01739850590395122,0.9557403682647152,"[-3.18508046e-05 -1.18186736e-03  1.89041758e-04 -3.57568291e-04
  4.50325784e-05  7.90405417e-05]","[ 8.53441826e-03 -7.15041326e-06  1.18694354e-03  3.13289379e-03
 -5.73588789e-03  1.38683424e-03  3.59382536e-04  3.41690804e-03
  9.03984895e-04 -2.78483171e-03  2.37636689e-03  2.27194490e-03
 -3.38737275e-04 -1.13969834e-03 -4.78994764e-03  1.14411022e-03
  1.33623800e-03  3.11893633e-03  2.42261293e-04  3.96832794e-03]",-5.527628867490682,0.003975404132498401
AAP,0.4380440877346702,0.533136621721631,"[ 3.26625500e-04 -1.01056587e-03  3.48590590e-04 -2.83962938e-04
  2.41690019e-05 -2.15206002e-04]","[ 0.00699339 -0.00194255 -0.00061787  0.00660351 -0.00124014  0.00095674
 -0.0025312  -0.00011676  0.00102742  0.00052718  0.00309409 -0.00049955
 -0.00367628  0.00179423  0.000634    0.00185337 -0.00117959 -0.00119101
  0.00097574  0.00676641]",-5.371192992196945,0.004648582278580438
AAPL,0.018744174848963912,0.9545817606689432,"[ 3.49832175e-05 -1.96714693e-03  4.98258042e-04 -2.52523244e-04
  5.30986076e-05  2.62984897e-04]","[ 0.00718166 -0.00222581 -0.00175486  0.00653826 -0.00037702  0.00319932
 -0.00033774 -0.00271042 -0.00196681 -0.00070192  0.00271307  0.00148371
 -0.00291313  0.00248248  0.00196984  0.00164251 -0.00118558 -0.00135668
  0.00453646  0.00385984]",-5.199415707120997,0.005519788651924307
ABBV,0.4328138367941117,0.5466532910413477,"[ 4.70394327e-04  6.52747658e-06 -3.55355021e-06 -7.55368315e-05
 -4.28467973e-05 -1.14338915e-04]","[ 0.00545703 -0.00602374 -0.00604173  0.00942827  0.00146061  0.00558037
  0.00044195 -0.00090802  0.00211727 -0.00217527  0.0009938  -0.00081326
 -0.00148551  0.00114581 -0.00431371 -0.00121471 -0.00152837  0.00445011
 -0.00316535  0.00549853]",-6.22613756888569,0.0019770734783654876
ABT,0.4387066341682665,0.5344438446199814,"[ 1.01007243e-03 -5.47039236e-04  3.37527700e-04  2.60047680e-04
 -1.27047852e-04  2.24856287e-05]","[ 6.58160539e-03 -3.42762853e-03 -2.88554622e-03  7.58350143e-03
  2.89966030e-04  3.24902581e-03 -1.22177386e-03 -2.01790377e-03
 -3.45792332e-04  3.16873970e-04  3.72679118e-03  2.75560556e-04
 -3.18699305e-03  7.60053296e-04 -5.89447140e-04  1.44428134e-03
 -1.51935404e-03 -6.48443191e-05  1.52125417e-03  6.82235328e-03]",-5.407455642931521,0.004483032147158258
ACN,0.437367155300398,0.5458024977042033,"[ 4.49287511e-04 -4.16553821e-04  2.11622647e-04  2.34280524e-04
 -5.65446142e-05  1.86694181e-04]","[ 6.71261570e-03 -2.79553111e-03 -2.06991532e-03  7.41081712e-03
  6.95263167e-06  2.94368502e-03 -2.78468689e-04 -1.72653316e-03
 -3.63823437e-04 -2.17053659e-03  4.30945523e-04  6.41618556e-04
 -2.94276700e-03  3.65372744e-03  1.01177347e-03  2.71831273e-03
  2.58164445e-03 -2.49130665e-04  1.21975895e-03 -4.51623800e-04]",-5.974410972237601,0.00254299954303452
ADBE,0.44235215553272733,0.5359661653965772,"[ 6.13561223e-04 -7.65263548e-04  4.67752161e-04 -1.45203406e-05
  7.37856209e-05  1.16963623e-04]","[ 0.00677043 -0.00240473 -0.00115947  0.00722245 -0.00019052  0.00106965
 -0.00314829 -0.00155014 -0.00029292  0.00162481  0.00399099  0.0009582
 -0.00134938  0.00139378  0.0004432  -0.00089108 -0.0018648  -0.00137582
 -0.00193279  0.00155505]",-5.302395310984079,0.004979651795442154
ADI,0.4336302473656154,0.5414888718916687,"[ 5.00453637e-05 -6.42844276e-04  2.92327414e-05 -8.21990662e-05
 -1.26559659e-04 -2.34885056e-04]","[ 0.00701234 -0.00326488 -0.00295464  0.00680958 -0.00066248  0.00377495
 -0.00046833 -0.00084693  0.00098489 -0.0008093   0.00166584 -0.00102588
 -0.00357666  0.00382225  0.00223624  0.00016689 -0.00169523 -0.00037654
  0.00240174 -0.00055153]",-5.954387505951956,0.0025944324224692287
ADM,0.42754152200782936,0.5479149987013915,"[ 1.06611431e-04 -2.67616201e-04 -8.56849647e-05 -2.55270921e-05
 -9.32590982e-05  3.87998320e-06]","[ 6.17826538e-03 -4.58631779e-03 -4.52905259e-03  8.50888829e-03
  1.57654842e-03  4.51448907e-03 -9.72324969e-04 -2.81350763e-03
  3.02079028e-04  3.64013108e-04  2.95652369e-03 -9.28626315e-04
 -3.25155495e-03  1.98954440e-03 -6.93546810e-04 -1.20232401e-05
 -8.07088123e-04  1.58324531e-03 -2.46827377e-03 -3.95551264e-04]",-6.524561378385791,0.0014669624473865285
ADP,0.018743377577007878,0.9539938451884792,[ 0.00027324 -0.00122568  0.00030052  0.00016072 -0.00012107  0.00020735],"[ 7.86542574e-03 -1.59900656e-03 -8.88555226e-04  4.82605670e-03
 -3.08461154e-03  2.46620343e-03 -8.21603427e-04  4.87431893e-04
 -2.47507956e-04  3.25175313e-04  5.37834293e-03  1.50951694e-03
 -1.96960645e-03 -2.14464566e-03 -3.32521512e-03  1.67964771e-03
  7.48241216e-04 -4.70286320e-05 -4.45063861e-03  2.15828646e-03]",-5.078060703835261,0.006231982965340051
ADSK,0.43982348291568113,0.5382936230355976,"[ 1.06393048e-04 -4.87161186e-04 -4.90604206e-05  1.08443579e-04
 -1.73998818e-04  7.81093628e-06]","[ 0.00903718  0.00126921  0.00272619  0.00198441 -0.00704751  0.00054821
  0.00062032  0.00404315  0.00026539 -0.0036135   0.00147931  0.0034909
  0.0007943   0.00012544 -0.0021948   0.00043488  0.0004677  -0.00113943
 -0.0044242   0.0053427 ]",-5.507249403868351,0.004057251910559198
AEE,0.43804821605391564,0.5406450564936816,"[-1.86897951e-04 -1.24173040e-03  1.08925721e-05  4.55458915e-06
 -2.08279989e-04  2.69564780e-05]","[ 0.00989704  0.00152769  0.00209983  0.00063771 -0.00761681  0.00230809
  0.00151518  0.00293449 -0.00076836 -0.00209616  0.00396621  0.00231285
 -0.00245626 -0.00016553  0.00028994  0.00204771 -0.00106591 -0.00175713
  0.00324384  0.00311501]",-5.692210124579792,0.0033721318958734336
AEP,0.44134480085872096,0.5345436150467897,"[ 5.35434431e-04 -2.25335633e-03  2.01090921e-04 -7.84565960e-05
 -3.02344425e-04  1.20973330e-04]","[ 9.08474455e-03 -1.41239902e-05  1.94673280e-04  2.49438583e-03
 -5.21083369e-03  3.51492849e-03  1.64442689e-03  8.89915833e-04
 -1.27490984e-03 -1.92796842e-03  3.75931656e-03  1.86643291e-03
 -3.02929360e-03  1.63861047e-04 -1.06977694e-04  2.21529856e-03
 -1.19436317e-03  3.41679950e-05  5.90029571e-03  3.82000085e-03]",-5.278054492094016,0.0051023478007478544
AES,0.4369899189352878,0.5438416437051946,"[ 4.86571425e-05 -5.62066519e-04 -4.15952155e-05 -1.64355856e-04
 -9.52325519e-05 -1.45409320e-04]","[ 0.00720008 -0.00310681 -0.00324295  0.00647528 -0.00063615  0.00514084
  0.00159943 -0.00208643 -0.00128324 -0.00250185  0.00166593  0.00105215
 -0.00314588  0.00215202  0.00016594  0.00241034  0.00088177  0.00019209
  0.00148126  0.00150221]",-5.903858940327462,0.0027288938355828794
AFL,0.44009848696109055,0.5388052734618477,"[-9.79911175e-05 -6.69639845e-04 -9.50596115e-05  3.63121864e-04
 -2.62786672e-04  2.33702136e-04]","[ 0.00794636 -0.00194832 -0.00153338  0.00444586 -0.00421597  0.00386314
  0.00188635  0.00258162  0.00150688 -0.00396733  0.00099926  0.00086476
 -0.00191     0.00050962 -0.0030655   0.00211327  0.00171947  0.0013094
 -0.00252319  0.00381353]",-5.5088762717116415,0.004050656664145571
AIG,0.43737201501687883,0.5385597427610104,"[ 5.54149474e-04 -3.87055439e-05  1.85311489e-04  2.50791970e-04
 -8.91929478e-05 -1.03782628e-04]","[ 5.43155734e-03 -5.19899931e-03 -4.44187174e-03  9.57581642e-03
  1.63756449e-03  3.32432778e-03 -1.60203800e-03 -1.11166881e-03
  1.71688789e-03 -8.64688505e-04  1.21258621e-03 -5.81575119e-05
 -3.85745741e-04  1.86486680e-03 -2.73825086e-03 -1.87806468e-03
 -6.65755647e-04  2.28189436e-03 -5.21116105e-03  1.55240402e-03]",-5.656295648043179,0.003495441289966881
AIZ,0.433662514712685,0.5411965507772505,"[ 4.28903343e-04 -8.48376038e-05  1.78977895e-04  1.88155259e-04
 -1.77600155e-05  9.93917918e-05]","[ 0.00542422 -0.00468408 -0.00361126  0.00976792  0.00224001  0.00202029
 -0.00355486 -0.00203476  0.00154376  0.00169948  0.00319913 -0.0011115
 -0.00235382  0.0015224  -0.00169515 -0.00047346 -0.00013184  0.00153218
 -0.004377   -0.00046445]",-5.943321671676831,0.002623301416858189
