,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4332527227557959,0.5125166471457836,"[ 1.77453070e-03 -3.89522192e-05  1.85124536e-04  8.04855978e-04
 -5.51050921e-04 -4.10416932e-04]","[ 0.01128172 -0.00954587 -0.01184501  0.00225029 -0.01124038  0.0081331
  0.00281174  0.00635917  0.00259761  0.00024711  0.00324242  0.00391912
  0.00570882  0.00203752  0.00197136 -0.00613598 -0.001467   -0.00156877
  0.00486707 -0.0041121 ]",-4.797816548139633,0.008247735937313587
AAL,-0.0390286278825279,0.9766480744875858,[-0.00229574  0.00040151  0.00038156  0.00145325 -0.00167922  0.00016106],"[ 1.09997263e-02 -2.20393470e-03  1.39398864e-04  3.50092152e-03
 -8.68909298e-03 -5.19431882e-03 -9.01366053e-03  3.40104000e-03
  1.35539144e-03  8.09640188e-03  6.14952727e-03  1.90665760e-03
  3.00286071e-04  2.17641526e-03  3.30551004e-03 -8.29031692e-04
  3.82803859e-05 -3.57999009e-03  1.84288114e-04  1.29093168e-03]",-4.043511197300734,0.01753579256640632
AAP,0.4379226568289875,0.5139428817021036,[-0.00206723  0.00057846 -0.00040834 -0.0008787  -0.00043916 -0.00085302],"[ 0.011163   -0.00738552 -0.00874345  0.00239305 -0.01190252  0.00506848
 -0.00017341  0.00881545  0.00646863  0.00362182  0.00687544 -0.00059448
  0.00225945 -0.00151337  0.00051846 -0.00477524 -0.00124274 -0.0029758
  0.00140159 -0.00436118]",-4.632510203842946,0.009730303375828073
AAPL,0.42704392106339084,0.49772345086615133,"[-1.21588460e-03  7.15764704e-04 -7.43763880e-05  2.51504687e-04
 -4.51957600e-04  6.01595114e-05]","[ 0.01222255 -0.0073376  -0.00732793 -0.00095792 -0.01675     0.00193424
 -0.0033077   0.01303054  0.00947263  0.00372783  0.0027279  -0.00470489
 -0.00428691  0.0055282   0.00602475  0.00111528 -0.00076028 -0.00563659
 -0.00236913  0.00476408]",-4.424193532334575,0.011983872010037889
ABBV,0.4269267378741043,0.507432561319589,"[ 8.59889831e-04  2.11740093e-03 -1.31303870e-03 -1.05653980e-04
  9.35580012e-05 -6.81571666e-04]","[ 0.010926   -0.01112575 -0.01446792  0.00311241 -0.0095552   0.01131065
  0.00626069  0.00411134  0.00070388 -0.00296336  0.00123659  0.00508481
  0.00607174  0.00257831  0.00147169 -0.0063394  -0.00207658 -0.00204885
  0.00089162 -0.00365925]",-4.88080576641089,0.007590895074405618
ABT,0.42869529031976555,0.5019713563499674,[-0.00215366  0.00037986 -0.00094215 -0.00073867 -0.00084241 -0.00148367],"[ 0.01182099 -0.00904287 -0.01070049  0.00072708 -0.01357055  0.00670322
  0.00220331  0.00882596  0.00499838 -0.00133851 -0.000551    0.00062614
  0.00153323  0.00716848  0.00579691 -0.00325466 -0.00229624 -0.00324113
  0.00383635  0.00210261]",-4.545187370526465,0.010618182995312628
ACN,0.43519185703115876,0.5164745152915646,"[ 3.33389165e-04  1.12229112e-03 -5.81667092e-05  3.09585853e-04
 -3.72689411e-04 -2.12193849e-04]","[ 0.01075641 -0.0104504  -0.01409422  0.00261332 -0.01221254  0.01158105
  0.00623017  0.00984945  0.0075636  -0.00120716  0.00456177 -0.00092168
  0.00318687 -0.00080012  0.0006323  -0.00581771 -0.00040967 -0.00290791
  0.00266939 -0.00863119]",-4.8850382729778445,0.0075588344574015805
ADBE,0.4426782720291839,0.5128248596767354,"[ 4.21651109e-04  1.48647012e-03 -2.01708151e-05  1.17442243e-04
 -4.30556125e-04 -4.49090168e-04]","[ 0.01098638 -0.00911966 -0.01167556  0.00277792 -0.01120972  0.00860699
  0.00349201  0.00789031  0.00554662  0.00041287  0.00479996  0.00032144
  0.00301131 -0.00040814  0.00080917 -0.00505213 -0.00063133 -0.0031141
  0.00087814 -0.0063951 ]",-4.366574443170832,0.01269465242396917
ADI,0.4358717116568106,0.5185161571388771,"[ 2.06226887e-04  1.02969284e-03  7.84901510e-06  6.97995088e-04
 -7.33855072e-04 -2.49714835e-04]","[ 1.19907613e-02 -1.00334279e-02 -1.18843408e-02 -3.82048147e-04
 -1.60047965e-02  6.83295061e-03 -2.81331830e-05  1.19165893e-02
  6.90877059e-03  3.81086125e-03  5.78796277e-03  9.60866711e-04
  3.92538603e-03  1.34878612e-03  3.27109533e-03 -4.89947265e-03
 -3.20926686e-04 -3.40014089e-03  3.80132918e-03 -4.27121931e-03]",-4.934238839425599,0.007195936124761033
ADM,0.4289355516444765,0.5078503865859981,[ 0.00185337 -0.00052595  0.00037049  0.00048361 -0.00048328 -0.00059908],"[ 0.01134223 -0.01032339 -0.01241525  0.0022151  -0.01048053  0.00774041
  0.00142637  0.0041103  -0.00047906  0.00224917  0.00561043  0.0070271
  0.00794608 -0.00152599 -0.00237593 -0.0076571  -0.00334954  0.00156014
  0.00416208 -0.00253377]",-4.799552803589701,0.00823342818539216
ADP,0.43432896495623874,0.5171976744329074,[ 0.00018606  0.0002339  -0.00025684 -0.00070908  0.00017941 -0.0005929 ],"[ 0.01219571 -0.01013787 -0.01167804 -0.00047072 -0.01536508  0.00627167
 -0.00028242  0.0100528   0.00467027  0.0026899   0.00308812  0.00225442
  0.00273526  0.00495196  0.00531036 -0.00187027  0.00210316 -0.00261541
  0.00654469 -0.00198895]",-4.947174306771491,0.0071034527752411826
ADSK,0.4325548374009448,0.5197256554194415,[ 0.00113005  0.00103239 -0.00063045  0.00018938 -0.00020044 -0.00061808],"[ 0.01166489 -0.01044959 -0.012471    0.00092793 -0.0131686   0.0073998
  0.00036241  0.00776093  0.00269178  0.00395483  0.00696853  0.00495102
  0.00723411 -0.0013422   0.00015185 -0.00720255 -0.00140357 -0.00202196
  0.00162822 -0.00633825]",-5.146763625933569,0.005818204174514323
AEE,0.42741366650027673,0.5014557311545979,"[ 6.17124281e-04  9.97661136e-04 -1.06483405e-03 -3.71359526e-04
  7.99560286e-04  8.12886010e-05]","[ 0.01179381 -0.0079681  -0.00856931  0.00083622 -0.0135882   0.00344398
 -0.00246712  0.00952807  0.0068701   0.00501332  0.00683313 -0.00288358
 -0.00321385 -0.00142947 -0.00069619  0.0012865   0.0022913  -0.00229468
 -0.0034514  -0.00325172]",-4.579414445390112,0.01026090285661719
AEP,0.4317036782525969,0.49708580794358437,[-0.00016281  0.0006701  -0.00138699 -0.00066761  0.00066686 -0.00029843],"[ 0.01189013 -0.00774426 -0.00830431  0.00056292 -0.0140791   0.00343458
 -0.00182266  0.01021686  0.0077395   0.00335116  0.00436765 -0.00417343
 -0.00486573  0.00155568  0.00136246  0.00246328  0.00176335 -0.00253851
 -0.00204374  0.00058581]",-4.180587143596709,0.015289527782437905
AES,0.43248289167028814,0.5141920122424446,[ 0.00153324  0.00100381 -0.00074209  0.00061324 -0.00020615 -0.00041763],"[ 0.01241231 -0.01080866 -0.01227819 -0.00119107 -0.01645573  0.00611601
 -0.00154706  0.01119201  0.00569535  0.00536794  0.00728439  0.00130106
  0.00264855 -0.00145647 -0.00114936 -0.0035662  -0.00089883  0.00040403
  0.0036073  -0.0019194 ]",-4.9040994559743725,0.007416118617971695
AFL,0.4217438177920161,0.5120766147918306,"[ 1.41198915e-03  1.10462542e-03 -7.48947518e-04 -3.34500879e-04
 -7.00603449e-05 -1.10159322e-03]","[ 0.01173045 -0.01219732 -0.01504779  0.00096081 -0.01232116  0.01023562
  0.00382459  0.00564127  0.00029774 -0.00074308  0.0017215   0.00623771
  0.00608698  0.00345067  0.00154065 -0.00473815 -0.00045303  0.00076561
  0.00757128 -0.00220457]",-5.329132606359254,0.004848273550570574
AIG,0.4320271478568852,0.5029138707090817,[-0.00040859 -0.00057708 -0.00036173 -0.00106691 -0.00093574 -0.00224365],"[ 9.70520142e-03 -8.33896696e-03 -1.18084241e-02  6.33659649e-03
 -5.70144341e-03  1.11494160e-02  8.54500277e-03  2.97964744e-03
  3.73008038e-03 -5.33238191e-03  1.62054131e-03 -7.71188696e-04
  8.97208008e-04 -1.45079646e-03 -4.06164219e-03 -4.99687098e-03
 -4.28558769e-03  2.02100961e-03  2.84011534e-03 -9.98050270e-05]",-4.4342865648142915,0.011863526746556654
AIZ,0.4361283764548473,0.5093540309268757,"[ 8.14217807e-04  4.10264220e-04 -3.08290850e-04 -3.22503098e-04
  8.75871832e-05 -5.31443428e-04]","[ 0.00968587 -0.0073869  -0.01011672  0.00644275 -0.0056293   0.00881245
  0.00538893  0.00308487  0.00385441 -0.00124626  0.00587561 -0.00044215
  0.00217056 -0.0051803  -0.00483798 -0.00667331 -0.00495608 -0.00123263
 -0.00401251 -0.00256482]",-4.521772346397825,0.01086974163894492
AJG,1.0971818885923792,-0.1572364266902226,"[ 2.04037735e-03 -4.78145335e-05 -2.34490228e-04 -2.43654713e-04
  1.87253349e-04 -7.37221648e-04]","[ 0.0125706  -0.01309514 -0.01543329 -0.00140829 -0.01595973  0.00894975
  0.00084236  0.00909695  0.0025483   0.00280951  0.00428759  0.00428907
  0.00342982  0.00182891  0.00041083 -0.00176688  0.00136738  0.00165192
  0.0067513  -0.00039493]",-5.417205044243972,0.004439537634901663
AKAM,0.4423188572870091,0.5215188486333319,[ 0.00077299  0.00247543 -0.00080585  0.00147421 -0.00136415 -0.00076354],"[ 0.01179828 -0.00528655 -0.00338717  0.00128982 -0.01110649 -0.00349941
 -0.00942252  0.00339693 -0.00187051  0.00898952  0.00555849  0.00675472
  0.00295944  0.00437566  0.00434253  0.0013382   0.00602762 -0.00073963
  0.00689359 -0.00401893]",-4.749351141121773,0.008657310754017902
ALB,0.42664679183303594,0.5185388583937207,"[ 1.47381538e-03  4.27190312e-04 -2.63972233e-04  1.60787018e-05
 -8.29556124e-05 -6.23841259e-04]","[ 0.01211588 -0.01292026 -0.01579948 -0.00035702 -0.01475446  0.01022656
  0.00255052  0.00855374  0.00260642  0.0017146   0.0043692   0.00456898
  0.0047853   0.00129383  0.00103812 -0.00332797  0.00141062 -0.00119224
  0.00090863 -0.00405723]",-5.379975445965942,0.004607935071998393
ALGN,0.43921569894696044,0.5185462947082812,[ 0.0004804   0.00031988 -0.00070011  0.00015593 -0.00042668 -0.00080306],"[ 0.01093815 -0.00984525 -0.01252867  0.00271685 -0.01110158  0.00902564
  0.00321058  0.00727472  0.00446634  0.00144864  0.00638775  0.0018183
  0.00485888 -0.00246225 -0.00044623 -0.00713943 -0.00298898 -0.00458876
 -0.0058701  -0.00534352]",-4.781989234320847,0.008379313958885375
ALK,0.08903056977958092,0.8607123748775928,[-0.00030838  0.00193288 -0.00026804  0.00038532 -0.00066667 -0.00036584],"[ 1.22173160e-02 -6.52059552e-03 -5.80274685e-03 -5.00489786e-04
 -1.55120170e-02 -2.81431955e-04 -6.26073186e-03  1.06137154e-02
  5.86821642e-03  7.05195954e-03  5.26310271e-03  3.07069609e-04
  8.22224574e-04  4.29407344e-03  5.93833076e-03 -1.55001113e-03
 -9.45417478e-05 -4.49858599e-03  2.89164048e-03  1.88589311e-03]",-4.528714122096495,0.010794547622538196
ALL,0.43623391042831355,0.5154186222899078,[ 0.00141139 -0.00040086 -0.00036583 -0.00088661  0.00021949 -0.00119123],"[ 0.01273865 -0.00838222 -0.00783518 -0.00108114 -0.01474586  0.00097258
 -0.0049768   0.00738722  0.00202007  0.00433969  0.00170183  0.00197063
 -0.0020134   0.00638262  0.00353414  0.00343532  0.00295463  0.00040049
  0.0042855   0.00340841]",-4.767122544657882,0.008504817216556191
ALLE,0.4408760821578003,0.522042723004383,[ 0.00107973  0.00137723 -0.00030921  0.00021705 -0.00026769 -0.00048243],"[ 0.01098579 -0.00800635 -0.00929684  0.00313213 -0.00975728  0.00500032
 -0.00086465  0.00468391  0.001238    0.00441057  0.00711022  0.00497488
  0.00613759 -0.00105015  0.0013935  -0.00531284  0.00153334 -0.00412329
 -0.00091109 -0.00950984]",-4.849850771956356,0.007829545849861792
AMAT,0.43716768379151716,0.5189457626023488,"[ 1.29591641e-03  3.67437258e-05  1.83042379e-04  3.44104640e-07
 -3.41872030e-04 -7.32616009e-04]","[ 0.01177438 -0.00973707 -0.01157203  0.00049139 -0.01432237  0.00679018
  0.00031648  0.00977562  0.0049932   0.00317267  0.00512035  0.00259759
  0.00510489  0.00208958  0.00420239 -0.00535492  0.00024189 -0.00455384
  0.00281521 -0.00606802]",-4.891976891217543,0.007506568128510263
AMCR,1.2072927694860942,-0.26768699220383796,[0.00345779 0.00134047 0.00042246 0.00118294 0.00084263 0.0013583 ],"[ 0.01255533 -0.01390513 -0.01702612 -0.00220096 -0.01816129  0.01112724
  0.0031347   0.01278586  0.00652537  0.00113967  0.00381047  0.00092433
  0.0022505   0.00132854 -0.00029551 -0.00336166 -0.00245429  0.00162452
  0.00534079  0.00373677]",-4.210743281868698,0.014835337401740463
