,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4340386157198025,0.544128137120599,"[ 1.39919386e-04 -8.15361601e-05 -1.24664629e-04  2.48716971e-04
 -2.37455697e-04 -1.77464072e-04]","[ 0.01127774  0.00072041 -0.00250994  0.001408   -0.00323734  0.00637895
  0.00126284 -0.00143351 -0.00027095 -0.00095884  0.00121643 -0.00026749
 -0.00151381  0.00378416  0.00034408 -0.00015037  0.00132935 -0.00098056
 -0.00264415  0.00109304]",-6.371704904491341,0.0017092426445644586
AAL,0.4385273724900683,0.535628900976327,"[ 8.09840415e-05 -6.70327478e-04  2.49643740e-04 -1.31104446e-04
  4.08603029e-05 -3.72035161e-05]","[ 0.0110785   0.0005665  -0.0024729   0.00170321 -0.00332459  0.00636616
  0.00193644 -0.00132991 -0.0011153  -0.00207173  0.00095013  0.00180248
  0.00048216  0.0026134  -0.00136922 -0.00073971  0.00125178  0.00033269
 -0.00127636  0.00095526]",-5.773778675078314,0.0031079912087187286
AAP,0.43853399881161526,0.5396120828360855,"[ 2.74710562e-04  8.71474503e-05  7.48017183e-05 -2.13664546e-05
  2.48405803e-05 -4.18918222e-05]","[ 5.16205255e-03 -3.04283883e-03  5.38246747e-04  1.11619246e-02
 -2.21635736e-04 -2.55216021e-03 -2.46685121e-03  1.40201612e-03
 -9.44508627e-05 -1.81001006e-03  2.03180071e-03  1.92562949e-03
 -9.07400209e-04  2.75383262e-03  9.88218337e-04 -1.66868496e-03
 -1.22038256e-03 -3.73567226e-04 -4.49347689e-03  1.52396964e-03]",-5.975277611603901,0.002540796634223669
AAPL,0.4422447283738489,0.5356711279934385,"[ 3.57080547e-04 -5.08768442e-04  1.82197511e-04  5.48145853e-05
 -9.17027661e-05 -1.38861128e-04]","[ 0.01018119 -0.00043945 -0.00316185  0.00452374  0.0001855   0.00380749
 -0.00293183 -0.00201013  0.00134087  0.00102974  0.00125536 -0.00015621
  0.00043882  0.00198484 -0.0028548  -0.00022737  0.0009858   0.00042986
  0.00027952  0.00679465]",-5.600769520924149,0.0036950192275656832
ABBV,0.43656201504831,0.5431086627242266,"[ 4.14893805e-04  2.75173581e-04 -5.12642874e-05  2.10874899e-04
 -1.26567929e-04 -1.00566785e-04]","[ 6.22038858e-03 -2.57339494e-03 -3.83632250e-04  9.77431835e-03
  1.11045582e-04 -8.22061336e-04 -2.44199178e-03 -9.81045193e-05
 -5.70284489e-04 -7.59413796e-04  2.46076539e-03  2.28301322e-03
  6.72238558e-04  1.38138450e-03 -2.39044509e-03 -1.64502327e-03
  1.72498732e-04  1.80246534e-03 -1.17277278e-03  4.08501863e-03]",-6.225412341112943,0.0019785078270126307
ABT,0.4429639971288902,0.5357990738676303,"[7.62601297e-04 3.96765173e-04 1.68348727e-04 1.50574257e-04
 3.39648298e-05 4.13281129e-05]","[ 6.09678160e-03 -2.62740861e-03 -3.57955911e-04  1.00582748e-02
  3.17690458e-04 -1.20932442e-03 -2.82785058e-03  2.47470905e-05
 -4.38629477e-04 -5.39147312e-04  2.89164265e-03  2.03041210e-03
 -3.27974853e-04  1.26044938e-03 -1.34487068e-03 -9.02134182e-04
 -2.37284987e-04  3.81620190e-04 -2.70754908e-03  4.71690229e-03]",-5.586706784708523,0.003747348391504857
ACN,0.43814459172466375,0.5387621650505338,"[ 1.04203465e-04  8.00496918e-04 -1.36496355e-04  2.03400090e-04
  2.41153239e-05  1.81387913e-04]","[ 0.00687068 -0.00178998  0.00035033  0.0083346  -0.00142754 -0.00084125
 -0.00223082  0.00104784  0.00034093 -0.0005601   0.00311753  0.0007678
 -0.00197004  0.00103412 -0.00168156  0.00115605  0.00229033  0.00040955
 -0.00165681  0.00197429]",-5.954835816775658,0.0025932695710117974
ADBE,0.4387376364498227,0.5382902941702069,"[2.24112953e-04 4.43025579e-04 3.63297740e-06 1.46513781e-04
 3.02011579e-05 1.33298980e-04]","[ 7.90192637e-03 -1.23559738e-03 -3.70584172e-04  7.25994146e-03
 -1.01265921e-03 -3.53521597e-04 -3.43884052e-03  1.08081417e-03
  1.90923718e-03 -9.09274840e-05  2.12468126e-03  2.23898732e-04
 -1.04910682e-03  6.24970172e-04 -3.11622833e-03  1.70869675e-03
  2.49244981e-03  4.29777703e-04  5.65135941e-04  5.15612691e-03]",-5.902180143097408,0.0027334789426508156
ADI,0.43899182727194974,0.5358196583858909,[ 0.00055852  0.00022733 -0.00011357  0.00031168 -0.00025791 -0.00025111],"[ 8.95114848e-03 -1.05253917e-03 -2.14055013e-03  6.60216153e-03
  7.75043047e-04  8.09398743e-04 -5.40751825e-03 -4.76364045e-05
  4.24778738e-03  1.19586755e-03 -4.14242296e-04 -2.02535829e-03
  3.28623968e-04  3.19693642e-03 -2.95054931e-03  1.00311429e-04
  2.49332170e-03  2.46959496e-04  3.95983592e-04  6.05516845e-03]",-5.772776164565736,0.003111108564908561
ADM,0.4362340928444388,0.539822466303569,"[ 1.38653995e-05  1.39247486e-04 -3.54278720e-05  1.06376948e-04
 -3.03365948e-05  4.50017344e-05]","[ 8.18988376e-03 -2.05101235e-03 -3.42590113e-03  7.92019336e-03
  2.58060218e-03  2.60309616e-03 -3.96662873e-03 -3.81814533e-03
 -1.96696956e-05  2.67911948e-03  2.67164600e-03 -5.86804324e-04
 -2.88363231e-04  2.71006551e-03 -2.21199955e-03 -1.08545895e-03
  2.45998422e-03  9.95187277e-04 -3.65067853e-03  1.89953526e-03]",-6.084481617125752,0.002277944865849131
ADP,0.4395501540873082,0.5413804481272414,"[ 3.71472430e-04  1.44774595e-04  1.01891345e-04  2.54354539e-04
 -2.56052214e-05  1.43494019e-04]","[ 0.01063149  0.00042192 -0.00202499  0.00253306 -0.00247146  0.00505485
 -0.00050296 -0.00174552  0.00032297  0.00106349  0.00231853 -0.00150608
 -0.0014425   0.00297628 -0.00263057 -0.00014279  0.00404112  0.00180508
 -0.0029678   0.00155417]",-5.988821374742816,0.0025066166715624226
ADSK,0.4378191944597279,0.5411493460272226,"[-4.53395912e-05  9.24684063e-05 -6.74437984e-05  3.68102838e-06
 -2.60656289e-05 -4.21923966e-05]","[ 0.01001665  0.00057723 -0.00046211  0.00224886 -0.00488823  0.00483832
  0.00236111 -0.00021399 -0.00115814 -0.00148219  0.00194498 -0.0001629
 -0.00143942  0.00457711  0.00036225 -0.00286679  0.00039941  0.00183829
 -0.00534812  0.00022203]",-6.060206305022064,0.0023339193385772186
AEE,0.43893424944378984,0.5404345542069282,"[-1.22704614e-06 -3.12556890e-04  3.50672376e-05  1.03091480e-04
 -8.48601173e-05 -1.62228221e-05]","[ 0.0106357   0.00108717 -0.000273    0.00120918 -0.00560877  0.00509001
  0.00241101  0.00010084 -0.00101347 -0.00112233  0.00296758 -0.00036116
 -0.00252174  0.00302145 -0.00065548 -0.00092023  0.00070718  0.00205486
 -0.0010305   0.00346557]",-5.901164708523303,0.002736256021409043
AEP,0.4450077362822124,0.5346266261396009,"[ 4.08754450e-04 -3.44484356e-04  1.49924739e-04  2.22714105e-04
 -1.16533372e-04 -2.02998531e-05]","[ 0.00920781 -0.00024116 -0.00069637  0.0039553  -0.00367988  0.00397771
  0.00181916 -0.00072786 -0.00215593 -0.00120544  0.0034337   0.00105234
 -0.00204588  0.00270118  0.00013357 -0.00157164 -0.00080602  0.00205568
 -0.00013773  0.00163629]",-5.422780509550988,0.004414854022094989
AES,0.4420008688192929,0.5313481549819085,"[ 1.67073243e-04 -1.77396365e-04  2.36889360e-05 -1.13710764e-04
 -4.78643989e-05 -2.31111971e-04]","[ 8.10954263e-03 -1.87915873e-03 -2.68396515e-03  7.47669045e-03
  9.97390665e-04  2.59865063e-03 -1.96862176e-03 -2.48958136e-03
 -9.60608723e-04  5.25478294e-05  1.87506662e-03  1.99573580e-03
  1.46748440e-03  1.85713582e-03 -2.90065615e-03 -1.42239120e-03
  2.37214585e-03  7.80987960e-04 -5.20360407e-03  2.42858985e-03]",-5.423765802770504,0.004410506238634384
AFL,0.4391931897640246,0.5385244113664478,"[ 3.33628073e-05  6.61906612e-04 -1.94757561e-04  3.38257977e-04
 -9.87295331e-05  1.28195863e-04]","[ 0.01131189  0.0004913  -0.00295613  0.00210271 -0.00229179  0.00544715
 -0.00014227 -0.00051008  0.00135646 -0.00199783 -0.00078751  0.00086943
  0.00080571  0.00280633 -0.00164223  0.00082955  0.00296147 -0.00166072
 -0.00255369  0.00095107]",-5.872826536994628,0.002814905643895731
