,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4440651685672602,0.5353017418817249,"[ 3.48997508e-04 -3.55444522e-04  2.73811997e-04  1.35573338e-04
  4.24640077e-05  1.45233992e-04]","[ 9.32760226e-03 -8.48648618e-03 -4.27985677e-03  1.69923612e-03
 -6.26827838e-03  1.79300833e-03 -3.77338136e-03  3.80331100e-04
 -3.45187988e-03 -3.75740356e-04 -5.97729435e-04  4.23599485e-03
 -1.02434171e-03  4.84035452e-03  1.00131494e-04  2.22950413e-04
 -1.63549038e-03  3.08307626e-04 -6.62947846e-05 -1.59164922e-03]",-5.383562979810974,0.004591433566524989
AAL,0.44583736978131483,0.5219038191532406,"[ 2.99708809e-04 -2.28695409e-04  2.10740048e-05  1.29521676e-04
  1.06939911e-04  9.24168307e-05]","[ 0.00797586 -0.00495958 -0.0009498   0.00575805 -0.00098158  0.001533
 -0.0011227  -0.0015115   0.00028664 -0.00074561  0.00575411 -0.0001176
 -0.00058907 -0.00459116 -0.00432112 -0.00381402 -0.00034936  0.00070828
  0.00547835 -0.00850424]",-4.68706739737217,0.009213666598328864
AAP,-0.050770095380069616,1.0223643150942177,"[-5.87661092e-04 -1.41911776e-03  1.68833480e-04 -6.12455283e-05
  2.13138469e-04 -1.65450223e-04]","[ 0.00635333 -0.00259457 -0.00036675  0.00947708  0.00229805  0.003024
  0.00054291 -0.00373335 -0.00244544 -0.00244401  0.00143736  0.00232926
 -0.00149665  0.00093468 -0.00297562 -0.00032253 -0.0022606   0.00219164
 -0.00094639 -0.00135756]",-4.837798765884973,0.007924478499329823
AAPL,0.440492095315781,0.5420716448170395,"[-4.17301057e-05  2.63262274e-05 -1.53589379e-05  3.73299279e-05
  2.05098577e-05  5.70221327e-05]","[ 0.00958458 -0.00795439 -0.00244398  0.00161045 -0.00458742 -0.00044606
 -0.00455523 -0.00308136 -0.00540468 -0.00204535 -0.0020207   0.00325662
 -0.00284158  0.00310135 -0.00298696 -0.0001739  -0.00314099  0.00132962
  0.00030286 -0.00411693]",-5.865980149346788,0.0028342437015092805
ABBV,0.021154563411378752,0.9504143725982063,"[-2.29080641e-05 -6.35534790e-04  3.83134085e-04 -5.61229257e-04
  2.97772540e-04  1.23476369e-04]","[ 6.52562960e-03 -4.11736843e-03 -2.67008927e-03  8.69335019e-03
  4.06007949e-04  5.44340318e-03  2.28133801e-03 -5.18120246e-04
  9.83915920e-05 -1.88996475e-03  3.55485194e-03  2.65273787e-03
  1.95133299e-03  7.23797390e-04  4.58487176e-04 -3.80419472e-03
 -5.90800080e-04 -8.67788747e-04  4.59787148e-03 -4.57765479e-03]",-4.952581976571958,0.007065143323977358
ABT,0.44729147765282695,0.5352338508201375,"[ 1.41287846e-03 -6.99052266e-04  9.27497847e-04 -6.55456893e-05
  2.06877789e-04  2.46407654e-04]","[ 0.00961034 -0.00808627 -0.00287796  0.00138658 -0.00561043 -0.0001173
 -0.00532319 -0.00130737 -0.00463386  0.00028218  0.0002859   0.00450233
 -0.00086846  0.00312001 -0.00166379 -0.00039789 -0.00209393  0.00177753
  0.00133379 -0.00194921]",-5.241642403667671,0.005291558819385891
ACN,0.44124686462084556,0.5341837195079359,[ 0.00074903 -0.00020117  0.00053871  0.00019089  0.00016706  0.0003787 ],"[ 0.00907173 -0.00797158 -0.00411023  0.00268782 -0.00512264  0.00301783
 -0.00102942  0.00115864 -0.00023489 -0.00196767  0.00057205  0.00117674
 -0.0019004   0.00328495  0.00099986  0.0007643   0.00113457 -0.00113617
  0.00039494 -0.00253923]",-5.4684352039691255,0.0042178270358366144
ADBE,0.4438360687234325,0.5336657199958597,[ 0.00133338 -0.00108728  0.00106698 -0.00020015  0.00042497  0.00027957],"[ 0.01024975 -0.00847349 -0.00195145  0.00062279 -0.00455092 -0.00131175
 -0.00451551 -0.00365171 -0.00515693 -0.00216328 -0.00082193  0.00376628
  0.0002033   0.00308281  0.00072273 -0.00340154 -0.00226657 -0.00211236
  0.00325709 -0.00206184]",-5.321496476678934,0.00488543730918228
ADI,0.43848382320183193,0.5364841246006912,"[-1.92223298e-04 -5.51392136e-04  1.04493375e-04 -2.11015344e-04
  1.99340927e-05 -6.24281314e-05]","[ 0.01039344 -0.00995705 -0.00444932 -0.00022938 -0.00690039  0.00133654
 -0.00240855  0.00020567 -0.00153914 -0.00291294 -0.00084538  0.00097048
 -0.00215033  0.00292824  0.00029256 -0.00103082 -0.00078559 -0.00166364
  0.00222462 -0.00287553]",-5.7056829947081,0.0033270042826425744
ADM,0.4496524165368431,0.5333619977424652,"[-4.49794058e-04 -1.31004756e-03  4.83405456e-04 -4.98473647e-06
  5.68614313e-04  4.42243085e-04]","[ 0.00712294 -0.00472529 -0.002565    0.007382   -0.00044782  0.00429418
  0.00128551 -0.00146675 -0.00140921 -0.00344621 -0.00059959  0.00190386
 -0.00208909  0.00404741  0.00033879  0.00137762  0.00078346 -0.00011221
  0.00022514 -0.00371264]",-5.035082711586911,0.006505660001056855
ADP,0.44868248766704283,0.5293986290891121,[ 0.0004219  -0.00058288  0.00048248 -0.00024731  0.0001626   0.00011087],"[ 0.00929514 -0.0067345  -0.00118366  0.00301907 -0.00240811 -0.00039742
 -0.00300651 -0.00397222 -0.00416345 -0.00258985 -0.00020016  0.00265946
 -0.00104577  0.00203773 -0.00081041 -0.00160892 -0.00094235 -0.00021251
  0.00321602 -0.00314882]",-4.903870801948794,0.007417814537229855
ADSK,0.4441653595522111,0.5352106082743577,"[ 5.87379224e-04 -5.88693784e-04  3.85276551e-04 -6.27128465e-05
  2.18237008e-05 -4.43925198e-05]","[ 0.00989653 -0.00869173 -0.00311707  0.00124881 -0.00463345  0.00054934
 -0.00282671 -0.00248003 -0.00417706 -0.00265071 -0.0008149   0.00384684
  0.00088753  0.00358713  0.00141807 -0.00374813 -0.00193148 -0.00194333
  0.00484643 -0.00236416]",-5.377270146612441,0.0046204177929049985
AEE,-0.11620689615304411,1.0844114041133164,[-0.00041568  0.00042078 -0.00011626  0.00024721  0.00018182  0.00044372],"[ 5.78620830e-03 -2.39538168e-03 -1.15913570e-03  1.07087874e-02
  2.92311579e-03  5.38388220e-03  3.73813981e-03 -1.63607840e-03
  1.62197046e-03 -3.08720118e-03  4.54089679e-03 -1.66069598e-04
 -7.76092052e-05 -2.37218226e-03 -2.09573409e-03 -3.69769983e-03
 -1.26010689e-03 -1.12897666e-03  9.71801074e-04 -6.25746666e-03]",-5.379016407501213,0.004612356378738151
AEP,0.4368652946359484,0.5328711244671714,"[-4.50651371e-04 -8.43511303e-05 -8.66757635e-05  1.40009339e-04
  1.04111750e-04  1.95754865e-04]","[ 0.00544881 -0.00167637 -0.00042321  0.01165766  0.00443106  0.00504275
  0.00398223 -0.00345359  0.00029294 -0.00395388  0.00356587  0.00029997
 -0.00019056 -0.00225782 -0.00292253 -0.00388571 -0.00179658 -0.0002443
  0.00215873 -0.00716451]",-5.58262562175999,0.0037626731811266478
AES,0.021151578034607803,0.9559221999134708,"[-1.25853680e-04  7.94768186e-04 -4.29885448e-05 -1.44888019e-04
  2.98572685e-04  4.15016960e-04]","[ 0.00737447 -0.00623288 -0.00427623  0.00603339 -0.00323438  0.00562959
  0.00136529  0.00303404  0.00254599 -0.00078563  0.0039584   0.00075547
 -0.00026277  0.00123208  0.00119019 -0.00102183  0.0006287  -0.00241613
 -0.00213554 -0.00335403]",-4.865646243839534,0.0077068460800054
