,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4276626461505969,0.5373231854714269,[-0.00083919  0.00079032 -0.00086106 -0.00028805 -0.00024866 -0.00064143],"[ 1.69385932e-02 -1.16447423e-03 -5.63689604e-03  1.58315934e-02
 -1.15757996e-02  4.11072236e-03 -2.49000442e-03 -4.29600102e-03
  8.38469888e-05 -5.44317986e-04 -1.29577357e-03  2.24189608e-03
 -3.20136546e-03 -1.27231477e-03  2.00609469e-03 -1.31597952e-03
  2.67172676e-03  3.36472607e-03  2.97842136e-03  4.79881632e-04]",-4.843825432312573,0.007876863933470576
AAL,-0.01520320763072,0.9775073096532303,"[-5.70889360e-04 -2.53772271e-04 -4.89822646e-05  5.43739563e-05
  1.06843119e-05  2.10381836e-04]","[ 0.01139067 -0.00575248 -0.00527122  0.00425969 -0.00299335 -0.00439398
  0.00745823 -0.00539402  0.00600277  0.0033967  -0.00029573  0.00651809
 -0.00668364 -0.00056621  0.00058739 -0.00645239  0.0062801  -0.00098878
  0.00386755 -0.00164088]",-4.594887860225974,0.01010335370525612
AAP,-0.8567355973516773,1.8130215638143747,[-0.00119916  0.00099687 -0.00121731  0.0002222  -0.0005703  -0.00061254],"[ 0.00685588 -0.01101245 -0.00156925 -0.00696992  0.00890229 -0.00802417
  0.01441173  0.0003188   0.00487699  0.00693574  0.00139005  0.00393659
  0.00056866  0.00121314  0.00204126  0.00150629  0.00143705  0.00123193
  0.00664633 -0.00439014]",-4.410576338294471,0.01214817485354695
AAPL,-0.015204622194437559,0.9721763913031727,"[ 1.35417278e-03  8.16609711e-05 -1.26362841e-04  4.57165840e-04
 -5.01583174e-04 -6.66647786e-04]","[ 0.0102893  -0.00676097 -0.00529126  0.00262039 -0.00358366 -0.00500933
  0.00491756 -0.00809786  0.00641607 -0.00423122  0.007415    0.00173039
  0.00127044  0.00214151  0.00165295 -0.00190522  0.0065012  -0.00190195
  0.01180091 -0.00123424]",-4.456789465930578,0.011599544302246299
ABBV,-0.015200884262261335,0.9768952240242459,"[-3.10620808e-04 -9.90103650e-04 -8.65463615e-05 -4.61719581e-04
 -1.45365437e-04 -6.17440794e-04]","[ 1.21411338e-02 -5.29109348e-03 -4.62619759e-03  6.23683944e-03
 -4.90701504e-03 -1.56551848e-03  2.86555248e-03 -5.83585539e-03
  4.59558283e-03 -2.67070109e-03  6.19155127e-03  2.69179588e-03
  1.14263640e-03  4.55097163e-03 -9.96201295e-05  3.36929711e-03
 -1.34746687e-03  2.85683189e-03 -1.17037347e-04 -3.25387619e-03]",-4.195427202705274,0.015064305575164454
ABT,0.4323263592730822,0.5434317177904967,[ 0.00057683  0.00147441 -0.00050686  0.00047247 -0.00027428 -0.00019536],"[ 1.46020003e-02 -2.53324878e-03 -6.93940031e-03  1.17314867e-02
 -1.04604715e-02 -7.02422698e-04  9.99395372e-04 -8.17072408e-03
  4.87243578e-03 -1.89929744e-03  2.49402924e-03  4.41608791e-03
 -3.83545653e-03  1.42355518e-03  4.00481384e-05 -2.24620584e-03
  2.71764621e-03  1.12980719e-03  2.31846493e-03 -5.45689703e-04]",-4.873711661074751,0.007644937147092401
ACN,0.43458563058808786,0.5404773252026908,"[-1.10521194e-03  4.23829777e-04 -9.90792113e-04  1.10059469e-05
 -4.92539822e-04 -6.75180718e-04]","[ 0.01319587 -0.0032589  -0.00781152  0.00882443 -0.00830662 -0.00394926
  0.00451684 -0.00788542  0.00461952  0.00079401 -0.00082384  0.00302655
 -0.00301924 -0.00388485  0.00457183 -0.00409765  0.00521853  0.00279738
  0.00228087 -0.00147514]",-4.606099321488561,0.009990712960122649
ADBE,0.429366594055367,0.5413888973011233,"[ 8.88035313e-04  3.04312942e-04  1.98710428e-04 -4.41021947e-05
  9.05042822e-05 -7.54903402e-05]","[ 0.01512666 -0.0027953  -0.00492622  0.01225761 -0.00884675  0.00246019
 -0.00050532 -0.00436349  0.00185086 -0.00031558  0.000383    0.00417323
 -0.00486649  0.00159194 -0.00095441 -0.00170352  0.0016883   0.00242416
 -0.00138368  0.00269275]",-4.939483228153374,0.007158296622820882
ADI,-0.015205929681933517,0.9714929595601149,[-0.00084376  0.00322758 -0.00204235  0.00085136 -0.00089654 -0.0007413 ],"[ 0.0111031  -0.00562168 -0.0060062   0.00379748 -0.00295302 -0.0055995
  0.00815012 -0.00586685  0.00583766  0.00277108  0.00073055  0.00430029
 -0.00210302 -0.00151328  0.00434096 -0.00268968  0.00669571  0.00354742
  0.00430094  0.00300446]",-4.6701757165189415,0.009370622809112194
ADM,-0.9881138555237101,1.9426635352917374,"[ 4.14560387e-05 -4.69969283e-04 -2.62418430e-04  5.20833541e-04
 -5.00072536e-04 -2.97386036e-04]","[ 0.00692805 -0.01203416  0.00075054 -0.00793763  0.01179655 -0.00618486
  0.01499154  0.00352475  0.00384156  0.00943758 -0.00025675  0.00497116
 -0.00063797  0.00062573  0.00337032  0.000335    0.00458728  0.00289415
  0.0075952  -0.00096565]",-5.419038306903228,0.004431406252088842
ADP,0.42678579565842795,0.5411634623703498,"[-8.85563054e-05  3.52423660e-04 -3.22196669e-04 -1.00733345e-04
 -1.16616812e-04 -3.17636716e-04]","[ 0.01223002 -0.0044765  -0.00648248  0.00616198 -0.00461377 -0.00453305
  0.00737631 -0.00558058  0.00514945  0.00407867 -0.00154263  0.00507825
 -0.00399357 -0.00240849  0.00397816 -0.00314393  0.00510309  0.00436545
  0.00056051  0.00192561]",-5.032957040415923,0.006519503603229709
ADSK,0.4305219485246624,0.5415591684192937,"[-3.57555093e-04  5.16218856e-04 -2.19275793e-04  1.14410059e-04
  7.59358443e-06  1.70426956e-04]","[ 0.01523254 -0.00214846 -0.00694874  0.01311937 -0.01198878  0.00042547
 -0.00100303 -0.00871057  0.00403898 -0.00365632  0.00243126  0.00302265
 -0.00336242 -0.00038333  0.00173904 -0.00335622  0.00330074  0.00220363
 -0.00192182 -0.00313015]",-4.882446438454378,0.007578451116090638
