,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.45023067761434377,0.5288787540668669,"[ 4.53973523e-04 -3.35043218e-04  2.24342230e-04  1.74331508e-04
 -4.13655777e-05  5.31250011e-05]","[ 0.00901406 -0.00759009 -0.00368358  0.00188019 -0.00589906  0.00190087
 -0.00302361  0.0006314  -0.00242751 -0.00066145  0.00034514  0.00355864
 -0.00035667  0.00465922  0.00201521 -0.00035136 -0.000786   -0.0007889
  0.00179847 -0.0004912 ]",-5.558022762139797,0.0038563938723173577
AAL,0.041599667282900696,0.9324740851917037,"[ 2.38578177e-04 -4.34858522e-04  3.46707111e-04 -3.86710752e-05
  1.76732405e-04  2.67480515e-04]","[ 0.00610801 -0.00368254 -0.00242446  0.00872849 -0.00012522  0.00509659
  0.00161068  0.00100195  0.00233444  0.00065038  0.00730628  0.0018926
  0.00327056 -0.00298702 -0.0014038  -0.00447167  0.0012      0.00108121
  0.01066546 -0.00758754]",-4.97393886697791,0.006915853687918572
AAP,0.04159788874770169,0.9293343413638593,"[-3.61395950e-04 -8.85470651e-04  2.32235729e-04 -3.67421201e-04
  1.40529714e-04 -9.41647201e-06]","[ 0.00642917 -0.00276973  0.00012305  0.00862829  0.0026162   0.00210526
  0.00080755 -0.00440335 -0.00258157 -0.00353449  0.00184251  0.00144924
 -0.00144594 -0.00018614 -0.00341089 -0.00163    -0.00216908  0.00106403
 -0.00026925 -0.00330465]",-5.049060705002476,0.006415356529383006
AAPL,0.44771962295707773,0.532205332979647,"[ 1.97987321e-06 -2.04664192e-04  1.31451633e-04  2.03481295e-05
  5.25198424e-05  1.30501726e-04]","[ 0.00932174 -0.00663471 -0.00132195  0.00175606 -0.00430647 -0.00101426
 -0.00496421 -0.00255306 -0.00478256 -0.00140788 -0.00068949  0.00268235
 -0.00288795  0.00346224 -0.00108588  0.00067206 -0.00133212  0.00037247
  0.00088798 -0.00205729]",-5.804210410297548,0.003014834295647623
ABBV,0.04159791961809137,0.9358091346816748,"[-2.30192668e-04 -4.12063494e-04  2.25076435e-04 -5.71345806e-04
  3.13385874e-04  2.33096176e-05]","[ 0.00653449 -0.00513961 -0.00396387  0.0079505  -0.000229    0.00647081
  0.00406696 -0.00021962  0.00041421 -0.00353388  0.00262336  0.0028318
  0.00339547  0.00133923  0.00170669 -0.00531653 -0.0016214  -0.00157888
  0.00628006 -0.00404456]",-4.813666845458529,0.008118037465524282
ABT,0.45592832481059564,0.526918842283929,"[ 1.19341602e-03 -4.72303579e-04  7.15087617e-04 -1.65260206e-05
  2.35462749e-04  2.05084040e-04]","[ 9.20340739e-03 -7.09788676e-03 -2.40051030e-03  1.62034406e-03
 -5.47016783e-03 -1.23586371e-05 -5.25977521e-03 -8.43032387e-04
 -4.24737833e-03  5.85662491e-04  9.40914126e-04  4.14646910e-03
 -8.97159180e-04  3.25383413e-03 -7.52768159e-04  9.83983909e-06
 -1.34198539e-03  1.20568162e-03  1.43277546e-03 -9.93814497e-04]",-5.210278368814701,0.005460153539600785
ACN,0.4499720167156924,0.5273382535565736,[ 0.00077626 -0.00018028  0.0004913   0.00030544  0.00012323  0.00041004],"[ 0.00791295 -0.00631957 -0.00389512  0.00433304 -0.00456846  0.00393914
 -0.00072524  0.00215259  0.00058608 -0.00046242  0.00187072  0.00193188
 -0.00140277  0.00394608  0.00224508  0.00208995  0.00241232 -0.00038176
  0.00014799 -0.00105722]",-5.496139386777461,0.0041025793768509795
ADBE,0.041538898361042,0.933435234865304,[ 0.00098096 -0.00110017  0.00097013 -0.00029763  0.00040629  0.00029303],"[ 0.00776761 -0.00351224  0.00058526  0.00499    -0.00274695 -0.00106049
 -0.00620123 -0.00076317 -0.00276057  0.00310056  0.00308462  0.00408589
 -0.00023759  0.00430579  0.00390422  0.00170929  0.00213024 -0.00188847
  0.00086659  0.00185599]",-5.211666881032587,0.005452577310759901
ADI,0.44753761339541587,0.5310405892020313,"[-7.20563988e-05 -6.73659310e-04  1.82959215e-04 -1.28154308e-04
  3.06116111e-05 -1.68038894e-05]","[ 0.00871606 -0.00774297 -0.00461139  0.00242119 -0.00610548  0.0034382
 -0.00157906  0.00204937 -0.0005439  -0.00072813  0.00098691  0.00258857
 -0.00099731  0.0043681   0.00205028  0.00104505  0.00099345 -0.00019007
  0.00180136 -0.00030493]",-5.774765887118484,0.003104924476383349
ADM,0.45664383215983845,0.5279759098966732,"[-3.44712889e-04 -9.60512023e-04  5.17733428e-04 -4.90681069e-05
  2.80123211e-04  5.83530419e-04]","[ 7.13170784e-03 -4.84044014e-03 -2.60419148e-03  7.01504574e-03
 -2.41750687e-04  4.31044330e-03  2.37715954e-03 -1.71099780e-03
 -9.96814967e-04 -4.59184304e-03 -7.98052386e-05  1.46081936e-03
 -1.10985378e-03  3.42638411e-03  1.44928436e-03 -2.71513227e-04
  1.01636108e-03 -1.06697425e-03  2.70617506e-03 -4.63035773e-03]",-5.213863080387092,0.0054406155040536445
ADP,0.0415979112730149,0.9367182016684252,"[ 2.07875595e-05 -5.30894382e-04  3.32670285e-04 -1.85980480e-04
  2.01529575e-04  1.96507609e-04]","[ 7.23116270e-03 -3.08526731e-03  2.64935704e-04  6.61375594e-03
 -8.69916746e-04  4.61247549e-04 -3.49855511e-03 -1.59961246e-03
 -2.20076281e-03  1.07969552e-03  2.94306041e-03  3.09732433e-03
 -7.46528161e-04  2.80682450e-03  1.52940030e-03  1.53348351e-03
  2.39905906e-03  6.02180787e-05  2.78482925e-03 -9.83690607e-04]",-4.919789881392263,0.0073006646911387765
ADSK,0.4522219411559263,0.5281553570822102,"[ 5.10278872e-04 -6.54585680e-04  3.76078467e-04  1.13100805e-06
  4.37006255e-05  3.25218288e-05]","[ 0.00745372 -0.00389976 -0.00077943  0.00566097 -0.00264977  0.00113144
 -0.00361034  0.00026157 -0.00137993  0.00179248  0.00286202  0.00394907
  0.00086722  0.00478093  0.00502076  0.00063827  0.00199309 -0.00197416
  0.00353354  0.00212851]",-5.4285957477495845,0.0043892550984037685
AEE,-0.15843035019436297,1.1239646220672819,"[-7.59246221e-04  4.54558960e-04 -2.47784970e-04  2.13335064e-04
  2.43154423e-05  3.85135680e-04]","[ 5.73937885e-03 -1.73045803e-03  5.07465670e-07  1.04007132e-02
  3.00085828e-03  3.75330871e-03  2.68383774e-03 -1.93720132e-03
  2.03074995e-03 -2.78426518e-03  4.63975375e-03 -1.25243273e-03
 -1.02177801e-03 -2.81563882e-03 -2.48194452e-03 -3.08613647e-03
 -1.09384796e-03 -1.88447311e-03 -5.86289023e-05 -6.67108244e-03]",-5.382178332984711,0.0045977954839288016
AEP,-0.17192637158698734,1.1375599694606569,"[-5.85041077e-04 -5.32185198e-05 -1.48286808e-04  7.04335513e-05
 -2.63165667e-05  1.46857056e-04]","[ 0.00558329 -0.00123911  0.00065931  0.01098855  0.00422059  0.00336642
  0.00300673 -0.00337929  0.00098242 -0.00381769  0.0037947  -0.00103065
 -0.00096375 -0.00255469 -0.00265575 -0.00350519 -0.00146013 -0.00149914
  0.0019326  -0.00704385]",-5.59779116767354,0.0037060407048722997
AES,0.45567762666937867,0.5210978521734296,"[-3.98919603e-04  9.52974537e-04 -2.95126776e-04  5.06835002e-05
  8.48644154e-05  2.11370482e-04]","[ 0.00767988 -0.00670215 -0.0048362   0.00497176 -0.00386666  0.00554475
  0.00168763  0.00215357  0.00162382 -0.00199416  0.00251513  0.00114115
 -0.00016322  0.00148911  0.00037805 -0.00170896 -0.00095726 -0.00167192
 -0.00218881 -0.00344916]",-4.963782469807681,0.006986451748855167
AFL,0.45027176824120735,0.5330001868215996,"[3.29761033e-04 2.71020776e-05 1.08531031e-04 8.95300546e-05
 1.15765633e-05 5.43503111e-05]","[ 0.00844798 -0.00654596 -0.0032344   0.00296455 -0.00572958  0.00214541
 -0.00331315  0.00194829 -0.00080952  0.00089655  0.00152397  0.0028526
 -0.00167064  0.00482782  0.0020047   0.00281127  0.00135719  0.00140371
  0.00205553  0.0039216 ]",-5.729663708317519,0.0032481693823065935
