,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.002469807115105813,0.9683269126292362,"[-4.46103749e-04  1.86018658e-03 -1.73350134e-04 -6.66868468e-05
  5.06857362e-04  7.79875422e-04]","[ 1.50486020e-02 -2.04982763e-03 -5.09399043e-03  7.98948962e-03
 -1.94769397e-03 -6.48134842e-05  3.06151228e-03  1.15790101e-03
 -5.04200969e-03  1.25210877e-03  4.33338296e-03 -4.82638058e-03
  6.28583506e-04  8.01700268e-03 -5.72268192e-03 -1.44228642e-03
  3.65919233e-03 -2.56072902e-03  4.22239406e-03  4.92494717e-03]",-4.809947556600999,0.00814828701034188
AAL,0.00300314454558949,0.9510366868258048,[-0.0018236   0.00309766 -0.00042673 -0.00059561  0.00107001  0.00138198],"[ 0.01236161 -0.0011358  -0.00216756  0.00495224 -0.00368721  0.00375369
  0.00198754 -0.00269393 -0.00170768  0.00231932  0.00108782 -0.00209679
  0.00151413  0.00294343 -0.00357722  0.00234957  0.00095434 -0.00289751
  0.00429202  0.00124323]",-3.9595824362890446,0.019071076018506036
AAP,0.852472967845933,0.08505555877697381,[0.00253316 0.0011862  0.00062026 0.00049754 0.00014823 0.00021145],"[ 0.00463236  0.00120399  0.00702204 -0.00041052 -0.01187388  0.00938572
  0.00483862 -0.00698633 -0.00074502  0.00187913 -0.00099883  0.00273466
  0.00246107 -0.0028262  -0.00322366  0.00484     0.00074536 -0.00074455
  0.00297618 -0.00489581]",-4.667025324334593,0.009400190496423143
AAPL,-0.15834883379956377,1.1257632739678158,"[-9.01833405e-05  2.75721906e-04  3.92043850e-04  2.13340567e-04
  3.84444137e-04  9.08804887e-04]","[ 0.0163465  -0.00229107 -0.0071869   0.00859568  0.00119063 -0.00126854
  0.00024091  0.00373531 -0.00312977 -0.00250169  0.0043932  -0.00063885
 -0.00142073  0.00498021 -0.00236561 -0.00110652  0.00178938  0.00029574
  0.00251839 -0.00060004]",-4.726546684720095,0.008857004317209273
ABBV,0.0030372201413183244,0.9606955947566946,[-0.00034697  0.00213176 -0.00028947  0.00032828  0.00033312  0.00085322],"[ 1.21213302e-02 -2.16010715e-03 -8.76758800e-04  8.07498453e-03
 -7.18673608e-03 -6.43031556e-05  6.53616669e-03  1.33490729e-03
 -6.19252831e-03  1.01840485e-04  3.20780965e-03 -1.90284783e-03
  2.36424326e-03  3.79085034e-03 -6.62401902e-03  1.59565731e-03
  3.56046034e-03 -2.06134664e-03  3.02738564e-03 -8.03970504e-04]",-4.492569234674354,0.011191852344298012
ABT,0.003002818945002391,0.9630853363226889,[0.00112372 0.00108898 0.00043804 0.00039655 0.00033032 0.00071288],"[ 1.24202943e-02 -2.15576298e-03 -1.12149505e-03  8.08122234e-03
 -7.24826223e-03  5.67814851e-05  6.92722928e-03  7.61161218e-04
 -6.66338111e-03  1.17799461e-03  3.30757968e-03 -3.12922942e-03
  2.79104652e-03  4.41545288e-03 -7.33827537e-03  2.10053968e-03
  3.75162998e-03 -3.61312398e-03  3.65142879e-03  9.53307740e-04]",-4.623671172054172,0.009816691066007062
ACN,0.4260931041044188,0.5255572453099977,[ 0.00011343  0.00374854 -0.00072035  0.00035476  0.00030323  0.00062019],"[ 0.00879413 -0.0009603   0.00324389  0.00511748 -0.01127009  0.00356309
  0.00852594 -0.00280061 -0.00645672  0.00291928  0.00235656 -0.00282979
  0.0035308   0.00304448 -0.00774085  0.00319188  0.00391881 -0.00406345
  0.0039225   0.00087136]",-4.552854848631212,0.010537079636139183
ADBE,0.07754756660545725,0.8697494641941432,"[ 3.90330328e-04  1.92802344e-03 -8.19862084e-05 -7.00398596e-05
  4.02313932e-04  4.19231782e-04]","[ 0.01042902 -0.00104676  0.00042844  0.00495169 -0.00669295  0.00344715
  0.00399533 -0.00166575 -0.00266798  0.00046981  0.00086284  0.00043534
  0.00258543  0.00021502 -0.00515709  0.00451565  0.00206438 -0.00428399
  0.00389728  0.00123257]",-4.25571325804686,0.014182971018810869
ADI,-0.38724802309772144,1.3442785230214358,[-0.00024041  0.00065279 -0.00027658  0.00041144 -0.00011238  0.00024191],"[ 0.01828443 -0.00217393 -0.01012379  0.00873041  0.00535629 -0.00164721
 -0.00361762  0.00437059  0.00056534 -0.00307201  0.00123493 -0.00033675
  0.00133849  0.00473604 -0.00495445 -0.00031827  0.00274211 -0.00164309
  0.00458269  0.00205783]",-4.760791764838851,0.008558830133299455
ADM,-0.45322242464518836,1.399960370145805,"[-1.06661635e-03  1.97489646e-03 -3.96181661e-04 -9.97664504e-05
  4.71882121e-04  7.89396652e-04]","[ 1.85995367e-02 -2.20673862e-03 -1.01758991e-02  8.39542442e-03
  4.85870694e-03 -4.70841862e-04 -3.14560919e-03  1.62676058e-03
  8.76726928e-04  3.99255011e-04 -3.68780619e-06 -3.03136321e-03
  2.53800858e-03  5.53668796e-03 -5.18249443e-03 -3.15703274e-05
  2.49233751e-03 -9.08383394e-04  2.46752824e-03 -1.17826099e-03]",-4.937574418514377,0.007171973497535763
ADP,0.0030343639326709548,0.9630618067837665,[-0.00031331  0.00345378 -0.00073935 -0.00021418  0.00044382  0.00035851],"[ 1.50338893e-02 -1.88416521e-03 -5.52902553e-03  7.21490518e-03
 -7.78424147e-05  8.68815462e-04 -3.49634447e-04  5.91781553e-04
 -7.58078659e-05  1.21232522e-04 -3.00105485e-04 -1.38265308e-03
  2.88039840e-03  3.38642554e-03 -4.57080299e-03  1.41984403e-03
  6.78308513e-04 -1.27840135e-03  6.21245787e-03 -1.76717039e-03]",-4.2919351096192715,0.013678430408115979
ADSK,-0.0013030690574850397,0.9636771415882688,[-0.00285732  0.00254169 -0.00102444 -0.00028762  0.0005218   0.00097601],"[ 0.01507413 -0.00205645 -0.00495475  0.00781827 -0.0018477   0.00088228
  0.00146231 -0.00108349 -0.00059025  0.00344106 -0.00202479 -0.00480712
  0.00578304  0.00481906 -0.00661615  0.00239387 -0.00068097 -0.00324091
  0.01131261 -0.00117237]",-4.289928130645898,0.013705910296889294
AEE,0.872579007260231,0.06031197467263288,"[ 1.25793859e-03  1.36951252e-04  3.73917254e-04  2.17255701e-04
  1.03341748e-05 -8.26669816e-06]","[ 0.0046949   0.00201123  0.00677013 -0.00234474 -0.01117631  0.01204899
  0.00382777 -0.01075158  0.00053474  0.00551805 -0.00207788  0.0001391
  0.00294138 -0.00207862 -0.00273694  0.00609366 -0.00095543 -0.00390521
  0.00684479 -0.00042905]",-4.809103883332817,0.008155164403002218
AEP,0.42021898917574324,0.5152526085768981,"[1.27358097e-03 1.17092175e-03 2.69616517e-04 6.50296460e-04
 8.21242215e-05 5.03512662e-04]","[ 6.87928422e-03  4.32927394e-04  4.85802723e-03  1.37803609e-03
 -1.09974885e-02  8.01678233e-03  5.78565039e-03 -7.25960034e-03
 -2.30908679e-03  4.65702772e-03 -3.53076294e-04 -1.34746366e-03
  2.84606864e-03  4.48548198e-05 -3.22729333e-03  4.83871167e-03
 -1.40949634e-03 -3.14303566e-03  8.58124691e-03 -1.86302235e-03]",-4.415847574044306,0.012084307437950406
AES,-0.13501973327888436,1.0903585247523606,"[ 1.51298890e-04  8.30300766e-04  7.35842700e-05 -1.72056813e-04
  3.04550873e-04  2.61637071e-04]","[ 1.60630476e-02 -2.61664568e-03 -6.50652963e-03  9.53971857e-03
  4.19910199e-05 -2.21693306e-03  7.97018408e-04  4.39667598e-03
 -1.95321423e-03 -2.70366324e-03  9.04507810e-04 -1.26506370e-04
  3.41068750e-03  3.29199093e-03 -7.10502000e-03  1.31337131e-03
  3.33901886e-03 -1.47775120e-03  4.53639081e-03 -1.96614498e-03]",-4.722449068466804,0.00889337138030439
AFL,0.0030028165555304256,0.9624031322642864,[ 0.00100876  0.00278592 -0.00020462  0.00020332  0.0003251   0.00039261],"[ 0.01262217 -0.00156536 -0.00209562  0.00646752 -0.00461506  0.00195674
  0.00337427 -0.00112487 -0.00264803  0.00219707  0.000141   -0.00342661
  0.00473023  0.00449541 -0.00851112  0.00213711  0.00412642 -0.00435778
  0.00452557  0.00315027]",-4.54488863331499,0.010621355515542906
AIG,0.08734722438590664,0.8826746464327629,"[ 2.04156383e-03  2.30630916e-03 -2.51584858e-04  1.13498171e-03
 -3.43121318e-04  4.42009196e-05]","[ 0.01020559 -0.00148421  0.00103937  0.00631075 -0.00819101  0.00160361
  0.00615444  0.00054639 -0.00540375 -0.00076868  0.00310561 -0.00022266
  0.00178544  0.00290549 -0.00624385  0.00099508  0.00413673 -0.00074603
  0.00207259 -0.00133665]",-4.345136368799532,0.01296973945936655
AIZ,1.116199940587624,-0.1752134095600064,[ 0.00092634  0.00231548 -0.0005622   0.00062469 -0.00023482 -0.00010012],"[ 0.00257315  0.00184976  0.00975304 -0.00159685 -0.01509942  0.01065829
  0.00732906 -0.0083816  -0.00261938  0.00315328 -0.00025575  0.00140005
  0.00318606 -0.00156723 -0.00538475  0.00432139  0.00234575 -0.00131655
  0.00423104 -0.00408255]",-4.824379428034353,0.008031536470578967
AJG,-0.0776023108997877,1.0431705545705559,[-0.00037349  0.00183906 -0.00037156 -0.00015528  0.00031217  0.00032002],"[ 0.01560731 -0.00277399 -0.00538571  0.00992047 -0.00223175 -0.00219266
  0.00320336  0.00325468 -0.00375089 -0.00034262  0.00111586 -0.00289127
  0.00448419  0.00512196 -0.00840194  0.0010779   0.00328569 -0.0021453
  0.00635522 -0.00172436]",-4.732505154996575,0.008804387035176168
AKAM,0.0030112774398238906,0.9598772421045774,[0.00127193 0.00076407 0.00062437 0.00052324 0.00033646 0.00085564],"[ 0.01284857 -0.00061998 -0.00319347  0.00388329 -0.00195963  0.00488706
  0.00067325 -0.00408809 -0.00146727  0.00434186  0.00194553 -0.00577054
  0.00083651  0.00838645 -0.00452526 -0.00272361  0.0031761  -0.00021053
  0.00279741  0.00307925]",-4.35077899169154,0.012896762195806733
