,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.41889878347459303,0.545722179809119,"[ 6.69914368e-06  9.63943144e-04 -2.23564115e-04  2.54241423e-04
 -7.30983641e-06  1.85019518e-04]","[ 7.75458858e-03 -9.51566637e-03 -4.87859684e-03  1.11594938e-02
  8.75991681e-04 -1.99387071e-03 -5.00575604e-03 -1.37014551e-03
  7.38493490e-04  2.39932045e-03  1.86931633e-03  8.74265671e-04
  4.92548739e-05  2.73588838e-03 -1.01432615e-03 -2.30254804e-03
 -1.48751595e-03  7.41040086e-04 -2.71458848e-03  3.84739434e-03]",-5.681516598962538,0.003408385367933591
AAL,0.41401022231184986,0.5504258301962892,"[-9.09857922e-04  4.88664677e-04 -3.90895615e-04  5.66882520e-06
 -3.00800496e-06  1.40127018e-04]","[ 0.01282787 -0.00467219 -0.00327021  0.00183417 -0.00787321  0.00396382
  0.00350186  0.00117239 -0.00055028 -0.00198681  0.0006939   0.0002531
 -0.00213998  0.00589744  0.00271515 -0.00279384 -0.00177025  0.00106073
 -0.003797   -0.00243411]",-6.04345551974126,0.002373343592053482
AAP,0.42608178021169046,0.5474849944037341,"[-3.40101071e-04  3.87677632e-04 -3.25838531e-04 -3.11508999e-04
 -8.32737401e-06 -3.09706270e-04]","[ 1.04425690e-02 -6.10280198e-03 -1.76779432e-03  5.27065892e-03
 -7.22496256e-03 -7.14757584e-04  1.09500482e-03  4.34133744e-03
  1.61123552e-03 -3.90184074e-03  5.46853777e-05  2.10292770e-03
 -1.79065645e-03  2.06033443e-03  7.28689151e-04  9.75020689e-04
 -1.17480927e-03 -3.82461961e-04  4.59909504e-03  9.20381503e-04]",-5.4121099290710335,0.0044622153141000345
AAPL,0.414326131073491,0.5458298850911488,"[-9.64277571e-04  1.44761058e-04 -2.26750345e-04 -1.37598748e-04
  9.19155766e-05  1.89523700e-04]","[ 0.01266177 -0.00464491 -0.002627    0.00233512 -0.00792792  0.0019469
  0.00132991  0.00323002  0.00298021 -0.00208147 -0.00100083 -0.00163786
 -0.00295109  0.00669501  0.00326975 -0.00103653 -0.00104709 -0.00094357
 -0.00197889 -0.00035828]",-5.845029705660122,0.002894248735844883
ABBV,0.42560484380242936,0.5367671040022889,"[ 6.80697655e-04  7.79118462e-04 -9.68943268e-05 -4.76416124e-05
  9.58590209e-06 -2.18505464e-04]","[ 0.00945207 -0.00803078 -0.00441241  0.00791517 -0.00257692  0.00059047
 -0.00043708 -0.00060079 -0.00180835 -0.00023875  0.00326882  0.00270716
 -0.0022586   0.00068504  0.00060771  0.00046579 -0.00203299  0.00089307
  0.00629735 -0.00131869]",-5.028331103683267,0.006549732278490206
ABT,-0.04758509873643147,1.004140532887278,"[-5.42943360e-04  6.78556428e-04 -4.67636465e-04  4.79501178e-05
 -1.16592622e-04 -1.01408639e-04]","[ 0.01285341 -0.00453754 -0.00282085  0.00188252 -0.00838902  0.00282906
  0.00297717  0.003108    0.0013895  -0.00376133 -0.00120951  0.00091513
 -0.00115396  0.00521047  0.0023475  -0.00142884 -0.0026792  -0.00102619
  0.00085298  0.00272891]",-5.429674721512274,0.004384521761347292
ACN,0.42632803734726593,0.5395558390299683,"[-1.43202984e-03  1.17871814e-03 -7.70626154e-04  1.10972053e-05
 -2.76910528e-05  1.52544511e-04]","[ 1.03045252e-02 -8.10158289e-03 -6.17569918e-03  7.78202988e-03
 -2.32029219e-04  1.68358258e-03 -3.04761777e-03 -2.53335312e-03
  6.16891352e-04  2.43025802e-03  8.50409221e-04 -4.55518086e-04
 -2.20468734e-04  5.16190255e-03  2.09597080e-05 -3.05163634e-03
 -6.07316002e-04  1.45770904e-03 -2.66097111e-03 -5.35113641e-04]",-5.110663362279288,0.006032080141667454
ADBE,0.42533006940360846,0.54039726911567,"[-1.38465689e-03  5.84085176e-04 -3.73044518e-04 -3.80873394e-05
  1.58746320e-04  4.66751514e-04]","[ 0.01022247 -0.00780189 -0.005297    0.00750368 -0.00132177  0.00107594
 -0.00266129 -0.00160457  0.0005942   0.00224847  0.00182651 -0.00074912
 -0.00202231  0.00456377  0.00139618 -0.00190225 -0.00193265  0.00057973
 -0.00010027  0.00092506]",-5.186941808641741,0.005589073160784132
ADI,0.009218678316515266,0.9605863746115783,"[-7.90316990e-04  1.66762334e-03 -6.79137752e-04  2.91075946e-04
 -3.00953605e-05  2.89815609e-04]","[ 0.01228754 -0.00547351 -0.00371488  0.00367001 -0.00565326  0.00173372
 -0.00053914  0.00184489  0.00316007 -0.00059662 -0.00080696 -0.00160677
 -0.00189609  0.00589142  0.0014779  -0.0013867  -0.00150946  0.00026063
  0.00220912  0.00239217]",-5.251866710316844,0.00523773193953223
ADM,0.4196389219569418,0.5483031040016875,"[ 4.91674284e-04  7.22617571e-04 -1.14788709e-05  6.89274373e-05
  6.50846387e-05  4.25899393e-05]","[ 0.00792794 -0.00910306 -0.00407463  0.01052616 -0.00065938 -0.00249711
 -0.00415546  0.00046362  0.00151265  0.00059338  0.00115305  0.00138031
 -0.00027459  0.00198434 -0.00108717 -0.00106683 -0.00206494  0.00138686
  0.00525856  0.00375674]",-5.755488675728174,0.003165359398741069
