,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.11844362056099574,1.0847425092547696,"[-1.31042459e-04  1.65015788e-03 -6.86878163e-05  4.80324919e-04
  3.20669394e-04  9.94404706e-04]","[ 0.01614232 -0.0033306  -0.0052402   0.01049169 -0.00391998 -0.00254472
  0.00538527  0.00132967 -0.00541755  0.00236692  0.00226187 -0.00595399
  0.00313649  0.00681197 -0.00554641  0.00026693  0.00230202 -0.0023072
  0.0044186   0.00238569]",-4.758929104806794,0.008574787180773617
AAL,0.08562604171632558,0.8695833677542724,[-0.0005859   0.00243319 -0.00048137  0.00072964  0.00020097  0.00107784],"[ 0.01165629 -0.00074267 -0.00074384  0.00387564 -0.00417202  0.00495802
  0.00167525 -0.0023061  -0.00150548  0.00058732  0.00150446 -0.00060584
  0.00125678  0.00274965 -0.00391488  0.00178723  0.00233832 -0.00210719
  0.00342925  0.00133628]",-3.9665843696688925,0.018938008025015867
AAP,0.9045225652799166,0.03428302398216998,"[ 2.70411137e-03  1.12402532e-03  5.94945621e-04  8.60487705e-04
 -1.09019069e-05  2.95949962e-04]","[ 0.00631342  0.00178471  0.00577696 -0.0020648  -0.00858863  0.01242557
  0.00245569 -0.00850384 -0.00026915  0.00284871  0.00089422  0.00110671
 -0.00034813 -0.00074001 -0.00095631  0.00417334  0.00023738 -0.001797
  0.00257058 -0.00097739]",-4.514018122029004,0.010954355688635104
AAPL,-0.1349657558898016,1.0985873703362963,"[-7.87742891e-05  1.75793746e-04  3.47712034e-04  4.96339738e-04
  2.34514772e-04  9.51506350e-04]","[ 0.0163145  -0.00297644 -0.00667459  0.00977044 -0.00059702 -0.00290147
  0.00175862  0.00413643 -0.00334794 -0.00236507  0.0030888  -0.0003514
  0.00026134  0.00394186 -0.00298261 -0.00036931  0.00154561  0.00073269
  0.00281818 -0.00272704]",-4.7397503786333495,0.008740827810555575
ABBV,0.01054254316629701,0.9516644590038066,[-0.00042853  0.002126   -0.00036476  0.00066036  0.00019605  0.00098401],"[ 0.01466212 -0.00348999 -0.00237128  0.01074562 -0.00771351 -0.00240149
  0.00831249  0.00067956 -0.00645213  0.00260196  0.0013554  -0.00420622
  0.00437808  0.00286887 -0.00538112  0.00457074  0.00119558 -0.0027216
  0.00335805 -0.00337006]",-4.556220705835383,0.01050167295108479
ABT,0.010542144980798885,0.9528818960257409,[0.00112078 0.00085098 0.00038358 0.00074161 0.00012748 0.00074445],"[ 0.01447766 -0.00342884 -0.00207558  0.01059141 -0.00804019 -0.00217235
  0.00865844  0.00036359 -0.00678536  0.00307171  0.00143603 -0.00500348
  0.00480586  0.0035483  -0.00619239  0.00455248  0.00177159 -0.00372735
  0.00381169 -0.00142916]",-4.660474473757369,0.009461971879127397
ACN,0.4375693728105271,0.5169260757908546,[ 0.00101904  0.00311505 -0.00054905  0.00125926 -0.00016144  0.00064527],"[ 0.0103461  -0.00106393  0.00215843  0.00494932 -0.00939745  0.00407008
  0.00759473 -0.00329347 -0.00620323  0.00346213  0.00288778 -0.00441595
  0.00286314  0.0043545  -0.00622784  0.00315283  0.00328518 -0.00464168
  0.00426938  0.00257882]",-4.522377084245186,0.010863170281959229
ADBE,0.0380791688030719,0.9104789260676004,"[1.07383487e-03 1.32815338e-03 1.26075707e-04 6.75731508e-04
 6.68673455e-05 5.41395978e-04]","[ 0.01158793 -0.00125219 -0.00028368  0.00507756 -0.00571374  0.00360901
  0.0035993  -0.00193826 -0.00258521  0.00101693  0.00103403 -0.00063408
  0.00244619  0.00107876 -0.00431129  0.00488646  0.00154607 -0.00447765
  0.00440511  0.00201076]",-4.249876876493108,0.014265990279624299
ADI,-0.3282862559852139,1.2815526300764597,"[-6.12860177e-05  4.33033322e-04 -2.99296912e-04  9.70267630e-04
 -3.86005327e-04  3.40094440e-04]","[ 1.77156733e-02 -2.78290095e-03 -9.39450399e-03  9.72412490e-03
  3.28584815e-03 -3.31647820e-03 -2.17995346e-03  5.10340124e-03
  3.54965724e-04 -3.41406528e-03 -8.56239713e-05  3.62462440e-04
  3.39644768e-03  3.79224159e-03 -5.79601845e-03  1.57968309e-04
  2.89769860e-03 -9.23797355e-04  5.24973901e-03 -1.04006660e-07]",-4.782348020147469,0.00837630811905872
ADM,-0.46186127220519313,1.4066966766026698,[-0.00039651  0.00161281 -0.00024274  0.0005374   0.00017583  0.00084397],"[ 0.01835707 -0.00341971 -0.00924022  0.01091487  0.00164501 -0.00346035
 -0.00057692  0.00291749  0.00072379  0.00014369 -0.00277356 -0.00277124
  0.00632143  0.00411296 -0.00643171  0.00105885  0.00199861  0.00038686
  0.0035956  -0.00508587]",-5.020018649539175,0.006604403539083749
ADP,0.010542256704758137,0.9537004174801007,"[ 5.92594965e-04  2.97307312e-03 -6.21792612e-04  7.31758470e-04
 -3.65511936e-05  3.87193693e-04]","[ 1.53005909e-02 -2.44241204e-03 -5.41873921e-03  8.04162992e-03
 -1.04536922e-03 -1.01675498e-04  5.06596947e-04  9.68888519e-04
 -3.16236662e-04  9.78754201e-05 -9.31660191e-04 -1.60665415e-03
  4.20579596e-03  3.19148899e-03 -5.03100127e-03  2.10725371e-03
  5.44108822e-04 -1.32769568e-03  6.88777283e-03 -2.98561277e-03]",-4.306663701433141,0.013478442773387292
ADSK,-0.006878164691050627,0.9712311513474495,"[-1.67033720e-03  1.41546296e-03 -6.41587003e-04  4.79430085e-04
  9.60460066e-05  9.07436863e-04]","[ 0.01560817 -0.00273164 -0.00479493  0.00920763 -0.00344969 -0.00063971
  0.00336207 -0.00076859 -0.00136905  0.00372223 -0.00307141 -0.005554
  0.00800548  0.00388252 -0.00683199  0.00463751 -0.0015157  -0.00343194
  0.01265457 -0.00469052]",-4.620511492217207,0.00984775772132989
AEE,0.8613875584109083,0.0723525105112429,[ 0.00197125 -0.00058795  0.00044915  0.00083065 -0.00043439 -0.00021609],"[ 0.00658044  0.00154466  0.00628082 -0.00140665 -0.0102461   0.01269141
  0.00376662 -0.01071982  0.00050287  0.00607439 -0.00222165 -0.00144594
  0.00316101 -0.00124018 -0.00198352  0.00704014 -0.00193683 -0.00406558
  0.0073258  -0.0001958 ]",-4.832583759212588,0.007965912653369305
AEP,0.42992563620045443,0.5077630188490279,"[ 2.55224946e-03  6.31376761e-05  4.71113979e-04  1.62428183e-03
 -5.74299978e-04  2.29444077e-04]","[ 8.95196844e-03  8.84148715e-05  3.63629676e-03  1.97103872e-03
 -9.36300279e-03  8.48747287e-03  5.24268511e-03 -7.65778103e-03
 -2.15347202e-03  5.66942858e-03 -3.45732541e-04 -3.62079660e-03
  2.81293962e-03  1.51282265e-03 -2.22018242e-03  5.31897948e-03
 -2.79579262e-03 -3.67075037e-03  1.01548926e-02 -1.10838597e-03]",-4.502017835152761,0.011086603015332637
AES,-0.29703421434171945,1.251116725762272,"[ 4.59874650e-04  3.37088424e-04  5.83957366e-05  4.90873397e-04
 -9.65826734e-05  2.39035250e-04]","[ 0.0172091  -0.00384493 -0.00680723  0.01182714 -0.00203023 -0.00443006
  0.00304947  0.00357876 -0.00210148 -0.00041877 -0.00132954 -0.00143866
  0.00570834  0.00186452 -0.00591824  0.00377402  0.00126111 -0.00115728
  0.00454483 -0.00516635]",-4.865861901226501,0.007705184220920564
AFL,0.010544012961056386,0.9535381475942056,[ 0.00102119  0.00267927 -0.0002315   0.00056034  0.00018324  0.0005354 ],"[ 0.01394549 -0.00223938 -0.00281136  0.00765674 -0.00476177  0.00100944
  0.00411424 -0.00135158 -0.00277408  0.00309945 -0.0006213  -0.00477937
  0.00580446  0.00445445 -0.00749325  0.00329212  0.00316914 -0.00450513
  0.0047359   0.00258314]",-4.55292622741535,0.010536327539048602
AIG,0.010541807531170544,0.9600483554237065,[ 0.00160389  0.00182773 -0.00021999  0.00146397 -0.00043518  0.00035702],"[ 0.01280503 -0.00229208 -0.00103093  0.00764334 -0.00683396  0.00074326
  0.00618337 -0.00040507 -0.00536349  0.00151557  0.00267492 -0.00282033
  0.00194687  0.00367182 -0.00444317  0.00197592  0.00217119 -0.00167299
  0.00282452 -0.0009328 ]",-4.356291777146093,0.012825860724625007
AIZ,1.1045106010013384,-0.15692491126565908,"[ 1.13993868e-03  1.90871095e-03 -5.05355108e-04  1.00084336e-03
 -4.30437230e-04 -4.80766749e-05]","[ 0.0049055   0.00213339  0.00807538 -0.00258709 -0.01136326  0.01307902
  0.00496301 -0.00930229 -0.00224835  0.0038688   0.00159498 -0.00041259
  0.00065055  0.00057397 -0.00308243  0.00377571  0.00185259 -0.00249846
  0.00365906 -0.00053874]",-4.769052058106302,0.008488422878994265
