,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4218588553575707,0.5235062395532898,"[ 1.86504944e-03  1.65288130e-04  4.88741137e-05  8.34890827e-04
 -5.61002025e-04 -4.70707155e-04]","[ 0.01156736 -0.01070337 -0.01224523  0.00165396 -0.01162861  0.00824141
  0.00251472  0.00606149  0.00195909  0.00053832  0.00317069  0.00462319
  0.00548998  0.00232265  0.00171072 -0.0055428  -0.00094444 -0.00120058
  0.00485839 -0.00367042]",-4.815821847758004,0.008100561912810087
AAL,-0.1578162837987913,1.0943993681555493,[-0.00029832  0.0019428  -0.0013688   0.00150774 -0.00099454 -0.0002271 ],"[ 0.01117414 -0.00144338  0.00085064  0.00308941 -0.0092567  -0.00617365
 -0.01013912  0.00400855  0.00213544  0.00770412  0.00540514  0.00133282
 -0.00031532  0.00349984  0.00406384 -0.00061795 -0.00045593 -0.00407989
  0.00062743  0.00254407]",-4.086974132660003,0.01678996096720215
AAP,0.426868891321225,0.5223713190539777,[-0.0010381   0.0015447  -0.00137459 -0.00064924 -0.00033606 -0.00119949],"[ 1.17160827e-02 -8.16971997e-03 -8.76118067e-03  1.09404891e-03
 -1.32499710e-02  4.37421069e-03 -1.40352153e-03  9.25974789e-03
  6.52123118e-03  3.95595222e-03  6.22007988e-03  2.83450146e-04
  2.12417840e-03 -6.20451846e-06  1.15730671e-03 -4.08363234e-03
 -9.41344303e-04 -2.51936062e-03  2.66765660e-03 -3.11329854e-03]",-4.734817859087512,0.008784048620694086
AAPL,0.1147085867798539,0.8088124104324725,"[-8.37116706e-04  1.02598948e-03 -4.84057544e-04 -1.98822249e-05
  6.03935862e-05  1.71077022e-04]","[ 0.01209774 -0.00677588 -0.00637228 -0.00079293 -0.01650245  0.00140427
 -0.00351542  0.01325235  0.01124137  0.00328188  0.00240751 -0.00514141
 -0.00434865  0.00590077  0.00610553  0.00062776 -0.00151704 -0.00641208
 -0.0023258   0.00496913]",-4.432902248251485,0.011879960995602335
ABBV,0.4166613049173,0.5201297478772583,"[ 8.58495497e-06  1.47029991e-03 -5.81706725e-04 -2.93918594e-04
 -3.88391866e-06 -4.27843594e-04]","[ 1.06792677e-02 -1.19517852e-02 -1.47714200e-02  3.87378491e-03
 -8.50087150e-03  1.22659198e-02  7.32470805e-03  3.34772059e-03
  5.16539598e-04 -2.85231198e-03  2.12091896e-03  5.11440329e-03
  6.12956342e-03  1.27131007e-03  6.78960383e-04 -6.62049268e-03
 -1.64788245e-03 -2.48522349e-03  6.48643520e-05 -4.72279413e-03]",-4.9047798173999,0.007411074692977454
ABT,0.41754608064600446,0.5117176113172112,[-0.00107224  0.00088636 -0.00168833 -0.00036155 -0.00089217 -0.00183032],"[ 1.18381924e-02 -8.57491672e-03 -9.43797294e-03  6.97157478e-04
 -1.35365625e-02  5.76361454e-03  1.73697010e-03  9.04461439e-03
  6.11145541e-03 -1.31121971e-03 -1.02064757e-03  5.34662309e-05
  1.00273983e-03  7.82482862e-03  6.02568888e-03 -3.34500707e-03
 -2.91097888e-03 -3.85800935e-03  3.69992295e-03  2.83629713e-03]",-4.4781802006813844,0.011354056469852313
ACN,0.422744012311579,0.5272312391197996,[ 0.00087116  0.00170912 -0.00059509  0.00044537 -0.00034253 -0.00041763],"[ 0.01129885 -0.01177052 -0.01430854  0.00151071 -0.01317175  0.01126913
  0.00556343  0.00977995  0.00726952 -0.000739    0.00406739  0.00017341
  0.00295522  0.00019835  0.0007313  -0.00491673  0.00014124 -0.00230246
  0.003167   -0.0075253 ]",-4.945969386193597,0.007112017030251563
ADBE,0.4321462386688685,0.5216793845184128,[ 0.00130476  0.00234412 -0.0008338   0.00039749 -0.00045557 -0.00080081],"[ 1.14517279e-02 -1.03352203e-02 -1.20708174e-02  1.72893108e-03
 -1.22580121e-02  8.47998910e-03  2.84234752e-03  8.08882708e-03
  5.30973120e-03  8.78244116e-04  4.50290102e-03  1.37947391e-03
  3.11845304e-03  5.50586174e-04  1.15511901e-03 -4.44777551e-03
  6.34448650e-05 -2.72978447e-03  1.92391628e-03 -5.86515967e-03]",-4.452079218707749,0.011654309902084924
ADI,0.42589766911759114,0.5264433006034639,[ 0.00076963  0.0016783  -0.00062182  0.00062216 -0.00041133 -0.00033122],"[ 0.01237294 -0.0107076  -0.01151456 -0.00138434 -0.01691759  0.00610507
 -0.00100304  0.01216423  0.00718293  0.00387279  0.00508845  0.00146915
  0.00361462  0.00259954  0.00355663 -0.00447005 -0.00039226 -0.00311482
  0.00453605 -0.00314842]",-4.985270688228972,0.006837926830619019
ADM,0.4177100783764012,0.5198040382270355,"[ 1.36777592e-03 -5.46535999e-04  5.29837263e-04 -5.54638970e-05
  1.99815361e-05 -2.47113281e-04]","[ 0.01134862 -0.01103384 -0.01247732  0.0023199  -0.01017382  0.00806844
  0.00165714  0.00377248 -0.00076549  0.00219019  0.00596531  0.00700328
  0.00774584 -0.0019397  -0.0025814  -0.00777702 -0.00325611  0.0015664
  0.00382751 -0.00283165]",-4.839450785518198,0.007911397912933552
