,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4465378746507856,0.5327306140583886,"[ 2.82296537e-04 -1.73432962e-04  2.01219049e-04  1.54018492e-04
  1.10168762e-05  1.38999235e-04]","[ 1.02091221e-02 -8.16174523e-03 -2.67760603e-03  1.94383649e-03
 -5.29015446e-03  1.33690339e-04 -4.51840263e-03 -9.50993427e-05
 -3.41239451e-03  1.11077362e-03  1.02452822e-03  4.48156814e-03
 -1.40160029e-03  4.72714723e-03  1.52222880e-05  2.39236554e-03
  2.93771295e-04  8.76065740e-04 -2.57609023e-03 -2.63273539e-03]",-5.3399440490940835,0.004796139051114205
AAL,0.029961479790807703,0.9421619307308619,"[-2.12258891e-04  5.32627447e-04 -3.59037486e-04  5.42907796e-07
 -1.13904997e-04 -1.99197730e-04]","[ 0.00888242 -0.00643917 -0.00284642  0.00589711 -0.00195388  0.00511859
  0.00148787  0.00229373  0.00303491 -0.00017218  0.00442339  0.00121906
 -0.00104828  0.00177084 -0.00093329  0.00179031  0.00039563  0.00155111
 -0.00163364 -0.00395733]",-4.642105701865082,0.009637382791631292
AAP,0.029961254307081076,0.9459973889069957,"[-1.13508190e-04  1.67060073e-04  2.15350435e-05  3.38154516e-04
 -1.91242212e-05  3.33441016e-04]","[ 0.00724436 -0.00477305 -0.00332438  0.00865093 -0.00021699  0.00598619
  0.00193187 -0.00070861 -0.0006313  -0.0032453  -0.00049606  0.00114815
 -0.00333391  0.00385324 -0.00076236  0.00213018 -0.00108375  0.0009028
 -0.00422985  0.00063224]",-4.75102645628612,0.008642819172401882
AAPL,0.43916942787652485,0.5365891144385606,"[ 2.50623045e-04  2.03116294e-04 -5.29165056e-05  7.11468244e-05
 -6.61676401e-05 -1.05627246e-04]","[ 0.01286867 -0.00959277  0.00110827 -0.00133641 -0.00244142 -0.00451399
 -0.00257111 -0.00434624 -0.00171793 -0.00229693  0.00173094  0.00141155
 -0.00200806  0.00264885 -0.00092964  0.00247676  0.00047577  0.00195714
 -0.00225602 -0.00300858]",-5.838528997602281,0.0029131246889801906
ABBV,0.4458162094323629,0.534127844687872,"[ 1.55281282e-04 -3.64790615e-04  2.55499422e-04  7.33558653e-05
  7.22235879e-05  2.03565897e-04]","[ 6.77066113e-03 -5.70237693e-03 -6.06964383e-03  8.05316669e-03
 -4.25662793e-03  8.45217538e-03  5.78556876e-04  4.66019187e-03
  2.07685371e-03  9.92982255e-05  2.24367645e-03  7.29565150e-04
 -3.53945252e-03  2.33550960e-03 -1.17811126e-03  2.82396167e-03
  2.06648118e-03 -7.25307662e-05 -2.99137271e-03 -8.07233893e-03]",-5.415296777623221,0.004448017544773107
ABT,0.4470956256948969,0.5321344626320603,"[ 1.38422810e-03 -6.65243387e-04  7.78999040e-04 -9.30095093e-05
  2.06884573e-04  4.55341036e-05]","[ 1.14926293e-02 -9.16186495e-03 -1.43874211e-03 -2.34066201e-04
 -5.21986511e-03 -2.43779926e-03 -4.79095157e-03 -1.68284574e-03
 -2.93833755e-03  3.59127687e-05  1.78173211e-03  2.71868465e-03
 -1.57215002e-03  2.34657224e-03 -1.01214189e-03  1.14947725e-03
  3.38033166e-04  1.03287142e-03 -4.22590368e-04 -2.94435773e-03]",-5.297869989218718,0.005002237387087406
ACN,0.45318435707973487,0.53062123885935,"[ 5.20053427e-04 -1.82378695e-04  2.47733763e-04 -1.79118653e-04
  9.67426134e-05 -1.10593484e-04]","[ 8.74351874e-03 -6.52643225e-03 -3.15132586e-03  5.08734691e-03
 -3.46491591e-03  2.88427014e-03 -2.42040848e-03  5.38973989e-05
 -2.87335158e-03  1.10482306e-05  4.63311367e-04  3.77597157e-03
 -1.64319863e-03  4.03319658e-03 -1.28775305e-04  7.75315762e-04
  8.69586019e-05 -1.15707254e-03 -7.69205470e-05 -5.13313549e-03]",-4.957004734885591,0.007033964900742381
ADBE,0.44250172019460127,0.5355856454819942,[ 0.00161846 -0.0006892   0.00104277  0.00017745  0.00030234  0.00046058],"[ 1.21836492e-02 -9.69925134e-03 -7.67822097e-04 -1.08418086e-03
 -5.05225266e-03 -2.92949193e-03 -4.55801224e-03 -1.20927260e-03
 -2.17260947e-03  7.59916164e-04  2.26735550e-03  3.10823143e-03
 -2.23750610e-03  2.89457527e-03 -2.29947512e-03  2.50052515e-03
 -6.97395330e-05  1.50863753e-03 -1.69648715e-03 -7.73930949e-03]",-5.652001757054993,0.0035104826035917713
ADI,0.4437748207630295,0.538162141185379,"[ 1.86303198e-04 -1.64955935e-04  3.53252435e-05  6.53944360e-05
 -7.04796018e-05 -7.87586376e-05]","[ 0.01168101 -0.00948455 -0.00160783 -0.00053525 -0.00573907 -0.00199088
 -0.00486313 -0.00037307 -0.00234087  0.00108778  0.00194587  0.00311732
 -0.00265591  0.00289293 -0.00245204  0.00254317  0.00026367  0.00150937
 -0.0004136  -0.00764197]",-5.703425411472855,0.0033345237564599743
ADM,0.4308014403446919,0.5392961530460069,"[ 2.94092202e-04 -4.07626926e-04  3.33215427e-04 -1.35288433e-04
  1.32414891e-04  5.52600490e-05]","[ 0.0085528  -0.00665087 -0.00368503  0.00610658 -0.00289779  0.00618005
  0.00074773  0.00369734  0.0015446   0.00090299  0.00126789  0.00307629
 -0.00507268  0.0063961  -0.00317292  0.00769599 -0.00058355  0.00415405
 -0.00906301 -0.0070151 ]",-6.301056096321544,0.001834366485999821
ADP,0.4488543599864143,0.5284351345953018,"[ 4.65931445e-04 -4.01504660e-04  4.12589873e-04 -4.03544046e-05
  1.62354904e-04  1.84619451e-04]","[ 1.11550389e-02 -8.36403616e-03 -7.03728421e-04  1.17126685e-03
 -2.93059360e-03 -1.81503159e-03 -2.55744534e-03 -3.16838952e-03
 -2.29895970e-03 -2.29335045e-03  8.08847370e-04  1.04776479e-03
 -2.75280658e-03  1.74854300e-03 -1.44228785e-03  9.01407688e-04
  7.95784722e-04 -7.44965204e-05  8.00528242e-04 -6.27795364e-03]",-5.049382264789313,0.006413293940345553
