,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.43478119127454334,0.5234948349157856,[ 0.0006437   0.00144028 -0.00043396  0.00036056 -0.0002165  -0.00022556],"[ 0.004042   -0.0078481   0.00258733  0.00301185 -0.01175     0.00582867
  0.00330095 -0.00539631  0.00064929  0.00439251 -0.00195135 -0.00157197
  0.00199536  0.00267435 -0.00146994  0.00030893 -0.00190101  0.00155642
  0.00441579 -0.00404734]",-4.8811597013328205,0.007588208866949431
AAL,0.4350627215963173,0.529982917796455,[-0.00046922  0.00059731 -0.00024537 -0.00057012  0.00023705 -0.00013803],"[ 0.00483248 -0.00713873  0.00184827  0.00128694 -0.01172827  0.00814566
  0.00455434 -0.00759339 -0.00189949  0.00557914  0.00120169 -0.00121542
 -0.00080639  0.00158965  0.00017859  0.00064769 -0.00170072  0.00378111
  0.00305747 -0.00991729]",-5.1574618689767435,0.005756291381737399
AAP,0.42972563136662095,0.528007342525822,[ 0.00153398 -0.00039195  0.00044693  0.00026158 -0.00016405 -0.00028646],"[ 2.45686831e-03 -9.41501409e-03  4.71262306e-03  7.92623797e-03
 -1.40202755e-02 -1.19024306e-03  4.93186945e-03  1.65480204e-03
 -2.52075022e-04 -5.54637697e-05 -1.61785233e-03 -1.50485028e-03
  1.87586346e-03  5.27684460e-03 -1.37962880e-03 -1.49170899e-03
 -1.73875620e-03 -1.39487754e-03  3.60048750e-03  5.85300204e-03]",-5.31805857626952,0.004902261860101933
AAPL,0.4236703062739516,0.5209478292808376,"[-2.35453949e-04  1.05350319e-03 -6.05822956e-04  7.64740728e-05
 -2.15582713e-04 -3.33709361e-04]","[ 0.00286654 -0.00760184  0.00389678  0.00258816 -0.01251545  0.00658629
  0.00284228 -0.00665668  0.0023397   0.00612655 -0.00426709 -0.00324363
  0.00409414  0.00321086 -0.00261687  0.00144078 -0.00248424 -0.00162538
  0.00679258  0.00049838]",-5.345528947460794,0.004769427761310005
ABBV,0.4262436512358608,0.520949288565578,"[ 5.60781640e-04  1.14090942e-03 -2.11353349e-04 -1.06618536e-04
  1.19276011e-05 -2.92213853e-04]","[ 0.00121466 -0.00811917  0.00626649  0.00446614 -0.01538876  0.00362064
  0.00539523 -0.00325242  0.00029328  0.00347413 -0.00274833 -0.00277655
  0.00270405  0.00503484 -0.00072986 -0.0013235  -0.00463734 -0.00084952
  0.00851301  0.00600009]",-5.201932417669736,0.005505914407648756
ABT,1.1281701731294773,-0.17916560954039268,"[ 9.64446570e-04  1.11258845e-03 -1.38620615e-05  4.30255933e-04
 -5.68097913e-05  8.75470980e-05]","[-3.33061204e-04 -7.90935438e-03  8.34255445e-03  3.91008504e-03
 -1.76563169e-02  4.34302219e-03  7.16490015e-03 -3.88646884e-03
 -9.68207957e-04  3.69456703e-03 -1.92724736e-03 -2.42850071e-03
  2.28628144e-03  4.49963181e-03 -1.03309519e-03 -1.09230819e-03
 -3.16846477e-03 -8.56756267e-05  5.88024351e-03  3.63194024e-03]",-5.558327545652934,0.0038552186861426957
ACN,-0.11542043122520615,1.0699243278471426,[-0.0016983   0.00168507 -0.00118421  0.00044606 -0.00030282  0.00015005],"[ 0.01277243 -0.00862132 -0.00879863  0.00520502 -0.00032448  0.00270086
 -0.00362905 -0.00214955  0.00252138  0.00212155 -0.0001723  -0.0011442
 -0.00063876  0.00369029 -0.00012139 -0.00102164 -0.00161246  0.00201052
  0.00500248 -0.00294813]",-4.5076786638056365,0.011024020955598818
ADBE,0.43740582780351656,0.5254456938109924,"[-3.24467379e-04  5.42799465e-04 -7.43382591e-05  1.54128844e-04
  1.11382698e-04  3.86647730e-04]","[ 0.00692657 -0.00788412 -0.00131723  0.00296455 -0.00751964  0.0060598
  0.00029474 -0.00589442  0.0020092   0.00513023 -0.00164273 -0.00225683
  0.00048132  0.00280668  0.00088175  0.0008853  -0.00421298  0.00032076
  0.00646324 -0.00271353]",-4.8221131125816195,0.008049759107113249
ADI,0.4290380303687596,0.5233220578385978,"[-4.17752631e-04  9.44565080e-04 -5.66377761e-04 -3.05589475e-04
 -5.81846957e-05 -4.20820338e-04]","[ 2.22552816e-03 -7.78121961e-03  4.83305427e-03  2.97247759e-03
 -1.37535824e-02  5.96466397e-03  4.20874728e-03 -5.81828033e-03
  7.32318310e-04  5.28379325e-03 -2.42337064e-03 -2.86881907e-03
  2.17135444e-03  3.71498160e-03 -1.14845348e-03 -1.70610779e-05
 -1.93878276e-03  3.90902770e-04  2.97243010e-03 -8.22195618e-04]",-5.168830025040993,0.005691223514545176
ADM,0.43551344353835325,0.5281826577347298,"[ 1.22508106e-03  2.13287723e-04  2.00150848e-04  9.93832867e-05
 -9.17520238e-05 -3.15058183e-04]","[ 0.00428578 -0.00914927  0.00206924  0.00691061 -0.01076775  0.0003839
  0.00202185 -0.00018934  0.00195367  0.00175439 -0.0027507  -0.00312863
  0.00185364  0.00670088 -0.00010969 -0.0033111  -0.00391367  0.00096738
  0.00631105  0.0036699 ]",-5.025719478610882,0.006566860079488245
