,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,1.0553059521916002,-0.08733636488332745,[ 0.00025299  0.00067879 -0.00026094  0.00015003 -0.00013748 -0.00018309],"[ 0.00282844 -0.00703527  0.00136734  0.00020303 -0.00912121  0.00971001
  0.00059288 -0.0066848   0.0007987   0.00288192  0.00104255  0.00057617
 -0.00123761  0.0026675  -0.00101575 -0.00115718  0.00096939  0.00208833
  0.00297506 -0.00232771]",-4.835499120704886,0.007942722957965909
AAL,0.47686926809424096,0.4880502444833906,"[-3.43487188e-04  8.99914884e-04 -2.57243376e-04  2.95808922e-06
  1.08181045e-04  1.95810075e-04]","[ 1.38950996e-03 -5.56150840e-03  1.67431060e-03 -2.64685953e-03
 -7.51635252e-03  1.17535699e-02 -1.08742589e-03 -6.38611641e-03
 -8.94317849e-05  1.29829389e-03  4.26809457e-03  7.51206253e-04
 -3.95264300e-03  4.79273449e-03 -3.40736991e-04 -3.20222164e-03
  4.63621027e-04  2.54332465e-03  4.76645558e-03 -4.04876825e-03]",-5.284084574361551,0.005071672803081535
AAP,0.472279364634621,0.4822413579492522,[ 0.00185361 -0.00119289  0.00052059  0.0007795  -0.00048354 -0.00028258],"[ 0.00418016 -0.00818469  0.00110196  0.00331627 -0.01157812  0.00618091
  0.00569832 -0.00459277 -0.00484589  0.00309772  0.00540882 -0.00100508
 -0.00365844  0.00390001 -0.00040173 -0.00021536  0.00193424 -0.00257075
  0.00166056  0.0084988 ]",-5.063401599311049,0.006324011132297907
AAPL,1.4449152791157909,-0.4801097284817534,[ 0.00017052  0.0009454  -0.00045867  0.00024476 -0.00022553 -0.00023546],"[ 0.00055073 -0.00498834  0.00263909 -0.00428954 -0.00767293  0.01462086
 -0.00304886 -0.00975766  0.00381753  0.0034049   0.00033114  0.00093862
 -0.00187575  0.00314271 -0.000914   -0.00164539  0.00109569 -0.00010046
  0.00558761  0.00381441]",-5.457838621299492,0.004262759232131237
ABBV,1.2714845544557545,-0.3077534332214158,"[-2.14084142e-04 -5.83121679e-05 -2.99466618e-04  1.08834308e-04
 -2.43556313e-04 -2.64331610e-04]","[ 0.00134834 -0.0065658   0.00326221 -0.00073763 -0.01118279  0.01082557
  0.00251868 -0.00763814 -0.00088758  0.00343856  0.0024059   0.00054307
 -0.0021605   0.00180118 -0.00029425  0.00108778 -0.00029466 -0.00161624
  0.00493783  0.00294165]",-5.310697746693726,0.0049384797073617984
ABT,1.2584301021411393,-0.29528011008459637,"[ 4.24681980e-04  4.75687872e-04  2.59750902e-05  3.97469576e-04
 -3.87656734e-05  2.43962586e-04]","[ 1.17521757e-03 -6.83853922e-03  4.18194403e-03 -1.71972173e-04
 -1.31282933e-02  1.07753226e-02  4.66590135e-03 -8.62271791e-03
 -2.11925953e-03  4.93317533e-03  2.77559289e-03 -3.93901768e-04
 -2.57236036e-03  1.97328448e-03  3.35202062e-04  7.39829217e-04
  8.96874538e-05 -6.09154824e-04  2.65040214e-03  2.62203890e-03]",-5.540372184883415,0.003925065716292714
ACN,0.4741689777157157,0.4814170856766761,"[-1.64290198e-03  1.08079116e-03 -1.07478187e-03  5.16558263e-06
 -2.71321322e-04 -2.37890636e-04]","[ 8.91854957e-03 -8.66897575e-03 -6.20310630e-03  4.48564903e-03
 -1.62145458e-03  3.91082898e-03 -4.93905969e-03 -1.05530271e-03
  4.03343296e-03 -9.25544558e-04 -4.81256590e-04  1.98212357e-03
 -1.01500519e-03  3.49515199e-03 -3.94994432e-04 -3.55545056e-03
 -5.11093481e-05  4.51000838e-03  4.26040626e-03 -2.70907498e-03]",-4.464063695201773,0.011515472706298695
ADBE,1.1655043145387054,-0.19928055649345822,"[2.62585532e-04 1.54222341e-04 1.47780377e-04 1.35058426e-04
 7.95458463e-05 2.24536735e-04]","[ 2.57037951e-03 -5.89513227e-03  8.16308652e-05 -2.14745574e-03
 -5.23044274e-03  1.13481688e-02 -4.34321055e-03 -5.80561127e-03
  3.52210044e-03 -2.05414071e-04  1.85579307e-03  3.18010136e-03
 -3.73116793e-03  2.83861266e-03  3.15327978e-04 -3.27191941e-03
  8.10743238e-04  2.60508937e-03  5.14571293e-03  4.79124483e-04]",-5.008490767717803,0.006680978850132035
ADI,1.314620949173659,-0.3473390883652802,"[-2.00581623e-04  5.25815266e-04 -1.87721180e-04 -1.33435567e-04
  6.50652887e-05 -2.79528918e-05]","[ 0.00102639 -0.0061993   0.00332135 -0.00172322 -0.01046022  0.01211808
  0.00087527 -0.00865398  0.00099207  0.00366431  0.00120423  0.00080669
 -0.0018625   0.00219794 -0.00067057 -0.00095173  0.00162754  0.00162857
  0.00162185 -0.00057129]",-5.244517282721513,0.005276368074014244
ADM,0.48098553980390163,0.4906162424808972,"[ 1.27530716e-03  2.80385398e-04  2.26631458e-04  5.18290824e-04
 -1.39273641e-04  4.50768018e-05]","[ 3.91602801e-03 -7.13398049e-03 -2.00480737e-04  6.04791620e-04
 -7.44081260e-03  8.83666338e-03 -1.69125318e-04 -5.50912398e-03
 -3.72781564e-05  2.19199426e-03  3.06224844e-03 -6.02128476e-05
 -3.16380035e-03  4.60680730e-03 -1.13700535e-04 -2.63429429e-03
  5.11588743e-04  9.87366238e-04  4.46487327e-03  2.37410362e-03]",-4.878287821467517,0.007610032613798087
