,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.8370919646561347,1.7860859731478596,"[-6.25494599e-04  1.00205644e-03 -3.21816256e-04  2.53565826e-04
  5.86141167e-05  4.21984102e-04]","[ 0.01741155 -0.00755663 -0.00107407  0.01332275 -0.0092015   0.00024466
  0.00690528 -0.00406957 -0.00181711  0.00487598 -0.00049066 -0.00264816
  0.00130505  0.00302446 -0.00250252 -0.00055677  0.00451583  0.00066872
 -0.00136319  0.00608627]",-4.7517959966279895,0.008636170732830566
AAL,0.46392535502088034,0.5096907532359827,"[-4.04468552e-04  2.57029221e-03 -5.87417361e-04  1.01577298e-03
  2.93250996e-05  1.03992756e-03]","[ 1.39541933e-02  6.84401386e-05 -7.28556664e-03  4.42569025e-03
  7.49308343e-04 -2.56735616e-04  2.41023776e-03  1.25799359e-03
 -3.80028748e-04  1.34944174e-03 -1.67820902e-03  2.34637288e-03
 -1.94434863e-03 -1.00781479e-03 -8.86334025e-04 -1.07403783e-03
  5.65040208e-03 -2.42756252e-03  5.69806342e-03  1.14471115e-02]",-3.9966566364357625,0.018376977209466773
AAP,1.283512794055336,-0.32889468213357553,[ 0.00354734  0.00270005 -0.00044865  0.00226798 -0.00106063 -0.00033219],"[ 0.0123601   0.0032165  -0.00950223  0.0003057   0.00511199 -0.00014096
  0.0014386   0.00370132 -0.00146273  0.00266994 -0.00641264 -0.0001387
  0.00367112 -0.00641757  0.00312561  0.00606747 -0.00130175  0.00086174
  0.00110691  0.00301855]",-3.895295285282074,0.020337368236914757
AAPL,0.14836780616552175,0.807117967334815,"[-3.92636809e-04 -3.22256210e-04  4.26959491e-04  9.01339418e-06
  3.78560924e-04  7.84156484e-04]","[ 0.01590691 -0.00432014 -0.00434079  0.00917758 -0.00308701 -0.00061495
  0.00371185  0.00161118 -0.00421358 -0.00080144  0.00441133 -0.00032023
 -0.00249658  0.00344799 -0.00024302 -0.0011379   0.00104507  0.00095967
  0.00385085  0.00136649]",-4.796391280794487,0.008259499547169551
ABBV,-1.1240688738420013,2.0807002322317976,"[ 2.63906374e-04  8.29195871e-04 -1.29299438e-04  5.16379089e-04
 -7.11189290e-05  3.19964380e-04]","[ 0.01810717 -0.0098228   0.00156648  0.01519429 -0.01174517  0.0024665
  0.00459985 -0.006803    0.00135633  0.00289677  0.00080531  0.00075216
 -0.00112813  0.00272869 -0.00154125 -0.00023518  0.00132384 -0.00011266
  0.00379062  0.00175735]",-4.976218618494672,0.006900105218103563
ABT,-1.1368482807891664,2.0928194189814318,"[ 1.11093315e-03  4.40897045e-04  9.98283258e-05  8.34005249e-04
 -2.58899703e-04  1.92327356e-04]","[ 1.83727218e-02 -9.75932630e-03  1.05151363e-03  1.57112998e-02
 -1.20771509e-02  1.37075994e-03  6.19045448e-03 -6.50979091e-03
  4.44075956e-04  3.95841168e-03  4.62279180e-04 -5.60574400e-05
 -9.74206731e-04  2.81010800e-03 -1.59398503e-03 -5.63926611e-04
  1.90640355e-03 -3.50240198e-04  4.50650787e-03  3.41062470e-03]",-4.944544411868481,0.00712215869601002
ACN,0.46042198476227836,0.51186840901576,[ 0.00028496  0.00244262 -0.00084985  0.0010975  -0.00043888  0.00016422],"[ 1.51330628e-02 -8.78473292e-04 -7.82260692e-03  7.01575044e-03
 -1.45326371e-03 -3.44953833e-03  8.59906347e-03  1.70775272e-03
 -4.65175498e-03  6.98299363e-03 -5.32305751e-03 -4.17730696e-03
  3.99471092e-03 -2.22815412e-03 -1.63950988e-05  2.55560182e-03
  3.91087748e-03 -6.63552589e-05  2.07517124e-04  1.03328237e-02]",-4.434159457428191,0.011865034784270683
ADBE,0.9625712670985856,0.004602614791778083,"[ 1.49619351e-03 -1.16767033e-04  3.77029386e-04  5.99506145e-04
 -1.96566048e-04  1.80967358e-05]","[ 0.01375143  0.00133518 -0.00909467  0.00376898  0.00190043 -0.00229892
  0.00507573  0.00299387 -0.00309535  0.0038849  -0.00397402 -0.00134626
  0.00241662 -0.00228893 -0.00059692  0.00331661  0.00133175 -0.00272318
  0.00641591  0.00606887]",-4.287213821943838,0.013743162903143008
ADI,0.45920437991979024,0.509113158272194,"[-1.44902086e-03  2.24105287e-03 -1.66665832e-03  1.30928391e-03
 -8.60005665e-04  2.31146623e-06]","[ 0.01498304 -0.00142134 -0.00697042  0.00696353 -0.00144974 -0.00207172
  0.00576506  0.00126609 -0.00271082  0.00325783 -0.00140104 -0.00014146
 -0.00114019 -0.00013561 -0.00019102 -0.0013636   0.00518175  0.00018884
  0.00151976  0.00880972]",-4.194288607948636,0.015081467482879753
ADM,-0.4849326884264279,1.449314586320947,"[ 1.98393596e-04  1.75489694e-03 -3.29202132e-04  5.59190451e-04
  5.00746223e-06  4.43391856e-04]","[ 1.68078716e-02 -5.07623103e-03 -3.95985730e-03  1.17475476e-02
 -7.37989619e-03 -1.94567863e-03  8.69838479e-03 -3.19605736e-03
 -8.28966563e-04  6.64975576e-03 -3.71166318e-03 -4.49792283e-05
 -1.25977927e-03 -1.43657817e-03  1.58658186e-03 -1.39980053e-03
  3.69151125e-03  2.06410696e-03  2.01886762e-03  5.51966266e-03]",-4.562716510266492,0.010433677219973311
