,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4990150203031508,0.4681247782909596,"[ 3.75549397e-03 -1.77086918e-05  1.40233764e-03  9.14369823e-04
  1.29160383e-04  4.85128350e-04]","[ 0.01173678 -0.00479689 -0.00447305  0.00683106 -0.00741739  0.00317409
 -0.00469634 -0.0047281  -0.00044426 -0.00797935  0.00598687 -0.00195365
  0.00127703  0.00375271 -0.00247034  0.00366014 -0.0019223   0.00199664
  0.00429375  0.00111026]",-4.44728636745495,0.011710301348052055
AAL,0.4962950782694193,0.47087012245653664,"[1.59989043e-03 4.31662960e-04 5.86673386e-04 8.69775693e-05
 2.54161860e-04 2.05105921e-04]","[ 1.71229826e-02 -1.84440645e-03 -1.08355461e-03  1.49979667e-02
 -7.88412343e-03  1.06320241e-02 -4.87540793e-03  1.57083197e-05
  9.60751723e-04 -2.71136547e-03  4.63669205e-03  4.40659665e-03
 -2.91651058e-03  5.68156572e-03 -2.71757292e-03  2.64950770e-05
  3.23428992e-03 -6.51429909e-04  7.04492034e-03  3.73036824e-04]",-5.647968815846564,0.0035246687602855367
AAP,0.49442045360693315,0.4670001801184286,"[ 9.28319518e-05  7.07577115e-04 -2.93221789e-04 -4.14767659e-04
  3.78442889e-05 -4.46782168e-04]","[ 0.01713557 -0.00211737 -0.00033701  0.01480703 -0.00679466  0.01170046
 -0.00522402  0.00218466 -0.00145806 -0.0011255   0.00169739  0.00476138
 -0.00621967  0.00515061 -0.00626471 -0.00140683  0.00017084 -0.00289529
  0.00389466  0.00051028]",-5.28314245510895,0.005076453175158911
AAPL,0.4946335059249388,0.46603321218327914,"[ 1.76222001e-03  8.00566936e-04  2.81044119e-04  5.66882017e-04
 -9.24415786e-05  4.20592763e-05]","[ 0.01115489 -0.00469242 -0.00636889  0.0069931  -0.01062746  0.00209907
 -0.00684298 -0.00705481 -0.00151405 -0.00957357  0.00451989 -0.00190627
 -0.00207225  0.0037408  -0.00527351  0.00208834 -0.00165882  0.00209641
  0.0039096   0.00838046]",-4.937519933790963,0.0071723642711736075
ABBV,0.4980881230359841,0.4698292426026423,"[ 1.24126264e-03  4.07297938e-04  2.99330858e-04  4.01725610e-04
 -4.00950740e-06  1.58808194e-04]","[ 0.01362747 -0.00363606 -0.00393518  0.01050533 -0.00998282  0.00653651
 -0.00787778 -0.00395184 -0.00235017 -0.00859104  0.00514536 -0.00152572
 -0.00123271  0.00445406 -0.00524348  0.00155547 -0.00034645 -0.00168532
  0.00953315  0.00390249]",-5.012341720699165,0.006655300190101094
ABT,0.49964038386704107,0.4698614798959275,[ 0.00133734  0.00056527  0.00061001 -0.0003828   0.00049981  0.00017538],"[ 1.36573390e-02 -3.91928037e-03 -2.47959432e-03  9.56616011e-03
 -6.21903530e-03  6.87535248e-03 -4.59851814e-03 -7.07760018e-04
 -1.66368045e-03 -4.05238805e-03  3.23137713e-03  1.26639961e-03
 -2.47793888e-03  4.63646025e-03 -4.70008123e-03  2.06420535e-03
 -1.54702420e-03  6.43924028e-05  5.51143308e-03  1.12285840e-03]",-4.689302529016865,0.009193095838293598
ACN,0.492826694877666,0.46268968639088653,[0.00179661 0.00164828 0.00031597 0.00031491 0.00023547 0.00028272],"[ 0.01495319 -0.00312336 -0.00209074  0.01182766 -0.00733354  0.00865247
 -0.0054332  -0.00016668 -0.00146384 -0.00345366  0.0034327   0.0028959
 -0.003063    0.0066166  -0.0053903   0.00390073 -0.00235602  0.00309303
  0.00290556  0.00500851]",-4.742541894258162,0.008716461678191095
ADBE,0.5002303237984408,0.47202726888424423,[ 0.00340226  0.00021407  0.00098635 -0.00011318  0.00019237 -0.00045617],"[ 0.01326567 -0.00389219 -0.00358199  0.00951252 -0.00806597  0.00600929
 -0.00577844 -0.00259599 -0.00170617 -0.00577188  0.0035127   0.00082605
 -0.00347423  0.00505367 -0.00678499  0.00166963 -0.00301509 -0.00118513
  0.0046329   0.0015268 ]",-4.9785102268686625,0.006884310983216714
ADI,0.49570824219317466,0.4683213869435931,"[1.89043821e-03 1.25313292e-03 2.95036440e-04 6.64272124e-04
 3.65317160e-06 2.62811893e-04]","[ 0.01597465 -0.00241523 -0.0020511   0.01423066 -0.00973704  0.01107032
 -0.00893673  0.00038905 -0.00500905 -0.00499485  0.00175936  0.00038509
 -0.00362312  0.00401992 -0.0051877   0.00114423 -0.00068273 -0.00069747
  0.00759206  0.00131365]",-5.320300974824368,0.00489128135113123
ADM,0.5011952953881282,0.47191908054745163,[ 0.00101154  0.00062631  0.00047456 -0.00018465  0.0004166   0.00029896],"[ 0.0131701  -0.00394048 -0.00380676  0.00965095 -0.0089443   0.00628651
 -0.0073012  -0.00307591 -0.00293886 -0.00787681  0.00492427 -0.00203937
  0.0006532   0.00440213 -0.00333643  0.00476596 -0.00292512  0.00322397
  0.00353952  0.00241462]",-4.759414261934766,0.008570628070644562
ADP,0.5018110191767386,0.47507522556837406,[0.00073619 0.00083374 0.00033029 0.00011076 0.00033793 0.00051877],"[ 1.39238499e-02 -3.14460444e-03 -4.64547645e-03  1.12815210e-02
 -1.12029818e-02  5.96351813e-03 -7.44256383e-03 -5.33270403e-03
 -2.28245730e-04 -8.52196056e-03  6.40747295e-03  4.43204476e-04
 -1.46419328e-03  7.03931598e-03 -6.77476406e-03  3.94726795e-03
 -3.76945096e-03 -5.83747058e-04  6.56303132e-03 -8.99189150e-05]",-5.246624450630828,0.005265261586257783
ADSK,0.5027132960523868,0.47326205897728113,[ 0.00376843 -0.00010465  0.00146396  0.0003521   0.00031699  0.00022004],"[ 0.01227951 -0.00469966 -0.00372105  0.00769224 -0.00734604  0.00483254
 -0.00571416 -0.00339409 -0.00153506 -0.00771934  0.00600773 -0.00147013
  0.00082196  0.0055301  -0.00458094  0.00473216 -0.00300074  0.00053902
  0.00731464  0.00099215]",-4.694592796994612,0.009144590314500241
AEE,0.4868206743711221,0.45803480008738634,[-0.00022545  0.00026036  0.00010445 -0.00010483  0.00023102  0.00032028],"[ 0.01457779 -0.00367965 -0.00137504  0.01065601 -0.00503869  0.00870861
 -0.00378779  0.00210093 -0.00177481 -0.00045763  0.00181443  0.00495916
 -0.00440998  0.00759424 -0.00594373  0.00460826 -0.00208516  0.00326822
  0.0061453   0.00452663]",-5.114573030950863,0.006008542748599037
AEP,0.49053907617680137,0.4621608229661773,"[-6.95820082e-05 -3.24531957e-04  1.06566080e-04 -4.39546571e-04
  1.38753145e-04 -1.86191227e-04]","[ 0.01462658 -0.00372295 -0.0011642   0.0104422  -0.00450205  0.00836908
 -0.0029893   0.00176634 -0.00060363 -0.0005526   0.00266439  0.00514132
 -0.00416013  0.00756217 -0.00598647  0.00351799 -0.00124132  0.00082231
  0.00850343  0.002424  ]",-5.13880374886965,0.005864701174174288
AES,0.2110605461418489,0.7436358800106454,[ 0.00288464 -0.00246986  0.00210993  0.00087574  0.00024619  0.00099669],"[ 1.08135337e-02 -5.69838427e-03 -3.76519695e-03  4.09731580e-03
 -3.24617142e-03  1.29641062e-03  7.66581683e-06 -2.90367139e-03
  1.77939681e-03 -3.31970111e-03  3.91257198e-03  1.64858225e-03
 -1.46453952e-03  3.33100435e-03 -1.85956158e-03  1.58050829e-03
  6.17643144e-04  2.73345486e-03  3.61613539e-03  4.19683675e-03]",-3.9503089043758717,0.01924875483231806
AFL,0.4955073620192005,0.4646416570958438,"[ 1.35280344e-03  1.66352793e-03  1.70884579e-04 -4.27968982e-06
  2.96843497e-04  1.33197955e-04]","[ 0.01320136 -0.00409839 -0.00309888  0.00885207 -0.00619351  0.00567443
 -0.00343798 -0.00121372 -0.00031416 -0.00263537  0.00255215  0.00389916
 -0.00489954  0.00622275 -0.0061089   0.00218861 -0.00091402  0.00200063
  0.00478432  0.00721461]",-4.513987535662296,0.010954690747699338
AIG,0.4978163920657817,0.46895688550547154,"[1.87456725e-03 3.25378540e-04 7.42663436e-04 8.86193361e-05
 2.86618384e-04 2.14839530e-04]","[ 0.01408596 -0.00334909 -0.00328429  0.01090763 -0.00837314  0.00707631
 -0.00560949 -0.00187259 -0.00099109 -0.00442656  0.00362144  0.00278022
 -0.0036301   0.00653403 -0.00583159  0.00286706 -0.00106348  0.00139223
  0.00636618  0.00471816]",-4.894700256294866,0.007486152814812601
