,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,1.0201120736723055,-0.07355675024365986,"[ 2.17468994e-03  3.07354160e-06  3.82792044e-04  9.37937308e-04
 -4.16455344e-04 -1.52933841e-04]","[ 0.01186085 -0.01068191 -0.01177219  0.00161787 -0.01169597  0.00818053
  0.00197563  0.00574127  0.00169173  0.00089276  0.00306216  0.00444333
  0.00518977  0.00267906  0.00208256 -0.00554371 -0.00077263 -0.00104153
  0.00513183 -0.00331228]",-4.834912619219229,0.007947382743132803
AAL,-0.6470757487813058,1.5848820321663477,[ 0.00027344  0.00104282 -0.00034876  0.00149011 -0.00049146  0.0005976 ],"[ 0.01135909 -0.00067261  0.00143979  0.00290246 -0.00982384 -0.00734678
 -0.01037366  0.00463597  0.00276388  0.00779403  0.00453705  0.00058112
 -0.00058707  0.00455637  0.00541062 -0.00101076 -0.00125568 -0.00426149
  0.00191068  0.00396121]",-4.256291175551503,0.014174776799610678
AAP,0.4654269938891052,0.48291113292197135,"[-5.35376436e-04  1.20987238e-03 -7.82927246e-04 -4.94642783e-04
 -7.48723875e-05 -6.44916616e-04]","[ 0.01208125 -0.00842028 -0.00874811  0.00073046 -0.01387907  0.00435125
 -0.00183819  0.0093337   0.00601182  0.00449007  0.00612511  0.00010454
  0.0019161   0.00074     0.00167233 -0.00411039 -0.0008473  -0.00236981
  0.0033178  -0.00268496]",-4.766223591187814,0.008512466088980411
AAPL,0.45492544357978293,0.4694533606913276,"[-8.89793252e-04  9.84470714e-04 -4.91738329e-04 -4.63698848e-05
  6.11048282e-05  1.56934515e-04]","[ 0.01224618 -0.00636787 -0.00592331 -0.00053206 -0.01649245  0.00112539
 -0.00357518  0.01309578  0.01075351  0.00345538  0.00235874 -0.00600965
 -0.00486895  0.00561108  0.00672608  0.00051583 -0.00189112 -0.00677099
 -0.00228332  0.00546831]",-4.450738009072861,0.011669951261639945
ABBV,1.1766559402437298,-0.23753976662547105,"[ 1.09701396e-04  1.53472079e-03 -5.56941873e-04 -2.44845421e-04
 -7.96730840e-08 -3.92662875e-04]","[ 1.08559815e-02 -1.20380707e-02 -1.43647162e-02  3.95537256e-03
 -8.24438738e-03  1.26325235e-02  6.85751875e-03  2.70069868e-03
  4.01331777e-05 -2.54902945e-03  2.35674017e-03  5.13379810e-03
  5.77789042e-03  1.29653045e-03  6.49565209e-04 -6.42307270e-03
 -1.14346959e-03 -2.41924618e-03 -9.31512765e-05 -4.49964487e-03]",-4.920610111133656,0.007294678924014867
ABT,0.45696140610511593,0.4715863579399381,[-0.00061829  0.00040423 -0.00103671 -0.00024936 -0.00059635 -0.00123948],"[ 0.0120575  -0.00821366 -0.00882877  0.0007219  -0.01376866  0.00556319
  0.00146239  0.00911244  0.00603964 -0.00135479 -0.00137439 -0.00059938
  0.000663    0.00767829  0.00685518 -0.00368389 -0.00312537 -0.00403567
  0.00389782  0.0033554 ]",-4.454299333216662,0.01162846469984989
ACN,1.1169387763524776,-0.16577100132400227,"[ 1.28861685e-03  1.50846727e-03 -1.55538486e-04  5.87020524e-04
 -1.52662617e-04  3.50273674e-06]","[ 1.16523458e-02 -1.18271812e-02 -1.38042927e-02  1.27762269e-03
 -1.34745880e-02  1.13399324e-02  4.87620019e-03  9.46399800e-03
  6.45973619e-03 -3.00343420e-04  4.06020187e-03 -4.70760988e-05
  2.47567195e-03  7.68596550e-04  1.04894929e-03 -4.69244707e-03
  2.96120812e-04 -2.13373939e-03  3.50477841e-03 -7.07267915e-03]",-4.978962766362828,0.006881196265426251
ADBE,0.9920082288631191,-0.037800498327423174,"[ 2.23819017e-03  1.83276481e-03  1.80808393e-04  6.99753729e-04
 -1.46011531e-05  1.59965704e-04]","[ 0.01186214 -0.01066174 -0.01193759  0.00126385 -0.01294617  0.00857299
  0.0021479   0.00815301  0.0047485   0.00150519  0.00448786  0.00143961
  0.00305878  0.00132229  0.0018715  -0.00438474  0.00043344 -0.00264645
  0.0029253  -0.00580365]",-4.550814954036669,0.010558596106135494
ADI,0.9867386569355243,-0.033547451341711554,"[ 1.09803220e-03  1.42693576e-03 -2.11321619e-04  7.20015817e-04
 -2.28708844e-04  5.10470086e-05]","[ 0.01271298 -0.0105098  -0.01087303 -0.0013459  -0.01708006  0.00579267
 -0.00151113  0.01194425  0.00682225  0.00428151  0.00487882  0.00084644
  0.00313637  0.00305208  0.00416978 -0.00462646 -0.00060193 -0.00304026
  0.0049501  -0.00268253]",-4.9858448053244935,0.00683400218663804
ADM,0.9845801958821537,-0.04489468382069219,"[ 1.17279955e-03 -4.73249751e-04  3.38224478e-04 -1.24087190e-04
 -6.13896198e-05 -4.31989868e-04]","[ 0.01130653 -0.01033814 -0.01151868  0.0029806  -0.00947488  0.00811114
  0.00171802  0.0033945  -0.00020048  0.00223689  0.0061908   0.00619854
  0.00748479 -0.00176525 -0.0027689  -0.00865267 -0.00344517  0.00127276
  0.00364565 -0.00306772]",-4.854586686577161,0.007792553454751096
ADP,1.0534518939870818,-0.10012320384005169,"[ 2.96581730e-04  9.91809747e-05 -9.40891066e-06 -5.56502504e-04
  1.02801864e-04 -4.80388505e-04]","[ 0.01258521 -0.01101388 -0.01143876 -0.00055259 -0.01520082  0.00637734
 -0.00082637  0.00918874  0.00416138  0.00311988  0.00310286  0.00233652
  0.00225062  0.0049023   0.00533411 -0.00140829  0.00234094 -0.00251594
  0.00641018 -0.00163873]",-4.9606421671537415,0.007008425806361173
ADSK,0.46647245127804327,0.4865662844854417,"[ 1.11214319e-03  4.09915254e-04  1.49299710e-04  2.07855795e-04
 -4.29453004e-05 -9.14665489e-05]","[ 0.01168617 -0.01066515 -0.01180265  0.00142402 -0.01267499  0.00791595
  0.00057841  0.00748528  0.00323535  0.00410173  0.00756486  0.00427454
  0.0070885  -0.00120115  0.00039713 -0.00829717 -0.00142678 -0.00259753
  0.00214016 -0.00681254]",-5.213157176792209,0.005444457409944384
AEE,0.763078688819604,0.16961623461612862,"[-6.49362291e-04 -4.35095372e-05  4.24350819e-06 -3.96811734e-04
  2.82157738e-04  2.14060250e-04]","[ 0.01157012 -0.00850111 -0.009027    0.00197349 -0.01211839  0.00491531
 -0.00142804  0.00828794  0.00684705  0.00506937  0.00843173 -0.00308071
 -0.00311397 -0.00290718 -0.00193428  0.00101985  0.00258089 -0.0029389
 -0.00472745 -0.00483311]",-4.633647532529953,0.009719243113434532
AEP,0.45963137799684667,0.47255676962280946,"[-2.31140436e-03 -4.63056855e-05 -8.27319455e-04 -1.16157149e-03
  1.27943782e-04 -5.62256770e-04]","[ 1.17729667e-02 -8.13161808e-03 -8.59842116e-03  1.58944332e-03
 -1.26615608e-02  4.73886146e-03 -7.05381519e-04  8.87652218e-03
  7.55470125e-03  3.02010332e-03  5.32423977e-03 -4.18599540e-03
 -4.59961198e-03  1.29763280e-04  9.49293896e-05  2.02866789e-03
  1.64526757e-03 -2.76883424e-03 -2.90877589e-03 -7.47303426e-04]",-4.157288937420934,0.0156499283947632
AES,0.990385192753095,-0.039488819774888294,[ 0.00072844  0.00048506 -0.00031645  0.00046193 -0.00041532 -0.00041148],"[ 0.01213265 -0.01059952 -0.01137846  0.00025054 -0.01473219  0.00687926
 -0.00073011  0.01016646  0.006438    0.00524255  0.00850014  0.00017881
  0.00242788 -0.00237865 -0.00161521 -0.00477176 -0.00116313 -0.0005165
  0.00295092 -0.00317581]",-4.95525766718863,0.007046264454550159
AFL,1.2890933283047348,-0.35037543954544126,[ 0.00084314  0.00081636 -0.00044961 -0.00042192 -0.00023801 -0.00109808],"[ 1.16153364e-02 -1.26930830e-02 -1.43664096e-02  2.10646478e-03
 -1.07212275e-02  1.11378750e-02  4.26921882e-03  4.31248342e-03
  1.64100875e-04 -3.82296983e-04  2.78518928e-03  5.70458825e-03
  5.67328916e-03  2.27387211e-03  1.18106453e-03 -5.01961724e-03
  5.65095013e-05  1.58712074e-04  6.72016739e-03 -2.81483398e-03]",-5.32764295150233,0.004855501186818042
AIG,0.9181638147393999,0.014844052863770822,"[ 1.34205888e-03  8.54893399e-05 -5.87049546e-04 -4.94539610e-04
 -6.57980893e-04 -1.96711511e-03]","[ 0.0107053  -0.00991104 -0.01211428  0.00455086 -0.00761963  0.01122005
  0.00737965  0.00318361  0.00244559 -0.00448156  0.0008417   0.00076091
  0.00088207  0.00047555 -0.00351882 -0.00392679 -0.0030902   0.00344481
  0.00446883  0.00115239]",-4.61171680006744,0.009934747683124027
AIZ,0.4641941896809351,0.47957064411428385,"[ 4.47384712e-04  4.79746986e-04 -1.18693839e-04 -4.09282566e-04
  7.02608837e-05 -4.29844501e-04]","[ 0.0101258  -0.00897198 -0.01107136  0.00590596 -0.00588389  0.00994196
  0.00526642  0.00209808  0.00220962 -0.00050846  0.00652515  0.00102909
  0.00216305 -0.00469611 -0.00558214 -0.00581781 -0.00321638 -0.00043723
 -0.00386536 -0.00276863]",-4.540946442639498,0.010663309565315757
AJG,1.5025701276222638,-0.5598695017373698,"[ 9.54481683e-04 -3.65863088e-04  8.72983428e-05 -4.60668240e-04
 -1.07009301e-04 -8.39715073e-04]","[ 0.01226284 -0.01453265 -0.01582768  0.0002456  -0.01356712  0.01095975
  0.00181957  0.00690913  0.00188227  0.0033775   0.00632332  0.00412702
  0.00313499 -0.00017418 -0.00056679 -0.00148361  0.00243557  0.00083813
  0.00489491 -0.00149076]",-5.356980894211684,0.00471512008637914
AKAM,0.4712613457560513,0.4900600342316054,[ 0.00173822  0.00267375 -0.00095523  0.00157064 -0.00091447 -0.00046802],"[ 0.01224315 -0.0047877  -0.00260108  0.00077824 -0.01188769 -0.0050008
 -0.01067314  0.00401323 -0.00114657  0.00893094  0.00445848  0.00594946
  0.00254931  0.00574424  0.00549383  0.00112867  0.0049212  -0.00071167
  0.00795108 -0.00291981]",-4.744372347541042,0.008700521195902011
ALB,1.4301396433023208,-0.4806454182605147,"[ 1.23177619e-03  1.94362981e-04  8.68100037e-05  9.05853797e-06
 -1.34346939e-04 -4.76522620e-04]","[ 0.01227608 -0.01389197 -0.01525542  0.0002316  -0.01368396  0.01080456
  0.0023636   0.00715538  0.00205597  0.00231844  0.00515601  0.00438037
  0.00412691  0.00084136  0.00072948 -0.0029192   0.00190354 -0.00150023
  0.00026027 -0.00391264]",-5.39270818884127,0.004549635364771582
